dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,tz,historical,local_time
1745107260000,2.0132,5.145,0,0,1,235,59.5,79,4.33,30.11,30.2071,37,17760,9573,8649000,59.5,52.98,2025-04-19,,,2025-04-19 17:01:00-07:00
1745106360000,1.5659,4.4739,0,0,1,236,59.7,78,,30.11,30.2071,41,17220,9532,8615700,59.7,52.83,2025-04-19,,,2025-04-19 16:46:00-07:00
1745105460000,1.7895,5.3686,0,0,1,243,59.5,78,,30.11,30.2071,49,23520,9483,8578800,59.5,52.63,2025-04-19,,,2025-04-19 16:31:00-07:00
1745104560000,2.6843,5.816,0,0,1,226,60.3,78,,30.11,30.207,71,29820,9412,8534700,60.3,53.41,2025-04-19,,,2025-04-19 16:16:00-07:00
1745103660000,2.2369,6.0397,0,0,1,225,60.8,77,4.36,30.11,30.2069,71,34080,9341,8470800,60.8,53.54,2025-04-19,,,2025-04-19 16:01:00-07:00
1745102760000,2.2369,4.6976,0,0,1,225,61.2,75,,30.11,30.2068,60,25200,9281,8406900,61.2,53.21,2025-04-19,,,2025-04-19 15:46:00-07:00
1745101860000,2.2369,5.3686,0,0,1,225,61.3,75,,30.1,30.1967,75,36000,9206,8352900,61.3,53.31,2025-04-19,,,2025-04-19 15:31:00-07:00
1745100960000,2.908,6.0397,0,0,1,225,61.2,76,,30.1,30.1968,562,236040,8644,8285400,61.2,53.57,2025-04-19,,,2025-04-19 15:16:00-07:00
1745100060000,2.0132,6.0397,0,0,1,224,61.2,77,4.59,30.11,30.2068,762,365760,7882,7779600,61.2,53.93,2025-04-19,,,2025-04-19 15:01:00-07:00
1745099160000,3.1317,6.7108,0,0,1,217,60.4,79,,30.12,30.217,561,235620,7321,7093800,60.4,53.85,2025-04-19,,,2025-04-19 14:46:00-07:00
1745098260000,2.4606,6.2634,0,0,1,211,60.4,78,,30.12,30.217,93,44640,7228,6588900,60.4,53.51,2025-04-19,,,2025-04-19 14:31:00-07:00
1745097360000,2.0132,6.4871,0,0,1,213,60.4,78,,30.12,30.217,71,29820,7157,6505200,60.4,53.51,2025-04-19,,,2025-04-19 14:16:00-07:00
1745096460000,2.0132,6.0397,0,0,1,213,60.6,78,4.36,30.13,30.227,100,48000,7057,6441300,60.6,53.7,2025-04-19,,,2025-04-19 14:01:00-07:00
1745095560000,2.908,6.0397,0,0,1,218,60.8,78,,30.13,30.2269,149,62580,6908,6351300,60.8,53.89,2025-04-19,,,2025-04-19 13:46:00-07:00
1745094660000,2.4606,8.053,0,0,1,222,60.4,78,,30.13,30.227,65,31200,6777,6157800,60.4,53.51,2025-04-19,,,2025-04-19 13:31:00-07:00
1745093760000,2.908,6.7108,0,0,1,216,61.0,78,,30.12,30.2169,66,27720,6842,6158700,61.0,54.09,2025-04-19,America/Los_Angeles,True,2025-04-19 13:16:00-07:00
1745092860000,2.4606,6.4871,0,0,1,208,60.6,79,4.45,30.13,30.227,413,198240,6164,5919300,60.6,54.05,2025-04-19,,,2025-04-19 13:01:00-07:00
1745091960000,2.0132,6.4871,0,0,1,208,60.8,78,,30.13,30.2269,200,84000,6577,5727600,60.8,53.89,2025-04-19,America/Los_Angeles,True,2025-04-19 12:46:00-07:00
1745091060000,1.5659,5.816,0,0,1,218,60.8,78,,30.14,30.237,606,290880,5558,5547600,60.8,53.89,2025-04-19,,,2025-04-19 12:31:00-07:00
1745090160000,2.2369,5.5923,0,0,1,222,60.1,80,,30.14,30.2371,743,312060,4815,5002200,60.1,53.91,2025-04-19,,,2025-04-19 12:16:00-07:00
1745089260000,3.3554,5.3686,0,0,1,219,59.7,80,4.45,30.14,30.2372,456,218880,4359,4333500,59.7,53.52,2025-04-19,,,2025-04-19 12:01:00-07:00
1745088360000,2.908,4.9213,0,0,1,219,60.1,78,,30.14,30.2371,390,163800,3969,3923100,60.1,53.21,2025-04-19,,,2025-04-19 11:46:00-07:00
1745087460000,2.908,4.6976,0,0,1,219,59.4,79,,30.14,30.2372,268,128640,3701,3572100,59.4,52.88,2025-04-19,,,2025-04-19 11:31:00-07:00
1745086560000,3.1317,4.4739,0,0,1,219,59.0,80,,30.14,30.2373,731,307020,2970,3330900,59.0,52.84,2025-04-19,,,2025-04-19 11:16:00-07:00
1745085660000,3.1317,4.4739,0,0,1,219,58.8,80,4.47,30.14,30.2373,534,256320,2436,2673000,58.8,52.64,2025-04-19,,,2025-04-19 11:01:00-07:00
1745084760000,2.4606,4.0265,0,0,1,219,58.6,80,,30.14,30.2374,291,122220,2145,2192400,58.6,52.45,2025-04-19,,,2025-04-19 10:46:00-07:00
1745083860000,2.6843,3.8028,0,0,1,219,58.1,81,,30.14,30.2375,517,248160,1628,1930500,58.1,52.3,2025-04-19,,,2025-04-19 10:31:00-07:00
1745082960000,2.4606,3.8028,0,0,1,219,57.6,82,,30.14,30.2376,636,267120,992,1465200,57.6,52.14,2025-04-19,,,2025-04-19 10:16:00-07:00
1745082060000,2.4606,3.3554,0,0,1,219,57.0,83,4.24,30.15,30.2477,472,226560,520,892800,57.0,51.89,2025-04-19,,,2025-04-19 10:01:00-07:00
1745081160000,2.0132,3.5791,0,0,1,219,56.8,83,,30.15,30.2477,65,27300,455,468000,56.8,51.69,2025-04-19,,,2025-04-19 09:46:00-07:00
1745080260000,2.2369,3.1317,0,0,1,219,56.3,84,,30.15,30.2478,80,38400,375,409500,56.3,51.53,2025-04-19,,,2025-04-19 09:31:00-07:00
1745079360000,1.7895,2.6843,0,0,1,219,55.8,85,,30.15,30.2479,150,63000,225,337500,55.8,51.36,2025-04-19,,,2025-04-19 09:16:00-07:00
1745078460000,1.3422,2.2369,0,0,1,219,55.4,86,4.22,30.15,30.248,50,24000,175,202500,55.4,51.28,2025-04-19,,,2025-04-19 09:01:00-07:00
1745077560000,0.8948,2.2369,0,0,1,219,54.5,90,,30.15,30.2482,36,15120,139,157500,54.5,51.63,2025-04-19,,,2025-04-19 08:46:00-07:00
1745076660000,0.0,2.0132,0,0,1,219,53.2,92,,30.15,30.2484,32,15360,107,125100,53.2,50.94,2025-04-19,,,2025-04-19 08:31:00-07:00
1745075760000,0.0,1.7895,0,0,1,219,50.5,96,,30.14,30.2389,33,13860,74,96300,50.5,49.4,2025-04-19,,,2025-04-19 08:16:00-07:00
1745074860000,0.0,0.0,0,0,1,219,48.2,97,4.22,30.14,30.2394,23,11040,51,66600,48.2,47.39,2025-04-19,,,2025-04-19 08:01:00-07:00
1745073960000,0.0,0.0,0,0,1,219,46.9,96,,30.13,30.2296,18,7560,33,45900,46.9,45.82,2025-04-19,,,2025-04-19 07:46:00-07:00
1745073060000,0.0,0.0,0,0,1,219,46.6,96,,30.13,30.2296,14,6720,19,29700,46.6,45.52,2025-04-19,,,2025-04-19 07:31:00-07:00
1745072160000,0.0,0.0,0,0,1,219,46.0,97,,30.12,30.2197,10,4200,9,17100,46.0,45.2,2025-04-19,,,2025-04-19 07:16:00-07:00
1745071260000,0.0,0.0,0,0,1,219,45.9,96,4.21,30.11,30.2097,6,2880,3,8100,45.9,44.82,2025-04-19,,,2025-04-19 07:01:00-07:00
1745070360000,0.0,0.0,0,0,1,219,46.0,97,,30.11,30.2097,3,1260,0,2700,46.0,45.2,2025-04-19,,,2025-04-19 06:46:00-07:00
1745069460000,0.0,0.0,0,0,1,219,46.0,96,,30.1,30.1997,0,0,0,0,46.0,44.92,2025-04-19,,,2025-04-19 06:31:00-07:00
1745068560000,0.0,0.0,0,0,1,219,46.4,96,,30.1,30.1996,0,0,0,0,46.4,45.32,2025-04-19,,,2025-04-19 06:16:00-07:00
1745067660000,0.0,0.0,0,0,1,219,46.8,96,4.22,30.1,30.1995,0,0,0,0,46.8,45.72,2025-04-19,,,2025-04-19 06:01:00-07:00
1745066760000,0.0,0.0,0,0,1,219,47.1,96,,30.09,30.1894,0,0,0,0,47.1,46.02,2025-04-19,,,2025-04-19 05:46:00-07:00
1745065860000,0.0,0.0,0,0,1,219,47.3,96,,30.09,30.1894,0,0,0,0,47.3,46.22,2025-04-19,,,2025-04-19 05:31:00-07:00
1745064960000,0.0,0.0,0,0,1,219,47.7,95,,30.09,30.1893,0,0,0,0,47.7,46.34,2025-04-19,,,2025-04-19 05:16:00-07:00
1745064060000,0.0,0.0,0,0,1,219,48.0,95,4.22,30.09,30.1892,0,0,0,0,48.0,46.64,2025-04-19,,,2025-04-19 05:01:00-07:00
1745063160000,0.0,0.0,0,0,1,219,48.4,95,,30.08,30.1791,0,0,0,0,48.4,47.03,2025-04-19,,,2025-04-19 04:46:00-07:00
1745062260000,0.0,0.0,0,0,1,219,48.7,95,,30.08,30.1791,0,0,0,0,48.7,47.33,2025-04-19,,,2025-04-19 04:31:00-07:00
1745061360000,0.0,0.0,0,0,1,219,49.1,93,,30.08,30.179,0,0,0,0,49.1,47.16,2025-04-19,,,2025-04-19 04:16:00-07:00
1745060460000,0.0,0.0,0,0,1,219,49.6,93,4.22,30.08,30.1789,0,0,0,0,49.6,47.66,2025-04-19,,,2025-04-19 04:01:00-07:00
1745059560000,0.0,0.0,0,0,1,219,50.2,93,,30.08,30.1788,0,0,0,0,50.2,48.25,2025-04-19,,,2025-04-19 03:46:00-07:00
1745058660000,0.0,0.0,0,0,1,219,50.5,93,,30.08,30.1787,0,0,0,0,50.5,48.55,2025-04-19,,,2025-04-19 03:31:00-07:00
1745057760000,0.0,0.0,0,0,1,219,50.7,94,,30.08,30.1787,0,0,0,0,50.7,49.04,2025-04-19,,,2025-04-19 03:16:00-07:00
1745056860000,0.0,0.0,0,0,1,219,50.4,94,4.23,30.08,30.1787,0,0,0,0,50.4,48.74,2025-04-19,,,2025-04-19 03:01:00-07:00
1745055960000,0.0,0.0,0,0,1,219,50.2,94,,30.08,30.1788,0,0,0,0,50.2,48.54,2025-04-19,,,2025-04-19 02:46:00-07:00
1745055060000,0.0,0.0,0,0,1,219,50.2,94,,30.08,30.1788,0,0,0,0,50.2,48.54,2025-04-19,,,2025-04-19 02:31:00-07:00
1745054160000,0.0,0.0,0,0,1,219,50.4,94,,30.08,30.1787,0,0,0,0,50.4,48.74,2025-04-19,,,2025-04-19 02:16:00-07:00
1745053260000,0.0,0.0,0,0,1,219,50.4,93,4.23,30.08,30.1787,0,0,0,0,50.4,48.45,2025-04-19,,,2025-04-19 02:01:00-07:00
1745052360000,0.0,0.0,0,0,1,219,50.5,93,,30.08,30.1787,0,0,0,0,50.5,48.55,2025-04-19,,,2025-04-19 01:46:00-07:00
1745051460000,0.0,0.0,0,0,1,219,50.9,92,,30.08,30.1786,0,0,0,0,50.9,48.66,2025-04-19,,,2025-04-19 01:31:00-07:00
1745050560000,0.0,0.0,0,0,1,219,51.1,92,,30.08,30.1786,0,0,0,0,51.1,48.86,2025-04-19,,,2025-04-19 01:16:00-07:00
1745049660000,0.0,0.0,0,0,1,219,50.7,92,4.23,30.08,30.1787,0,0,0,0,50.7,48.46,2025-04-19,,,2025-04-19 01:01:00-07:00
1745048760000,0.0,0.0,0,0,1,219,50.7,92,,30.08,30.1787,0,0,0,0,50.7,48.46,2025-04-19,,,2025-04-19 00:46:00-07:00
1745047860000,0.0,0.0,0,0,1,219,51.1,91,,30.08,30.1786,0,0,0,0,51.1,48.56,2025-04-19,,,2025-04-19 00:31:00-07:00
1745046960000,0.0,0.0,0,0,1,219,51.6,91,,30.08,30.1785,0,0,0,0,51.6,49.06,2025-04-19,,,2025-04-19 00:16:00-07:00
1745046060000,0.0,0.0,0,0,1,219,51.3,91,4.23,30.07,30.1685,0,0,0,0,51.3,48.76,2025-04-19,,,2025-04-19 00:01:00-07:00
