dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1780555920000,0.0,0.0,0,0,1,191,56.3,93,4.29,54.3,29.89,29.987,0,0,9336,8402400,56.3,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 23:52:00-07:00
1780555020000,0.0,0.0,0,0,1,191,56.8,94,,55.09,29.89,29.9869,0,0,9336,8402400,56.8,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 23:37:00-07:00
1780554120000,0.0,0.0,0,0,1,191,57.2,94,,55.49,29.89,29.9868,0,0,9336,8402400,57.2,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 23:22:00-07:00
1780553220000,0.0,0.0,0,0,1,191,57.2,93,,55.19,29.89,29.9868,0,0,9336,8402400,57.2,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 23:07:00-07:00
1780552320000,0.0,0.0,0,0,1,191,57.0,92,4.3,54.7,29.89,29.9869,0,0,9336,8402400,57.0,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 22:52:00-07:00
1780551420000,0.0,0.0,0,0,1,191,57.0,91,,54.4,29.89,29.9869,0,0,9336,8402400,57.0,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 22:37:00-07:00
1780550520000,0.0,0.0,0,0,1,191,57.4,91,,54.79,29.89,29.9868,0,0,9336,8402400,57.4,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 22:22:00-07:00
1780549620000,0.0,0.0,0,0,1,191,58.3,91,,55.68,29.89,29.9866,0,0,9336,8402400,58.3,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 22:07:00-07:00
1780548720000,0.0,0.0,0,0,1,191,59.0,92,4.31,56.68,29.88,29.9765,0,0,9336,8402400,59.0,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 21:52:00-07:00
1780547820000,0.0,0.0,0,0,1,191,59.4,91,,56.77,29.88,29.9764,0,0,9336,8402400,59.4,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 21:37:00-07:00
1780546920000,0.0,0.0,0,0,1,191,59.4,91,,56.77,29.88,29.9764,0,0,9336,8402400,59.4,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 21:22:00-07:00
1780546020000,0.0,0.0,0,0,1,191,59.7,90,,56.76,29.88,29.9763,0,0,9336,8402400,59.7,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 21:07:00-07:00
1780545120000,0.0,0.0,0,0,1,191,59.9,89,4.31,56.65,29.88,29.9763,0,0,9336,8402400,59.9,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 20:52:00-07:00
1780544220000,0.0,0.0,0,0,1,191,60.3,89,,57.04,29.88,29.9762,0,0,9336,8402400,60.3,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 20:37:00-07:00
1780543320000,0.0,0.0,0,0,1,191,60.6,88,,57.02,29.88,29.9762,0,0,9336,8402400,60.6,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 20:22:00-07:00
1780542420000,0.0,0.0,0,0,1,191,61.0,87,,57.1,29.88,29.9761,1,900,9335,8402400,61.0,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 20:07:00-07:00
1780541520000,0.0,0.0,0,0,1,191,61.5,86,4.32,57.27,29.88,29.976,5,4500,9330,8401500,61.5,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 19:52:00-07:00
1780540620000,0.0,1.7895,0,0,1,191,62.1,85,,57.53,29.88,29.9759,9,8100,9321,8397000,62.1,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 19:37:00-07:00
1780539720000,0.2237,2.2369,0,0,1,191,62.2,85,,57.63,29.88,29.9759,13,11700,9308,8388900,62.2,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 19:22:00-07:00
1780538820000,1.3422,2.4606,0,0,1,191,62.4,85,,57.83,29.88,29.9758,18,16200,9290,8377200,62.4,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 19:07:00-07:00
1780537920000,1.3422,2.4606,0,0,1,191,63.0,84,4.33,58.09,29.88,29.9757,50,45000,9240,8361000,63.0,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 18:52:00-07:00
1780537020000,0.8948,2.4606,0,0,1,191,62.2,85,,57.63,29.88,29.9759,36,32400,9204,8316000,62.2,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 18:37:00-07:00
1780536120000,1.5659,2.6843,0,0,1,191,61.9,86,,57.66,29.88,29.9759,35,31500,9169,8283600,61.9,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 18:22:00-07:00
1780535220000,1.1185,2.4606,0,0,1,191,61.7,85,,57.14,29.89,29.986,41,36900,9128,8252100,61.7,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 18:07:00-07:00
1780534320000,1.3422,3.3554,0,0,1,191,61.7,85,4.34,57.14,29.9,29.996,53,47700,9075,8215200,61.7,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 17:52:00-07:00
1780533420000,1.7895,3.3554,0,0,1,191,61.7,86,,57.47,29.9,29.996,51,45900,9024,8167500,61.7,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 17:37:00-07:00
1780532520000,2.2369,3.5791,0,0,1,191,61.7,85,,57.14,29.91,30.0061,52,46800,8972,8121600,61.7,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 17:22:00-07:00
1780531620000,2.0132,3.5791,0,0,1,191,62.2,84,,57.3,29.91,30.006,54,48600,8918,8074800,62.2,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 17:07:00-07:00
1780530720000,2.2369,3.5791,0,0,1,191,62.2,84,4.36,57.3,29.92,30.016,61,54900,8857,8026200,62.2,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 16:52:00-07:00
1780529820000,2.0132,3.8028,0,0,1,209,62.4,84,,57.5,29.92,30.016,65,58500,8792,7971300,62.4,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 16:37:00-07:00
1780528920000,2.2369,3.8028,0,0,1,209,62.6,83,,57.36,29.93,30.026,79,71100,8713,7912800,62.6,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 16:22:00-07:00
1780528020000,2.6843,4.9213,0,0,1,209,62.6,83,,57.36,29.93,30.026,102,91800,8611,7841700,62.6,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 16:07:00-07:00
1780527120000,2.908,4.4739,0,0,1,209,63.1,82,4.39,57.51,29.94,30.0359,146,131400,8465,7749900,63.1,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 15:52:00-07:00
1780526220000,2.6843,4.4739,0,0,1,209,63.7,81,,57.76,29.94,30.0358,237,213300,7920,7341300,63.7,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 15:37:00-07:00
1780525320000,2.4606,4.9213,0,0,1,209,64.2,80,,57.9,29.95,30.0457,308,277200,8157,7405200,64.2,,2026-06-03,America/Los_Angeles,True,2026-06-03 15:22:00-07:00
1780524420000,2.4606,4.4739,0,0,1,209,64.2,81,,58.24,29.95,30.0457,347,312300,7573,7128000,64.2,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 15:07:00-07:00
1780523520000,3.1317,4.2502,0,0,1,209,64.6,80,4.45,58.28,29.96,30.0557,376,338400,7197,6815700,64.6,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 14:52:00-07:00
1780522620000,3.1317,4.4739,0,0,1,209,64.6,80,,58.28,29.96,30.0557,389,350100,6808,6477300,64.6,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 14:37:00-07:00
1780521720000,3.3554,4.4739,0,0,1,209,65.5,79,,58.81,29.97,30.0655,784,705600,6024,6127200,65.5,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 14:22:00-07:00
1780520820000,3.1317,4.9213,0,0,1,209,65.5,79,,58.81,29.97,30.0655,725,652500,5299,5421600,65.5,2026-05-29T05:22:00.000Z,2026-06-03,,,2026-06-03 14:07:00-07:00
