dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1771228260000,5.3686,12.5268,0,0,1,106,58.1,71,4.27,48.74,29.85,29.9233,0,0,10059,9053100,58.1,2026-02-11T12:51:00.000Z,2026-02-15,,,2026-02-15 23:51:00-08:00
1771227360000,6.0397,14.5401,0,0,1,112,57.9,73,,49.3,29.86,29.9333,0,0,10059,9053100,57.9,2026-02-11T12:51:00.000Z,2026-02-15,,,2026-02-15 23:36:00-08:00
1771226460000,4.4739,13.4216,0,0,1,101,57.4,73,,48.82,29.86,29.9334,0,0,10059,9053100,57.4,2026-02-11T12:51:00.000Z,2026-02-15,,,2026-02-15 23:21:00-08:00
1771225560000,3.1317,10.5136,0,0,1,89,57.4,73,,48.82,29.86,29.9334,0,0,10059,9053100,57.4,2026-02-11T12:51:00.000Z,2026-02-15,,,2026-02-15 23:06:00-08:00
1771224660000,3.5791,10.5136,0,0,1,99,57.2,73,4.27,48.62,29.86,29.9334,0,0,10059,9053100,57.2,2026-02-11T12:51:00.000Z,2026-02-15,,,2026-02-15 22:51:00-08:00
1771223760000,2.6843,9.3951,0,0,1,98,57.2,73,,48.62,29.86,29.9334,0,0,10059,9053100,57.2,2026-02-11T12:51:00.000Z,2026-02-15,,,2026-02-15 22:36:00-08:00
1771222860000,3.3554,8.9477,0,0,1,81,57.2,73,,48.62,29.86,29.9334,0,0,10059,9053100,57.2,2026-02-11T12:51:00.000Z,2026-02-15,,,2026-02-15 22:21:00-08:00
1771221960000,2.908,7.6056,0,0,1,78,57.2,73,,48.62,29.87,29.9435,0,0,10059,9053100,57.2,2026-02-11T12:51:00.000Z,2026-02-15,,,2026-02-15 22:06:00-08:00
1771221060000,2.2369,9.1714,0,0,1,67,57.0,73,4.28,48.43,29.88,29.9535,0,0,10059,9053100,57.0,2026-02-11T12:51:00.000Z,2026-02-15,,,2026-02-15 21:51:00-08:00
1771220160000,1.5659,6.7108,0,0,1,92,57.0,75,,49.15,29.88,29.9535,0,0,10059,9053100,57.0,2026-02-11T12:51:00.000Z,2026-02-15,,,2026-02-15 21:36:00-08:00
1771219260000,2.6843,6.7108,0,0,1,94,56.8,75,,48.96,29.89,29.9636,0,0,10059,9053100,56.8,2026-02-11T12:51:00.000Z,2026-02-15,,,2026-02-15 21:21:00-08:00
1771218360000,1.5659,6.4871,0,0,1,86,56.8,76,,49.32,29.89,29.9636,0,0,10059,9053100,56.8,2026-02-11T12:51:00.000Z,2026-02-15,,,2026-02-15 21:06:00-08:00
