dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1773557460000,1.1185,4.2502,0,0,1,153,58.3,74,50.05,29.93,30.0035,0,0,22338,20104200,58.3,2026-02-19T18:51:00.000Z,2026-03-14,,,,2026-03-14 23:51:00-07:00
1773556560000,0.8948,3.1317,0,0,1,294,58.5,71,49.13,29.93,30.0034,0,0,22338,20104200,58.5,2026-02-19T18:51:00.000Z,2026-03-14,,,,2026-03-14 23:36:00-07:00
1773555660000,1.1185,3.8028,0,0,1,294,58.1,73,49.49,29.93,30.0035,0,0,22338,20104200,58.1,2026-02-19T18:51:00.000Z,2026-03-14,4.27,,,2026-03-14 23:21:00-07:00
1773554760000,1.7895,5.145,0,0,1,294,57.7,77,50.54,29.92,29.9935,0,0,22338,20104200,57.7,2026-02-19T18:51:00.000Z,2026-03-14,,,,2026-03-14 23:06:00-07:00
1773553860000,0.8948,4.2502,0,0,1,294,57.0,82,51.56,29.91,29.9836,0,0,22338,20104200,57.0,2026-02-19T18:51:00.000Z,2026-03-14,,,,2026-03-14 22:51:00-07:00
1773552960000,0.2237,2.6843,0,0,1,294,57.0,83,51.89,29.91,29.9836,0,0,22338,20104200,57.0,2026-02-19T18:51:00.000Z,2026-03-14,,,,2026-03-14 22:36:00-07:00
1773552060000,0.2237,2.6843,0,0,1,294,57.2,83,52.08,29.91,29.9836,0,0,22338,20104200,57.2,,2026-03-14,4.28,America/Los_Angeles,True,2026-03-14 22:21:00-07:00
1773551160000,0.6711,6.2634,0,0,1,209,57.2,84,52.41,29.91,29.9836,0,0,22338,20104200,57.2,,2026-03-14,,America/Los_Angeles,True,2026-03-14 22:06:00-07:00
1773550260000,0.0,0.0,0,0,1,201,58.1,85,53.61,29.9,29.9734,0,0,22338,20104200,58.1,,2026-03-14,,America/Los_Angeles,True,2026-03-14 21:51:00-07:00
1773549360000,0.0,0.0,0,0,1,201,58.1,85,53.61,29.9,29.9734,0,0,22338,20104200,58.1,2026-02-19T18:51:00.000Z,2026-03-14,4.29,,,2026-03-14 21:36:00-07:00
1773548460000,0.0,0.0,0,0,1,201,58.5,84,53.68,29.89,29.9633,0,0,22338,20104200,58.5,,2026-03-14,,America/Los_Angeles,True,2026-03-14 21:21:00-07:00
1773547560000,0.0,0.0,0,0,1,201,59.0,84,54.17,29.89,29.9633,0,0,22338,20104200,59.0,2026-02-19T18:51:00.000Z,2026-03-14,,,,2026-03-14 21:06:00-07:00
1773546660000,0.0,1.3422,0,0,1,201,59.0,85,54.49,29.89,29.9633,0,0,22338,20104200,59.0,2026-02-19T18:51:00.000Z,2026-03-14,4.29,,,2026-03-14 20:51:00-07:00
1773545760000,0.0,0.0,0,0,1,201,59.5,86,55.31,29.88,29.9532,0,0,22338,20104200,59.5,2026-02-19T18:51:00.000Z,2026-03-14,,,,2026-03-14 20:36:00-07:00
1773544860000,0.4474,2.908,0,0,1,201,59.9,83,54.72,29.88,29.9531,0,0,22338,20104200,59.9,,2026-03-14,,America/Los_Angeles,True,2026-03-14 20:21:00-07:00
1773543960000,0.0,2.2369,0,0,1,201,61.0,81,55.12,29.88,29.953,0,0,22338,20104200,61.0,,2026-03-14,4.28,America/Los_Angeles,True,2026-03-14 20:06:00-07:00
1773543060000,0.0,0.0,0,0,1,201,61.2,82,55.66,29.87,29.9429,0,0,22338,20104200,61.2,2026-02-19T18:51:00.000Z,2026-03-14,,,,2026-03-14 19:51:00-07:00
1773542160000,0.0,0.0,0,0,1,201,61.5,82,55.95,29.87,29.9429,0,0,22338,20104200,61.5,2026-02-19T18:51:00.000Z,2026-03-14,,,,2026-03-14 19:36:00-07:00
