dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1745045160000,0.0,0.0,0,0,1,219,51.1,88,30.07,30.1686,0,0,5379,4841100,51.1,47.67,2025-04-18,,,,2025-04-18 23:46:00-07:00
1745044260000,0.0,0.0,0,0,1,219,51.4,88,30.06,30.1585,0,0,5379,4841100,51.4,47.97,2025-04-18,,,,2025-04-18 23:31:00-07:00
1745043360000,0.2237,2.0132,0,0,1,219,51.3,87,30.06,30.1585,0,0,5379,4841100,51.3,47.56,2025-04-18,,,,2025-04-18 23:16:00-07:00
1745042460000,0.0,0.0,0,0,1,219,51.6,87,30.05,30.1484,0,0,5379,4841100,51.6,47.86,2025-04-18,4.24,,,2025-04-18 23:01:00-07:00
1745041560000,0.0,0.0,0,0,1,219,52.2,86,30.05,30.1483,0,0,5379,4841100,52.2,48.14,2025-04-18,,,,2025-04-18 22:46:00-07:00
1745040660000,0.0,0.0,0,0,1,219,52.7,85,30.05,30.1482,0,0,5379,4841100,52.7,48.32,2025-04-18,,,,2025-04-18 22:31:00-07:00
1745039760000,0.0,0.0,0,0,1,219,53.4,84,30.04,30.138,0,0,5379,4841100,53.4,48.69,2025-04-18,,,,2025-04-18 22:16:00-07:00
1745038860000,0.0,0.0,0,0,1,219,54.0,83,30.04,30.1379,0,0,5379,4841100,54.0,48.95,2025-04-18,4.24,,,2025-04-18 22:01:00-07:00
1745037960000,0.0,0.0,0,0,1,219,54.9,81,30.04,30.1377,0,0,5379,4841100,54.9,49.18,2025-04-18,,,,2025-04-18 21:46:00-07:00
1745037060000,0.0,0.0,0,0,1,219,55.0,81,30.04,30.1377,0,0,5379,4841100,55.0,49.28,2025-04-18,,,,2025-04-18 21:31:00-07:00
1745036160000,0.0,0.0,0,0,1,219,55.0,82,30.04,30.1377,0,0,5379,4841100,55.0,49.61,2025-04-18,,,,2025-04-18 21:16:00-07:00
1745035260000,0.0,0.0,0,0,1,219,55.0,83,30.03,30.1277,0,0,5379,4841100,55.0,49.93,2025-04-18,4.24,,,2025-04-18 21:01:00-07:00
1745034360000,0.0,0.0,0,0,1,219,55.0,85,30.02,30.1177,0,0,5379,4841100,55.0,50.57,2025-04-18,,,,2025-04-18 20:46:00-07:00
1745033460000,0.0,0.0,0,0,1,219,55.0,85,30.01,30.1076,0,0,5379,4841100,55.0,50.57,2025-04-18,,,,2025-04-18 20:31:00-07:00
1745032560000,0.0,0.0,0,0,1,219,55.4,84,30.01,30.1076,0,0,5379,4841100,55.4,50.65,2025-04-18,,,,2025-04-18 20:16:00-07:00
1745031660000,0.0,0.0,0,0,1,219,55.8,82,30.0,30.0974,0,0,5379,4841100,55.8,50.39,2025-04-18,4.25,,,2025-04-18 20:01:00-07:00
1745030760000,0.0,0.0,0,0,1,219,55.9,82,29.99,30.0874,0,0,5377,4839300,55.9,50.48,2025-04-18,,,,2025-04-18 19:46:00-07:00
1745029860000,0.0,0.0,0,0,1,219,56.3,83,29.99,30.0873,2,960,5377,4841100,56.3,51.2,2025-04-18,,America/Los_Angeles,True,2025-04-18 19:31:00-07:00
1745028960000,0.0,0.0,0,0,1,219,56.5,83,29.99,30.0873,5,2100,5372,4839300,56.5,51.4,2025-04-18,4.25,,,2025-04-18 19:16:00-07:00
1745028060000,0.0,0.0,0,0,1,219,56.7,83,29.98,30.0772,9,4320,5363,4834800,56.7,51.59,2025-04-18,,,,2025-04-18 19:01:00-07:00
1745027160000,0.0,1.1185,0,0,1,219,56.7,83,29.98,30.0772,13,5460,5350,4826700,56.7,51.59,2025-04-18,,,,2025-04-18 18:46:00-07:00
1745026260000,0.0,1.5659,0,0,1,219,56.8,83,29.98,30.0772,19,9120,5331,4815000,56.8,51.69,2025-04-18,,,,2025-04-18 18:31:00-07:00
1745025360000,0.6711,2.0132,0,0,1,219,56.8,83,29.98,30.0772,19,7980,5312,4797900,56.8,51.69,2025-04-18,4.26,,,2025-04-18 18:16:00-07:00
1745024460000,0.4474,2.2369,0,0,1,219,56.8,83,29.98,30.0772,27,12960,5285,4780800,56.8,51.69,2025-04-18,,,,2025-04-18 18:01:00-07:00
1745023560000,2.0132,3.3554,0,0,1,219,57.2,83,29.98,30.0771,39,16380,5246,4756500,57.2,52.08,2025-04-18,,,,2025-04-18 17:46:00-07:00
1745022660000,1.3422,3.1317,0,0,1,219,57.2,82,29.98,30.0771,61,29280,5185,4721400,57.2,51.75,2025-04-18,,,,2025-04-18 17:31:00-07:00
1745020860000,3.3554,5.5923,0,0,1,217,57.9,79,29.98,30.077,86,41280,5032,4606200,57.9,51.43,2025-04-18,,,,2025-04-18 17:01:00-07:00
1745019960000,3.3554,5.816,0,0,1,219,58.3,79,29.98,30.0769,110,46200,4922,4528800,58.3,51.81,2025-04-18,,,,2025-04-18 16:46:00-07:00
1745019060000,2.908,5.816,0,0,1,215,57.4,79,29.99,30.0871,105,50400,4817,4429800,57.4,50.94,2025-04-18,,,,2025-04-18 16:31:00-07:00
1745018160000,1.5659,5.145,0,0,1,214,57.6,79,29.99,30.0871,107,44940,4710,4335300,57.6,51.13,2025-04-18,4.3,,,2025-04-18 16:16:00-07:00
1745017260000,1.1185,4.4739,0,0,1,214,57.4,79,30.0,30.0971,102,48960,4608,4239000,57.4,50.94,2025-04-18,,,,2025-04-18 16:01:00-07:00
1745016360000,0.4474,2.908,0,0,1,214,57.0,78,30.0,30.0972,94,39480,4514,4147200,57.0,50.21,2025-04-18,,,,2025-04-18 15:46:00-07:00
1745015460000,0.8948,5.5923,0,0,1,218,56.7,79,30.01,30.1073,90,43200,4334,3981600,56.7,50.26,2025-04-18,,,,2025-04-18 15:31:00-07:00
1745014560000,0.8948,4.6976,0,0,1,212,57.2,78,30.01,30.1072,90,37800,4424,3981600,57.2,50.4,2025-04-18,4.31,America/Los_Angeles,True,2025-04-18 15:16:00-07:00
1745013660000,1.3422,4.6976,0,0,1,201,57.4,77,30.01,30.1072,89,42720,4245,3900600,57.4,50.25,2025-04-18,,,,2025-04-18 15:01:00-07:00
1745012760000,0.8948,3.8028,0,0,1,201,57.7,77,30.02,30.1172,98,41160,4147,3820500,57.7,50.54,2025-04-18,,,,2025-04-18 14:46:00-07:00
1745011860000,0.8948,4.2502,0,0,1,201,57.9,78,30.02,30.1171,125,60000,4022,3732300,57.9,51.08,2025-04-18,,,,2025-04-18 14:31:00-07:00
1745010960000,0.6711,4.9213,0,0,1,198,58.5,77,30.02,30.117,151,63420,3871,3619800,58.5,51.31,2025-04-18,4.38,,,2025-04-18 14:16:00-07:00
1745010060000,0.0,3.8028,0,0,1,198,58.6,77,30.02,30.117,162,77760,3709,3483900,58.6,51.41,2025-04-18,,,,2025-04-18 14:01:00-07:00
1745009160000,0.8948,4.2502,0,0,1,198,58.3,79,30.02,30.117,157,65940,3552,3338100,58.3,51.81,2025-04-18,,,,2025-04-18 13:46:00-07:00
1745008260000,0.8948,4.4739,0,0,1,43,58.8,77,30.01,30.1069,160,76800,3392,3196800,58.8,51.6,2025-04-18,,,,2025-04-18 13:31:00-07:00
1745007360000,0.4474,2.2369,0,0,1,39,59.2,73,30.01,30.1068,166,69720,3226,3052800,59.2,50.55,2025-04-18,4.38,,,2025-04-18 13:16:00-07:00
1745006460000,0.0,0.0,0,0,1,39,58.8,73,30.01,30.1069,165,79200,3061,2903400,58.8,50.16,2025-04-18,,,,2025-04-18 13:01:00-07:00
1745005560000,0.0,0.0,0,0,1,39,59.0,73,30.01,30.1069,199,83580,2862,2754900,59.0,50.36,2025-04-18,,,,2025-04-18 12:46:00-07:00
1745004660000,0.0,0.0,0,0,1,39,58.6,74,30.01,30.107,192,92160,2670,2575800,58.6,50.34,2025-04-18,,,,2025-04-18 12:31:00-07:00
1745003760000,0.0,0.0,0,0,1,39,58.8,73,30.01,30.1069,184,77280,2486,2403000,58.8,50.16,2025-04-18,4.39,,,2025-04-18 12:16:00-07:00
1745002860000,0.0,0.0,0,0,1,39,59.4,72,30.01,30.1068,185,88800,2301,2237400,59.4,50.37,2025-04-18,,,,2025-04-18 12:01:00-07:00
1745001960000,0.0,0.0,0,0,1,39,59.2,72,30.02,30.1169,263,110460,2038,2070900,59.2,50.18,2025-04-18,,,,2025-04-18 11:46:00-07:00
1745001060000,0.0,0.0,0,0,1,39,58.8,72,30.01,30.1069,210,100800,1828,1834200,58.8,49.79,2025-04-18,,,,2025-04-18 11:31:00-07:00
1745000160000,0.0,0.0,0,0,1,39,58.5,73,30.01,30.107,264,110880,1564,1645200,58.5,49.87,2025-04-18,4.34,,,2025-04-18 11:16:00-07:00
1744999260000,0.0,0.0,0,0,1,39,57.6,75,30.02,30.1172,197,94560,1367,1407600,57.6,49.73,2025-04-18,,,,2025-04-18 11:01:00-07:00
1744998360000,0.0,0.0,0,0,1,39,57.4,77,30.02,30.1172,135,56700,1232,1230300,57.4,50.25,2025-04-18,,,,2025-04-18 10:46:00-07:00
1744997460000,0.0,1.1185,0,0,1,39,57.2,77,30.02,30.1172,139,66720,1093,1108800,57.2,50.05,2025-04-18,,,,2025-04-18 10:31:00-07:00
1744996560000,0.0,0.0,0,0,1,39,56.8,77,30.01,30.1073,121,50820,972,983700,56.8,49.67,2025-04-18,4.27,,,2025-04-18 10:16:00-07:00
1744995660000,0.0,0.0,0,0,1,39,57.0,76,30.01,30.1073,124,59520,848,874800,57.0,49.51,2025-04-18,,,,2025-04-18 10:01:00-07:00
1744994760000,0.0,0.0,0,0,1,39,57.2,75,30.0,30.0972,141,59220,707,763200,57.2,49.35,2025-04-18,,,,2025-04-18 09:46:00-07:00
1744993860000,0.0,2.0132,0,0,1,39,57.0,77,30.0,30.0972,148,71040,559,636300,57.0,49.86,2025-04-18,,,,2025-04-18 09:31:00-07:00
1744992960000,0.0,1.1185,0,0,1,39,55.8,81,30.0,30.0974,217,91140,342,503100,55.8,50.06,2025-04-18,4.27,,,2025-04-18 09:16:00-07:00
1744992060000,0.8948,2.0132,0,0,1,39,54.9,83,29.99,30.0876,97,46560,245,307800,54.9,49.83,2025-04-18,,,,2025-04-18 09:01:00-07:00
1744991160000,0.0,0.0,0,0,1,39,55.0,83,29.99,30.0876,55,23100,190,220500,55.0,49.93,2025-04-18,,,,2025-04-18 08:46:00-07:00
1744990260000,0.0,0.0,0,0,1,39,53.8,86,29.99,30.0878,36,17280,154,171000,53.8,49.71,2025-04-18,,,,2025-04-18 08:31:00-07:00
1744989360000,0.0,1.3422,0,0,1,39,52.3,89,29.99,30.0881,41,17220,113,138600,52.3,49.15,2025-04-18,4.24,,,2025-04-18 08:16:00-07:00
1744988460000,0.0,2.0132,0,0,1,39,51.3,89,29.99,30.0883,39,18720,74,101700,51.3,48.17,2025-04-18,,,,2025-04-18 08:01:00-07:00
1744987560000,0.4474,2.4606,0,0,1,39,49.6,92,29.99,30.0886,33,13860,41,66600,49.6,47.37,2025-04-18,,,,2025-04-18 07:46:00-07:00
1744986660000,0.2237,2.908,0,0,1,39,48.2,93,29.98,30.0788,25,12000,16,36900,48.2,46.27,2025-04-18,,,,2025-04-18 07:31:00-07:00
1744985760000,0.0,0.0,0,0,1,39,47.5,93,29.98,30.079,9,3780,7,14400,47.5,45.58,2025-04-18,4.24,,,2025-04-18 07:16:00-07:00
1744984860000,0.0,0.0,0,0,1,39,47.1,92,29.98,30.0791,5,2400,2,6300,47.1,44.9,2025-04-18,,,,2025-04-18 07:01:00-07:00
1744983960000,0.0,0.0,0,0,1,39,47.3,91,29.97,30.069,2,840,0,1800,47.3,44.81,2025-04-18,,,,2025-04-18 06:46:00-07:00
1744983060000,0.0,2.0132,0,0,1,39,47.7,92,29.96,30.0589,0,0,0,0,47.7,45.49,2025-04-18,,,,2025-04-18 06:31:00-07:00
1744982160000,0.0,0.0,0,0,1,39,48.0,92,29.96,30.0588,0,0,0,0,48.0,45.79,2025-04-18,4.24,,,2025-04-18 06:16:00-07:00
1744981260000,0.0,0.0,0,0,1,39,48.4,92,29.96,30.0587,0,0,0,0,48.4,46.18,2025-04-18,,,,2025-04-18 06:01:00-07:00
1744980360000,0.0,0.0,0,0,1,39,48.6,92,29.96,30.0587,0,0,0,0,48.6,46.38,2025-04-18,,,,2025-04-18 05:46:00-07:00
1744979460000,0.0,1.1185,0,0,1,39,48.7,92,29.96,30.0587,0,0,0,0,48.7,46.48,2025-04-18,,,,2025-04-18 05:31:00-07:00
1744978560000,0.6711,1.7895,0,0,1,39,48.9,92,29.96,30.0586,0,0,0,0,48.9,46.68,2025-04-18,4.25,,,2025-04-18 05:16:00-07:00
1744977660000,0.4474,1.5659,0,0,1,39,49.1,92,29.96,30.0586,0,0,0,0,49.1,46.88,2025-04-18,,,,2025-04-18 05:01:00-07:00
1744976760000,0.2237,1.7895,0,0,1,39,49.5,91,29.96,30.0585,0,0,0,0,49.5,46.98,2025-04-18,,,,2025-04-18 04:46:00-07:00
1744975860000,0.0,0.0,0,0,1,39,50.2,90,29.96,30.0584,0,0,0,0,50.2,47.38,2025-04-18,,,,2025-04-18 04:31:00-07:00
1744974960000,0.0,0.0,0,0,1,39,50.5,89,29.96,30.0583,0,0,0,0,50.5,47.38,2025-04-18,4.25,,,2025-04-18 04:16:00-07:00
1744974060000,0.0,0.0,0,0,1,39,50.7,88,29.96,30.0583,0,0,0,0,50.7,47.28,2025-04-18,,,,2025-04-18 04:01:00-07:00
1744973160000,0.0,0.0,0,0,1,39,49.8,88,29.96,30.0585,0,0,0,0,49.8,46.39,2025-04-18,,,,2025-04-18 03:46:00-07:00
1744972260000,0.0,0.0,0,0,1,39,49.6,88,29.95,30.0485,0,0,0,0,49.6,46.19,2025-04-18,,,,2025-04-18 03:31:00-07:00
1744971360000,0.0,0.0,0,0,1,39,49.8,89,29.95,30.0484,0,0,0,0,49.8,46.69,2025-04-18,4.25,,,2025-04-18 03:16:00-07:00
1744970460000,0.0,0.0,0,0,1,39,49.5,90,29.95,30.0485,0,0,0,0,49.5,46.69,2025-04-18,,,,2025-04-18 03:01:00-07:00
1744969560000,0.0,0.0,0,0,1,39,49.5,90,29.95,30.0485,0,0,0,0,49.5,46.69,2025-04-18,,,,2025-04-18 02:46:00-07:00
1744968660000,0.0,0.0,0,0,1,39,49.8,89,29.95,30.0484,0,0,0,0,49.8,46.69,2025-04-18,,,,2025-04-18 02:31:00-07:00
1744967760000,0.0,0.0,0,0,1,39,50.2,88,29.96,30.0584,0,0,0,0,50.2,46.78,2025-04-18,4.26,,,2025-04-18 02:16:00-07:00
1744966860000,0.0,0.8948,0,0,1,39,50.4,87,29.96,30.0583,0,0,0,0,50.4,46.68,2025-04-18,,,,2025-04-18 02:01:00-07:00
1744965960000,1.1185,2.908,0,0,1,39,50.0,88,29.96,30.0584,0,0,0,0,50.0,46.59,2025-04-18,,,,2025-04-18 01:46:00-07:00
1744965060000,0.0,0.0,0,0,1,39,49.6,86,29.96,30.0585,0,0,0,0,49.6,45.59,2025-04-18,,,,2025-04-18 01:31:00-07:00
