dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1760597400000,0.0,0.0,0,0,1,255,54.5,73,4.27,46.02,54.5,29.96,30.0341,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 23:50:00-07:00
1760596500000,0.0,0.0,0,0,1,255,55.6,70,,45.97,55.6,29.96,30.0339,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 23:35:00-07:00
1760595600000,0.0,0.0,0,0,1,255,55.8,70,,46.16,55.8,29.96,30.0339,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 23:20:00-07:00
1760594700000,0.0,0.0,0,0,1,255,56.1,69,,46.07,56.1,29.96,30.0338,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 23:05:00-07:00
1760593800000,0.0,0.0,0,0,1,255,57.0,67,4.28,46.15,57.0,29.96,30.0337,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 22:50:00-07:00
1760592900000,0.0,0.0,0,0,1,255,56.3,70,,46.64,56.3,29.95,30.0238,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 22:35:00-07:00
1760592060000,0.0,0.0,0,0,1,255,55.8,72,,46.91,55.8,29.95,30.0239,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 22:21:00-07:00
1760591100000,0.0,1.1185,0,0,1,255,56.3,73,,47.76,56.3,29.95,30.0238,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 22:05:00-07:00
1760590200000,0.0,0.0,0,0,1,255,56.7,72,4.28,47.77,56.7,29.95,30.0237,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 21:50:00-07:00
1760589300000,0.0,0.0,0,0,1,255,57.4,71,,48.07,57.4,29.95,30.0236,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 21:35:00-07:00
1760588400000,0.0,0.0,0,0,1,255,57.2,72,,48.25,57.2,29.95,30.0237,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 21:20:00-07:00
1760587500000,0.0,0.0,0,0,1,255,58.1,69,,47.98,58.1,29.95,30.0235,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 21:05:00-07:00
1760586600000,0.0,1.3422,0,0,1,255,58.6,67,4.3,47.68,58.6,29.94,30.0134,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 20:50:00-07:00
1760585700000,0.0,1.3422,0,0,1,255,57.7,70,,47.98,57.7,29.94,30.0136,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 20:35:00-07:00
1760584800000,0.0,1.7895,0,0,1,255,58.8,69,,48.65,58.8,29.94,30.0134,0,0,19054,17148600,,2025-10-15,America/Los_Angeles,True,2025-10-15 20:20:00-07:00
1760583900000,0.0,1.5659,0,0,1,255,59.7,66,,48.32,59.7,29.94,30.0133,0,0,19054,17148600,2025-10-15T04:20:00.000Z,2025-10-15,,,2025-10-15 20:05:00-07:00
