dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1754031000000,0.0,2.4606,0,0,1,76,59.9,89,56.65,59.9,29.98,30.0534,0,0,28648,25783200,2025-07-17T04:20:00.000Z,2025-07-31,,,,2025-07-31 23:50:00-07:00
1754030100000,0.8948,4.0265,0,0,1,68,60.3,89,57.04,60.3,29.97,30.0433,0,0,28648,25783200,2025-07-17T04:20:00.000Z,2025-07-31,,,,2025-07-31 23:35:00-07:00
1754029200000,0.4474,4.9213,0,0,1,36,60.3,88,56.73,60.3,29.97,30.0433,0,0,28648,25783200,2025-07-17T04:20:00.000Z,2025-07-31,,,,2025-07-31 23:20:00-07:00
1754028300000,0.2237,2.6843,0,0,1,36,60.4,88,56.83,60.4,29.97,30.0433,0,0,28648,25783200,2025-07-17T04:20:00.000Z,2025-07-31,4.29,,,2025-07-31 23:05:00-07:00
1754027400000,0.8948,4.2502,0,0,1,36,60.6,88,57.02,60.6,29.97,30.0432,0,0,28648,25783200,2025-07-17T04:20:00.000Z,2025-07-31,,,,2025-07-31 22:50:00-07:00
1754026500000,1.1185,5.816,0,0,1,44,60.6,87,56.71,60.6,29.96,30.0332,0,0,28648,25783200,2025-07-17T04:20:00.000Z,2025-07-31,,,,2025-07-31 22:35:00-07:00
1754025600000,1.3422,7.8293,0,0,1,65,60.8,87,56.9,60.8,29.96,30.0332,0,0,28648,25783200,2025-07-17T04:20:00.000Z,2025-07-31,,,,2025-07-31 22:20:00-07:00
1754024700000,1.3422,4.2502,0,0,1,71,61.0,87,57.1,61.0,29.96,30.0331,0,0,28648,25783200,2025-07-17T04:20:00.000Z,2025-07-31,4.29,,,2025-07-31 22:05:00-07:00
1754023800000,1.1185,4.4739,0,0,1,86,61.0,86,56.78,61.0,29.96,30.0331,0,0,28648,25783200,2025-07-17T04:20:00.000Z,2025-07-31,,,,2025-07-31 21:50:00-07:00
1754022900000,1.5659,7.8293,0,0,1,101,61.3,86,57.07,61.3,29.95,30.0231,0,0,28648,25783200,2025-07-17T04:20:00.000Z,2025-07-31,,,,2025-07-31 21:35:00-07:00
