dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1757746200000,2.6843,8.9477,0,0,1,105,63.5,89,60.2,63.5,29.87,29.9426,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,,,,2025-09-12 23:50:00-07:00
1757745300000,0.6711,4.4739,0,0,1,164,63.7,90,60.71,63.7,29.87,29.9426,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,,,,2025-09-12 23:35:00-07:00
1757744400000,0.0,0.0,0,0,1,175,63.7,90,60.71,63.7,29.87,29.9426,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,,,,2025-09-12 23:20:00-07:00
1757743500000,0.0,0.0,0,0,1,175,63.5,90,60.51,63.5,29.88,29.9526,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,4.29,,,2025-09-12 23:05:00-07:00
1757742600000,0.0,0.0,0,0,1,175,63.7,89,60.39,63.7,29.88,29.9526,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,,,,2025-09-12 22:50:00-07:00
1757741700000,0.0,0.0,0,0,1,175,63.7,89,60.39,63.7,29.88,29.9526,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,,,,2025-09-12 22:35:00-07:00
1757740800000,0.0,0.0,0,0,1,175,63.3,89,60.0,63.3,29.88,29.9526,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,,,,2025-09-12 22:20:00-07:00
1757739900000,0.0,0.0,0,0,1,175,63.5,89,60.2,63.5,29.88,29.9526,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,4.29,,,2025-09-12 22:05:00-07:00
1757739000000,0.0,0.0,0,0,1,175,63.9,89,60.59,63.9,29.88,29.9525,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,,,,2025-09-12 21:50:00-07:00
1757738100000,0.0,0.0,0,0,1,175,64.2,88,60.57,64.2,29.87,29.9425,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,,,,2025-09-12 21:35:00-07:00
1757737200000,0.0,0.0,0,0,1,175,64.4,88,60.76,64.4,29.87,29.9425,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,,,,2025-09-12 21:20:00-07:00
1757736300000,0.6711,3.5791,0,0,1,175,64.6,87,60.64,64.6,29.87,29.9424,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,4.3,,,2025-09-12 21:05:00-07:00
1757735400000,0.4474,2.0132,0,0,1,175,64.4,86,60.12,64.4,29.87,29.9425,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,,,,2025-09-12 20:50:00-07:00
1757734500000,0.0,0.0,0,0,1,175,64.8,86,60.51,64.8,29.87,29.9424,0,0,23244,20919600,,2025-09-12,,America/Los_Angeles,True,2025-09-12 20:35:00-07:00
1757733600000,0.0,0.0,0,0,1,175,64.9,86,60.61,64.9,29.87,29.9424,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,,,,2025-09-12 20:20:00-07:00
1757732700000,0.0,0.0,0,0,1,175,65.1,86,60.8,65.1,29.87,29.9424,0,0,23244,20919600,2025-09-08T13:20:00.000Z,2025-09-12,4.31,,,2025-09-12 20:05:00-07:00
