dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,local_time
1788578580000,0.4474,1.7895,0,0,1,214,66.9,89,63.55,29.91,30.0051,0,0,11290,10161000,66.9,2026-06-12T17:37:00.000Z,2026-09-04,4.31,2026-09-04 20:23:00-07:00
1788577680000,0.0,1.3422,0,0,1,214,67.1,88,63.42,29.91,30.0051,0,0,11290,10161000,67.1,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 20:08:00-07:00
1788576780000,0.6711,2.908,0,0,1,214,67.1,87,63.1,29.91,30.0051,0,0,11290,10161000,67.1,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 19:53:00-07:00
1788575880000,0.8948,2.908,0,0,1,214,67.5,86,63.16,29.91,30.005,0,0,11290,10161000,67.5,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 19:38:00-07:00
1788574980000,0.8948,3.3554,0,0,1,214,67.6,86,63.26,29.91,30.005,1,900,11289,10161000,67.6,2026-06-12T17:37:00.000Z,2026-09-04,4.32,2026-09-04 19:23:00-07:00
1788574080000,0.0,2.4606,0,0,1,214,68.2,85,63.51,29.91,30.0049,4,3600,11285,10160100,68.72,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 19:08:00-07:00
1788573180000,0.2237,3.1317,0,0,1,214,68.7,84,63.66,29.91,30.0048,7,6300,11278,10156500,69.22,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 18:53:00-07:00
1788572280000,0.2237,2.908,0,0,1,214,69.1,84,64.05,29.91,30.0047,11,9900,11267,10150200,69.66,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 18:38:00-07:00
1788571380000,0.6711,4.4739,0,0,1,214,69.6,83,64.2,29.91,30.0046,16,14400,11251,10140300,70.16,2026-06-12T17:37:00.000Z,2026-09-04,4.32,2026-09-04 18:23:00-07:00
1788570480000,1.1185,3.5791,0,0,1,214,70.0,83,64.59,29.91,30.0045,20,18000,11231,10125900,70.6,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 18:08:00-07:00
1788569580000,1.3422,4.6976,0,0,1,214,70.2,82,64.44,29.91,30.0045,31,27900,11200,10107900,70.77,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 17:53:00-07:00
1788568680000,1.5659,4.6976,0,0,1,214,70.3,82,64.54,29.91,30.0045,44,39600,11156,10080000,70.88,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 17:38:00-07:00
1788567780000,1.3422,5.5923,0,0,1,215,70.7,81,64.57,29.91,30.0044,32,28800,11124,10040400,71.28,2026-06-12T17:37:00.000Z,2026-09-04,4.34,2026-09-04 17:23:00-07:00
1788566880000,1.7895,4.0265,0,0,1,259,71.2,81,65.06,29.91,30.0043,35,31500,11089,10011600,71.83,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 17:08:00-07:00
1788565980000,1.7895,4.2502,0,0,1,251,71.2,81,65.06,29.91,30.0043,38,34200,11051,9980100,71.83,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 16:53:00-07:00
1788565080000,1.7895,5.3686,0,0,1,231,71.4,80,64.9,29.91,30.0043,46,41400,11005,9945900,72.0,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 16:38:00-07:00
1788564180000,1.7895,5.3686,0,0,1,247,71.8,79,64.93,29.91,30.0042,63,56700,10942,9904500,72.39,2026-06-12T17:37:00.000Z,2026-09-04,4.35,2026-09-04 16:23:00-07:00
1788563280000,2.2369,5.5923,0,0,1,234,71.4,79,64.54,29.91,30.0043,58,52200,10884,9847800,71.95,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 16:08:00-07:00
1788562380000,2.2369,6.9345,0,0,1,220,72.5,77,64.87,29.91,30.0041,51,45900,10833,9795600,73.07,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 15:53:00-07:00
1788561480000,1.5659,5.145,0,0,1,198,73.6,73,64.4,29.91,30.0039,59,53100,10774,9749700,74.09,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 15:38:00-07:00
1788560580000,1.1185,5.816,0,0,1,198,73.6,72,64.0,29.91,30.0039,321,288900,10453,9696600,74.04,2026-06-12T17:37:00.000Z,2026-09-04,4.49,2026-09-04 15:23:00-07:00
1788559680000,1.7895,5.5923,0,0,1,218,73.6,72,64.0,29.91,30.0039,609,548100,9844,9407700,74.04,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 15:08:00-07:00
1788558780000,2.4606,6.0397,0,0,1,211,73.2,73,64.01,29.91,30.004,293,263700,9551,8859600,73.65,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 14:53:00-07:00
1788557880000,1.5659,4.4739,0,0,1,261,74.8,70,64.34,29.91,30.0037,106,95400,9445,8595900,75.27,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 14:38:00-07:00
1788556980000,2.4606,4.6976,0,0,1,214,75.4,71,65.33,29.92,30.0136,237,213300,9208,8500500,75.98,2026-06-12T17:37:00.000Z,2026-09-04,4.53,2026-09-04 14:23:00-07:00
1788556080000,2.2369,5.145,0,0,1,199,75.7,69,64.79,29.92,30.0136,719,647100,8489,8287200,76.21,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 14:08:00-07:00
1788555180000,2.4606,4.6976,0,0,1,198,75.7,69,64.79,29.92,30.0136,766,689400,7723,7640100,76.21,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 13:53:00-07:00
1788554280000,2.0132,4.4739,0,0,1,198,75.7,70,65.21,29.92,30.0136,778,700200,6945,6950700,76.26,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 13:38:00-07:00
1788553380000,3.1317,4.4739,0,0,1,198,75.4,70,64.92,29.92,30.0136,788,709200,6157,6250500,75.93,2026-06-12T17:37:00.000Z,2026-09-04,4.57,2026-09-04 13:23:00-07:00
1788552480000,2.908,4.4739,0,0,1,198,75.7,70,65.21,29.92,30.0136,793,713700,5364,5541300,76.26,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 13:08:00-07:00
1788551580000,3.1317,4.6976,0,0,1,198,75.2,70,64.73,29.92,30.0137,792,712800,4572,4827600,75.71,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 12:53:00-07:00
1788550680000,2.6843,4.4739,0,0,1,198,74.7,71,64.66,29.92,30.0137,785,706500,3787,4114800,75.21,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 12:38:00-07:00
1788549780000,2.908,4.6976,0,0,1,198,73.9,73,64.69,29.93,30.0239,750,675000,3037,3408300,74.42,2026-06-12T17:37:00.000Z,2026-09-04,4.36,2026-09-04 12:23:00-07:00
1788548880000,2.6843,4.0265,0,0,1,198,73.8,73,64.59,29.93,30.0239,171,153900,2866,2733300,74.31,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 12:08:00-07:00
1788547980000,2.6843,4.4739,0,0,1,182,74.3,71,64.27,29.94,30.0339,83,74700,2783,2579400,74.77,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 11:53:00-07:00
1788547080000,1.7895,3.8028,0,0,1,166,75.7,67,63.95,29.94,30.0336,123,110700,2660,2504700,76.12,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 11:38:00-07:00
1788546180000,1.7895,4.2502,0,0,1,166,75.4,67,63.66,29.94,30.0337,353,317700,2307,2394000,75.79,2026-06-12T17:37:00.000Z,2026-09-04,4.43,2026-09-04 11:23:00-07:00
1788545280000,2.4606,5.145,0,0,1,166,74.3,69,63.46,29.94,30.0339,309,278100,1998,2076300,74.67,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 11:08:00-07:00
1788544380000,2.6843,4.6976,0,0,1,168,74.3,69,63.46,29.94,30.0339,148,133200,1850,1798200,74.67,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 10:53:00-07:00
1788543480000,2.4606,4.4739,0,0,1,168,74.5,68,63.23,29.94,30.0338,146,131400,1704,1665000,74.85,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 10:38:00-07:00
1788542580000,1.7895,4.0265,0,0,1,168,74.1,68,62.85,29.93,30.0239,337,303300,1367,1533600,74.41,2026-06-12T17:37:00.000Z,2026-09-04,4.47,2026-09-04 10:23:00-07:00
1788541680000,1.5659,3.8028,0,0,1,174,73.0,71,63.03,29.93,30.0241,464,417600,903,1230300,73.34,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 10:08:00-07:00
1788540780000,0.6711,2.908,0,0,1,201,72.3,73,63.15,29.93,30.0242,234,210600,669,812700,72.66,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 09:53:00-07:00
1788539880000,0.4474,2.2369,0,0,1,201,71.6,74,62.86,29.93,30.0243,72,64800,597,602100,71.94,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 09:38:00-07:00
1788538980000,0.2237,2.908,0,0,1,201,70.9,75,62.57,29.93,30.0244,148,133200,449,537300,71.22,2026-06-12T17:37:00.000Z,2026-09-04,4.27,2026-09-04 09:23:00-07:00
1788538080000,0.0,1.5659,0,0,1,348,70.0,75,61.7,29.93,30.0246,235,211500,214,404100,70.23,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 09:08:00-07:00
1788537180000,0.8948,2.6843,0,0,1,356,68.7,76,60.82,29.93,30.0248,80,72000,134,192600,68.84,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 08:53:00-07:00
1788536280000,0.6711,2.2369,0,0,1,356,67.5,77,60.03,29.93,30.0251,34,30600,100,120600,67.5,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 08:38:00-07:00
1788535380000,0.8948,2.2369,0,0,1,356,66.0,77,58.58,29.93,30.0253,28,25200,72,90000,66.0,2026-06-12T17:37:00.000Z,2026-09-04,4.25,2026-09-04 08:23:00-07:00
1788534480000,0.2237,2.0132,0,0,1,356,63.9,80,57.6,29.93,30.0257,23,20700,49,64800,63.9,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 08:08:00-07:00
1788533580000,0.4474,2.0132,0,0,1,356,62.4,83,57.16,29.93,30.026,18,16200,31,44100,62.4,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 07:53:00-07:00
1788532680000,0.0,0.0,0,0,1,356,59.9,87,56.02,29.92,30.0164,14,12600,17,27900,59.9,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 07:38:00-07:00
1788531780000,0.0,0.0,0,0,1,356,58.8,88,55.25,29.91,30.0066,10,9000,7,15300,58.8,2026-06-12T17:37:00.000Z,2026-09-04,4.25,2026-09-04 07:23:00-07:00
1788530880000,0.0,0.0,0,0,1,356,58.3,88,54.76,29.91,30.0067,5,4500,2,6300,58.3,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 07:08:00-07:00
1788529980000,0.0,0.0,0,0,1,356,58.3,88,54.76,29.91,30.0067,2,1800,0,1800,58.3,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 06:53:00-07:00
1788529080000,0.0,0.0,0,0,1,356,58.5,88,54.96,29.91,30.0066,0,0,0,0,58.5,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 06:38:00-07:00
1788528180000,0.0,0.0,0,0,1,356,58.5,88,54.96,29.91,30.0066,0,0,0,0,58.5,2026-06-12T17:37:00.000Z,2026-09-04,4.26,2026-09-04 06:23:00-07:00
1788527280000,0.0,0.0,0,0,1,356,58.5,87,54.64,29.9,29.9966,0,0,0,0,58.5,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 06:08:00-07:00
1788526380000,0.0,0.0,0,0,1,356,58.3,87,54.45,29.9,29.9967,0,0,0,0,58.3,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 05:53:00-07:00
1788525480000,0.0,0.0,0,0,1,356,58.3,85,53.81,29.89,29.9866,0,0,0,0,58.3,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 05:38:00-07:00
1788524580000,0.0,0.0,0,0,1,356,58.3,85,53.81,29.89,29.9866,0,0,0,0,58.3,2026-06-12T17:37:00.000Z,2026-09-04,4.26,2026-09-04 05:23:00-07:00
1788523680000,0.0,0.0,0,0,1,356,58.6,85,54.1,29.89,29.9866,0,0,0,0,58.6,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 05:08:00-07:00
1788522780000,0.0,0.0,0,0,1,356,59.4,86,55.21,29.89,29.9864,0,0,0,0,59.4,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 04:53:00-07:00
1788521880000,0.0,0.0,0,0,1,356,59.5,86,55.31,29.9,29.9964,0,0,0,0,59.5,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 04:38:00-07:00
1788520980000,0.0,0.0,0,0,1,356,59.4,84,54.56,29.89,29.9864,0,0,0,0,59.4,2026-06-12T17:37:00.000Z,2026-09-04,4.27,2026-09-04 04:23:00-07:00
1788520080000,0.0,0.0,0,0,1,356,59.7,85,55.18,29.89,29.9864,0,0,0,0,59.7,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 04:08:00-07:00
1788519180000,0.0,0.0,0,0,1,356,59.7,84,54.86,29.89,29.9864,0,0,0,0,59.7,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 03:53:00-07:00
1788518280000,0.0,0.0,0,0,1,356,59.7,83,54.53,29.89,29.9864,0,0,0,0,59.7,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 03:38:00-07:00
1788517380000,0.0,0.0,0,0,1,356,59.7,82,54.19,29.89,29.9864,0,0,0,0,59.7,2026-06-12T17:37:00.000Z,2026-09-04,4.27,2026-09-04 03:23:00-07:00
1788516480000,0.0,0.0,0,0,1,356,59.9,82,54.39,29.89,29.9863,0,0,0,0,59.9,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 03:08:00-07:00
1788515580000,0.0,0.0,0,0,1,356,60.6,82,55.07,29.89,29.9862,0,0,0,0,60.6,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 02:53:00-07:00
1788514680000,0.0,0.0,0,0,1,356,61.0,80,54.78,29.88,29.9761,0,0,0,0,61.0,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 02:38:00-07:00
1788513780000,0.0,0.0,0,0,1,356,61.2,81,55.32,29.88,29.976,0,0,0,0,61.2,2026-06-12T17:37:00.000Z,2026-09-04,4.28,2026-09-04 02:23:00-07:00
1788512880000,0.0,0.0,0,0,1,356,61.5,78,54.57,29.89,29.986,0,0,0,0,61.5,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 02:08:00-07:00
1788511980000,0.0,0.0,0,0,1,356,62.2,79,55.6,29.89,29.9859,0,0,0,0,62.2,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 01:53:00-07:00
1788511080000,0.0,0.0,0,0,1,356,62.6,77,55.28,29.89,29.9858,0,0,0,0,62.6,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 01:38:00-07:00
1788510180000,0.0,0.0,0,0,1,356,63.1,76,55.41,29.89,29.9857,0,0,0,0,63.1,2026-06-12T17:37:00.000Z,2026-09-04,4.29,2026-09-04 01:23:00-07:00
1788509280000,0.0,0.0,0,0,1,356,63.9,76,56.18,29.89,29.9856,0,0,0,0,63.9,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 01:08:00-07:00
1788508380000,0.0,1.3422,0,0,1,356,63.5,75,55.43,29.88,29.9756,0,0,0,0,63.5,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 00:53:00-07:00
1788507480000,0.0,0.0,0,0,1,356,63.3,76,55.6,29.88,29.9757,0,0,0,0,63.3,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 00:38:00-07:00
1788506580000,0.0,0.0,0,0,1,356,63.9,74,55.44,29.88,29.9756,0,0,0,0,63.9,2026-06-12T17:37:00.000Z,2026-09-04,4.3,2026-09-04 00:23:00-07:00
1788505680000,0.0,0.0,0,0,1,356,64.4,73,55.55,29.88,29.9755,0,0,0,0,64.4,2026-06-12T17:37:00.000Z,2026-09-04,,2026-09-04 00:08:00-07:00
