dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,feelsLike,date,lastRain,batt1volts,local_time
1787364480000,1.3422,2.0132,0,0,1,205,71.4,87,67.32,29.92,30.0143,6,5400,15197,13682700,,,72.33,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 19:08:00-07:00
1787363580000,1.7895,2.6843,0,0,1,205,71.8,86,67.38,29.92,30.0143,13,11700,15164,13659300,,,72.72,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 18:53:00-07:00
1787362680000,1.5659,2.4606,0,0,1,205,72.1,84,66.99,29.92,30.0142,17,15300,15147,13647600,,,72.96,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 18:38:00-07:00
1787361780000,1.7895,2.6843,0,0,1,205,72.9,83,67.42,29.92,30.0141,20,18000,15177,13650300,America/Los_Angeles,True,73.79,2026-08-21,,4.32,2026-08-21 18:23:00-07:00
1787360880000,1.3422,2.6843,0,0,1,205,73.4,83,67.91,29.93,30.024,22,19800,15125,13632300,,,74.34,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 18:08:00-07:00
1787359980000,1.3422,3.1317,0,0,1,205,73.2,82,67.36,29.93,30.024,31,27900,15058,13580100,,,74.07,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 17:53:00-07:00
1787359080000,1.7895,3.1317,0,0,1,205,73.4,77,65.74,29.93,30.024,36,32400,15089,13584600,America/Los_Angeles,True,74.06,2026-08-21,,,2026-08-21 17:38:00-07:00
1787358180000,2.0132,3.1317,0,0,1,205,73.9,77,66.22,29.93,30.0239,39,35100,15019,13552200,,,74.61,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 17:23:00-07:00
1787357280000,2.0132,3.1317,0,0,1,205,74.8,76,66.71,29.93,30.0238,43,38700,14976,13517100,,,75.55,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 17:08:00-07:00
1787356380000,2.0132,3.5791,0,0,1,205,74.3,78,66.98,29.93,30.0238,46,41400,14930,13478400,,,75.1,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 16:53:00-07:00
1787355480000,2.2369,3.8028,0,0,1,205,73.9,77,66.22,29.93,30.0239,61,54900,14869,13437000,,,74.61,2026-08-21,2026-06-12T17:37:00.000Z,4.34,2026-08-21 16:38:00-07:00
1787354580000,2.4606,4.4739,0,0,1,205,73.9,75,65.46,29.93,30.0239,66,59400,14803,13382100,,,74.52,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 16:23:00-07:00
1787353680000,2.4606,4.2502,0,0,1,205,75.4,70,64.92,29.93,30.0237,102,91800,14701,13322700,,,75.93,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 16:08:00-07:00
1787352780000,1.1185,3.8028,0,0,1,205,75.2,69,64.31,29.94,30.0337,73,65700,14628,13230900,,,75.66,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 15:53:00-07:00
1787351880000,2.6843,5.145,0,0,1,205,74.8,72,65.15,29.95,30.0438,67,60300,14561,13165200,,,75.36,2026-08-21,2026-06-12T17:37:00.000Z,4.46,2026-08-21 15:38:00-07:00
1787350980000,3.1317,4.6976,0,0,1,205,74.7,74,65.85,29.95,30.0438,341,306900,14220,13104900,,,75.35,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 15:23:00-07:00
1787350080000,3.1317,4.4739,0,0,1,205,75.6,72,65.92,29.96,30.0537,699,629100,13521,12798000,,,76.24,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 15:08:00-07:00
1787349180000,2.908,4.4739,0,0,1,205,75.4,71,65.33,29.96,30.0537,715,643500,12806,12168900,,,75.98,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 14:53:00-07:00
1787348280000,1.7895,5.145,0,0,1,205,75.6,72,65.92,29.97,30.0637,544,489600,12262,11525400,,,76.24,2026-08-21,2026-06-12T17:37:00.000Z,4.55,2026-08-21 14:38:00-07:00
1787347380000,2.0132,4.6976,0,0,1,205,75.7,71,65.61,29.97,30.0637,453,407700,11809,11035800,,,76.31,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 14:23:00-07:00
1787346480000,2.6843,4.6976,0,0,1,205,75.4,72,65.73,29.97,30.0638,723,650700,11086,10628100,,,76.02,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 14:08:00-07:00
1787345580000,3.1317,4.6976,0,0,1,205,75.2,73,65.94,29.97,30.0638,809,728100,10277,9977400,,,75.85,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 13:53:00-07:00
1787344680000,3.1317,4.9213,0,0,1,205,75.2,73,65.94,29.97,30.0638,820,738000,7807,7764300,,,75.85,2026-08-21,2026-06-12T17:37:00.000Z,4.59,2026-08-21 13:38:00-07:00
1787343780000,2.6843,5.3686,0,0,1,205,75.4,75,66.91,29.97,30.0638,824,741600,8627,8511300,America/Los_Angeles,True,76.17,2026-08-21,,,2026-08-21 13:23:00-07:00
1787342880000,3.1317,5.3686,0,0,1,205,75.2,75,66.72,29.97,30.0638,826,743400,8627,7769700,America/Los_Angeles,True,75.95,2026-08-21,,,2026-08-21 13:08:00-07:00
1787341980000,2.6843,4.6976,0,0,1,205,75.4,76,67.29,29.97,30.0638,825,742500,6982,7026300,,,76.21,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 12:53:00-07:00
1787341080000,2.4606,4.6976,0,0,1,205,75.2,76,67.1,29.98,30.0738,820,738000,5354,5556600,,,75.99,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 12:38:00-07:00
1787340180000,2.2369,4.6976,0,0,1,205,74.5,77,66.8,29.98,30.074,808,727200,6174,5545800,America/Los_Angeles,True,75.27,2026-08-21,,,2026-08-21 12:23:00-07:00
1787339280000,2.2369,4.9213,0,0,1,194,74.1,78,66.79,29.98,30.074,718,646200,4636,4818600,,,74.88,2026-08-21,2026-06-12T17:37:00.000Z,4.56,2026-08-21 12:08:00-07:00
1787338380000,2.0132,4.9213,0,0,1,193,73.9,79,66.96,29.99,30.0841,527,474300,4109,4172400,,,74.7,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 11:53:00-07:00
1787337480000,1.7895,4.0265,0,0,1,193,73.6,81,67.4,29.99,30.0842,492,442800,3617,3698100,,,74.47,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 11:38:00-07:00
1787336580000,2.2369,4.4739,0,0,1,193,73.6,80,67.04,29.99,30.0842,610,549000,3007,3255300,,,74.42,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 11:23:00-07:00
1787335680000,2.0132,3.5791,0,0,1,193,73.6,79,66.67,29.99,30.0842,318,286200,1814,1918800,,,74.37,2026-08-21,2026-06-12T17:37:00.000Z,4.44,2026-08-21 11:08:00-07:00
1787334780000,2.2369,3.5791,0,0,1,193,73.4,80,66.84,29.99,30.0842,381,342900,2132,2420100,America/Los_Angeles,True,74.2,2026-08-21,,,2026-08-21 10:53:00-07:00
1787333880000,2.0132,3.3554,0,0,1,193,73.0,79,66.09,29.99,30.0843,494,444600,2132,2077200,America/Los_Angeles,True,73.71,2026-08-21,,,2026-08-21 10:38:00-07:00
1787332980000,1.7895,3.8028,0,0,1,193,71.6,83,66.15,29.99,30.0845,606,545400,1208,1632600,,,72.36,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 10:23:00-07:00
1787332080000,2.0132,2.908,0,0,1,193,71.1,84,66.01,29.99,30.0846,419,377100,789,1087200,,,71.86,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 10:08:00-07:00
1787331180000,2.0132,3.1317,0,0,1,193,70.5,85,65.76,29.99,30.0847,68,61200,721,710100,,,71.25,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 09:53:00-07:00
1787330280000,1.3422,3.3554,0,0,1,193,70.2,86,65.81,29.99,30.0848,150,135000,571,648900,,,70.96,2026-08-21,2026-06-12T17:37:00.000Z,4.27,2026-08-21 09:38:00-07:00
1787329380000,1.7895,3.8028,0,0,1,193,69.6,88,65.88,29.98,30.0748,138,124200,433,513900,,,70.4,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 09:23:00-07:00
1787328480000,2.2369,3.1317,0,0,1,193,69.6,89,66.21,29.98,30.0748,162,145800,271,389700,,,70.44,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 09:08:00-07:00
1787327580000,2.0132,2.908,0,0,1,193,69.6,89,66.21,29.98,30.0748,60,54000,211,243900,,,70.44,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 08:53:00-07:00
1787326680000,0.0,2.4606,0,0,1,193,68.9,89,65.52,29.98,30.075,43,38700,133,158400,,,69.67,2026-08-21,2026-06-12T17:37:00.000Z,4.26,2026-08-21 08:38:00-07:00
1787325780000,0.0,0.0,0,0,1,193,68.0,91,65.27,29.99,30.0852,35,31500,176,151200,America/Los_Angeles,True,68.0,2026-08-21,,,2026-08-21 08:23:00-07:00
1787324880000,0.0,0.0,0,0,1,193,66.7,94,64.92,29.99,30.0854,39,35100,65,93600,,,66.7,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 08:08:00-07:00
1787323980000,0.0,0.0,0,0,1,193,65.7,96,64.53,29.99,30.0856,29,26100,104,84600,America/Los_Angeles,True,65.7,2026-08-21,,4.25,2026-08-21 07:53:00-07:00
1787323080000,0.0,0.0,0,0,1,193,64.8,97,63.93,29.98,30.0757,26,23400,39,58500,,,64.8,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 07:38:00-07:00
1787322180000,0.0,0.0,0,0,1,193,63.9,97,63.03,29.98,30.0759,19,17100,20,35100,,,63.9,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 07:23:00-07:00
1787321280000,0.0,0.0,0,0,1,193,63.1,96,61.94,29.98,30.076,12,10800,1,11700,,,63.1,2026-08-21,2026-06-12T17:37:00.000Z,4.25,2026-08-21 07:08:00-07:00
1787320380000,0.0,0.0,0,0,1,193,63.1,96,61.94,29.97,30.066,7,6300,13,7200,America/Los_Angeles,True,63.1,2026-08-21,,,2026-08-21 06:53:00-07:00
1787319480000,0.0,0.0,0,0,1,193,63.1,96,61.94,29.97,30.066,1,900,0,900,,,63.1,2026-08-21,2026-06-12T17:37:00.000Z,4.26,2026-08-21 06:38:00-07:00
1787318580000,0.0,0.0,0,0,1,193,63.0,95,61.54,29.96,30.056,0,0,0,0,,,63.0,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 06:23:00-07:00
1787317680000,0.0,0.0,0,0,1,193,63.5,95,62.04,29.96,30.0559,0,0,0,0,,,63.5,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 06:08:00-07:00
1787316780000,0.0,0.0,0,0,1,193,63.9,94,62.14,29.95,30.0458,0,0,0,0,,,63.9,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 05:53:00-07:00
1787315880000,0.0,0.0,0,0,1,193,63.5,95,62.04,29.95,30.0458,0,0,0,0,,,63.5,2026-08-21,2026-06-12T17:37:00.000Z,4.27,2026-08-21 05:38:00-07:00
1787314980000,0.0,0.0,0,0,1,193,62.2,95,60.75,29.95,30.0461,0,0,0,0,,,62.2,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 05:23:00-07:00
1787314080000,0.0,0.0,0,0,1,193,62.1,95,60.65,29.95,30.0461,0,0,0,0,,,62.1,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 05:08:00-07:00
1787313180000,0.0,0.0,0,0,1,193,62.1,95,60.65,29.95,30.0461,0,0,0,0,,,62.1,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 04:53:00-07:00
1787312280000,0.0,0.0,0,0,1,193,62.2,95,60.75,29.95,30.0461,0,0,0,0,,,62.2,2026-08-21,2026-06-12T17:37:00.000Z,4.27,2026-08-21 04:38:00-07:00
1787311380000,0.0,0.0,0,0,1,193,62.4,94,60.65,29.95,30.0461,0,0,0,0,,,62.4,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 04:23:00-07:00
1787310480000,0.0,0.0,0,0,1,193,62.8,94,61.05,29.95,30.046,0,0,0,0,,,62.8,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 04:08:00-07:00
1787309580000,0.0,0.0,0,0,1,193,63.1,94,61.34,29.95,30.0459,0,0,0,0,,,63.1,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 03:53:00-07:00
1787308680000,0.0,0.0,0,0,1,193,63.5,94,61.74,29.94,30.0358,0,0,0,0,,,63.5,2026-08-21,2026-06-12T17:37:00.000Z,4.28,2026-08-21 03:38:00-07:00
1787307780000,0.0,0.0,0,0,1,193,63.9,93,61.83,29.94,30.0357,0,0,0,0,,,63.9,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 03:23:00-07:00
1787306880000,0.0,0.0,0,0,1,193,64.2,93,62.13,29.93,30.0257,0,0,0,0,,,64.2,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 03:08:00-07:00
1787305980000,0.0,0.0,0,0,1,193,64.6,93,62.53,29.93,30.0256,0,0,0,0,,,64.6,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 02:53:00-07:00
1787305080000,0.0,0.0,0,0,1,193,64.9,93,62.82,29.93,30.0255,0,0,0,0,,,64.9,2026-08-21,2026-06-12T17:37:00.000Z,4.29,2026-08-21 02:38:00-07:00
1787304180000,0.0,0.0,0,0,1,193,65.1,93,63.02,29.93,30.0255,0,0,0,0,,,65.1,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 02:23:00-07:00
1787303280000,0.0,0.0,0,0,1,193,64.9,93,62.82,29.94,30.0356,0,0,0,0,,,64.9,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 02:08:00-07:00
1787302380000,0.0,0.0,0,0,1,193,64.8,93,62.73,29.94,30.0356,0,0,0,0,,,64.8,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 01:53:00-07:00
1787301480000,0.0,0.0,0,0,1,193,65.3,92,62.91,29.95,30.0455,0,0,0,0,,,65.3,2026-08-21,2026-06-12T17:37:00.000Z,4.29,2026-08-21 01:38:00-07:00
1787300580000,0.0,0.0,0,0,1,193,65.7,92,63.31,29.95,30.0454,0,0,0,0,,,65.7,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 01:23:00-07:00
1787299680000,0.6711,1.3422,0,0,1,193,65.8,92,63.41,29.95,30.0454,0,0,0,0,,,65.8,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 01:08:00-07:00
1787298780000,0.0,1.1185,0,0,1,193,65.5,93,63.42,29.95,30.0455,0,0,0,0,,,65.5,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 00:53:00-07:00
1787297880000,0.0,0.0,0,0,1,193,65.7,92,63.31,29.95,30.0454,0,0,0,0,,,65.7,2026-08-21,2026-06-12T17:37:00.000Z,4.29,2026-08-21 00:38:00-07:00
1787296980000,0.0,0.0,0,0,1,193,65.7,92,63.31,29.94,30.0354,0,0,0,0,,,65.7,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 00:23:00-07:00
1787296080000,0.0,0.0,0,0,1,193,65.8,92,63.41,29.94,30.0354,0,0,0,0,,,65.8,2026-08-21,2026-06-12T17:37:00.000Z,,2026-08-21 00:08:00-07:00
