dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1743317400000,0.0,0.0,0,0,1,117,53.4,85,29.98,30.0543,0,0,21732,19558800,53.4,49.0,2025-03-26T14:50:00.000Z,2025-03-29,,,,2025-03-29 23:50:00-07:00
1743316500000,0.0,1.5659,0,0,1,117,53.8,85,29.98,30.0542,0,0,21732,19558800,53.8,49.4,2025-03-26T14:50:00.000Z,2025-03-29,4.29,,,2025-03-29 23:35:00-07:00
1743315600000,0.0,1.3422,0,0,1,117,54.1,84,29.99,30.0642,0,0,21732,19558800,54.1,49.37,2025-03-26T14:50:00.000Z,2025-03-29,,,,2025-03-29 23:20:00-07:00
1743314700000,0.2237,1.5659,0,0,1,117,54.1,82,29.98,30.0542,0,0,21732,19558800,54.1,48.73,2025-03-26T14:50:00.000Z,2025-03-29,,,,2025-03-29 23:05:00-07:00
1743313800000,0.4474,2.908,0,0,1,117,54.1,81,29.98,30.0542,0,0,21732,19558800,54.1,48.4,2025-03-26T14:50:00.000Z,2025-03-29,,,,2025-03-29 22:50:00-07:00
1743312900000,0.4474,2.6843,0,0,1,117,54.1,82,29.99,30.0642,0,0,21732,19558800,54.1,48.73,2025-03-26T14:50:00.000Z,2025-03-29,4.3,,,2025-03-29 22:35:00-07:00
1743312000000,2.0132,3.8028,0,0,1,117,54.1,83,29.99,30.0642,0,0,21732,19558800,54.1,49.05,2025-03-26T14:50:00.000Z,2025-03-29,,,,2025-03-29 22:20:00-07:00
1743311100000,1.7895,4.4739,0,0,1,117,54.1,83,29.98,30.0542,0,0,21732,19558800,54.1,49.05,2025-03-26T14:50:00.000Z,2025-03-29,,,,2025-03-29 22:05:00-07:00
1743310200000,0.6711,2.908,0,0,1,117,54.1,83,29.98,30.0542,0,0,21732,19558800,54.1,49.05,2025-03-26T14:50:00.000Z,2025-03-29,,,,2025-03-29 21:50:00-07:00
1743309300000,2.0132,3.5791,0,0,1,117,54.7,79,29.98,30.0541,0,0,21732,19558800,54.7,48.32,2025-03-26T14:50:00.000Z,2025-03-29,4.31,,,2025-03-29 21:35:00-07:00
1743308400000,2.2369,4.0265,0,0,1,117,54.9,79,29.97,30.044,0,0,21732,19558800,54.9,48.51,2025-03-26T14:50:00.000Z,2025-03-29,,,,2025-03-29 21:20:00-07:00
1743307500000,1.7895,3.8028,0,0,1,117,54.7,79,29.96,30.034,0,0,21732,19558800,54.7,48.32,2025-03-26T14:50:00.000Z,2025-03-29,,,,2025-03-29 21:05:00-07:00
1743306600000,0.6711,4.2502,0,0,1,249,54.9,80,29.96,30.034,0,0,21732,19558800,54.9,48.85,2025-03-26T14:50:00.000Z,2025-03-29,,,,2025-03-29 20:50:00-07:00
1743305700000,0.0,0.0,0,0,1,266,55.0,77,29.96,30.034,0,0,21732,19558800,55.0,47.92,2025-03-26T14:50:00.000Z,2025-03-29,4.31,,,2025-03-29 20:35:00-07:00
1743304800000,0.0,0.0,0,0,1,266,55.0,74,29.95,30.024,0,0,21732,19558800,55.0,46.87,2025-03-26T14:50:00.000Z,2025-03-29,,,,2025-03-29 20:20:00-07:00
1743303900000,0.0,0.0,0,0,1,266,55.4,70,29.95,30.0239,0,0,21732,19558800,55.4,45.78,2025-03-26T14:50:00.000Z,2025-03-29,,,,2025-03-29 20:05:00-07:00
1743303000000,0.0,0.0,0,0,1,266,55.8,73,29.95,30.0239,0,0,21732,19558800,55.8,47.28,2025-03-26T14:50:00.000Z,2025-03-29,,,,2025-03-29 19:50:00-07:00
1743302100000,0.0,0.0,0,0,1,266,55.9,72,29.95,30.0238,0,0,21732,19558800,55.9,47.01,2025-03-26T14:50:00.000Z,2025-03-29,4.31,,,2025-03-29 19:35:00-07:00
