dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,batt1volts,lastRain,local_time
1767945000000,0.0,0.0,0.0,0,1,3,42.8,78,36.42,42.8,30.23,30.3307,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 23:50:00-08:00
1767944100000,0.0,0.0,0.0,0,1,3,43.0,76,35.96,43.0,30.23,30.3307,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 23:35:00-08:00
1767943200000,0.0,0.0,0.0,0,1,3,43.0,76,35.96,43.0,30.23,30.3307,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 23:20:00-08:00
1767942300000,0.0,0.0,0.0,0,1,3,43.5,77,36.78,43.5,30.22,30.3206,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,4.18,,2026-01-08 23:05:00-08:00
1767941400000,0.0,0.0,0.0,0,1,3,43.7,77,36.97,43.7,30.22,30.3205,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 22:50:00-08:00
1767940500000,0.0,2.4606,0.0,0,1,3,44.1,75,36.69,44.1,30.22,30.3204,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 22:35:00-08:00
1767939600000,0.0,0.0,0.0,0,1,3,44.4,72,35.95,44.4,30.22,30.3204,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 22:20:00-08:00
1767938700000,0.4474,2.2369,0.0,0,1,3,44.6,69,35.07,44.6,30.21,30.3103,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,4.19,,2026-01-08 22:05:00-08:00
1767937800000,0.0,1.7895,0.0,0,1,3,45.0,68,35.08,45.0,30.2,30.3002,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 21:50:00-08:00
1767936900000,0.0,1.5659,0.0,0,1,3,45.7,66,35.0,45.7,30.2,30.3001,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 21:35:00-08:00
1767936000000,0.4474,1.5659,0.0,0,1,3,46.4,63,34.5,46.4,30.2,30.2999,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 21:20:00-08:00
1767935100000,0.6711,2.0132,0.0,0,1,3,46.8,62,34.48,46.8,30.19,30.2898,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,4.19,,2026-01-08 21:05:00-08:00
1767934200000,0.8948,2.2369,0.0,0,1,3,46.8,63,34.88,46.8,30.18,30.2798,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 20:50:00-08:00
1767933300000,0.6711,2.6843,0.0,0,1,3,47.5,60,34.31,47.5,30.17,30.2696,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 20:35:00-08:00
1767932400000,0.6711,2.908,0.0,0,1,3,48.2,55,32.8,48.2,30.16,30.2594,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 20:20:00-08:00
1767931500000,0.2237,2.2369,0.0,0,1,3,49.1,53,32.72,49.1,30.15,30.2492,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,4.19,,2026-01-08 20:05:00-08:00
1767930600000,0.0,2.2369,0.0,0,1,3,50.0,50,32.1,50.0,30.14,30.239,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 19:50:00-08:00
1767929700000,0.0,0.0,0.0,0,1,3,51.1,47,31.58,51.1,30.14,30.2388,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 19:35:00-08:00
1767928800000,0.2237,2.0132,0.0,0,1,3,52.5,42,30.08,52.5,30.13,30.2285,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 19:20:00-08:00
1767927900000,0.0,0.0,0.0,0,1,3,54.1,37,28.41,54.1,30.13,30.2282,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,4.2,,2026-01-08 19:05:00-08:00
1767927000000,1.1185,4.2502,0.0,0,1,3,55.4,34,27.51,55.4,30.13,30.2279,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 18:50:00-08:00
1767926100000,2.6843,6.0397,0.0,0,1,3,55.9,34,27.95,55.9,30.12,30.2178,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 18:35:00-08:00
1767925200000,2.6843,5.816,0.0,0,1,19,56.7,33,27.92,56.7,30.11,30.2076,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,,,2026-01-08 18:20:00-08:00
1767924300000,4.2502,8.9477,0.0,0,1,2,56.8,32,27.27,56.8,30.1,30.1976,0,0,44,4035600,America/Los_Angeles,True,2026-01-08,4.21,,2026-01-08 18:05:00-08:00
