dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1754117400000,0.2237,2.4606,0,0,1,93,58.1,91,4.29,55.48,58.1,30.06,30.1338,0,0,24094,21684600,2025-07-17T04:20:00.000Z,2025-08-01,,,2025-08-01 23:50:00-07:00
1754116500000,0.0,0.0,0,0,1,93,58.3,90,,55.38,58.3,30.05,30.1238,0,0,24094,21684600,2025-07-17T04:20:00.000Z,2025-08-01,,,2025-08-01 23:35:00-07:00
1754115600000,0.0,1.3422,0,0,1,93,59.0,90,,56.07,59.0,30.04,30.1136,0,0,24094,21684600,2025-07-17T04:20:00.000Z,2025-08-01,,,2025-08-01 23:20:00-07:00
1754114700000,0.6711,4.0265,0,0,1,93,59.4,90,,56.46,59.4,30.04,30.1136,0,0,24094,21684600,2025-07-17T04:20:00.000Z,2025-08-01,,,2025-08-01 23:05:00-07:00
1754113800000,1.1185,5.816,0,0,1,90,59.7,90,4.29,56.76,59.7,30.05,30.1236,0,0,24094,21684600,2025-07-17T04:20:00.000Z,2025-08-01,,,2025-08-01 22:50:00-07:00
1754112900000,1.5659,8.5004,0,0,1,72,59.7,90,,56.76,59.7,30.05,30.1236,0,0,24094,21684600,2025-07-17T04:20:00.000Z,2025-08-01,,,2025-08-01 22:35:00-07:00
1754112000000,1.5659,5.816,0,0,1,78,59.9,90,,56.96,59.9,30.04,30.1135,0,0,24094,21684600,2025-07-17T04:20:00.000Z,2025-08-01,,,2025-08-01 22:20:00-07:00
1754111100000,1.5659,6.2634,0,0,1,76,59.9,90,,56.96,59.9,30.04,30.1135,0,0,24094,21684600,2025-07-17T04:20:00.000Z,2025-08-01,,,2025-08-01 22:05:00-07:00
1754110200000,1.3422,6.2634,0,0,1,41,59.9,89,4.3,56.65,59.9,30.04,30.1135,0,0,24094,21684600,2025-07-17T04:20:00.000Z,2025-08-01,,,2025-08-01 21:50:00-07:00
1754109300000,1.3422,5.3686,0,0,1,96,59.9,89,,56.65,59.9,30.04,30.1135,0,0,24094,21684600,2025-07-17T04:20:00.000Z,2025-08-01,,,2025-08-01 21:35:00-07:00
