dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,batt1volts,lastRain,local_time
1768204200000,0.0,0.0,0,0,1,351,43.0,92,40.84,43.0,30.22,30.3207,0,0,53,4330800,America/Los_Angeles,True,2026-01-11,,,2026-01-11 23:50:00-08:00
1768203300000,0.0,0.0,0,0,1,351,43.2,92,41.04,43.2,30.22,30.3206,0,0,53,4330800,America/Los_Angeles,True,2026-01-11,,,2026-01-11 23:35:00-08:00
1768202400000,0.0,0.0,0,0,1,351,43.5,92,41.33,43.5,30.22,30.3206,0,0,53,4330800,America/Los_Angeles,True,2026-01-11,,,2026-01-11 23:20:00-08:00
1768201500000,0.0,0.0,0,0,1,351,44.1,92,41.93,44.1,30.22,30.3204,0,0,53,4330800,America/Los_Angeles,True,2026-01-11,4.25,,2026-01-11 23:05:00-08:00
1768200600000,0.0,1.5659,0,0,1,351,44.2,92,42.03,44.2,30.22,30.3204,0,0,53,4330800,America/Los_Angeles,True,2026-01-11,,,2026-01-11 22:50:00-08:00
1768199700000,0.0,1.1185,0,0,1,351,44.2,91,41.74,44.2,30.22,30.3204,0,0,53,4330800,America/Los_Angeles,True,2026-01-11,,,2026-01-11 22:35:00-08:00
1768198800000,0.0,0.0,0,0,1,351,44.2,91,41.74,44.2,30.22,30.3204,0,0,53,4330800,America/Los_Angeles,True,2026-01-11,,,2026-01-11 22:20:00-08:00
1768197900000,0.0,1.5659,0,0,1,351,44.6,91,42.14,44.6,30.22,30.3203,0,0,53,4330800,America/Los_Angeles,True,2026-01-11,4.25,,2026-01-11 22:05:00-08:00
1768197000000,0.0,0.0,0,0,1,351,45.1,91,42.63,45.1,30.22,30.3202,0,0,53,4330800,America/Los_Angeles,True,2026-01-11,,,2026-01-11 21:50:00-08:00
1768196100000,0.0,0.0,0,0,1,351,45.7,91,43.23,45.7,30.22,30.3201,0,0,53,4330800,America/Los_Angeles,True,2026-01-11,,,2026-01-11 21:35:00-08:00
1768195200000,0.0,0.0,0,0,1,351,45.7,90,42.94,45.7,30.22,30.3201,0,0,53,4330800,America/Los_Angeles,True,2026-01-11,,,2026-01-11 21:20:00-08:00
1768194300000,0.0,0.0,0,0,1,351,45.7,89,42.65,45.7,30.22,30.3201,0,0,53,4330800,America/Los_Angeles,True,2026-01-11,4.25,,2026-01-11 21:05:00-08:00
1768193400000,0.0,0.0,0,0,1,351,46.0,89,42.94,46.0,30.22,30.3201,0,0,53,4330800,America/Los_Angeles,True,2026-01-11,,,2026-01-11 20:50:00-08:00
