dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,local_time
1788557760000,8.2767,13.869,0,0,1,265,75.9,66,63.71,29.89,29.9609,695,625500,15743,14794200,76.29,2026-08-26T10:21:00.000Z,2026-09-04,4.35,2026-09-04 14:36:00-07:00
1788556860000,7.8293,12.3031,0,0,1,237,75.7,67,63.95,29.89,29.961,715,643500,15028,14168700,76.12,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 14:21:00-07:00
1788555960000,6.0397,9.8425,0,0,1,244,75.4,67,63.66,29.9,29.971,733,659700,14295,13525200,75.79,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 14:06:00-07:00
1788555060000,6.0397,10.0662,0,0,1,226,74.5,68,63.23,29.9,29.9712,747,672300,13548,12865500,74.85,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 13:51:00-07:00
1788554160000,6.2634,8.9477,0,0,1,207,74.1,69,63.26,29.9,29.9712,759,683100,12789,12193200,74.45,2026-08-26T10:21:00.000Z,2026-09-04,4.36,2026-09-04 13:36:00-07:00
1788553260000,5.816,8.5004,0,0,1,185,75.0,68,63.71,29.9,29.9711,768,691200,12021,11510100,75.4,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 13:21:00-07:00
1788552360000,6.7108,9.8425,0,0,1,163,74.5,68,63.23,29.91,29.9812,772,694800,11249,10818900,74.85,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 13:06:00-07:00
1788551460000,6.7108,10.961,0,0,1,159,75.4,67,63.66,29.9,29.971,772,694800,10477,10124100,75.79,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 12:51:00-07:00
1788550560000,6.9345,9.8425,0,0,1,160,74.5,68,63.23,29.9,29.9712,767,690300,9710,9429300,74.85,2026-08-26T10:21:00.000Z,2026-09-04,4.36,2026-09-04 12:36:00-07:00
1788549660000,6.4871,10.0662,0,0,1,166,73.6,69,62.79,29.91,29.9813,761,684900,8949,8739000,73.9,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 12:21:00-07:00
1788548760000,6.4871,9.6188,0,0,1,168,73.0,70,62.62,29.91,29.9814,749,674100,8200,8054100,73.29,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 12:06:00-07:00
1788547860000,6.7108,10.0662,0,0,1,167,74.5,68,63.23,29.91,29.9812,733,659700,7467,7380000,74.85,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 11:51:00-07:00
1788546960000,8.2767,13.1979,0,0,1,144,75.0,67,63.28,29.92,29.9911,714,642600,6753,6720300,75.35,2026-08-26T10:21:00.000Z,2026-09-04,4.38,2026-09-04 11:36:00-07:00
1788546060000,8.2767,13.1979,0,0,1,138,75.2,65,62.61,29.92,29.9911,691,621900,6062,6077700,75.48,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 11:21:00-07:00
1788545160000,8.9477,14.0927,0,0,1,133,74.8,66,62.66,29.92,29.9912,667,600300,5395,5455800,75.08,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 11:06:00-07:00
1788544260000,9.6188,15.6586,0,0,1,139,74.1,67,62.43,29.92,29.9913,639,575100,4756,4855500,74.36,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 10:51:00-07:00
1788543360000,8.7241,14.3164,0,0,1,135,74.3,66,62.19,29.92,29.9912,606,545400,4150,4280400,74.53,2026-08-26T10:21:00.000Z,2026-09-04,4.48,2026-09-04 10:36:00-07:00
1788542460000,7.8293,12.7505,0,0,1,139,74.3,65,61.76,29.91,29.9812,574,516600,3576,3735000,74.49,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 10:21:00-07:00
1788541560000,7.8293,13.1979,0,0,1,132,73.9,66,61.81,29.91,29.9813,535,481500,3041,3218400,74.09,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 10:06:00-07:00
1788540660000,6.2634,13.6453,0,0,1,119,73.9,67,62.24,29.91,29.9813,495,445500,2546,2736900,74.14,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 09:51:00-07:00
1788539760000,5.3686,11.8558,0,0,1,117,73.2,68,61.99,29.91,29.9814,456,410400,2090,2291400,73.42,2026-08-26T10:21:00.000Z,2026-09-04,4.42,2026-09-04 09:36:00-07:00
1788538860000,3.5791,10.0662,0,0,1,88,73.0,68,61.8,29.91,29.9814,412,370800,1678,1881000,73.2,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 09:21:00-07:00
1788537960000,4.9213,11.8558,0,0,1,118,72.7,67,61.1,29.91,29.9814,369,332100,1309,1510200,72.82,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 09:06:00-07:00
1788537060000,4.2502,10.5136,0,0,1,115,71.4,68,60.28,29.91,29.9816,324,291600,985,1178100,71.44,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 08:51:00-07:00
1788536160000,1.5659,8.053,0,0,1,104,70.5,68,59.42,29.9,29.9717,278,250200,707,886500,70.45,2026-08-26T10:21:00.000Z,2026-09-04,4.22,2026-09-04 08:36:00-07:00
1788535260000,0.2237,3.5791,0,0,1,354,68.7,68,57.7,29.91,29.982,233,209700,474,636300,68.47,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 08:21:00-07:00
1788534360000,0.2237,2.0132,0,0,1,355,66.4,71,56.7,29.91,29.9823,188,169200,286,426600,66.4,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 08:06:00-07:00
1788533460000,0.0,4.6976,0,0,1,159,63.9,75,55.82,29.9,29.9726,144,129600,142,257400,63.9,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 07:51:00-07:00
1788532560000,0.0,0.0,0,0,1,349,61.5,79,54.92,29.9,29.9729,97,87300,45,127800,61.5,2026-08-26T10:21:00.000Z,2026-09-04,4.21,2026-09-04 07:36:00-07:00
1788531660000,0.0,1.1185,0,0,1,347,59.7,81,53.86,29.89,29.9632,24,21600,21,40500,59.7,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 07:21:00-07:00
1788530760000,0.0,1.1185,0,0,1,251,59.2,81,53.37,29.89,29.9632,15,13500,6,18900,59.2,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 07:06:00-07:00
1788529860000,0.0,0.0,0,0,1,248,59.0,81,53.18,29.89,29.9633,6,5400,0,5400,59.0,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 06:51:00-07:00
1788528960000,0.0,0.0,0,0,1,248,59.0,81,53.18,29.89,29.9633,0,0,0,0,59.0,2026-08-26T10:21:00.000Z,2026-09-04,4.22,2026-09-04 06:36:00-07:00
1788528060000,0.0,0.0,0,0,1,248,58.8,81,52.98,29.88,29.9533,0,0,0,0,58.8,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 06:21:00-07:00
1788527160000,0.0,0.0,0,0,1,248,58.8,82,53.32,29.88,29.9533,0,0,0,0,58.8,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 06:06:00-07:00
1788526260000,0.0,0.0,0,0,1,248,58.6,81,52.79,29.87,29.9433,0,0,0,0,58.6,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 05:51:00-07:00
1788525360000,0.0,0.0,0,0,1,248,59.0,80,52.84,29.87,29.9432,0,0,0,0,59.0,2026-08-26T10:21:00.000Z,2026-09-04,4.23,2026-09-04 05:36:00-07:00
1788524460000,0.0,0.0,0,0,1,248,59.5,80,53.32,29.87,29.9431,0,0,0,0,59.5,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 05:21:00-07:00
1788523560000,0.0,0.0,0,0,1,248,60.6,80,54.39,29.87,29.943,0,0,0,0,60.6,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 05:06:00-07:00
1788522660000,0.0,0.0,0,0,1,248,60.8,80,54.59,29.87,29.943,0,0,0,0,60.8,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 04:51:00-07:00
1788521760000,0.0,0.0,0,0,1,248,61.2,80,54.98,29.87,29.9429,0,0,0,0,61.2,2026-08-26T10:21:00.000Z,2026-09-04,4.23,2026-09-04 04:36:00-07:00
1788520860000,0.0,0.0,0,0,1,248,61.3,78,54.38,29.87,29.9429,0,0,0,0,61.3,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 04:21:00-07:00
1788519960000,0.0,0.0,0,0,1,248,61.7,79,55.12,29.87,29.9428,0,0,0,0,61.7,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 04:06:00-07:00
1788519060000,0.0,0.0,0,0,1,248,60.8,78,53.89,29.87,29.943,0,0,0,0,60.8,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 03:51:00-07:00
1788518160000,0.0,0.0,0,0,1,248,60.6,78,53.7,29.87,29.943,0,0,0,0,60.6,2026-08-26T10:21:00.000Z,2026-09-04,4.24,2026-09-04 03:36:00-07:00
1788517260000,0.0,0.0,0,0,1,248,60.6,77,53.35,29.87,29.943,0,0,0,0,60.6,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 03:21:00-07:00
1788516360000,0.0,0.0,0,0,1,248,60.8,76,53.18,29.86,29.9329,0,0,0,0,60.8,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 03:06:00-07:00
1788515460000,0.0,0.0,0,0,1,248,61.3,75,53.31,29.86,29.9329,0,0,0,0,61.3,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 02:51:00-07:00
1788514560000,0.0,0.0,0,0,1,248,61.9,76,54.25,29.86,29.9328,0,0,0,0,61.9,2026-08-26T10:21:00.000Z,2026-09-04,4.25,2026-09-04 02:36:00-07:00
1788513660000,0.0,0.0,0,0,1,248,62.1,75,54.08,29.86,29.9328,0,0,0,0,62.1,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 02:21:00-07:00
1788512760000,0.0,0.0,0,0,1,248,63.0,74,54.58,29.87,29.9427,0,0,0,0,63.0,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 02:06:00-07:00
1788511860000,0.0,0.0,0,0,1,248,63.3,73,54.49,29.87,29.9426,0,0,0,0,63.3,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 01:51:00-07:00
1788510960000,0.0,0.0,0,0,1,248,63.1,72,53.92,29.87,29.9426,0,0,0,0,63.1,2026-08-26T10:21:00.000Z,2026-09-04,4.26,2026-09-04 01:36:00-07:00
1788510060000,0.0,0.0,0,0,1,248,63.7,71,54.12,29.87,29.9426,0,0,0,0,63.7,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 01:21:00-07:00
1788509160000,0.2237,1.7895,0,0,1,248,64.0,71,54.4,29.87,29.9425,0,0,0,0,64.0,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 01:06:00-07:00
1788508260000,0.0,1.1185,0,0,1,248,63.1,71,53.54,29.86,29.9326,0,0,0,0,63.1,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 00:51:00-07:00
1788507360000,0.0,0.0,0,0,1,248,63.5,72,54.31,29.86,29.9326,0,0,0,0,63.5,2026-08-26T10:21:00.000Z,2026-09-04,4.27,2026-09-04 00:36:00-07:00
1788506460000,0.0,0.0,0,0,1,248,64.2,71,54.59,29.86,29.9325,0,0,0,0,64.2,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 00:21:00-07:00
1788505560000,0.8948,2.908,0,0,1,248,66.4,71,56.7,29.86,29.9322,0,0,0,0,66.4,2026-08-26T10:21:00.000Z,2026-09-04,,2026-09-04 00:06:00-07:00
