dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1760627820000,0.0,0.0,0,0,1,356,49.3,88,4.25,45.9,49.3,29.96,30.0586,13,2340,0,11700,2025-10-14T14:47:00.000Z,2025-10-16,,,2025-10-16 08:17:00-07:00
1760626920000,0.0,1.3422,0,0,1,356,48.4,89,,45.31,48.4,29.96,30.0587,10,1800,17,19800,,2025-10-16,America/Los_Angeles,True,2025-10-16 08:02:00-07:00
1760626020000,0.4474,1.5659,0,0,1,356,47.8,90,,45.01,47.8,29.95,30.0488,7,1260,13,10800,,2025-10-16,America/Los_Angeles,True,2025-10-16 07:47:00-07:00
1760625120000,0.0,0.0,0,0,1,356,47.8,91,,45.3,47.8,29.95,30.0488,4,720,13,4500,,2025-10-16,America/Los_Angeles,True,2025-10-16 07:32:00-07:00
1760624220000,0.0,0.0,0,0,1,356,48.0,90,4.25,45.21,48.0,29.95,30.0488,1,180,13,900,,2025-10-16,America/Los_Angeles,True,2025-10-16 07:17:00-07:00
1760623320000,0.2237,2.0132,0,0,1,356,48.2,90,,45.41,48.2,29.95,30.0487,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 07:02:00-07:00
1760622420000,0.2237,2.908,0,0,1,356,48.2,91,,45.7,48.2,29.95,30.0487,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 06:47:00-07:00
1760621520000,0.0,0.0,0,0,1,356,48.0,91,,45.5,48.0,29.94,30.0387,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 06:32:00-07:00
1760620620000,0.2237,1.7895,0,0,1,356,48.0,90,4.26,45.21,48.0,29.94,30.0387,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 06:17:00-07:00
1760619720000,0.0,0.0,0,0,1,356,48.6,90,,45.8,48.6,29.94,30.0386,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 06:02:00-07:00
1760618820000,0.0,0.0,0,0,1,356,49.1,89,,46.0,49.1,29.94,30.0385,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 05:47:00-07:00
1760617920000,0.2237,1.5659,0,0,1,356,49.5,88,,46.09,49.5,29.94,30.0385,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 05:32:00-07:00
1760617020000,0.0,2.0132,0,0,1,356,49.3,89,4.26,46.2,49.3,29.95,30.0485,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 05:17:00-07:00
1760616120000,0.2237,2.4606,0,0,1,356,49.3,89,,46.2,49.3,29.95,30.0485,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 05:02:00-07:00
1760615220000,0.4474,2.2369,0,0,1,356,49.3,89,,46.2,49.3,29.96,30.0586,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 04:47:00-07:00
1760614320000,0.0,0.0,0,0,1,356,49.5,89,,46.39,49.5,29.96,30.0585,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 04:32:00-07:00
1760613420000,0.0,0.0,0,0,1,356,49.6,88,4.26,46.19,49.6,29.96,30.0585,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 04:17:00-07:00
1760612520000,0.0,0.0,0,0,1,356,49.5,88,,46.09,49.5,29.96,30.0585,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 04:02:00-07:00
1760611620000,0.0,0.0,0,0,1,356,49.6,88,,46.19,49.6,29.97,30.0685,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 03:47:00-07:00
1760610720000,0.0,0.0,0,0,1,356,49.8,88,,46.39,49.8,29.97,30.0685,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 03:32:00-07:00
1760609820000,0.0,0.0,0,0,1,356,49.8,88,4.27,46.39,49.8,29.98,30.0785,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 03:17:00-07:00
1760608920000,0.0,0.0,0,0,1,356,50.0,88,,46.59,50.0,29.98,30.0785,0,0,13,0,,2025-10-16,America/Los_Angeles,True,2025-10-16 03:02:00-07:00
