dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,batt1volts,lastRain,local_time
1758264420000,0.0,0.0,0.0,0,1,210,65.5,95,64.03,65.5,29.87,29.9652,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 23:47:00-07:00
1758263520000,0.0,0.0,0.0,0,1,210,65.5,95,64.03,65.5,29.87,29.9652,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 23:32:00-07:00
1758262620000,0.0,0.0,0.0,0,1,210,65.5,94,63.72,65.5,29.86,29.9552,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,4.27,,2025-09-18 23:17:00-07:00
1758261720000,0.0,0.0,0.0,0,1,210,65.5,94,63.72,65.5,29.86,29.9552,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 23:02:00-07:00
1758260820000,0.0,0.0,0.0,0,1,210,65.7,94,63.92,65.7,29.86,29.9552,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 22:47:00-07:00
1758259920000,0.0,0.0,0.0,0,1,210,65.7,94,63.92,65.7,29.85,29.9451,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 22:32:00-07:00
1758259020000,0.0,0.0,0.0,0,1,210,65.8,94,64.02,65.8,29.85,29.9451,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,4.27,,2025-09-18 22:17:00-07:00
1758258120000,0.0,0.0,0.0,0,1,210,65.8,95,64.33,65.8,29.85,29.9451,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 22:02:00-07:00
1758257220000,0.0,0.0,0.0,0,1,210,65.8,94,64.02,65.8,29.85,29.9451,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 21:47:00-07:00
1758256320000,0.0,0.0,0.0,0,1,210,65.8,94,64.02,65.8,29.85,29.9451,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 21:32:00-07:00
1758255420000,0.0,0.0,0.0,0,1,210,65.8,94,64.02,65.8,29.85,29.9451,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,4.27,,2025-09-18 21:17:00-07:00
1758254520000,0.4474,1.5659,0.0,0,1,210,65.7,95,64.23,65.7,29.84,29.9351,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 21:02:00-07:00
1758253620000,0.0,1.1185,0.0,0,1,210,65.5,95,64.03,65.5,29.84,29.9351,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 20:47:00-07:00
1758252720000,0.0,0.0,0.0,0,1,210,65.3,95,63.83,65.3,29.83,29.9251,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 20:32:00-07:00
1758251820000,0.0,0.0,0.0,0,1,210,65.5,94,63.72,65.5,29.83,29.9251,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,4.27,,2025-09-18 20:17:00-07:00
1758250920000,0.0,0.0,0.0,0,1,210,65.7,94,63.92,65.7,29.83,29.9251,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 20:02:00-07:00
1758250020000,0.6711,2.2369,0.0,0,1,210,65.8,94,64.02,65.8,29.82,29.915,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 19:47:00-07:00
1758249120000,0.0,0.0,0.0,0,1,210,65.8,94,64.02,65.8,29.82,29.915,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 19:32:00-07:00
1758248220000,0.0,0.0,0.0,0,1,210,65.7,94,63.92,65.7,29.81,29.905,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,4.27,,2025-09-18 19:17:00-07:00
1758247320000,0.0,0.0,0.0,0,1,210,65.7,94,63.92,65.7,29.82,29.915,0,0,0,1090800,America/Los_Angeles,True,2025-09-18,,,2025-09-18 19:02:00-07:00
