dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1764056940000,0.0,0.0,0,0,1,169,49.6,99,49.33,49.6,30.12,30.219,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,,2025-11-24 23:49:00-08:00
1764056040000,0.0,1.1185,0,0,1,169,50.0,99,49.73,50.0,30.12,30.219,0,0,4250,3825000,,2025-11-24,America/Los_Angeles,True,,2025-11-24 23:34:00-08:00
1764055140000,0.0,0.0,0,0,1,169,50.2,99,49.93,50.2,30.12,30.2189,0,0,4250,3825000,,2025-11-24,America/Los_Angeles,True,4.18,2025-11-24 23:19:00-08:00
1764054240000,0.0,0.0,0,0,1,169,50.4,99,50.13,50.4,30.11,30.2088,0,0,4250,3825000,,2025-11-24,America/Los_Angeles,True,,2025-11-24 23:04:00-08:00
1764053340000,0.0,0.0,0,0,1,169,50.4,99,50.13,50.4,30.11,30.2088,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,,2025-11-24 22:49:00-08:00
1764052440000,0.0,0.0,0,0,1,169,50.4,99,50.13,50.4,30.11,30.2088,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,4.19,2025-11-24 22:34:00-08:00
1764051540000,0.0,0.0,0,0,1,169,50.7,99,50.43,50.7,30.11,30.2088,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,,2025-11-24 22:19:00-08:00
1764050640000,0.0,0.0,0,0,1,169,50.9,98,50.35,50.9,30.11,30.2087,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,,2025-11-24 22:04:00-08:00
1764049740000,0.0,0.0,0,0,1,169,51.3,98,50.75,51.3,30.11,30.2087,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,,2025-11-24 21:49:00-08:00
1764048840000,0.0,0.0,0,0,1,169,51.3,98,50.75,51.3,30.11,30.2087,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,4.19,2025-11-24 21:34:00-08:00
1764047940000,0.0,0.0,0,0,1,169,51.3,98,50.75,51.3,30.11,30.2087,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,,2025-11-24 21:19:00-08:00
1764047040000,0.0,0.0,0,0,1,169,51.8,98,51.25,51.8,30.11,30.2086,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,,2025-11-24 21:04:00-08:00
1764046140000,0.0,0.0,0,0,1,169,52.0,98,51.45,52.0,30.12,30.2186,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,,2025-11-24 20:49:00-08:00
1764045240000,0.0,0.0,0,0,1,169,52.0,97,51.17,52.0,30.12,30.2186,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,4.2,2025-11-24 20:34:00-08:00
1764044340000,0.0,0.0,0,0,1,169,52.2,97,51.37,52.2,30.12,30.2185,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,,2025-11-24 20:19:00-08:00
1764043440000,0.0,0.0,0,0,1,169,52.7,97,51.87,52.7,30.12,30.2184,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,,2025-11-24 20:04:00-08:00
1764042540000,0.0,0.0,0,0,1,169,52.9,97,52.07,52.9,30.12,30.2184,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,,2025-11-24 19:49:00-08:00
1764041640000,0.0,0.0,0,0,1,169,53.2,96,52.09,53.2,30.12,30.2183,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,4.2,2025-11-24 19:34:00-08:00
1764040740000,0.0,0.0,0,0,1,169,53.4,96,52.29,53.4,30.12,30.2183,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,,2025-11-24 19:19:00-08:00
1764039840000,0.0,0.0,0,0,1,169,53.8,95,52.4,53.8,30.11,30.2082,0,0,4250,3825000,,2025-11-24,America/Los_Angeles,True,,2025-11-24 19:04:00-08:00
1764038940000,0.0,0.0,0,0,1,169,54.5,96,53.38,54.5,30.11,30.2081,0,0,4250,3825000,2025-10-14T14:47:00.000Z,2025-11-24,,,4.19,2025-11-24 18:49:00-08:00
