dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1758351000000,0.0,1.7895,0.0,0.09,1,295,65.8,91,63.1,65.8,29.9,29.9723,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 23:50:00-07:00
1758350100000,0.0,1.5659,0.0,0.09,1,295,65.7,91,63.0,65.7,29.9,29.9723,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,4.3,,,2025-09-19 23:35:00-07:00
1758349200000,0.0,1.3422,0.0,0.09,1,295,65.8,91,63.1,65.8,29.9,29.9723,0,0,14882,13393800,,2025-09-19,,America/Los_Angeles,True,2025-09-19 23:20:00-07:00
1758348300000,0.2237,2.2369,0.0,0.09,1,295,65.8,91,63.1,65.8,29.89,29.9623,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 23:05:00-07:00
1758347400000,0.0,1.5659,0.0,0.09,1,295,65.8,90,62.78,65.8,29.89,29.9623,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,4.31,,,2025-09-19 22:50:00-07:00
1758346500000,0.0,1.5659,0.0,0.09,1,295,66.0,91,63.29,66.0,29.89,29.9623,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 22:35:00-07:00
1758345600000,0.0,0.0,0.0,0.09,1,295,66.0,91,63.29,66.0,29.9,29.9723,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 22:20:00-07:00
1758344700000,0.0,1.3422,0.0,0.09,1,295,65.8,91,63.1,65.8,29.89,29.9623,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 22:05:00-07:00
1758343800000,0.0,0.0,0.0,0.09,1,295,65.8,91,63.1,65.8,29.89,29.9623,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,4.31,,,2025-09-19 21:50:00-07:00
1758342900000,0.0,0.0,0.0,0.09,1,295,65.7,91,63.0,65.7,29.89,29.9623,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 21:35:00-07:00
1758342000000,0.0,0.0,0.0,0.09,1,295,65.5,91,62.8,65.5,29.9,29.9724,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 21:20:00-07:00
1758341100000,0.0,0.0,0.0,0.09,1,295,65.8,91,63.1,65.8,29.89,29.9623,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 21:05:00-07:00
1758340200000,0.0,0.0,0.0,0.09,1,295,66.0,90,62.98,66.0,29.89,29.9623,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,4.32,,,2025-09-19 20:50:00-07:00
1758339300000,0.0,1.3422,0.0,0.09,1,295,65.8,89,62.46,65.8,29.88,29.9523,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 20:35:00-07:00
1758338400000,0.0,0.0,0.0,0.09,1,295,66.2,89,62.86,66.2,29.88,29.9522,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 20:20:00-07:00
1758337500000,0.0,1.7895,0.0,0.09,1,295,66.6,88,62.93,66.6,29.87,29.9422,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,4.33,,,2025-09-19 20:05:00-07:00
1758336600000,1.7895,5.3686,0.0,0.09,1,293,66.7,88,63.03,66.7,29.87,29.9421,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 19:50:00-07:00
1758335700000,3.1317,7.6056,0.0,0.09,1,272,66.7,89,63.35,66.7,29.87,29.9421,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 19:35:00-07:00
1758334800000,4.2502,8.9477,0.0,0.09,1,282,66.9,88,63.22,66.9,29.87,29.9421,0,0,14882,13393800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 19:20:00-07:00
1758333900000,4.6976,8.2767,0.0,0.09,1,277,67.3,87,63.29,67.3,29.88,29.9521,2,1800,14880,13393800,2025-09-19T21:20:00.000Z,2025-09-19,4.33,,,2025-09-19 19:05:00-07:00
1758333000000,4.6976,11.1847,0.0,0.09,1,283,67.6,87,63.59,67.6,29.87,29.942,13,11700,14867,13392000,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 18:50:00-07:00
1758332100000,5.3686,11.4084,0.0,0.09,1,279,67.8,87,63.78,67.8,29.87,29.942,22,19800,14845,13380300,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 18:35:00-07:00
1758331200000,5.816,11.4084,0.0,0.09,1,281,68.9,85,64.2,69.49,29.87,29.9418,52,46800,14679,13257900,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 18:20:00-07:00
1758330300000,5.145,10.961,0.0,0.09,1,270,69.8,83,64.4,70.38,29.87,29.9417,114,102600,14731,13313700,,2025-09-19,4.37,America/Los_Angeles,True,2025-09-19 18:05:00-07:00
1758329400000,6.0397,11.1847,0.0,0.09,1,267,70.2,83,64.79,70.82,29.87,29.9417,158,142200,14521,13211100,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 17:50:00-07:00
1758328500000,6.2634,12.0795,0.0,0.09,1,271,70.9,82,65.12,71.54,29.86,29.9315,201,180900,14320,13068900,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 17:35:00-07:00
1758327600000,6.0397,12.0795,0.0,0.09,1,269,71.6,80,65.09,72.22,29.86,29.9314,244,219600,14076,12888000,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 17:20:00-07:00
1758326700000,6.0397,11.6321,0.0,0.09,1,269,72.1,78,64.85,72.68,29.86,29.9314,296,266400,13780,12668400,2025-09-19T21:20:00.000Z,2025-09-19,4.38,,,2025-09-19 17:05:00-07:00
1758325800000,5.5923,11.1847,0.0,0.09,1,279,72.1,78,64.85,72.68,29.86,29.9314,347,312300,13433,12402000,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 16:50:00-07:00
1758324900000,5.816,10.7373,0.0,0.09,1,278,72.1,79,65.22,72.72,29.86,29.9314,394,354600,13039,12089700,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 16:35:00-07:00
1758324000000,6.4871,12.5268,0.0,0.09,1,275,71.8,80,65.29,72.44,29.86,29.9314,437,393300,12602,11735100,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 16:20:00-07:00
1758323100000,7.1582,12.5268,0.0,0.09,1,270,72.1,80,65.58,72.77,29.87,29.9414,479,431100,12123,11341800,2025-09-19T21:20:00.000Z,2025-09-19,4.42,,,2025-09-19 16:05:00-07:00
1758322200000,6.4871,12.5268,0.0,0.09,1,264,72.7,80,66.16,73.43,29.87,29.9413,551,495900,11572,10910700,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 15:50:00-07:00
1758321300000,5.816,10.961,0.0,0.09,1,269,72.0,81,65.84,72.71,29.87,29.9414,397,357300,11175,10414800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 15:35:00-07:00
1758320400000,5.5923,10.2899,0.0,0.09,1,272,72.1,81,65.94,72.82,29.87,29.9414,359,323100,10816,10057500,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 15:20:00-07:00
1758319500000,5.3686,9.8425,0.0,0.09,1,277,73.0,80,66.45,73.76,29.87,29.9413,494,444600,10322,9734400,2025-09-19T21:20:00.000Z,2025-09-19,4.47,,,2025-09-19 15:05:00-07:00
1758318600000,6.9345,11.1847,0.0,0.09,1,243,73.8,79,66.87,74.59,29.87,29.9412,548,493200,9774,9289800,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 14:50:00-07:00
1758317700000,7.8293,11.1847,0.0,0.09,1,234,73.4,78,66.11,74.11,29.87,29.9412,781,702900,8993,8796600,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 14:35:00-07:00
1758316800000,7.1582,10.0662,0.03,0.08,1,231,74.3,77,66.61,75.05,29.88,29.9511,760,684000,8233,8093700,2025-09-19T21:20:00.000Z,2025-09-19,,,,2025-09-19 14:20:00-07:00
1758315900000,5.816,9.3951,0.0,0.08,1,236,73.4,79,66.48,74.15,29.88,29.9513,725,652500,7508,7409700,2025-09-19T11:05:00.000Z,2025-09-19,4.49,,,2025-09-19 14:05:00-07:00
1758315000000,5.145,8.2767,0.0,0.08,1,234,73.2,78,65.92,73.89,29.89,29.9613,485,436500,7023,6757200,2025-09-19T11:05:00.000Z,2025-09-19,,,,2025-09-19 13:50:00-07:00
1758314100000,3.5791,6.2634,0.0,0.08,1,227,73.9,78,66.6,74.66,29.89,29.9612,512,460800,5415,5334300,2025-09-19T11:05:00.000Z,2025-09-19,,,,2025-09-19 13:35:00-07:00
