dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1746687000000,0.2237,1.5659,0,0,1,53,53.6,90,30.02,30.0944,0,0,26119,23507100,53.6,50.74,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 23:50:00-07:00
1746686100000,0.0,2.0132,0,0,1,53,54.0,90,30.01,30.0843,0,0,26119,23507100,54.0,51.13,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 23:35:00-07:00
1746685200000,0.0,0.0,0,0,1,53,54.3,89,30.01,30.0842,0,0,26119,23507100,54.3,51.13,2025-04-26T15:20:00.000Z,2025-05-07,4.29,,,2025-05-07 23:20:00-07:00
1746684300000,0.0,0.0,0,0,1,53,54.7,88,30.01,30.0842,0,0,26119,23507100,54.7,51.22,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 23:05:00-07:00
1746683400000,0.0,1.5659,0,0,1,53,55.4,87,30.01,30.0841,0,0,26119,23507100,55.4,51.59,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 22:50:00-07:00
1746682500000,0.6711,5.3686,0,0,1,47,55.9,87,30.01,30.084,0,0,26119,23507100,55.9,52.09,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 22:35:00-07:00
1746681600000,1.1185,6.7108,0,0,1,39,55.9,87,30.01,30.084,0,0,26119,23507100,55.9,52.09,2025-04-26T15:20:00.000Z,2025-05-07,4.3,,,2025-05-07 22:20:00-07:00
1746680700000,1.3422,4.2502,0,0,1,61,56.1,88,30.01,30.084,0,0,26119,23507100,56.1,52.59,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 22:05:00-07:00
1746679800000,1.7895,6.0397,0,0,1,67,56.3,88,30.0,30.0739,0,0,26119,23507100,56.3,52.79,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 21:50:00-07:00
1746678900000,1.5659,5.145,0,0,1,62,56.1,88,30.0,30.0739,0,0,26119,23507100,56.1,52.59,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 21:35:00-07:00
1746678000000,1.3422,5.5923,0,0,1,79,56.1,88,29.99,30.0639,0,0,26119,23507100,56.1,52.59,2025-04-26T15:20:00.000Z,2025-05-07,4.31,,,2025-05-07 21:20:00-07:00
1746677100000,1.3422,5.5923,0,0,1,55,56.1,87,29.99,30.0639,0,0,26119,23507100,56.1,52.28,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 21:05:00-07:00
1746676200000,1.3422,5.3686,0,0,1,63,55.9,87,29.99,30.0639,0,0,26119,23507100,55.9,52.09,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 20:50:00-07:00
1746675300000,0.6711,4.0265,0,0,1,104,55.8,88,29.98,30.0539,0,0,26119,23507100,55.8,52.3,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 20:35:00-07:00
1746674400000,0.6711,4.2502,0,0,1,160,55.8,88,29.98,30.0539,0,0,26119,23507100,55.8,52.3,2025-04-26T15:20:00.000Z,2025-05-07,4.31,,,2025-05-07 20:20:00-07:00
1746673500000,0.2237,1.3422,0,0,1,235,56.1,87,29.97,30.0439,0,0,26119,23507100,56.1,52.28,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 20:05:00-07:00
1746672600000,0.0,0.0,0,0,1,235,56.8,85,29.98,30.0538,6,5400,26113,23507100,56.8,52.34,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 19:50:00-07:00
1746671700000,0.2237,2.0132,0,0,1,235,57.7,85,29.98,30.0537,18,16200,26095,23501700,57.7,53.22,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 19:35:00-07:00
1746670800000,2.6843,5.5923,0,0,1,235,58.1,84,29.97,30.0436,50,45000,26045,23485500,58.1,53.29,2025-04-26T15:20:00.000Z,2025-05-07,4.32,,,2025-05-07 19:20:00-07:00
1746669900000,3.3554,6.2634,0,0,1,233,59.0,83,29.97,30.0435,84,75600,25961,23440500,59.0,53.84,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 19:05:00-07:00
1746669000000,3.3554,6.4871,0,0,1,243,59.7,82,29.97,30.0434,122,109800,25839,23364900,59.7,54.19,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 18:50:00-07:00
1746668100000,4.0265,9.6188,0,0,1,252,60.1,81,29.98,30.0533,165,148500,25674,23255100,60.1,54.25,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 18:35:00-07:00
1746667200000,5.3686,9.8425,0,0,1,256,60.3,80,29.97,30.0433,210,189000,25464,23106600,60.3,54.1,2025-04-26T15:20:00.000Z,2025-05-07,4.36,,,2025-05-07 18:20:00-07:00
1746666300000,5.816,10.961,0,0,1,250,60.8,78,29.98,30.0532,259,233100,25205,22917600,60.8,53.89,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 18:05:00-07:00
1746665400000,5.5923,11.8558,0,0,1,254,60.8,78,29.98,30.0532,309,278100,24896,22684500,60.8,53.89,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 17:50:00-07:00
1746664500000,7.3819,12.5268,0,0,1,247,60.8,77,29.98,30.0532,358,322200,24538,22406400,60.8,53.54,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 17:35:00-07:00
1746663600000,7.6056,13.4216,0,0,1,258,61.0,77,29.98,30.0532,407,366300,24131,22084200,61.0,53.73,2025-04-26T15:20:00.000Z,2025-05-07,4.38,,,2025-05-07 17:20:00-07:00
1746662700000,7.6056,13.6453,0,0,1,254,61.3,77,29.99,30.0632,456,410400,23174,21267000,61.3,54.03,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 17:05:00-07:00
1746661800000,7.6056,14.7638,0,0,1,260,61.5,76,29.98,30.0531,501,450900,23630,21307500,61.5,53.86,,2025-05-07,,America/Los_Angeles,True,2025-05-07 16:50:00-07:00
1746660900000,8.5004,15.8822,0,0,1,260,61.7,76,29.98,30.0531,546,491400,22628,20856600,61.7,54.05,2025-04-26T15:20:00.000Z,2025-05-07,4.38,,,2025-05-07 16:35:00-07:00
1746660000000,8.2767,15.2112,0,0,1,259,62.2,75,29.98,30.053,590,531000,22038,20365200,62.2,54.17,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 16:20:00-07:00
1746659100000,7.3819,17.4481,0,0,1,263,62.6,75,29.99,30.063,632,568800,21406,19834200,62.6,54.56,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 16:05:00-07:00
1746658200000,8.5004,15.4349,0,0,1,258,62.2,75,30.0,30.0731,671,603900,20735,19265400,62.2,54.17,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 15:50:00-07:00
1746657300000,8.2767,14.7638,0,0,1,264,62.6,74,30.0,30.073,704,633600,20031,18661500,62.6,54.19,2025-04-26T15:20:00.000Z,2025-05-07,4.38,,,2025-05-07 15:35:00-07:00
1746656400000,8.2767,14.9875,0,0,1,261,63.0,73,30.0,30.073,743,668700,19288,18027900,63.0,54.2,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 15:20:00-07:00
1746655500000,8.9477,16.777,0,0,1,260,63.0,74,30.01,30.083,770,693000,18518,17359200,63.0,54.58,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 15:05:00-07:00
1746654600000,8.5004,16.1059,0,0,1,266,63.3,73,30.01,30.0829,801,720900,17717,16666200,63.3,54.49,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 14:50:00-07:00
1746653700000,8.5004,14.7638,0,0,1,262,63.1,74,30.01,30.083,829,746100,16888,15945300,63.1,54.67,2025-04-26T15:20:00.000Z,2025-05-07,4.39,,,2025-05-07 14:35:00-07:00
1746652800000,8.7241,15.4349,0,0,1,264,63.5,73,30.02,30.0929,822,739800,16066,15199200,63.5,54.69,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 14:20:00-07:00
1746651900000,8.7241,15.4349,0,0,1,256,63.7,73,30.03,30.1029,864,777600,15202,14459400,63.7,54.88,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 14:05:00-07:00
1746651000000,8.2767,15.2112,0,0,1,256,63.3,74,30.03,30.103,882,793800,14320,13681800,63.3,54.87,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 13:50:00-07:00
1746650100000,7.8293,13.4216,0,0,1,259,63.5,74,30.04,30.113,900,810000,13420,12888000,63.5,55.06,2025-04-26T15:20:00.000Z,2025-05-07,4.4,,,2025-05-07 13:35:00-07:00
1746649200000,7.8293,14.7638,0,0,1,252,63.5,74,30.04,30.113,858,772200,12562,12078000,63.5,55.06,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 13:20:00-07:00
1746648300000,7.3819,14.7638,0,0,1,253,63.9,73,30.04,30.1129,827,744300,11735,11305800,63.9,55.07,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 13:05:00-07:00
1746647400000,7.1582,13.6453,0,0,1,261,63.5,73,30.05,30.123,721,648900,11014,10561500,63.5,54.69,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 12:50:00-07:00
1746646500000,7.1582,13.4216,0,0,1,266,63.3,73,30.05,30.123,762,685800,10252,9912600,63.3,54.49,2025-04-26T15:20:00.000Z,2025-05-07,4.41,,,2025-05-07 12:35:00-07:00
1746645600000,7.8293,14.3164,0,0,1,252,63.1,74,30.06,30.1331,711,639900,9541,9226800,63.1,54.67,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 12:20:00-07:00
1746644700000,7.8293,14.5401,0,0,1,245,63.1,75,30.06,30.1331,743,668700,8798,8586900,63.1,55.04,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 12:05:00-07:00
1746643800000,7.8293,14.7638,0,0,1,246,63.5,74,30.06,30.133,705,634500,8093,7918200,63.5,55.06,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 11:50:00-07:00
1746642900000,9.1714,14.0927,0,0,1,241,63.0,75,30.06,30.1331,960,864000,7133,7283700,63.0,54.95,2025-04-26T15:20:00.000Z,2025-05-07,4.45,,,2025-05-07 11:35:00-07:00
1746642000000,8.5004,13.6453,0,0,1,239,62.6,76,30.05,30.1231,841,756900,6292,6419700,62.6,54.92,2025-04-26T15:20:00.000Z,2025-05-07,,,,2025-05-07 11:20:00-07:00
