dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,batt1volts,local_time
1788306780000,1.7895,3.3554,0,0,1,225,73.8,66,61.72,29.95,30.044,42,37800,12141,10964700,73.98,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 16:53:00-07:00
1788305880000,1.7895,3.8028,0,0,1,225,73.4,67,61.76,29.95,30.0441,46,41400,12095,10926900,73.59,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 16:38:00-07:00
1788304980000,1.7895,3.1317,0,0,1,225,73.2,65,60.71,29.96,30.0541,57,51300,12038,10885500,73.28,2026-06-12T17:37:00.000Z,2026-09-01,,,4.36,2026-09-01 16:23:00-07:00
1788304080000,1.7895,3.5791,0,0,1,225,72.9,63,59.55,29.96,30.0542,57,51300,11981,10834200,72.85,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 16:08:00-07:00
1788303180000,2.2369,4.2502,0,0,1,225,73.6,61,59.31,29.97,30.0641,55,49500,11926,10782900,73.53,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 15:53:00-07:00
1788302280000,2.6843,4.9213,0,0,1,225,73.8,60,59.03,29.97,30.0641,79,71100,11847,10733400,73.7,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 15:38:00-07:00
1788301380000,2.6843,4.2502,0,0,1,225,74.1,59,58.84,29.97,30.064,506,455400,11341,10662300,73.98,2026-06-12T17:37:00.000Z,2026-09-01,,,4.5,2026-09-01 15:23:00-07:00
1788300480000,2.6843,4.2502,0,0,1,225,73.9,60,59.12,29.97,30.064,683,614700,10658,10206900,73.81,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 15:08:00-07:00
1788299580000,2.6843,4.2502,0,0,1,225,73.4,62,59.57,29.98,30.0742,425,382500,10233,9592200,73.35,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 14:53:00-07:00
1788298680000,2.6843,5.145,0,0,1,225,73.4,61,59.12,29.98,30.0742,120,108000,10113,9209700,73.31,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 14:38:00-07:00
1788297780000,2.0132,4.2502,0,0,1,225,74.1,59,58.84,29.98,30.074,359,323100,9754,9101700,73.98,2026-06-12T17:37:00.000Z,2026-09-01,,,4.51,2026-09-01 14:23:00-07:00
1788296880000,2.2369,4.2502,0,0,1,225,74.1,59,58.84,29.98,30.074,775,697500,8181,8060400,73.98,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 14:08:00-07:00
1788295980000,2.6843,4.6976,0,0,1,225,73.8,61,59.49,29.98,30.0741,798,718200,8956,8081100,73.75,,2026-09-01,America/Los_Angeles,True,,2026-09-01 13:53:00-07:00
1788295080000,2.4606,3.8028,0,0,1,225,73.8,62,59.95,29.99,30.0841,810,729000,7371,7362900,73.79,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 13:38:00-07:00
1788294180000,3.1317,5.3686,0,0,1,225,72.9,65,60.43,29.99,30.0843,817,735300,6554,6633900,72.95,2026-06-12T17:37:00.000Z,2026-09-01,,,4.56,2026-09-01 13:23:00-07:00
1788293280000,3.1317,4.6976,0,0,1,225,73.0,65,60.53,29.99,30.0843,823,740700,5731,5898600,73.06,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 13:08:00-07:00
1788292380000,2.908,4.4739,0,0,1,225,72.3,66,60.29,29.99,30.0844,822,739800,4909,5157900,72.33,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 12:53:00-07:00
1788291420000,2.4606,4.9213,0,0,1,225,72.3,65,59.86,29.99,30.0844,816,734400,4093,4418100,72.29,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 12:37:00-07:00
1788290580000,2.6843,4.4739,0,0,1,225,71.6,67,60.05,30.01,30.1046,742,667800,3351,3683700,71.61,2026-06-12T17:37:00.000Z,2026-09-01,,,4.39,2026-09-01 12:23:00-07:00
1788289680000,2.6843,4.4739,0,0,1,225,71.2,69,60.5,30.01,30.1046,114,102600,3237,3015900,71.26,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 12:08:00-07:00
1788288780000,2.6843,4.0265,0,0,1,225,70.7,71,60.82,30.01,30.1047,91,81900,3146,2913300,70.81,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 11:53:00-07:00
1788287880000,2.6843,4.0265,0,0,1,225,70.7,71,60.82,30.01,30.1047,295,265500,2851,2831400,70.81,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 11:38:00-07:00
1788286980000,2.2369,3.8028,0,0,1,225,70.3,72,60.84,30.01,30.1048,416,374400,2435,2565900,70.41,2026-06-12T17:37:00.000Z,2026-09-01,,,4.47,2026-09-01 11:23:00-07:00
1788286080000,2.6843,4.0265,0,0,1,225,70.0,73,60.94,30.01,30.1049,413,371700,2022,2191500,70.13,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 11:08:00-07:00
1788285180000,2.6843,3.8028,0,0,1,225,70.0,73,60.94,30.01,30.1049,186,167400,1578,1587600,70.13,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 10:53:00-07:00
1788284280000,2.6843,4.0265,0,0,1,225,69.1,74,60.45,30.0,30.095,258,232200,1764,1652400,69.19,,2026-09-01,America/Los_Angeles,True,,2026-09-01 10:38:00-07:00
1788283380000,2.6843,3.8028,0,0,1,225,68.5,74,59.88,30.0,30.0951,332,298800,1246,1420200,68.53,2026-06-12T17:37:00.000Z,2026-09-01,,,4.47,2026-09-01 10:23:00-07:00
1788282480000,2.4606,3.8028,0,0,1,225,68.2,74,59.59,30.0,30.0952,467,420300,779,1121400,68.2,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 10:08:00-07:00
1788281580000,2.0132,3.1317,0,0,1,225,67.8,74,59.2,30.0,30.0952,178,160200,601,701100,67.8,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 09:53:00-07:00
1788280680000,1.5659,3.1317,0,0,1,225,67.5,74,58.91,30.0,30.0953,63,56700,538,540900,67.5,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 09:38:00-07:00
1788279780000,1.7895,3.1317,0,0,1,225,66.7,75,58.52,29.99,30.0854,116,104400,422,484200,66.7,2026-06-12T17:37:00.000Z,2026-09-01,,,4.27,2026-09-01 09:23:00-07:00
1788278880000,1.3422,2.4606,0,0,1,225,66.0,76,58.21,30.0,30.0956,179,161100,243,379800,66.0,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 09:08:00-07:00
1788277980000,0.0,0.0,0,0,1,225,64.2,80,57.9,30.0,30.0959,85,76500,158,218700,64.2,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 08:53:00-07:00
1788277080000,0.0,1.3422,0,0,1,225,61.7,83,56.48,30.0,30.0963,36,32400,122,142200,61.7,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 08:38:00-07:00
1788276180000,0.0,0.0,0,0,1,225,59.9,85,55.38,29.99,30.0866,30,27000,92,109800,59.9,2026-06-12T17:37:00.000Z,2026-09-01,,,4.26,2026-09-01 08:23:00-07:00
1788275280000,0.0,0.0,0,0,1,225,59.0,86,54.82,29.99,30.0868,21,18900,71,82800,59.0,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 08:08:00-07:00
1788274380000,0.0,0.0,0,0,1,225,57.9,88,54.37,29.99,30.087,23,20700,48,63900,57.9,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 07:53:00-07:00
1788273480000,0.0,0.0,0,0,1,225,56.3,89,53.1,29.99,30.0873,28,25200,20,43200,56.3,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 07:38:00-07:00
1788272580000,0.0,0.0,0,0,1,225,54.9,91,52.32,29.98,30.0776,12,10800,8,18000,54.9,2026-06-12T17:37:00.000Z,2026-09-01,,,4.26,2026-09-01 07:23:00-07:00
1788271680000,0.0,0.0,0,0,1,225,54.3,91,51.73,29.97,30.0676,6,5400,2,7200,54.3,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 07:08:00-07:00
1788270780000,0.0,0.0,0,0,1,225,54.0,90,51.13,29.96,30.0577,2,1800,0,1800,54.0,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 06:53:00-07:00
1788269880000,0.0,0.0,0,0,1,225,54.0,90,51.13,29.96,30.0577,0,0,0,0,54.0,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 06:38:00-07:00
1788268980000,0.0,0.0,0,0,1,225,53.8,90,50.94,29.96,30.0577,0,0,0,0,53.8,,2026-09-01,America/Los_Angeles,True,4.26,2026-09-01 06:23:00-07:00
1788268080000,0.0,0.0,0,0,1,225,54.0,89,50.83,29.96,30.0577,0,0,0,0,54.0,,2026-09-01,America/Los_Angeles,True,,2026-09-01 06:08:00-07:00
1788267180000,0.0,0.0,0,0,1,225,54.3,89,51.13,29.96,30.0576,0,0,0,0,54.3,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 05:53:00-07:00
1788266280000,0.0,0.0,0,0,1,225,54.9,91,52.32,29.96,30.0575,0,0,0,0,54.9,2026-06-12T17:37:00.000Z,2026-09-01,,,4.27,2026-09-01 05:38:00-07:00
1788265380000,0.0,0.0,0,0,1,225,55.0,90,52.12,29.95,30.0474,0,0,0,0,55.0,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 05:23:00-07:00
1788264480000,0.0,0.0,0,0,1,225,55.2,90,52.32,29.95,30.0474,0,0,0,0,55.2,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 05:08:00-07:00
1788263580000,0.0,0.0,0,0,1,225,55.6,90,52.71,29.96,30.0574,0,0,0,0,55.6,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 04:53:00-07:00
1788262680000,0.0,0.0,0,0,1,225,55.8,90,52.91,29.96,30.0573,0,0,0,0,55.8,2026-06-12T17:37:00.000Z,2026-09-01,,,4.27,2026-09-01 04:38:00-07:00
1788261780000,0.0,0.0,0,0,1,225,55.9,89,52.7,29.96,30.0573,0,0,0,0,55.9,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 04:23:00-07:00
1788260880000,0.0,0.0,0,0,1,225,55.9,88,52.4,29.96,30.0573,0,0,0,0,55.9,,2026-09-01,America/Los_Angeles,True,,2026-09-01 04:08:00-07:00
1788259980000,0.0,0.0,0,0,1,225,55.8,88,52.3,29.96,30.0573,0,0,0,0,55.8,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 03:53:00-07:00
1788259080000,0.0,0.0,0,0,1,225,55.6,87,51.79,29.96,30.0574,0,0,0,0,55.6,2026-06-12T17:37:00.000Z,2026-09-01,,,4.27,2026-09-01 03:38:00-07:00
1788258180000,0.0,0.0,0,0,1,225,55.8,87,51.99,29.96,30.0573,0,0,0,0,55.8,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 03:23:00-07:00
1788257280000,0.0,0.0,0,0,1,225,55.6,87,51.79,29.96,30.0574,0,0,0,0,55.6,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 03:08:00-07:00
1788256380000,0.0,0.0,0,0,1,225,55.8,87,51.99,29.96,30.0573,0,0,0,0,55.8,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 02:53:00-07:00
1788255480000,0.0,0.0,0,0,1,225,56.1,87,52.28,29.96,30.0573,0,0,0,0,56.1,2026-06-12T17:37:00.000Z,2026-09-01,,,4.28,2026-09-01 02:38:00-07:00
1788254580000,0.0,0.0,0,0,1,225,56.1,87,52.28,29.95,30.0472,0,0,0,0,56.1,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 02:23:00-07:00
1788253680000,0.0,0.0,0,0,1,225,56.7,88,53.18,29.96,30.0571,0,0,0,0,56.7,,2026-09-01,America/Los_Angeles,True,,2026-09-01 02:08:00-07:00
1788252780000,0.0,0.0,0,0,1,225,57.0,89,53.79,29.95,30.0471,0,0,0,0,57.0,,2026-09-01,America/Los_Angeles,True,,2026-09-01 01:53:00-07:00
1788251880000,0.0,0.0,0,0,1,225,57.0,89,53.79,29.96,30.0571,0,0,0,0,57.0,,2026-09-01,America/Los_Angeles,True,,2026-09-01 01:38:00-07:00
1788250980000,0.0,0.0,0,0,1,225,57.0,87,53.17,29.96,30.0571,0,0,0,0,57.0,,2026-09-01,America/Los_Angeles,True,,2026-09-01 01:23:00-07:00
1788250080000,0.0,0.0,0,0,1,225,57.0,85,52.53,29.96,30.0571,0,0,0,0,57.0,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 01:08:00-07:00
1788249180000,0.0,0.0,0,0,1,225,57.9,86,53.74,29.95,30.0469,0,0,0,0,57.9,2026-06-12T17:37:00.000Z,2026-09-01,,,4.29,2026-09-01 00:53:00-07:00
1788248280000,0.0,0.0,0,0,1,225,58.5,87,54.64,29.95,30.0468,0,0,0,0,58.5,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 00:38:00-07:00
1788247380000,0.0,0.0,0,0,1,225,59.0,86,54.82,29.95,30.0467,0,0,0,0,59.0,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 00:23:00-07:00
1788246480000,0.0,0.0,0,0,1,225,59.5,86,55.31,29.95,30.0466,0,0,0,0,59.5,2026-06-12T17:37:00.000Z,2026-09-01,,,,2026-09-01 00:08:00-07:00
