dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1781333520000,0.0,1.5659,0.0,0.02,1,202,60.6,96,59.45,29.9,29.9962,0,0,11699,10529100,60.6,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 23:52:00-07:00
1781332620000,0.0,1.7895,0.0,0.02,1,202,60.8,96,59.65,29.9,29.9962,0,0,11699,10529100,60.8,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 23:37:00-07:00
1781331720000,0.0,1.7895,0.0,0.02,1,202,60.8,95,59.36,29.91,30.0062,0,0,11699,10529100,60.8,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 23:22:00-07:00
1781330820000,0.0,1.3422,0.0,0.02,1,202,61.0,95,59.56,29.91,30.0062,0,0,11699,10529100,61.0,2026-06-12T17:37:00.000Z,2026-06-12,4.31,,,2026-06-12 23:07:00-07:00
1781329920000,0.0,0.0,0.0,0.02,1,202,61.0,95,59.56,29.9,29.9961,0,0,11699,10529100,61.0,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 22:52:00-07:00
1781329020000,0.0,0.0,0.0,0.02,1,202,61.2,95,59.75,29.9,29.9961,0,0,11699,10529100,61.2,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 22:37:00-07:00
1781328120000,0.0,0.0,0.0,0.02,1,202,61.2,95,59.75,29.89,29.9861,0,0,11699,10529100,61.2,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 22:22:00-07:00
1781327220000,0.0,1.3422,0.0,0.02,1,202,61.0,95,59.56,29.88,29.9761,0,0,11699,10529100,61.0,2026-06-12T17:37:00.000Z,2026-06-12,4.32,,,2026-06-12 22:07:00-07:00
1781326320000,0.0,1.5659,0.0,0.02,1,202,60.8,95,59.36,29.88,29.9761,0,0,11699,10529100,60.8,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 21:52:00-07:00
1781325420000,0.0,0.0,0.0,0.02,1,202,60.8,95,59.36,29.88,29.9761,0,0,11699,10529100,60.8,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 21:37:00-07:00
1781324520000,0.0,0.0,0.0,0.02,1,202,60.8,95,59.36,29.87,29.9661,0,0,11699,10529100,60.8,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 21:22:00-07:00
1781323620000,0.0,1.5659,0.0,0.02,1,202,60.6,95,59.16,29.87,29.9661,0,0,11699,10529100,60.6,2026-06-12T17:37:00.000Z,2026-06-12,4.32,,,2026-06-12 21:07:00-07:00
1781322720000,0.2237,2.0132,0.0,0.02,1,202,60.4,95,58.96,29.86,29.9561,0,0,11699,10529100,60.4,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 20:52:00-07:00
1781321820000,1.3422,2.0132,0.0,0.02,1,202,60.6,94,58.86,29.86,29.9561,0,0,11699,10529100,60.6,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 20:37:00-07:00
1781320920000,1.3422,2.908,0.0,0.02,1,202,60.8,94,59.06,29.86,29.9561,0,0,11699,10529100,60.8,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 20:22:00-07:00
1781320020000,0.8948,2.2369,0.0,0.02,1,202,61.0,93,58.96,29.86,29.956,2,1800,11697,10529100,61.0,2026-06-12T17:37:00.000Z,2026-06-12,4.32,,,2026-06-12 20:07:00-07:00
1781319120000,1.5659,2.4606,0.0,0.02,1,202,61.3,93,59.26,29.85,29.9459,6,5400,11680,10517400,61.3,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 19:52:00-07:00
1781318220000,2.0132,3.1317,0.0,0.02,1,202,61.7,92,59.35,29.85,29.9459,11,9900,11686,10521900,61.7,,2026-06-12,,America/Los_Angeles,True,2026-06-12 19:37:00-07:00
1781317320000,1.3422,3.8028,0.0,0.02,1,202,61.9,92,59.55,29.85,29.9458,20,18000,11660,10512000,61.9,2026-06-12T17:37:00.000Z,2026-06-12,4.33,,,2026-06-12 19:22:00-07:00
1781316420000,1.5659,3.1317,0.0,0.02,1,202,61.7,92,59.35,29.85,29.9459,28,25200,11632,10494000,61.7,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 19:07:00-07:00
1781315520000,1.1185,4.6976,0.0,0.02,1,202,61.9,91,59.24,29.85,29.9458,40,36000,11592,10468800,61.9,2026-06-12T17:37:00.000Z,2026-06-12,,,,2026-06-12 18:52:00-07:00
