dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1745477400000,0.4474,2.4606,0,0,1,262,48.4,86,29.95,30.0249,0,0,16418,14776200,48.4,44.41,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 23:50:00-07:00
1745476500000,0.0,0.0,0,0,1,262,49.1,86,29.95,30.0248,0,0,16418,14776200,49.1,45.1,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 23:35:00-07:00
1745475600000,0.0,0.0,0,0,1,262,49.5,86,29.95,30.0248,0,0,16418,14776200,49.5,45.49,2025-04-01T21:20:00.000Z,2025-04-23,4.29,,,2025-04-23 23:20:00-07:00
1745474700000,0.2237,2.0132,0,0,1,262,49.5,85,29.95,30.0248,0,0,16418,14776200,49.5,45.18,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 23:05:00-07:00
1745473800000,0.0,0.0,0,0,1,262,49.8,85,29.95,30.0247,0,0,16418,14776200,49.8,45.47,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 22:50:00-07:00
1745472900000,0.0,0.0,0,0,1,262,50.2,84,29.95,30.0247,0,0,16418,14776200,50.2,45.55,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 22:35:00-07:00
1745472000000,0.0,1.3422,0,0,1,262,51.3,82,29.95,30.0245,0,0,16418,14776200,51.3,45.99,2025-04-01T21:20:00.000Z,2025-04-23,4.28,,,2025-04-23 22:20:00-07:00
1745471100000,0.0,0.0,0,0,1,262,52.3,79,29.95,30.0244,0,0,16418,14776200,52.3,45.98,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 22:05:00-07:00
1745470200000,0.8948,5.3686,0,0,1,230,52.5,79,29.94,30.0143,0,0,16418,14776200,52.5,46.18,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 21:50:00-07:00
1745469300000,0.2237,4.9213,0,0,1,183,51.6,86,29.93,30.0044,0,0,16418,14776200,51.6,47.55,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 21:35:00-07:00
1745468400000,0.2237,3.5791,0,0,1,202,51.4,89,29.93,30.0044,0,0,16418,14776200,51.4,48.27,2025-04-01T21:20:00.000Z,2025-04-23,4.31,,,2025-04-23 21:20:00-07:00
1745467500000,0.0,0.0,0,0,1,202,51.6,87,29.93,30.0044,0,0,16418,14776200,51.6,47.86,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 21:05:00-07:00
1745466600000,0.0,0.0,0,0,1,202,52.2,87,29.92,29.9943,0,0,16418,14776200,52.2,48.45,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 20:50:00-07:00
1745465700000,0.0,0.0,0,0,1,202,52.5,85,29.92,29.9943,0,0,16418,14776200,52.5,48.12,,2025-04-23,,America/Los_Angeles,True,2025-04-23 20:35:00-07:00
1745464800000,0.0,1.3422,0,0,1,202,52.9,84,29.92,29.9942,0,0,16418,14776200,52.9,48.2,,2025-04-23,,America/Los_Angeles,True,2025-04-23 20:20:00-07:00
1745463900000,0.0,0.0,0,0,1,202,54.7,80,29.92,29.9939,0,0,16418,14776200,54.7,48.65,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 20:05:00-07:00
1745463000000,0.0,0.0,0,0,1,202,55.6,78,29.92,29.9938,1,900,16417,14776200,55.6,48.85,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 19:50:00-07:00
1745462100000,0.0,1.1185,0,0,1,202,55.8,79,29.91,29.9838,11,9900,16406,14775300,55.8,49.38,2025-04-01T21:20:00.000Z,2025-04-23,4.32,,,2025-04-23 19:35:00-07:00
1745461200000,0.0,0.0,0,0,1,202,56.7,79,29.91,29.9836,37,33300,16369,14765400,56.7,50.26,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 19:20:00-07:00
1745460300000,0.0,0.0,0,0,1,202,56.7,80,29.91,29.9836,62,55800,16307,14732100,56.7,50.6,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 19:05:00-07:00
1745459400000,0.4474,2.908,0,0,1,202,56.5,80,29.92,29.9937,89,80100,16218,14676300,56.5,50.4,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 18:50:00-07:00
1745458500000,1.1185,4.0265,0,0,1,202,56.8,81,29.92,29.9936,139,125100,16079,14596200,56.8,51.03,2025-04-01T21:20:00.000Z,2025-04-23,4.35,,,2025-04-23 18:35:00-07:00
1745457600000,2.2369,4.4739,0,0,1,202,57.4,80,29.92,29.9936,173,155700,15906,14471100,57.4,51.28,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 18:20:00-07:00
1745456700000,3.1317,9.3951,0,0,1,211,57.9,79,29.93,30.0035,230,207000,15676,14315400,57.9,51.43,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 18:05:00-07:00
1745455800000,3.8028,10.0662,0,0,1,244,58.1,78,29.93,30.0035,287,258300,15389,14108400,58.1,51.27,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 17:50:00-07:00
1745454900000,6.7108,11.1847,0,0,1,246,58.3,77,29.93,30.0035,335,301500,15054,13850100,58.3,51.12,2025-04-01T21:20:00.000Z,2025-04-23,4.39,,,2025-04-23 17:35:00-07:00
1745454000000,6.2634,11.4084,0,0,1,251,58.8,76,29.93,30.0034,385,346500,14669,13548600,58.8,51.25,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 17:20:00-07:00
1745453100000,7.1582,12.9742,0,0,1,259,59.2,76,29.93,30.0033,432,388800,14237,13202100,59.2,51.64,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 17:05:00-07:00
1745452200000,7.8293,13.6453,0,0,1,262,59.5,74,29.93,30.0033,482,433800,13755,12813300,59.5,51.2,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 16:50:00-07:00
1745451300000,7.8293,14.7638,0,0,1,264,60.3,73,29.93,30.0032,533,479700,13222,12379500,60.3,51.61,2025-04-01T21:20:00.000Z,2025-04-23,4.4,,,2025-04-23 16:35:00-07:00
1745450400000,8.2767,14.3164,0,0,1,267,60.3,73,29.93,30.0032,597,537300,12625,11899800,60.3,51.61,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 16:20:00-07:00
1745449500000,8.7241,16.3296,0,0,1,263,61.0,73,29.93,30.0031,659,593100,11966,11362500,61.0,52.28,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 16:05:00-07:00
1745448600000,8.2767,14.5401,0,0,1,270,61.0,73,29.93,30.0031,716,644400,11250,10769400,61.0,52.28,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 15:50:00-07:00
1745447700000,7.8293,15.2112,0,0,1,270,60.4,72,29.94,30.0132,652,586800,10598,10125000,60.4,51.33,2025-04-01T21:20:00.000Z,2025-04-23,4.4,,,2025-04-23 15:35:00-07:00
1745446800000,7.1582,12.9742,0,0,1,270,59.7,73,29.94,30.0133,563,506700,10035,9538200,59.7,51.03,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 15:20:00-07:00
1745445900000,6.7108,12.0795,0,0,1,270,58.6,75,29.95,30.0235,456,410400,9579,9031500,58.6,50.7,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 15:05:00-07:00
1745445000000,6.9345,12.3031,0,0,1,277,58.3,76,29.96,30.0335,369,332100,9210,8621100,58.3,50.77,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 14:50:00-07:00
1745444100000,6.7108,12.9742,0,0,1,274,58.1,76,29.96,30.0336,319,287100,8891,8289000,58.1,50.57,2025-04-01T21:20:00.000Z,2025-04-23,4.41,,,2025-04-23 14:35:00-07:00
1745443200000,6.7108,12.9742,0,0,1,275,58.6,76,29.96,30.0335,340,306000,8551,8001900,58.6,51.06,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 14:20:00-07:00
1745442300000,6.2634,12.0795,0,0,1,264,59.7,77,29.96,30.0333,411,369900,8140,7695900,59.7,52.48,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 14:05:00-07:00
1745441400000,6.7108,11.4084,0,0,1,253,59.5,76,29.96,30.0334,478,430200,7662,7326000,59.5,51.93,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 13:50:00-07:00
1745440500000,6.4871,10.2899,0,0,1,242,60.3,74,29.96,30.0332,533,479700,7129,6895800,60.3,51.98,2025-04-01T21:20:00.000Z,2025-04-23,4.46,,,2025-04-23 13:35:00-07:00
1745439600000,5.5923,9.6188,0,0,1,253,60.8,73,29.96,30.0332,600,540000,6529,6416100,60.8,52.09,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 13:20:00-07:00
1745438700000,6.4871,10.2899,0,0,1,256,60.4,73,29.96,30.0332,616,554400,5913,5876100,60.4,51.7,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 13:05:00-07:00
1745437800000,5.3686,10.2899,0,0,1,256,61.0,74,29.96,30.0331,646,581400,5267,5321700,61.0,52.65,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 12:50:00-07:00
1745436900000,5.816,11.1847,0,0,1,252,59.9,76,29.97,30.0433,573,515700,4694,4740300,59.9,52.31,2025-04-01T21:20:00.000Z,2025-04-23,4.58,,,2025-04-23 12:35:00-07:00
1745436000000,5.5923,9.8425,0,0,1,249,59.9,77,29.97,30.0433,614,552600,4080,4224600,59.9,52.67,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 12:20:00-07:00
1745435100000,5.145,9.3951,0,0,1,262,59.0,79,29.97,30.0435,527,474300,3553,3672000,59.0,52.49,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 12:05:00-07:00
1745434200000,5.145,7.8293,0,0,1,243,57.7,80,29.97,30.0436,426,383400,3127,3197700,57.7,51.57,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 11:50:00-07:00
1745433300000,5.145,7.6056,0,0,1,240,57.2,81,29.97,30.0437,328,295200,2799,2814300,57.2,51.42,2025-04-01T21:20:00.000Z,2025-04-23,4.46,,,2025-04-23 11:35:00-07:00
1745432400000,5.145,8.5004,0,0,1,247,57.2,81,29.97,30.0437,293,263700,2506,2519100,57.2,51.42,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 11:20:00-07:00
1745431500000,5.145,8.053,0,0,1,240,57.2,82,29.97,30.0437,295,265500,2211,2255400,57.2,51.75,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 11:05:00-07:00
1745430600000,3.8028,6.7108,0,0,1,220,57.0,82,29.97,30.0437,284,255600,1927,1989900,57.0,51.56,2025-04-01T21:20:00.000Z,2025-04-23,,,,2025-04-23 10:50:00-07:00
1745429700000,4.0265,5.816,0,0,1,197,56.3,84,29.96,30.0338,253,227700,1674,1734300,56.3,51.53,2025-04-01T21:20:00.000Z,2025-04-23,4.43,,,2025-04-23 10:35:00-07:00
