dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1745650200000,2.6843,6.7108,0.0,0.01,1,281,52.0,78,29.91,29.9843,0,0,22142,19927800,52.0,45.36,2025-04-01T21:20:00.000Z,2025-04-25,,,,2025-04-25 23:50:00-07:00
1745649300000,3.5791,8.2767,0.0,0.01,1,277,51.8,78,29.91,29.9843,0,0,22142,19927800,51.8,45.16,2025-04-01T21:20:00.000Z,2025-04-25,4.29,,,2025-04-25 23:35:00-07:00
1745648400000,3.1317,7.3819,0.0,0.01,1,275,52.0,78,29.91,29.9843,0,0,22142,19927800,52.0,45.36,2025-04-01T21:20:00.000Z,2025-04-25,,,,2025-04-25 23:20:00-07:00
1745647500000,3.1317,7.6056,0.0,0.01,1,264,52.0,80,29.92,29.9943,0,0,22142,19927800,52.0,46.02,2025-04-01T21:20:00.000Z,2025-04-25,,,,2025-04-25 23:05:00-07:00
1745646600000,4.0265,7.6056,0.0,0.01,1,277,52.3,79,29.92,29.9943,0,0,22142,19927800,52.3,45.98,2025-04-01T21:20:00.000Z,2025-04-25,,,,2025-04-25 22:50:00-07:00
1745645700000,2.2369,6.7108,0.0,0.01,1,291,52.9,78,29.92,29.9942,0,0,22142,19927800,52.9,46.23,2025-04-01T21:20:00.000Z,2025-04-25,4.3,,,2025-04-25 22:35:00-07:00
1745644800000,1.3422,5.145,0.0,0.01,1,285,53.6,77,29.93,30.0041,0,0,22142,19927800,53.6,46.57,2025-04-01T21:20:00.000Z,2025-04-25,,,,2025-04-25 22:20:00-07:00
1745643900000,4.0265,10.0662,0.0,0.01,1,288,54.0,78,29.93,30.0041,0,0,22142,19927800,54.0,47.3,2025-04-01T21:20:00.000Z,2025-04-25,,,,2025-04-25 22:05:00-07:00
1745643000000,4.2502,10.2899,0.0,0.01,1,285,54.0,78,29.93,30.0041,0,0,22142,19927800,54.0,47.3,2025-04-01T21:20:00.000Z,2025-04-25,,,,2025-04-25 21:50:00-07:00
1745642100000,5.145,13.1979,0.0,0.01,1,282,54.1,78,29.93,30.0041,0,0,22142,19927800,54.1,47.39,2025-04-01T21:20:00.000Z,2025-04-25,4.31,,,2025-04-25 21:35:00-07:00
1745641200000,5.816,13.1979,0.0,0.01,1,286,54.5,78,29.92,29.994,0,0,22142,19927800,54.5,47.78,2025-04-01T21:20:00.000Z,2025-04-25,,,,2025-04-25 21:20:00-07:00
