dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1740296040000,0.0,1.3422,0,0,1,273,48.6,96,30.22,30.2956,0,0,11958,10762200,48.6,47.51,2025-02-22,,,,2025-02-22 23:34:00-08:00
1740295140000,0.0,0.0,0,0,1,273,48.7,96,30.22,30.2956,0,0,11958,10762200,48.7,47.61,2025-02-22,,,,2025-02-22 23:19:00-08:00
1740294240000,0.0,0.0,0,0,1,273,49.3,96,30.21,30.2855,0,0,11958,10762200,49.3,48.21,2025-02-22,4.29,,,2025-02-22 23:04:00-08:00
1740293340000,0.0,0.0,0,0,1,273,50.0,96,30.21,30.2854,0,0,11958,10762200,50.0,48.9,2025-02-22,,,,2025-02-22 22:49:00-08:00
1740292440000,0.0,1.5659,0,0,1,273,50.0,96,30.21,30.2854,0,0,11958,10762200,50.0,48.9,2025-02-22,,America/Los_Angeles,True,2025-02-22 22:34:00-08:00
1740291540000,0.0,0.0,0,0,1,273,50.7,96,30.21,30.2852,0,0,11958,10762200,50.7,49.6,2025-02-22,4.29,America/Los_Angeles,True,2025-02-22 22:19:00-08:00
1740290640000,0.0,0.0,0,0,1,273,50.0,97,30.21,30.2854,0,0,11958,10762200,50.0,49.18,2025-02-22,,,,2025-02-22 22:04:00-08:00
1740288840000,0.0,0.0,0,0,1,273,50.5,96,30.22,30.2953,0,0,11958,10762200,50.5,49.4,2025-02-22,4.3,,,2025-02-22 21:34:00-08:00
1740286140000,0.0,1.5659,0,0,1,273,52.0,96,30.21,30.2851,0,0,11958,10762200,52.0,50.89,2025-02-22,,,,2025-02-22 20:49:00-08:00
1740283440000,0.2237,2.2369,0,0,1,273,54.1,94,30.2,30.2747,0,0,11958,10762200,54.1,52.41,2025-02-22,,,,2025-02-22 20:04:00-08:00
1740282540000,3.5791,6.4871,0,0,1,262,54.9,94,30.2,30.2746,0,0,11958,10762200,54.9,53.2,2025-02-22,,,,2025-02-22 19:49:00-08:00
1740281640000,3.8028,6.4871,0,0,1,244,55.8,95,30.2,30.2745,0,0,11958,10762200,55.8,54.39,2025-02-22,4.31,,,2025-02-22 19:34:00-08:00
1740280740000,2.6843,6.0397,0,0,1,260,55.8,94,30.19,30.2645,0,0,11958,10762200,55.8,54.1,2025-02-22,,,,2025-02-22 19:19:00-08:00
1740278040000,0.0,1.5659,0,0,1,280,55.9,92,30.19,30.2644,0,0,11958,10762200,55.9,53.61,2025-02-22,4.32,,,2025-02-22 18:34:00-08:00
1740277140000,2.0132,5.145,0,0,1,280,56.5,92,30.19,30.2644,0,0,11958,10762200,56.5,54.2,2025-02-22,,,,2025-02-22 18:19:00-08:00
1740276240000,1.5659,4.9213,0,0,1,248,56.5,91,30.19,30.2644,1,900,11957,10762200,56.5,53.9,2025-02-22,,,,2025-02-22 18:04:00-08:00
1740275340000,2.2369,5.3686,0,0,1,247,57.2,89,30.19,30.2643,15,13500,11942,10761300,57.2,53.99,2025-02-22,,,,2025-02-22 17:49:00-08:00
1740274440000,4.4739,6.2634,0,0,1,250,58.3,87,30.19,30.2641,41,36900,11901,10747800,58.3,54.45,2025-02-22,4.35,,,2025-02-22 17:34:00-08:00
1740271740000,3.5791,5.3686,0,0,1,226,61.0,74,30.17,30.2437,159,143100,11742,10710900,61.0,52.65,2025-02-22,,,,2025-02-22 16:49:00-08:00
1740269940000,2.4606,5.145,0,0,1,182,61.7,71,30.16,30.2335,223,200700,11323,10391400,61.7,52.2,2025-02-22,,,,2025-02-22 16:19:00-08:00
1740269040000,1.3422,3.5791,0,0,1,151,62.8,63,30.16,30.2334,266,239400,11057,10190700,62.8,50.01,2025-02-22,4.4,,,2025-02-22 16:04:00-08:00
1740267240000,3.3554,5.5923,0,0,1,178,62.4,68,30.15,30.2234,350,315000,10397,9672300,62.4,51.7,2025-02-22,,,,2025-02-22 15:34:00-08:00
1740266340000,3.5791,5.816,0,0,1,217,63.1,62,30.15,30.2233,395,355500,10002,9357300,63.1,49.87,2025-02-22,,,,2025-02-22 15:19:00-08:00
1740265440000,2.908,5.145,0,0,1,207,62.8,72,30.16,30.2334,423,380700,9579,9001800,62.8,53.63,2025-02-22,4.4,,,2025-02-22 15:04:00-08:00
1740263640000,3.3554,6.2634,0,0,1,203,62.8,73,30.16,30.2334,492,442800,6916,6667200,62.8,54.01,2025-02-22,,,,2025-02-22 14:34:00-08:00
1740262740000,3.1317,6.2634,0,0,1,188,62.6,74,30.16,30.2334,512,460800,6404,6224400,62.6,54.19,2025-02-22,,,,2025-02-22 14:19:00-08:00
1740260940000,4.0265,6.9345,0,0,1,199,62.8,70,30.16,30.2334,558,502200,7408,6815700,62.8,52.87,2025-02-22,,America/Los_Angeles,True,2025-02-22 13:49:00-08:00
1740260040000,4.4739,7.1582,0,0,1,200,65.3,60,30.16,30.233,611,549900,7408,6313500,65.3,51.05,2025-02-22,,America/Los_Angeles,True,2025-02-22 13:34:00-08:00
