dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1765871400000,0.0,1.7895,0,0,1,190,51.8,92,4.18,49.55,51.8,30.07,30.1684,0,0,2749,2474100,2025-10-14T14:47:00.000Z,2025-12-15,,,2025-12-15 23:50:00-08:00
1765870500000,0.0,1.7895,0,0,1,190,52.5,90,,49.65,52.5,30.07,30.1683,0,0,2749,2474100,2025-10-14T14:47:00.000Z,2025-12-15,,,2025-12-15 23:35:00-08:00
1765869600000,0.0,1.1185,0,0,1,190,53.4,88,,49.94,53.4,30.07,30.1681,0,0,2749,2474100,2025-10-14T14:47:00.000Z,2025-12-15,,,2025-12-15 23:20:00-08:00
1765868700000,0.8948,1.7895,0,0,1,190,54.0,89,,50.83,54.0,30.07,30.168,0,0,2749,2474100,2025-10-14T14:47:00.000Z,2025-12-15,,,2025-12-15 23:05:00-08:00
1765867800000,0.2237,1.3422,0,0,1,190,53.4,91,4.18,50.84,53.4,30.08,30.1782,0,0,2749,2474100,2025-10-14T14:47:00.000Z,2025-12-15,,,2025-12-15 22:50:00-08:00
1765866900000,0.4474,1.7895,0,0,1,190,53.2,92,,50.94,53.2,30.07,30.1682,0,0,2749,2474100,2025-10-14T14:47:00.000Z,2025-12-15,,,2025-12-15 22:35:00-08:00
1765866000000,0.0,1.5659,0,0,1,190,53.1,92,,50.84,53.1,30.07,30.1682,0,0,2749,2474100,2025-10-14T14:47:00.000Z,2025-12-15,,,2025-12-15 22:20:00-08:00
1765865100000,0.0,0.0,0,0,1,190,52.9,95,,51.51,52.9,30.07,30.1682,0,0,2749,2474100,2025-10-14T14:47:00.000Z,2025-12-15,,,2025-12-15 22:05:00-08:00
1765864200000,0.0,0.0,0,0,1,190,53.1,96,4.19,51.99,53.1,30.07,30.1682,0,0,2749,2474100,,2025-12-15,America/Los_Angeles,True,2025-12-15 21:50:00-08:00
1765863300000,0.0,0.0,0,0,1,190,53.2,97,,52.37,53.2,30.07,30.1682,0,0,2749,2474100,2025-10-14T14:47:00.000Z,2025-12-15,,,2025-12-15 21:35:00-08:00
1765862400000,0.0,1.3422,0,0,1,190,53.6,98,,53.05,53.6,30.07,30.1681,0,0,2749,2474100,2025-10-14T14:47:00.000Z,2025-12-15,,,2025-12-15 21:20:00-08:00
1765861500000,0.0,0.0,0,0,1,190,53.2,98,,52.65,53.2,30.07,30.1682,0,0,2749,2474100,2025-10-14T14:47:00.000Z,2025-12-15,,,2025-12-15 21:05:00-08:00
