dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,lastRain,batt1volts,local_time
1763924760000,2.6843,8.053,0,0,1,123,69.4,65,57.11,69.1,30.03,30.1022,535,481500,4930,4918500,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 11:06:00-08:00
1763923860000,3.3554,7.3819,0,0,1,132,68.7,70,58.51,68.56,30.04,30.1123,523,470700,4407,4437000,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 10:51:00-08:00
1763922960000,3.1317,7.8293,0,0,1,130,68.2,70,58.03,68.01,30.04,30.1123,508,457200,3899,3966300,,,2025-11-23,2025-11-22T17:21:00.000Z,4.38,2025-11-23 10:36:00-08:00
1763922060000,2.908,6.9345,0,0,1,130,67.5,75,59.29,67.5,30.04,30.1124,488,439200,3411,3509100,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 10:21:00-08:00
1763921160000,4.2502,7.8293,0,0,1,137,66.2,78,59.13,66.2,30.04,30.1126,465,418500,2946,3069900,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 10:06:00-08:00
1763920260000,4.0265,8.053,0,0,1,136,66.0,78,58.94,66.0,30.04,30.1126,438,394200,2508,2651400,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 09:51:00-08:00
1763919360000,2.0132,6.9345,0,0,1,136,65.3,79,58.61,65.3,30.03,30.1027,411,369900,2097,2257200,,,2025-11-23,2025-11-22T17:21:00.000Z,4.46,2025-11-23 09:36:00-08:00
1763918460000,2.6843,6.7108,0,0,1,136,64.2,79,57.55,64.2,30.03,30.1029,379,341100,1718,1887300,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 09:21:00-08:00
1763917560000,2.908,6.9345,0,0,1,139,63.3,79,56.67,63.3,30.02,30.093,346,311400,1372,1546200,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 09:06:00-08:00
1763916660000,0.6711,5.3686,0,0,1,320,62.4,80,56.14,62.4,30.02,30.0931,309,278100,1063,1234800,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 08:51:00-08:00
1763915760000,0.0,1.3422,0,0,1,330,60.8,80,54.59,60.8,30.01,30.0833,271,243900,792,956700,,,2025-11-23,2025-11-22T17:21:00.000Z,4.59,2025-11-23 08:36:00-08:00
1763914860000,0.0,1.5659,0,0,1,330,59.0,81,53.18,59.0,30.01,30.0836,231,207900,561,712800,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 08:21:00-08:00
1763913960000,0.0,0.0,0,0,1,330,57.0,84,52.21,57.0,30.01,30.0838,190,171000,371,504900,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 08:06:00-08:00
1763913060000,0.0,0.0,0,0,1,330,55.4,86,51.28,55.4,30.01,30.0841,149,134100,222,333900,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 07:51:00-08:00
1763912160000,0.4474,2.2369,0,0,1,330,52.9,88,49.44,52.9,30.01,30.0844,108,97200,114,199800,,,2025-11-23,2025-11-22T17:21:00.000Z,4.31,2025-11-23 07:36:00-08:00
1763911260000,0.4474,2.2369,0,0,1,330,52.0,89,48.86,52.0,30.01,30.0846,70,63000,44,102600,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 07:21:00-08:00
1763910360000,1.1185,2.908,0,0,1,330,51.1,89,47.97,51.1,30.0,30.0747,37,33300,7,39600,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 07:06:00-08:00
1763909460000,0.6711,2.4606,0,0,1,330,49.3,87,45.6,49.3,29.99,30.0649,7,6300,0,6300,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 06:51:00-08:00
1763908560000,1.5659,2.6843,0,0,1,330,49.1,86,45.1,49.1,29.98,30.0549,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,4.25,2025-11-23 06:36:00-08:00
1763907660000,0.8948,3.1317,0,0,1,330,47.8,87,44.12,47.8,29.98,30.0551,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 06:21:00-08:00
1763906760000,0.6711,2.4606,0,0,1,330,48.2,86,44.21,48.2,29.98,30.055,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 06:06:00-08:00
1763905860000,1.1185,2.4606,0,0,1,330,48.4,85,44.1,48.4,29.97,30.045,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 05:51:00-08:00
1763904960000,0.4474,1.5659,0,0,1,330,48.0,86,44.01,48.0,29.97,30.045,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,4.25,2025-11-23 05:36:00-08:00
1763904060000,0.2237,2.0132,0,0,1,330,48.0,86,44.01,48.0,29.97,30.045,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 05:21:00-08:00
1763903160000,1.3422,3.1317,0,0,1,330,48.2,86,44.21,48.2,29.96,30.035,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 05:06:00-08:00
1763902260000,0.4474,2.4606,0,0,1,330,48.6,84,43.99,48.6,29.96,30.0349,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 04:51:00-08:00
1763901360000,0.8948,2.4606,0,0,1,330,48.4,84,43.79,48.4,29.96,30.035,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,4.25,2025-11-23 04:36:00-08:00
1763900460000,1.1185,2.4606,0,0,1,330,48.9,83,43.97,48.9,29.97,30.0449,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 04:21:00-08:00
1763899560000,1.7895,2.908,0,0,1,330,49.3,83,44.36,49.3,29.96,30.0348,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 04:06:00-08:00
1763898660000,0.8948,2.908,0,0,1,330,48.4,85,44.1,48.4,29.96,30.035,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 03:51:00-08:00
1763897760000,0.0,1.3422,0,0,1,330,50.0,82,44.72,50.0,29.96,30.0347,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,4.25,2025-11-23 03:36:00-08:00
1763896860000,0.0,1.7895,0,0,1,330,51.1,80,45.15,51.1,29.96,30.0346,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 03:21:00-08:00
1763895960000,0.4474,2.4606,0,0,1,330,50.5,80,44.56,50.5,29.96,30.0347,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 03:06:00-08:00
1763895060000,1.7895,2.6843,0,0,1,330,50.9,79,44.62,50.9,29.96,30.0346,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 02:51:00-08:00
1763894160000,1.5659,3.1317,0,0,1,330,50.0,82,44.72,50.0,29.96,30.0347,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,4.25,2025-11-23 02:36:00-08:00
1763893260000,1.7895,3.1317,0,0,1,330,49.5,84,44.87,49.5,29.96,30.0348,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 02:21:00-08:00
1763892360000,1.3422,3.1317,0,0,1,330,50.4,82,45.11,50.4,29.96,30.0347,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 02:06:00-08:00
1763891460000,0.4474,2.0132,0,0,1,330,50.7,81,45.08,50.7,29.96,30.0346,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 01:51:00-08:00
1763890560000,2.0132,2.6843,0,0,1,330,51.8,78,45.16,51.8,29.96,30.0345,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,4.26,2025-11-23 01:36:00-08:00
1763889660000,2.2369,3.5791,0,0,1,330,51.6,79,45.3,51.6,29.96,30.0345,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 01:21:00-08:00
1763888760000,0.0,1.3422,0,0,1,330,52.2,77,45.21,52.2,29.96,30.0344,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 01:06:00-08:00
1763887860000,1.5659,4.0265,0,0,1,330,54.9,71,45.68,54.9,29.96,30.034,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 00:51:00-08:00
1763886960000,1.1185,2.4606,0,0,1,330,54.0,74,45.9,54.0,29.97,30.0442,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,4.26,2025-11-23 00:36:00-08:00
1763886060000,1.5659,3.5791,0,0,1,330,56.3,69,46.26,56.3,29.97,30.0438,0,0,0,0,,,2025-11-23,2025-11-22T17:21:00.000Z,,2025-11-23 00:21:00-08:00
