dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1752073260000,1.3422,2.4606,0,0,1,217,60.3,95,58.86,60.3,30.04,30.1367,83,14940,0,74700,2025-04-26T15:31:00.000Z,2025-07-09,,,,2025-07-09 08:01:00-07:00
1752072360000,0.2237,2.4606,0,0,1,217,58.5,96,57.36,58.5,30.04,30.1371,19,3420,117,61200,,2025-07-09,America/Los_Angeles,True,,2025-07-09 07:46:00-07:00
1752071460000,0.0,0.0,0,0,1,217,56.7,95,55.28,56.7,30.04,30.1374,15,2700,105,44100,,2025-07-09,America/Los_Angeles,True,,2025-07-09 07:31:00-07:00
1752070560000,0.0,0.0,0,0,1,217,55.4,93,53.41,55.4,30.04,30.1377,12,2160,83,30600,,2025-07-09,America/Los_Angeles,True,4.2,2025-07-09 07:16:00-07:00
1752069660000,0.0,0.0,0,0,1,217,54.7,92,52.42,54.7,30.04,30.1378,10,1800,83,19800,,2025-07-09,America/Los_Angeles,True,,2025-07-09 07:01:00-07:00
1752068760000,0.0,0.0,0,0,1,217,54.1,92,51.83,54.1,30.03,30.1279,7,1260,83,10800,,2025-07-09,America/Los_Angeles,True,,2025-07-09 06:46:00-07:00
1752067860000,0.0,0.0,0,0,1,217,54.1,92,51.83,54.1,30.03,30.1279,4,720,83,4500,,2025-07-09,America/Los_Angeles,True,,2025-07-09 06:31:00-07:00
1752066960000,0.0,0.0,0,0,1,217,54.7,93,52.72,54.7,30.03,30.1278,1,180,83,900,,2025-07-09,America/Los_Angeles,True,4.22,2025-07-09 06:16:00-07:00
1752066060000,0.0,0.0,0,0,1,217,55.2,94,53.5,55.2,30.03,30.1277,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 06:01:00-07:00
1752065160000,0.0,0.0,0,0,1,217,55.6,94,53.9,55.6,30.03,30.1276,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 05:46:00-07:00
1752064260000,0.0,0.0,0,0,1,217,55.6,93,53.61,55.6,30.02,30.1175,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 05:31:00-07:00
1752063360000,0.0,0.0,0,0,1,217,55.4,92,53.11,55.4,30.02,30.1176,0,0,83,0,,2025-07-09,America/Los_Angeles,True,4.22,2025-07-09 05:16:00-07:00
1752062460000,0.0,0.0,0,0,1,217,55.4,92,53.11,55.4,30.01,30.1076,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 05:01:00-07:00
1752061560000,0.0,0.0,0,0,1,217,55.6,92,53.31,55.6,30.01,30.1075,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 04:46:00-07:00
1752060660000,0.0,0.0,0,0,1,217,55.8,91,53.21,55.8,30.01,30.1075,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 04:31:00-07:00
1752059760000,0.0,0.0,0,0,1,217,55.8,89,52.61,55.8,30.01,30.1075,0,0,83,0,,2025-07-09,America/Los_Angeles,True,4.22,2025-07-09 04:16:00-07:00
1752058860000,0.0,0.0,0,0,1,217,55.8,89,52.61,55.8,30.01,30.1075,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 04:01:00-07:00
1752057960000,0.0,0.0,0,0,1,217,56.3,89,53.1,56.3,30.01,30.1074,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 03:46:00-07:00
1752057060000,0.0,0.0,0,0,1,217,56.7,89,53.49,56.7,30.01,30.1073,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 03:31:00-07:00
1752056160000,0.0,0.0,0,0,1,217,57.2,90,54.29,57.2,30.0,30.0972,0,0,83,0,,2025-07-09,America/Los_Angeles,True,4.22,2025-07-09 03:16:00-07:00
1752055260000,0.0,0.0,0,0,1,217,57.7,90,54.79,57.7,30.0,30.0971,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 03:01:00-07:00
1752054360000,0.0,0.0,0,0,1,217,58.3,90,55.38,58.3,30.0,30.097,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 02:46:00-07:00
1752053460000,0.0,0.0,0,0,1,217,58.8,91,56.18,58.8,30.01,30.1069,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 02:31:00-07:00
1752052560000,0.0,0.0,0,0,1,217,59.4,91,56.77,59.4,30.01,30.1068,0,0,83,0,,2025-07-09,America/Los_Angeles,True,4.23,2025-07-09 02:16:00-07:00
1752051660000,0.0,0.0,0,0,1,217,59.9,90,56.96,59.9,30.01,30.1067,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 02:01:00-07:00
1752050760000,0.0,0.0,0,0,1,217,60.6,90,57.65,60.6,30.01,30.1066,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 01:46:00-07:00
1752049860000,0.4474,1.5659,0,0,1,217,60.6,90,57.65,60.6,30.02,30.1166,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 01:31:00-07:00
1752048960000,0.6711,1.5659,0,0,1,217,60.3,90,57.35,60.3,30.02,30.1167,0,0,83,0,,2025-07-09,America/Los_Angeles,True,4.24,2025-07-09 01:16:00-07:00
1752048060000,0.0,0.0,0,0,1,217,59.9,89,56.65,59.9,30.02,30.1167,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 01:01:00-07:00
1752047160000,0.0,0.0,0,0,1,217,60.4,88,56.83,60.4,30.02,30.1166,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 00:46:00-07:00
1752046260000,0.0,0.0,0,0,1,217,60.8,89,57.53,60.8,30.02,30.1166,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 00:31:00-07:00
1752045360000,0.0,0.0,0,0,1,217,61.2,88,57.61,61.2,30.02,30.1165,0,0,83,0,,2025-07-09,America/Los_Angeles,True,4.24,2025-07-09 00:16:00-07:00
1752044460000,0.0,0.0,0,0,1,217,61.5,88,57.91,61.5,30.02,30.1164,0,0,83,0,,2025-07-09,America/Los_Angeles,True,,2025-07-09 00:01:00-07:00
