dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,date,batt1volts,tz,historical,local_time
1748242200000,0.0,1.3422,0,0,1,169,56.3,79,29.99,30.0639,0,0,27009,24308100,56.3,49.87,2025-05-25,,,,2025-05-25 23:50:00-07:00
1748241300000,0.0,0.0,0,0,1,169,56.3,78,29.99,30.0639,0,0,27009,24308100,56.3,49.53,2025-05-25,4.29,,,2025-05-25 23:35:00-07:00
1748240400000,0.0,0.0,0,0,1,169,57.4,77,29.99,30.0637,0,0,27009,24308100,57.4,50.25,2025-05-25,,,,2025-05-25 23:20:00-07:00
1748239500000,0.4474,2.908,0,0,1,169,57.9,76,29.99,30.0637,0,0,27009,24308100,57.9,50.38,2025-05-25,,America/Los_Angeles,True,2025-05-25 23:05:00-07:00
1748238600000,0.4474,2.908,0,0,1,160,58.5,76,29.99,30.0636,0,0,27009,24308100,58.5,50.96,2025-05-25,4.3,,,2025-05-25 22:50:00-07:00
1748237700000,1.5659,6.2634,0,0,1,83,59.2,75,29.99,30.0635,0,0,27009,24308100,59.2,51.28,2025-05-25,,,,2025-05-25 22:35:00-07:00
1748236800000,1.1185,4.4739,0,0,1,73,58.8,77,29.99,30.0635,0,0,27009,24308100,58.8,51.6,2025-05-25,,,,2025-05-25 22:20:00-07:00
1748235900000,0.4474,3.3554,0,0,1,101,58.8,80,29.99,30.0635,0,0,27009,24308100,58.8,52.64,2025-05-25,,,,2025-05-25 22:05:00-07:00
1748235000000,0.0,0.0,0,0,1,202,59.4,80,29.98,30.0534,0,0,27009,24308100,59.4,53.23,2025-05-25,4.31,,,2025-05-25 21:50:00-07:00
1748234100000,0.0,0.0,0,0,1,202,59.5,80,29.98,30.0534,0,0,27009,24308100,59.5,53.32,2025-05-25,,,,2025-05-25 21:35:00-07:00
1748233200000,0.0,0.8948,0,0,1,202,59.9,79,29.97,30.0433,0,0,27009,24308100,59.9,53.37,2025-05-25,,America/Los_Angeles,True,2025-05-25 21:20:00-07:00
1748232300000,0.0,0.0,0,0,1,202,60.4,76,29.97,30.0433,0,0,27009,24308100,60.4,52.8,2025-05-25,4.31,America/Los_Angeles,True,2025-05-25 21:05:00-07:00
1748231400000,0.0,0.0,0,0,1,202,61.0,75,29.97,30.0432,0,0,27009,24308100,61.0,53.02,2025-05-25,,,,2025-05-25 20:50:00-07:00
1748230500000,0.0,1.5659,0,0,1,202,61.2,74,29.97,30.0431,0,0,27009,24308100,61.2,52.84,2025-05-25,,,,2025-05-25 20:35:00-07:00
1748229600000,0.0,0.0,0,0,1,202,61.5,75,29.96,30.0331,0,0,27009,24308100,61.5,53.5,2025-05-25,,,,2025-05-25 20:20:00-07:00
1748228700000,0.0,0.0,0,0,1,202,62.1,75,29.96,30.033,4,3600,27005,24308100,62.1,54.08,2025-05-25,4.31,,,2025-05-25 20:05:00-07:00
1748227800000,0.0,1.1185,0,0,1,202,62.6,74,29.96,30.0329,15,13500,26990,24304500,62.6,54.19,2025-05-25,,,,2025-05-25 19:50:00-07:00
1748226900000,0.0,0.0,0,0,1,202,63.1,75,29.96,30.0329,36,32400,26954,24291000,63.1,55.04,2025-05-25,,,,2025-05-25 19:35:00-07:00
1748226000000,0.0,2.0132,0,0,1,202,63.3,75,29.96,30.0328,70,63000,26884,24258600,63.3,55.24,2025-05-25,,,,2025-05-25 19:20:00-07:00
1748225100000,1.5659,5.145,0,0,1,202,63.7,75,29.96,30.0328,104,93600,26780,24195600,63.7,55.62,2025-05-25,4.33,,,2025-05-25 19:05:00-07:00
1748224200000,3.3554,5.816,0,0,1,202,64.2,75,29.96,30.0327,143,128700,26637,24102000,64.2,56.1,2025-05-25,,,,2025-05-25 18:50:00-07:00
1748223300000,3.8028,8.5004,0,0,1,206,64.2,74,29.96,30.0327,185,166500,26452,23973300,64.2,55.73,2025-05-25,,,,2025-05-25 18:35:00-07:00
1748222400000,4.0265,10.2899,0,0,1,231,64.4,72,29.96,30.0327,230,207000,26222,23806800,64.4,55.17,2025-05-25,,,,2025-05-25 18:20:00-07:00
1748221500000,6.4871,11.6321,0,0,1,242,65.1,70,29.96,30.0326,278,250200,25944,23599800,65.1,55.07,2025-05-25,4.37,,,2025-05-25 18:05:00-07:00
1748220600000,5.816,10.5136,0,0,1,243,66.0,68,29.96,30.0325,326,293400,25618,23349600,66.0,55.13,2025-05-25,,,,2025-05-25 17:50:00-07:00
