dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1751265960000,0.0,0.0,0,0,1,228,56.5,92,54.2,56.5,29.91,30.007,0,0,8001,7200900,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 23:46:00-07:00
1751265060000,0.0,0.0,0,0,1,228,57.0,93,54.99,57.0,29.92,30.017,0,0,8001,7200900,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 23:31:00-07:00
1751264160000,0.0,0.0,0,0,1,228,57.6,92,55.29,57.6,29.92,30.0168,0,0,8001,7200900,2025-04-26T15:31:00.000Z,2025-06-29,4.18,,,2025-06-29 23:16:00-07:00
1751263260000,0.0,0.0,0,0,1,228,58.3,92,55.98,58.3,29.92,30.0167,0,0,8001,7200900,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 23:01:00-07:00
1751262360000,0.0,0.0,0,0,1,228,58.6,92,56.28,58.6,29.92,30.0167,0,0,8001,7200900,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 22:46:00-07:00
1751261460000,0.0,0.0,0,0,1,228,59.0,91,56.37,59.0,29.92,30.0166,0,0,8001,7200900,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 22:31:00-07:00
1751260560000,0.0,1.1185,0,0,1,228,59.4,91,56.77,59.4,29.93,30.0265,0,0,8001,7200900,2025-04-26T15:31:00.000Z,2025-06-29,4.19,,,2025-06-29 22:16:00-07:00
1751259660000,0.8948,2.4606,0,0,1,228,59.4,91,56.77,59.4,29.92,30.0165,0,0,8001,7200900,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 22:01:00-07:00
1751258760000,1.1185,2.4606,0,0,1,228,59.5,91,56.87,59.5,29.92,30.0165,0,0,8001,7200900,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 21:46:00-07:00
1751257860000,1.1185,2.908,0,0,1,228,59.5,90,56.56,59.5,29.91,30.0065,0,0,8001,7200900,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 21:31:00-07:00
1751256960000,0.0,1.1185,0,0,1,228,59.5,90,56.56,59.5,29.91,30.0065,0,0,8001,7200900,2025-04-26T15:31:00.000Z,2025-06-29,4.19,,,2025-06-29 21:16:00-07:00
1751256060000,0.4474,2.4606,0,0,1,228,59.7,89,56.45,59.7,29.91,30.0064,0,0,8001,7200900,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 21:01:00-07:00
1751255160000,0.4474,2.4606,0,0,1,228,59.9,89,56.65,59.9,29.91,30.0064,0,0,8001,7200900,,2025-06-29,,America/Los_Angeles,True,2025-06-29 20:46:00-07:00
1751254260000,0.8948,3.1317,0,0,1,228,60.1,88,56.53,60.1,29.91,30.0063,0,0,8001,7200900,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 20:31:00-07:00
1751253360000,1.3422,2.6843,0,0,1,228,60.3,88,56.73,60.3,29.91,30.0063,0,0,8001,7200900,2025-04-26T15:31:00.000Z,2025-06-29,4.2,,,2025-06-29 20:16:00-07:00
1751252460000,1.3422,2.908,0,0,1,228,60.6,87,56.71,60.6,29.91,30.0063,3,1440,7998,7200900,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 20:01:00-07:00
1751251560000,1.7895,3.3554,0,0,1,228,61.0,87,57.1,61.0,29.91,30.0062,6,2520,7992,7198200,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 19:46:00-07:00
1751250660000,1.7895,3.5791,0,0,1,228,61.2,86,56.98,61.2,29.92,30.0162,8,3840,7984,7192800,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 19:31:00-07:00
1751249760000,1.7895,4.0265,0,0,1,228,61.5,85,56.95,61.5,29.92,30.0161,11,4620,7973,7185600,2025-04-26T15:31:00.000Z,2025-06-29,4.2,,,2025-06-29 19:16:00-07:00
1751248860000,2.0132,4.2502,0,0,1,228,61.9,84,57.01,61.9,29.92,30.016,18,8640,7955,7175700,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 19:01:00-07:00
1751247960000,1.7895,3.8028,0,0,1,228,62.1,84,57.2,62.1,29.92,30.016,57,23940,7898,7159500,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 18:46:00-07:00
1751247060000,2.2369,6.0397,0,0,1,219,62.2,83,56.97,62.2,29.93,30.026,27,12960,7871,7108200,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 18:31:00-07:00
1751246160000,2.0132,4.6976,0,0,1,213,62.6,83,57.36,62.6,29.92,30.0159,31,13020,7840,7083900,2025-04-26T15:31:00.000Z,2025-06-29,4.21,,,2025-06-29 18:16:00-07:00
1751245260000,1.7895,6.4871,0,0,1,208,62.8,82,57.22,62.8,29.92,30.0159,50,24000,7790,7056000,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 18:01:00-07:00
1751244360000,1.7895,5.3686,0,0,1,198,63.3,81,57.37,63.3,29.92,30.0158,38,15960,7752,7011000,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 17:46:00-07:00
1751243460000,1.7895,5.5923,0,0,1,198,63.5,81,57.56,63.5,29.93,30.0258,38,18240,7714,6976800,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 17:31:00-07:00
1751242560000,2.4606,6.7108,0,0,1,202,63.5,81,57.56,63.5,29.93,30.0258,41,17220,7673,6942600,2025-04-26T15:31:00.000Z,2025-06-29,4.21,,,2025-06-29 17:16:00-07:00
1751241660000,2.0132,5.3686,0,0,1,212,63.3,81,57.37,63.3,29.94,30.0359,45,21600,7628,6905700,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 17:01:00-07:00
1751240760000,2.6843,5.5923,0,0,1,221,63.1,81,57.17,63.1,29.94,30.0359,46,19320,7582,6865200,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 16:46:00-07:00
1751239860000,2.2369,5.5923,0,0,1,219,63.7,80,57.41,63.7,29.95,30.0458,47,22560,7425,6724800,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 16:31:00-07:00
1751238960000,1.7895,5.145,0,0,1,219,63.7,80,57.41,63.7,29.95,30.0458,57,23940,7472,6781500,,2025-06-29,4.21,America/Los_Angeles,True,2025-06-29 16:16:00-07:00
1751238060000,1.5659,4.6976,0,0,1,219,63.3,80,57.02,63.3,29.95,30.0459,53,25440,7472,6730200,,2025-06-29,,America/Los_Angeles,True,2025-06-29 16:01:00-07:00
1751237160000,1.7895,5.3686,0,0,1,217,62.8,81,56.88,62.8,29.96,30.056,63,26460,7362,6682500,2025-04-26T15:31:00.000Z,2025-06-29,4.23,,,2025-06-29 15:46:00-07:00
1751236260000,1.5659,5.816,0,0,1,217,63.1,79,56.48,63.1,29.96,30.056,126,60480,7236,6625800,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 15:31:00-07:00
1751235360000,2.0132,5.816,0,0,1,212,63.0,79,56.38,63.0,29.96,30.056,64,26880,7172,6512400,2025-04-26T15:31:00.000Z,2025-06-29,,,,2025-06-29 15:16:00-07:00
