dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1787727180000,0.0,0.0,0,0,1,193,69.4,85,4.3,64.69,29.86,29.9545,0,0,13626,12263400,70.04,2026-06-12T17:37:00.000Z,2026-08-25,,,2026-08-25 23:53:00-07:00
1787726280000,0.0,1.5659,0,0,1,193,69.3,86,,64.93,29.86,29.9545,0,0,13626,12263400,69.97,2026-06-12T17:37:00.000Z,2026-08-25,,,2026-08-25 23:38:00-07:00
1787725380000,0.0,2.2369,0,0,1,193,69.3,86,,64.93,29.86,29.9545,0,0,13626,12263400,69.97,2026-06-12T17:37:00.000Z,2026-08-25,,,2026-08-25 23:23:00-07:00
1787724480000,0.0,1.7895,0,0,1,193,69.6,85,,64.88,29.86,29.9545,0,0,13626,12263400,70.25,2026-06-12T17:37:00.000Z,2026-08-25,,,2026-08-25 23:08:00-07:00
1787723580000,0.0,0.0,0,0,1,193,70.0,85,4.3,65.28,29.86,29.9544,0,0,13626,12263400,70.7,2026-06-12T17:37:00.000Z,2026-08-25,,,2026-08-25 22:53:00-07:00
1787722680000,0.0,0.0,0,0,1,193,70.2,85,,65.47,29.87,29.9644,0,0,13626,12263400,70.92,2026-06-12T17:37:00.000Z,2026-08-25,,,2026-08-25 22:38:00-07:00
1787721780000,0.0,0.0,0,0,1,193,70.3,85,,65.57,29.87,29.9644,0,0,13626,12263400,71.03,,2026-08-25,America/Los_Angeles,True,2026-08-25 22:23:00-07:00
1787720880000,0.0,0.0,0,0,1,193,70.7,85,4.3,65.96,29.87,29.9643,0,0,13626,12263400,71.47,2026-06-12T17:37:00.000Z,2026-08-25,,,2026-08-25 22:08:00-07:00
1787719980000,0.0,2.2369,0,0,1,193,70.9,85,,66.16,29.86,29.9542,0,0,13626,12263400,71.69,2026-06-12T17:37:00.000Z,2026-08-25,,,2026-08-25 21:53:00-07:00
1787719080000,0.0,1.3422,0,0,1,193,71.1,84,,66.01,29.86,29.9542,0,0,13626,12263400,71.86,,2026-08-25,America/Los_Angeles,True,2026-08-25 21:38:00-07:00
1787718180000,0.0,1.5659,0,0,1,193,70.7,85,4.31,65.96,29.85,29.9442,0,0,13626,12263400,71.47,2026-06-12T17:37:00.000Z,2026-08-25,,,2026-08-25 21:23:00-07:00
1787717280000,0.0,1.1185,0,0,1,193,70.3,85,,65.57,29.85,29.9443,0,0,13626,12263400,71.03,,2026-08-25,America/Los_Angeles,True,2026-08-25 21:08:00-07:00
1787716380000,0.0,1.5659,0,0,1,193,70.0,86,,65.61,29.85,29.9444,0,0,13626,12263400,70.74,2026-06-12T17:37:00.000Z,2026-08-25,,,2026-08-25 20:53:00-07:00
1787715480000,0.0,1.5659,0,0,1,193,70.2,86,4.31,65.81,29.85,29.9443,0,0,13626,12263400,70.96,2026-06-12T17:37:00.000Z,2026-08-25,,,2026-08-25 20:38:00-07:00
1787714580000,0.6711,3.5791,0,0,1,193,70.3,86,,65.91,29.85,29.9443,0,0,13626,12263400,71.07,2026-06-12T17:37:00.000Z,2026-08-25,,,2026-08-25 20:23:00-07:00
