dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1766044260000,0.4474,7.3819,0,0,1,184,54.7,88,51.22,54.7,29.96,30.034,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 23:51:00-08:00
1766043360000,0.0,0.0,0,0,1,176,55.4,87,51.59,55.4,29.96,30.0339,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 23:36:00-08:00
1766042460000,0.0,1.7895,0,0,1,176,55.4,87,51.59,55.4,29.96,30.0339,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,4.27,,,2025-12-17 23:21:00-08:00
1766041560000,0.0,0.0,0,0,1,176,56.1,86,51.97,56.1,29.97,30.0439,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 23:06:00-08:00
1766040660000,0.0,0.0,0,0,1,176,56.7,86,52.56,56.7,29.98,30.0538,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 22:51:00-08:00
1766039760000,0.0,0.0,0,0,1,176,57.0,87,53.17,57.0,29.98,30.0538,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 22:36:00-08:00
1766038860000,0.0,0.0,0,0,1,176,55.6,88,52.1,55.6,29.98,30.054,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,4.28,,,2025-12-17 22:21:00-08:00
1766037960000,0.0,1.7895,0,0,1,176,56.8,85,52.34,56.8,29.98,30.0538,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 22:06:00-08:00
1766037060000,0.0,2.6843,0,0,1,176,57.9,85,53.42,57.9,29.98,30.0536,0,0,12235,11011500,,2025-12-17,,America/Los_Angeles,True,2025-12-17 21:51:00-08:00
1766036160000,0.2237,2.6843,0,0,1,176,57.7,85,53.22,57.7,29.98,30.0537,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 21:36:00-08:00
1766035260000,0.0,1.5659,0,0,1,176,58.5,84,53.68,58.5,29.98,30.0536,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,4.29,,,2025-12-17 21:21:00-08:00
1766034360000,0.0,2.4606,0,0,1,176,58.5,85,54.0,58.5,29.98,30.0536,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 21:06:00-08:00
1766033460000,0.4474,2.2369,0,0,1,176,58.1,86,53.93,58.1,29.98,30.0536,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 20:51:00-08:00
1766032560000,0.2237,2.0132,0,0,1,176,57.6,88,54.07,57.6,29.98,30.0537,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 20:36:00-08:00
1766031660000,0.2237,2.4606,0,0,1,176,58.5,87,54.64,58.5,29.98,30.0536,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,4.29,,,2025-12-17 20:21:00-08:00
1766030760000,0.0,2.4606,0,0,1,176,59.2,87,55.33,59.2,29.98,30.0535,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 20:06:00-08:00
1766029860000,0.0,1.3422,0,0,1,176,58.8,88,55.25,58.8,29.97,30.0435,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 19:51:00-08:00
1766028960000,0.2237,2.2369,0,0,1,176,58.6,89,55.37,58.6,29.96,30.0335,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 19:36:00-08:00
1766028060000,0.2237,2.0132,0,0,1,176,59.0,89,55.76,59.0,29.96,30.0334,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,4.3,,,2025-12-17 19:21:00-08:00
1766027160000,1.1185,6.0397,0,0,1,180,58.6,90,55.67,58.6,29.96,30.0335,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 19:06:00-08:00
1766026260000,1.5659,4.4739,0,0,1,332,58.6,89,55.37,58.6,29.95,30.0235,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 18:51:00-08:00
1766025360000,0.2237,5.145,0,0,1,55,59.2,89,55.96,59.2,29.95,30.0234,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 18:36:00-08:00
1766024460000,0.4474,2.908,0,0,1,61,59.9,89,56.65,59.9,29.95,30.0233,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,4.31,,,2025-12-17 18:21:00-08:00
1766023560000,0.2237,2.0132,0,0,1,61,60.4,89,57.14,60.4,29.95,30.0232,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 18:06:00-08:00
1766022660000,0.4474,3.3554,0,0,1,61,60.8,88,57.22,60.8,29.95,30.0232,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 17:51:00-08:00
1766021760000,0.8948,4.4739,0,0,1,61,61.7,87,57.79,61.7,29.95,30.023,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 17:36:00-08:00
1766020860000,0.4474,2.908,0,0,1,60,61.7,86,57.47,61.7,29.95,30.023,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,4.31,,,2025-12-17 17:21:00-08:00
1766019960000,1.1185,3.5791,0,0,1,48,62.4,84,57.5,62.4,29.94,30.0129,0,0,12235,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 17:06:00-08:00
1766019060000,0.2237,2.908,0,0,1,48,64.0,81,58.05,64.0,29.94,30.0127,12,10800,12223,11011500,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 16:51:00-08:00
1766018160000,0.2237,2.4606,0,0,1,48,65.5,79,58.81,65.5,29.93,30.0024,41,36900,12182,11000700,2025-12-15T12:36:00.000Z,2025-12-17,,,,2025-12-17 16:36:00-08:00
1766017260000,0.8948,4.6976,0,0,1,31,66.9,78,59.81,66.9,29.93,30.0023,71,63900,12111,10963800,2025-12-15T12:36:00.000Z,2025-12-17,4.36,,,2025-12-17 16:21:00-08:00
