dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1785048720000,0.6711,2.0132,0,0,1,213,68.5,89,4.3,65.12,29.92,30.0148,0,0,15714,14142600,69.23,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 23:52:00-07:00
1785047820000,0.0,1.5659,0,0,1,213,68.5,88,,64.8,29.91,30.0048,0,0,15714,14142600,69.19,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 23:37:00-07:00
1785046920000,0.0,1.3422,0,0,1,213,68.5,88,,64.8,29.91,30.0048,0,0,15714,14142600,69.19,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 23:22:00-07:00
1785046020000,0.0,1.5659,0,0,1,213,68.5,88,,64.8,29.9,29.9948,0,0,15714,14142600,69.19,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 23:07:00-07:00
1785045120000,0.0,1.3422,0,0,1,213,68.7,88,4.3,65.0,29.9,29.9947,0,0,15714,14142600,69.41,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 22:52:00-07:00
1785044220000,0.0,0.0,0,0,1,213,68.9,88,,65.19,29.9,29.9947,0,0,15714,14142600,69.63,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 22:37:00-07:00
1785043320000,0.0,1.3422,0,0,1,213,69.1,88,,65.39,29.9,29.9947,0,0,15714,14142600,69.85,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 22:22:00-07:00
1785042420000,0.0,0.0,0,0,1,213,69.1,88,,65.39,29.9,29.9947,0,0,15714,14142600,69.85,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 22:07:00-07:00
1785041520000,0.0,0.0,0,0,1,213,69.4,88,4.31,65.68,29.89,29.9846,0,0,15714,14142600,70.18,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 21:52:00-07:00
1785040620000,0.6711,2.2369,0,0,1,213,69.6,87,,65.55,29.89,29.9846,0,0,15714,14142600,70.35,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 21:37:00-07:00
1785039720000,0.4474,2.0132,0,0,1,213,70.0,87,,65.95,29.89,29.9845,0,0,15714,14142600,70.79,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 21:22:00-07:00
1785038820000,0.4474,2.2369,0,0,1,213,70.2,87,,66.14,29.88,29.9744,0,0,15714,14142600,71.01,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 21:07:00-07:00
1785037920000,0.6711,2.0132,0,0,1,213,70.5,86,4.31,66.1,29.88,29.9744,0,0,15714,14142600,71.29,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 20:52:00-07:00
1785037020000,1.1185,2.2369,0,0,1,213,71.1,84,,66.01,29.87,29.9642,0,0,15714,14142600,71.86,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 20:37:00-07:00
1785036120000,0.0,1.7895,0,0,1,213,71.4,82,,65.61,29.87,29.9642,0,0,15714,14142600,72.09,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 20:22:00-07:00
1785035220000,0.0,0.0,0,0,1,213,71.8,82,,66.0,29.86,29.9541,1,900,15713,14142600,72.53,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 20:07:00-07:00
1785034320000,0.0,0.0,0,0,1,213,72.0,81,4.31,65.84,29.86,29.954,4,3600,15709,14141700,72.71,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 19:52:00-07:00
1785033420000,0.0,0.0,0,0,1,213,72.1,81,,65.94,29.86,29.954,8,7200,15701,14138100,72.82,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 19:37:00-07:00
1785032520000,0.0,1.5659,0,0,1,213,71.8,83,,66.35,29.85,29.944,12,10800,15689,14130900,72.58,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 19:22:00-07:00
1785031620000,0.6711,2.2369,0,0,1,213,71.8,84,,66.7,29.85,29.944,20,18000,15640,14094000,72.63,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 19:07:00-07:00
1785030720000,0.6711,3.5791,0,0,1,213,72.0,83,4.32,66.54,29.85,29.944,20,18000,15620,14076000,72.8,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 18:52:00-07:00
1785029820000,0.8948,2.4606,0,0,1,213,72.0,83,,66.54,29.85,29.944,25,22500,15595,14058000,72.8,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 18:37:00-07:00
1785028920000,1.5659,3.1317,0,0,1,213,72.1,84,,66.99,29.86,29.954,29,26100,15660,14061600,72.96,,2026-07-25,America/Los_Angeles,True,2026-07-25 18:22:00-07:00
1785028020000,1.3422,2.908,0,0,1,213,72.3,83,4.33,66.84,29.86,29.954,39,35100,15556,14035500,73.13,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 18:07:00-07:00
1785027120000,2.0132,3.1317,0,0,1,213,72.7,82,,66.88,29.87,29.9639,87,78300,15469,14000400,73.52,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 17:52:00-07:00
1785026220000,1.5659,2.908,0,0,1,213,73.4,80,,66.84,29.88,29.9738,45,40500,15424,13922100,74.2,2026-06-12T17:37:00.000Z,2026-07-25,,,2026-07-25 17:37:00-07:00
