dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,lastRain,batt1volts,local_time
1749442800000,4.0265,10.7373,0,0,1,109,60.6,84,55.74,60.6,29.86,29.933,0,0,20667,18600300,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 21:20:00-07:00
1749441900000,3.5791,8.9477,0,0,1,123,60.8,83,55.6,60.8,29.86,29.9329,0,0,20667,18600300,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 21:05:00-07:00
1749441000000,1.5659,6.7108,0,0,1,63,61.2,82,55.66,61.2,29.86,29.9329,0,0,20667,18600300,,,2025-06-08,2025-06-03T23:50:00.000Z,4.31,2025-06-08 20:50:00-07:00
1749440100000,0.6711,4.6976,0,0,1,45,61.7,81,55.81,61.7,29.86,29.9328,0,0,20667,18600300,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 20:35:00-07:00
1749439200000,0.4474,3.3554,0,0,1,15,62.4,79,55.8,62.4,29.86,29.9327,1,900,20666,18600300,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 20:20:00-07:00
1749438300000,0.4474,2.908,0,0,1,15,63.1,76,55.41,63.1,29.86,29.9326,9,8100,20657,18599400,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 20:05:00-07:00
1749437400000,1.1185,4.6976,0,0,1,56,64.0,75,55.91,64.0,29.86,29.9325,18,16200,20639,18591300,,,2025-06-08,2025-06-03T23:50:00.000Z,4.32,2025-06-08 19:50:00-07:00
1749436500000,0.8948,4.4739,0,0,1,134,64.8,75,56.68,64.8,29.86,29.9324,48,43200,20591,18575100,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 19:35:00-07:00
1749435600000,0.8948,5.145,0,0,1,171,64.2,76,56.47,64.2,29.86,29.9325,86,77400,20505,18531900,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 19:20:00-07:00
1749434700000,2.4606,6.0397,0,0,1,131,64.6,76,56.86,64.6,29.86,29.9324,122,109800,20383,18454500,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 19:05:00-07:00
1749433800000,2.2369,5.5923,0,0,1,141,64.9,74,56.41,64.9,29.86,29.9324,164,147600,20219,18344700,,,2025-06-08,2025-06-03T23:50:00.000Z,4.34,2025-06-08 18:50:00-07:00
1749432900000,2.2369,4.0265,0,0,1,175,64.2,76,56.47,64.2,29.87,29.9425,209,188100,20010,18197100,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 18:35:00-07:00
1749432000000,3.1317,5.816,0,0,1,175,63.7,78,56.71,63.7,29.87,29.9426,257,231300,19753,18009000,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 18:20:00-07:00
1749431100000,3.1317,5.145,0,0,1,200,63.7,77,56.35,63.7,29.87,29.9426,302,271800,19451,17777700,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 18:05:00-07:00
1749430200000,2.4606,4.6976,0,0,1,201,64.2,76,56.47,64.2,29.88,29.9525,350,315000,19101,17505900,,,2025-06-08,2025-06-03T23:50:00.000Z,4.38,2025-06-08 17:50:00-07:00
1749429300000,3.8028,5.816,0,0,1,201,63.7,78,56.71,63.7,29.89,29.9626,396,356400,18705,17190900,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 17:35:00-07:00
1749428400000,4.0265,7.1582,0,0,1,223,64.2,77,56.83,64.2,29.89,29.9625,441,396900,18264,16834500,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 17:20:00-07:00
1749427500000,5.3686,8.7241,0,0,1,238,64.2,76,56.47,64.2,29.89,29.9625,485,436500,17779,16437600,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 17:05:00-07:00
1749426600000,6.9345,10.5136,0,0,1,235,65.1,74,56.6,65.1,29.9,29.9724,529,476100,17250,16001100,,,2025-06-08,2025-06-03T23:50:00.000Z,4.39,2025-06-08 16:50:00-07:00
1749425700000,6.2634,10.2899,0,0,1,242,66.0,73,57.09,66.0,29.9,29.9723,574,516600,16676,15525000,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 16:35:00-07:00
1749424800000,5.5923,9.8425,0,0,1,247,65.5,75,57.36,65.5,29.91,29.9824,618,556200,16058,15008400,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 16:20:00-07:00
1749423900000,6.0397,9.6188,0,0,1,233,65.3,75,57.17,65.3,29.91,29.9824,659,593100,15399,14452200,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 16:05:00-07:00
1749423000000,6.2634,10.0662,0,0,1,235,65.8,74,57.28,65.8,29.92,29.9924,696,626400,14703,13859100,,,2025-06-08,2025-06-03T23:50:00.000Z,4.4,2025-06-08 15:50:00-07:00
1749422100000,6.4871,12.3031,0,0,1,243,66.2,73,57.28,66.2,29.92,29.9923,731,657900,13972,13232700,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 15:35:00-07:00
1749421200000,8.053,12.7505,0,0,1,245,65.1,75,56.97,65.1,29.93,30.0025,759,683100,13213,12574800,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 15:20:00-07:00
1749420300000,7.8293,11.8558,0,0,1,244,66.9,72,57.57,66.9,29.93,30.0023,787,708300,12426,11891700,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 15:05:00-07:00
1749419400000,7.6056,12.0795,0,0,1,244,66.9,72,57.57,66.9,29.94,30.0123,818,736200,11608,11183400,,,2025-06-08,2025-06-03T23:50:00.000Z,4.4,2025-06-08 14:50:00-07:00
1749418500000,7.8293,13.6453,0,0,1,257,66.6,71,56.9,66.6,29.93,30.0023,845,760500,10763,10447200,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 14:35:00-07:00
1749417600000,7.1582,13.6453,0,0,1,265,67.1,71,57.37,67.1,29.94,30.0123,865,778500,9898,9686700,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 14:20:00-07:00
1749416700000,7.3819,13.1979,0,0,1,254,68.0,70,57.84,68.0,29.94,30.0121,882,793800,9016,8908200,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 14:05:00-07:00
1749415800000,8.053,13.1979,0,0,1,243,66.4,73,57.47,66.4,29.94,30.0123,894,804600,8122,8114400,,,2025-06-08,2025-06-03T23:50:00.000Z,4.43,2025-06-08 13:50:00-07:00
1749414900000,7.8293,12.5268,0,0,1,245,66.2,73,57.28,66.2,29.95,30.0224,905,814500,7217,7309800,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 13:35:00-07:00
1749414000000,6.9345,10.2899,0,0,1,242,66.6,72,57.28,66.6,29.95,30.0223,915,823500,6302,6495300,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 13:20:00-07:00
1749413100000,5.3686,8.9477,0,0,1,238,66.0,73,57.09,66.0,29.96,30.0325,901,810900,5401,5671800,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 13:05:00-07:00
1749412200000,5.145,8.9477,0,0,1,245,65.1,75,56.97,65.1,29.97,30.0426,743,668700,4658,4860900,,,2025-06-08,2025-06-03T23:50:00.000Z,4.54,2025-06-08 12:50:00-07:00
1749411300000,6.4871,9.1714,0,0,1,238,63.7,77,56.35,63.7,29.97,30.0428,571,513900,4087,4192200,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 12:35:00-07:00
1749410400000,5.5923,9.3951,0,0,1,237,64.0,76,56.28,64.0,29.98,30.0528,507,456300,3580,3678300,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 12:20:00-07:00
1749409500000,4.9213,8.7241,0,0,1,241,63.9,77,56.54,63.9,29.98,30.0528,476,428400,3104,3222000,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 12:05:00-07:00
1749408600000,5.145,7.6056,0,0,1,240,63.0,79,56.38,63.0,29.98,30.0529,370,333000,2734,2793600,,,2025-06-08,2025-06-03T23:50:00.000Z,4.44,2025-06-08 11:50:00-07:00
1749407700000,3.8028,6.9345,0,0,1,239,62.4,80,56.14,62.4,29.98,30.053,304,273600,2430,2460600,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 11:35:00-07:00
1749406800000,3.8028,7.3819,0,0,1,238,62.1,81,56.2,62.1,29.98,30.053,250,225000,2180,2187000,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 11:20:00-07:00
1749405900000,3.5791,7.8293,0,0,1,209,61.7,81,55.81,61.7,29.98,30.0531,226,203400,1954,1962000,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 11:05:00-07:00
1749405000000,4.2502,9.1714,0,0,1,136,62.6,80,56.34,62.6,29.98,30.053,218,196200,1736,1758600,,,2025-06-08,2025-06-03T23:50:00.000Z,4.35,2025-06-08 10:50:00-07:00
1749404100000,5.3686,8.9477,0,0,1,128,61.9,81,56.0,61.9,29.98,30.0531,199,179100,1351,1395000,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 10:35:00-07:00
1749403200000,5.816,9.1714,0,0,1,144,61.5,82,55.95,61.5,29.98,30.0531,186,167400,1550,1383300,America/Los_Angeles,True,2025-06-08,,,2025-06-08 10:20:00-07:00
1749402300000,5.145,9.6188,0,0,1,140,62.1,82,56.54,62.1,29.98,30.053,173,155700,1178,1215900,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 10:05:00-07:00
1749401400000,3.5791,8.9477,0,0,1,116,61.9,82,56.34,61.9,29.98,30.0531,160,144000,1018,1060200,,,2025-06-08,2025-06-03T23:50:00.000Z,4.26,2025-06-08 09:50:00-07:00
1749400500000,2.908,7.8293,0,0,1,117,61.3,83,56.09,61.3,29.98,30.0532,140,126000,878,916200,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 09:35:00-07:00
1749399600000,2.6843,6.0397,0,0,1,126,61.3,83,56.09,61.3,29.98,30.0532,120,108000,758,790200,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 09:20:00-07:00
1749398700000,1.3422,5.145,0,0,1,118,61.2,83,55.99,61.2,29.98,30.0532,108,97200,650,682200,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 09:05:00-07:00
1749397800000,1.7895,6.9345,0,0,1,118,61.0,83,55.8,61.0,29.98,30.0532,98,88200,552,585000,,,2025-06-08,2025-06-03T23:50:00.000Z,4.24,2025-06-08 08:50:00-07:00
1749396900000,1.7895,6.2634,0,0,1,118,61.0,83,55.8,61.0,29.97,30.0432,87,78300,465,496800,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 08:35:00-07:00
1749396000000,1.1185,4.4739,0,0,1,118,61.0,83,55.8,61.0,29.97,30.0432,93,83700,372,418500,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 08:20:00-07:00
1749395100000,0.8948,8.5004,0,0,1,119,60.4,84,55.54,60.4,29.97,30.0433,87,78300,285,334800,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 08:05:00-07:00
1749394200000,0.0,1.3422,0,0,1,288,59.9,85,55.38,59.9,29.96,30.0333,74,66600,211,256500,,,2025-06-08,2025-06-03T23:50:00.000Z,4.24,2025-06-08 07:50:00-07:00
1749393300000,0.2237,2.4606,0,0,1,294,59.4,86,55.21,59.4,29.96,30.0334,59,53100,152,189900,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 07:35:00-07:00
1749392400000,0.2237,2.0132,0,0,1,296,59.0,87,55.13,59.0,29.96,30.0334,51,45900,101,136800,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 07:20:00-07:00
1749391500000,0.0,2.4606,0,0,1,296,58.5,88,54.96,58.5,29.96,30.0335,40,36000,61,90900,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 07:05:00-07:00
1749390600000,0.2237,2.4606,0,0,1,296,58.1,88,54.56,58.1,29.96,30.0336,28,25200,33,54900,,,2025-06-08,2025-06-03T23:50:00.000Z,4.25,2025-06-08 06:50:00-07:00
1749389700000,0.0,2.0132,0,0,1,296,57.7,88,54.17,57.7,29.95,30.0236,19,17100,14,29700,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 06:35:00-07:00
1749388800000,0.2237,2.0132,0,0,1,296,57.6,89,54.38,57.6,29.95,30.0236,10,9000,4,12600,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 06:20:00-07:00
1749387900000,0.4474,2.4606,0,0,1,296,57.4,90,54.49,57.4,29.94,30.0136,4,3600,0,3600,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 06:05:00-07:00
1749387000000,0.2237,2.2369,0,0,1,300,57.0,90,54.09,57.0,29.94,30.0137,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,4.25,2025-06-08 05:50:00-07:00
1749386100000,0.0,1.1185,0,0,1,65,56.7,91,54.1,56.7,29.94,30.0137,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 05:35:00-07:00
1749385200000,0.0,1.5659,0,0,1,65,56.1,92,53.81,56.1,29.93,30.0038,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 05:20:00-07:00
1749384300000,0.0,0.0,0,0,1,65,55.8,91,53.21,55.8,29.93,30.0038,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 05:05:00-07:00
1749383400000,0.0,1.5659,0,0,1,65,55.9,90,53.01,55.9,29.93,30.0038,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,4.26,2025-06-08 04:50:00-07:00
1749382500000,0.0,0.0,0,0,1,65,56.3,90,53.4,56.3,29.93,30.0037,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 04:35:00-07:00
1749381600000,0.0,1.7895,0,0,1,65,56.8,89,53.59,56.8,29.93,30.0037,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 04:20:00-07:00
1749380700000,0.0,1.3422,0,0,1,65,57.4,89,54.18,57.4,29.93,30.0036,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 04:05:00-07:00
1749379800000,0.0,2.0132,0,0,1,65,57.7,89,54.48,57.7,29.93,30.0035,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,4.27,2025-06-08 03:50:00-07:00
1749378900000,0.2237,4.0265,0,0,1,65,57.9,88,54.37,57.9,29.93,30.0035,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 03:35:00-07:00
1749378000000,1.1185,5.816,0,0,1,63,58.3,88,54.76,58.3,29.93,30.0035,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 03:20:00-07:00
1749377100000,1.7895,6.9345,0,0,1,80,58.5,88,54.96,58.5,29.93,30.0034,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 03:05:00-07:00
1749376200000,1.3422,5.3686,0,0,1,62,58.6,88,55.05,58.6,29.93,30.0034,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,4.27,2025-06-08 02:50:00-07:00
1749375300000,1.1185,5.5923,0,0,1,20,58.5,88,54.96,58.5,29.93,30.0034,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 02:35:00-07:00
1749374400000,0.8948,5.3686,0,0,1,80,58.5,88,54.96,58.5,29.93,30.0034,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 02:20:00-07:00
1749373500000,2.2369,8.9477,0,0,1,86,58.5,88,54.96,58.5,29.93,30.0034,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 02:05:00-07:00
1749372600000,2.2369,9.6188,0,0,1,74,58.6,88,55.05,58.6,29.93,30.0034,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,4.28,2025-06-08 01:50:00-07:00
1749371700000,1.7895,10.0662,0,0,1,56,58.6,88,55.05,58.6,29.94,30.0134,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 01:35:00-07:00
1749370800000,2.908,8.5004,0,0,1,71,58.5,88,54.96,58.5,29.94,30.0135,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 01:20:00-07:00
1749369900000,2.4606,7.8293,0,0,1,67,58.1,88,54.56,58.1,29.94,30.0135,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 01:05:00-07:00
1749369000000,2.908,9.8425,0,0,1,79,57.9,88,54.37,57.9,29.94,30.0135,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,4.29,2025-06-08 00:50:00-07:00
1749368100000,3.3554,11.4084,0,0,1,82,57.9,88,54.37,57.9,29.94,30.0135,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 00:35:00-07:00
1749367200000,2.4606,8.2767,0,0,1,79,57.9,88,54.37,57.9,29.95,30.0236,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 00:20:00-07:00
1749366300000,1.5659,5.816,0,0,1,88,57.9,88,54.37,57.9,29.95,30.0236,0,0,0,0,,,2025-06-08,2025-06-03T23:50:00.000Z,,2025-06-08 00:05:00-07:00
