dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,tz,historical,local_time
1739925240000,0.0,2.0132,0,0,1,183,61.7,55,,29.99,30.0631,174,156600,16486,14994000,61.7,45.37,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 16:34:00-08:00
1739924340000,1.1185,3.1317,0,0,1,183,61.0,57,,30.0,30.0732,207,186300,16279,14837400,61.0,45.66,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 16:19:00-08:00
1739923440000,1.3422,4.4739,0,0,1,188,60.1,60,,30.0,30.0734,269,242100,16010,14651100,60.1,46.17,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 16:04:00-08:00
1739922540000,2.0132,4.2502,0,0,1,194,58.8,72,4.43,30.0,30.0736,281,252900,15359,14076000,58.8,49.79,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 15:49:00-08:00
1739921640000,3.5791,6.4871,0,0,1,235,58.6,77,,30.0,30.0736,370,333000,15640,14156100,58.6,51.41,,2025-02-18,America/Los_Angeles,True,2025-02-18 15:34:00-08:00
1739920740000,5.5923,8.7241,0,0,1,245,58.5,76,,30.0,30.0736,395,355500,14964,13823100,58.5,50.96,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 15:19:00-08:00
1739919840000,6.2634,8.9477,0,0,1,247,58.6,77,,30.0,30.0736,411,369900,14553,13467600,58.6,51.41,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 15:04:00-08:00
1739918940000,6.4871,8.9477,0,0,1,249,58.6,78,4.43,30.0,30.0736,465,418500,13583,12643200,58.6,51.76,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 14:49:00-08:00
1739918040000,6.2634,10.5136,0,0,1,256,59.4,76,,30.0,30.0735,505,454500,14048,12679200,59.4,51.83,,2025-02-18,America/Los_Angeles,True,2025-02-18 14:34:00-08:00
1739917140000,6.7108,9.1714,0,0,1,249,58.8,79,,30.0,30.0736,536,482400,13047,12224700,58.8,52.3,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 14:19:00-08:00
1739916240000,8.2767,12.3031,0,0,1,245,59.2,79,4.45,30.0,30.0735,549,494100,12498,11742300,59.2,52.69,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 14:04:00-08:00
1739915340000,8.9477,12.5268,0,0,1,245,59.4,79,,30.01,30.0835,566,509400,11932,11248200,59.4,52.88,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 13:49:00-08:00
1739914440000,8.9477,12.5268,0,0,1,243,59.4,79,,30.0,30.0735,614,552600,10689,10172700,59.4,52.88,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 13:34:00-08:00
1739913540000,7.1582,10.0662,0,0,1,251,59.9,77,,30.01,30.0834,629,566100,11303,10186200,59.9,52.67,,2025-02-18,America/Los_Angeles,True,2025-02-18 13:19:00-08:00
1739912640000,5.816,8.7241,0,0,1,237,59.7,77,,30.01,30.0835,661,594900,10028,9620100,59.7,52.48,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 13:04:00-08:00
1739911740000,5.145,7.3819,0,0,1,212,59.4,78,,30.02,30.0935,652,586800,9376,9025200,59.4,52.54,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 12:49:00-08:00
1739910840000,5.3686,7.6056,0,0,1,213,59.2,77,,30.02,30.0936,665,598500,8711,8438400,59.2,51.99,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 12:34:00-08:00
1739909940000,4.4739,7.1582,0,0,1,206,59.5,76,4.46,30.03,30.1035,669,602100,8042,7839900,59.5,51.93,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 12:19:00-08:00
1739909040000,4.9213,7.1582,0,0,1,207,59.4,77,,30.03,30.1035,673,605700,7369,7237800,59.4,52.19,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 12:04:00-08:00
1739908140000,5.3686,7.1582,0,0,1,201,59.4,75,,30.04,30.1136,660,594000,6709,6632100,59.4,51.47,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 11:49:00-08:00
1739907240000,5.145,8.053,0,0,1,192,58.8,76,,30.04,30.1137,652,586800,6057,6038100,58.8,51.25,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 11:34:00-08:00
1739906340000,4.9213,8.9477,0,0,1,165,59.0,76,4.47,30.04,30.1136,611,549900,5446,5451300,59.0,51.44,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 11:19:00-08:00
1739905440000,5.3686,8.2767,0,0,1,163,58.8,75,,30.04,30.1137,606,545400,4840,4901400,58.8,50.89,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 11:04:00-08:00
1739904540000,5.5923,8.5004,0,0,1,166,59.7,71,,30.04,30.1135,499,449100,4341,4356000,59.7,50.28,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 10:49:00-08:00
1739903640000,5.816,9.6188,0,0,1,151,61.2,68,,30.04,30.1133,548,493200,3793,3906900,61.2,50.55,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 10:34:00-08:00
1739902740000,5.145,8.7241,0,0,1,121,60.8,66,4.51,30.04,30.1134,565,508500,3228,3413700,60.8,49.37,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 10:19:00-08:00
1739901840000,4.6976,8.9477,0,0,1,129,59.9,67,,30.04,30.1135,486,437400,2742,2905200,59.9,48.91,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 10:04:00-08:00
1739900940000,2.6843,8.2767,0,0,1,106,59.0,69,,30.04,30.1136,382,343800,2360,2467800,59.0,48.84,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 09:49:00-08:00
1739900040000,2.908,9.1714,0,0,1,91,58.8,71,,30.04,30.1137,347,312300,2013,2124000,58.8,49.42,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 09:34:00-08:00
1739899140000,4.4739,12.7505,0,0,1,108,57.9,75,4.54,30.04,30.1138,347,312300,1666,1811700,57.9,50.02,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 09:19:00-08:00
1739898240000,6.4871,13.4216,0,0,1,108,57.2,78,,30.04,30.1139,286,257400,1380,1499400,57.2,50.4,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 09:04:00-08:00
1739897340000,3.3554,10.961,0,0,1,75,56.5,77,,30.04,30.114,286,257400,1094,1242000,56.5,49.38,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 08:49:00-08:00
1739896440000,2.4606,8.2767,0,0,1,77,56.3,77,,30.03,30.104,268,241200,826,984600,56.3,49.18,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 08:34:00-08:00
1739895540000,1.1185,6.0397,0,0,1,67,55.9,80,4.43,30.03,30.104,275,247500,551,743400,55.9,49.82,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 08:19:00-08:00
1739894640000,0.0,2.2369,0,0,1,259,54.1,86,,30.03,30.1043,223,200700,328,495900,54.1,50.01,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 08:04:00-08:00
1739893740000,0.0,0.0,0,0,1,255,52.5,90,,30.02,30.0945,143,128700,185,295200,52.5,49.65,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 07:49:00-08:00
1739892840000,0.0,0.0,0,0,1,255,51.4,91,,30.01,30.0846,104,93600,81,166500,51.4,48.86,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 07:34:00-08:00
1739891940000,0.0,0.0,0,0,1,255,50.9,93,4.25,30.0,30.0747,61,54900,20,72900,50.9,48.95,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 07:19:00-08:00
1739891040000,0.0,1.1185,0,0,1,255,50.0,93,,29.99,30.0648,18,16200,2,18000,50.0,48.06,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 07:04:00-08:00
1739890140000,0.0,0.0,0,0,1,255,49.8,94,,29.99,30.0648,2,1800,0,1800,49.8,48.14,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 06:49:00-08:00
1739889240000,0.0,0.0,0,0,1,255,48.4,94,,29.98,30.055,0,0,0,0,48.4,46.75,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 06:34:00-08:00
1739888340000,0.0,0.0,0,0,1,255,47.5,93,4.25,29.97,30.0451,0,0,0,0,47.5,45.58,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 06:19:00-08:00
1739887440000,0.0,0.0,0,0,1,255,47.1,93,,29.96,30.0352,0,0,0,0,47.1,45.18,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 06:04:00-08:00
1739886540000,0.0,0.0,0,0,1,255,47.5,90,,29.96,30.0351,0,0,0,0,47.5,44.71,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 05:49:00-08:00
1739885640000,0.0,0.8948,0,0,1,255,48.6,90,,29.96,30.0349,0,0,0,0,48.6,45.8,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 05:34:00-08:00
1739884740000,0.0,0.0,0,0,1,255,47.8,89,4.26,29.95,30.025,0,0,0,0,47.8,44.72,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 05:19:00-08:00
1739883840000,0.0,0.0,0,0,1,255,47.1,85,,29.94,30.0151,0,0,0,0,47.1,42.83,,2025-02-18,America/Los_Angeles,True,2025-02-18 05:04:00-08:00
1739882940000,0.0,0.0,0,0,1,255,46.9,83,,29.93,30.0051,0,0,0,0,46.9,42.01,,2025-02-18,America/Los_Angeles,True,2025-02-18 04:49:00-08:00
1739882040000,0.0,0.0,0,0,1,255,46.2,78,,29.93,30.0052,0,0,0,0,46.2,39.73,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 04:34:00-08:00
1739881140000,0.0,1.5659,0,0,1,255,45.9,77,,29.93,30.0053,0,0,0,0,45.9,39.1,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 04:19:00-08:00
1739880240000,0.0,0.0,0,0,1,250,45.7,78,,29.93,30.0053,0,0,0,0,45.7,39.24,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 04:04:00-08:00
1739879340000,0.0,0.0,0,0,1,247,45.9,78,4.27,29.93,30.0053,0,0,0,0,45.9,39.43,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 03:49:00-08:00
1739878440000,0.0,0.0,0,0,1,247,47.8,68,,29.93,30.005,0,0,0,0,47.8,37.76,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 03:34:00-08:00
1739877540000,0.2237,3.5791,0,0,1,256,47.7,73,,29.94,30.015,0,0,0,0,47.7,39.48,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 03:19:00-08:00
1739876640000,0.4474,4.6976,0,0,1,61,48.9,70,,29.94,30.0148,0,0,0,0,48.9,39.55,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 03:04:00-08:00
1739875740000,0.0,2.0132,0,0,1,288,51.4,64,4.27,29.94,30.0145,0,0,0,0,51.4,39.64,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 02:49:00-08:00
1739874840000,0.8948,6.9345,0,0,1,290,54.0,58,,29.94,30.0141,0,0,0,0,54.0,39.56,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 02:34:00-08:00
1739873940000,3.1317,10.0662,0,0,1,245,53.6,61,,29.94,30.0142,0,0,0,0,53.6,40.48,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 02:19:00-08:00
1739873040000,1.1185,3.8028,0,0,1,266,52.2,66,,29.94,30.0144,0,0,0,0,52.2,41.19,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 02:04:00-08:00
1739872140000,2.6843,6.2634,0,0,1,235,51.4,67,4.27,29.94,30.0145,0,0,0,0,51.4,40.81,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 01:49:00-08:00
1739871240000,0.0,1.1185,0,0,1,194,48.6,71,,29.94,30.0149,0,0,0,0,48.6,39.63,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 01:34:00-08:00
1739870340000,0.0,0.0,0,0,1,194,46.0,85,,29.94,30.0153,0,0,0,0,46.0,41.75,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 01:19:00-08:00
1739869440000,0.0,0.0,0,0,1,194,46.9,82,,29.94,30.0151,0,0,0,0,46.9,41.7,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 01:04:00-08:00
1739868540000,0.2237,1.5659,0,0,1,239,45.9,87,4.28,29.94,30.0153,0,0,0,0,45.9,42.25,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 00:49:00-08:00
1739867640000,0.0,0.8948,0,0,1,272,46.8,85,,29.94,30.0152,0,0,0,0,46.8,42.53,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 00:34:00-08:00
1739866740000,0.0,0.0,0,0,1,272,47.7,84,,29.95,30.025,0,0,0,0,47.7,43.11,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 00:19:00-08:00
1739865840000,0.0,0.0,0,0,1,272,48.9,82,,29.95,30.0249,0,0,0,0,48.9,43.65,2025-02-14T20:54:00.000Z,2025-02-18,,,2025-02-18 00:04:00-08:00
