dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1754722200000,0.2237,3.1317,0,0,1,8,58.6,92,56.28,58.6,29.88,29.9533,0,0,26103,23492700,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 23:50:00-07:00
1754721300000,0.2237,2.908,0,0,1,166,58.5,92,56.18,58.5,29.88,29.9533,0,0,26103,23492700,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 23:35:00-07:00
1754720400000,0.2237,3.1317,0,0,1,174,58.5,92,56.18,58.5,29.88,29.9533,0,0,26103,23492700,2025-08-04T03:35:00.000Z,2025-08-08,4.29,,,2025-08-08 23:20:00-07:00
1754719500000,0.0,0.0,0,0,1,174,58.5,92,56.18,58.5,29.88,29.9533,0,0,26103,23492700,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 23:05:00-07:00
1754718600000,0.0,0.0,0,0,1,174,58.3,92,55.98,58.3,29.88,29.9533,0,0,26103,23492700,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 22:50:00-07:00
1754717700000,0.0,1.1185,0,0,1,174,57.7,91,55.09,57.7,29.88,29.9534,0,0,26103,23492700,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 22:35:00-07:00
1754716800000,0.2237,1.5659,0,0,1,174,58.1,91,55.48,58.1,29.88,29.9534,0,0,26103,23492700,2025-08-04T03:35:00.000Z,2025-08-08,4.29,,,2025-08-08 22:20:00-07:00
1754715900000,0.0,1.1185,0,0,1,174,58.1,91,55.48,58.1,29.88,29.9534,0,0,26103,23492700,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 22:05:00-07:00
1754715000000,0.0,0.0,0,0,1,174,58.6,90,55.67,58.6,29.88,29.9533,0,0,26103,23492700,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 21:50:00-07:00
1754714100000,0.0,0.0,0,0,1,174,58.8,90,55.87,58.8,29.87,29.9432,0,0,26103,23492700,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 21:35:00-07:00
1754713200000,0.0,1.3422,0,0,1,174,58.6,89,55.37,58.6,29.87,29.9433,0,0,26103,23492700,,2025-08-08,4.3,America/Los_Angeles,True,2025-08-08 21:20:00-07:00
1754712300000,0.2237,1.7895,0,0,1,195,59.0,89,55.76,59.0,29.86,29.9332,0,0,26103,23492700,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 21:05:00-07:00
1754711400000,0.0,0.0,0,0,1,240,59.7,89,56.45,59.7,29.86,29.9331,0,0,26103,23492700,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 20:50:00-07:00
1754710500000,0.0,2.2369,0,0,1,240,60.4,89,57.14,60.4,29.86,29.933,0,0,26103,23492700,2025-08-04T03:35:00.000Z,2025-08-08,4.31,,,2025-08-08 20:35:00-07:00
1754709600000,0.2237,3.1317,0,0,1,240,60.8,88,57.22,60.8,29.85,29.9229,0,0,26103,23492700,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 20:20:00-07:00
1754708700000,1.7895,3.1317,0,0,1,240,61.3,87,57.39,61.3,29.85,29.9228,1,900,26102,23492700,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 20:05:00-07:00
1754707800000,2.2369,4.0265,0,0,1,240,61.9,85,57.34,61.9,29.85,29.9228,8,7200,26094,23491800,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 19:50:00-07:00
1754706900000,3.3554,6.0397,0,0,1,240,62.8,84,57.89,62.8,29.86,29.9327,26,23400,26068,23484600,2025-08-04T03:35:00.000Z,2025-08-08,4.32,,,2025-08-08 19:35:00-07:00
1754706000000,4.6976,7.6056,0,0,1,243,63.9,83,58.63,63.9,29.85,29.9225,59,53100,26009,23461200,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 19:20:00-07:00
1754705100000,5.145,8.5004,0,0,1,245,64.8,81,58.83,64.8,29.85,29.9224,92,82800,25917,23408100,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 19:05:00-07:00
1754704200000,5.3686,9.1714,0,0,1,251,65.1,80,58.77,65.1,29.85,29.9223,129,116100,25788,23325300,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 18:50:00-07:00
1754703300000,5.3686,9.3951,0,0,1,263,66.0,78,58.94,66.0,29.85,29.9222,166,149400,25622,23209200,2025-08-04T03:35:00.000Z,2025-08-08,4.33,,,2025-08-08 18:35:00-07:00
1754702400000,5.5923,9.6188,0,0,1,262,66.7,77,59.25,66.7,29.85,29.9221,208,187200,25414,23059800,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 18:20:00-07:00
1754701500000,5.145,9.6188,0,0,1,273,66.9,76,59.08,66.9,29.85,29.9221,253,227700,25161,22872600,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 18:05:00-07:00
1754700600000,4.9213,11.1847,0,0,1,269,67.8,76,59.95,67.8,29.85,29.9219,297,267300,24864,22644900,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 17:50:00-07:00
1754699700000,6.7108,11.6321,0,0,1,249,67.8,76,59.95,67.8,29.85,29.9219,343,308700,24521,22377600,2025-08-04T03:35:00.000Z,2025-08-08,4.37,,,2025-08-08 17:35:00-07:00
1754698800000,6.0397,10.2899,0,0,1,267,69.3,74,60.65,69.41,29.85,29.9217,391,351900,24130,22068900,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 17:20:00-07:00
1754697900000,6.4871,12.5268,0,0,1,267,68.9,74,60.26,68.97,29.85,29.9218,436,392400,23694,21717000,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 17:05:00-07:00
1754697000000,7.3819,13.4216,0,0,1,262,68.7,74,60.07,68.75,29.85,29.9218,480,432000,23214,21324600,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 16:50:00-07:00
1754696100000,7.3819,14.0927,0,0,1,267,69.1,74,60.45,69.19,29.86,29.9318,527,474300,22687,20892600,2025-08-04T03:35:00.000Z,2025-08-08,4.38,,,2025-08-08 16:35:00-07:00
1754695200000,7.8293,14.3164,0,0,1,266,70.3,72,60.84,70.41,29.86,29.9316,569,512100,22118,20418300,2025-08-04T03:35:00.000Z,2025-08-08,,,,2025-08-08 16:20:00-07:00
