dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1789368660000,0.0,0.0,0,0,1,260,66.2,67,4.27,54.91,29.8,29.872,0,0,22312,20080800,66.2,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 23:51:00-07:00
1789367760000,0.0,0.0,0,0,1,260,66.0,68,,55.13,29.79,29.862,0,0,22312,20080800,66.0,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 23:36:00-07:00
1789366860000,0.0,1.1185,0,0,1,260,66.4,68,,55.51,29.79,29.862,0,0,22312,20080800,66.4,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 23:21:00-07:00
1789365960000,0.2237,3.1317,0,0,1,260,66.9,67,,55.58,29.79,29.8619,0,0,22312,20080800,66.9,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 23:06:00-07:00
1789365060000,0.2237,1.5659,0,0,1,260,67.1,67,4.27,55.77,29.79,29.8619,0,0,22312,20080800,67.1,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 22:51:00-07:00
1789364160000,0.2237,1.5659,0,0,1,260,68.2,66,,56.4,29.79,29.8617,0,0,22312,20080800,67.82,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 22:36:00-07:00
1789363260000,1.3422,4.0265,0,0,1,260,69.3,65,,57.02,29.79,29.8616,0,0,22312,20080800,68.99,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 22:21:00-07:00
1789362360000,2.0132,5.145,0,0,1,263,69.8,64,,57.06,29.79,29.8615,0,0,22312,20080800,69.49,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 22:06:00-07:00
1789361460000,0.6711,3.3554,0,0,1,28,70.7,63,4.28,57.47,29.78,29.8514,0,0,22312,20080800,70.43,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 21:51:00-07:00
1789360560000,1.1185,6.9345,0,0,1,20,71.1,65,,58.72,29.78,29.8513,0,0,22312,20080800,70.97,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 21:36:00-07:00
1789359660000,0.2237,2.6843,0,0,1,331,70.5,64,,57.72,29.78,29.8514,0,0,22312,20080800,70.26,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 21:21:00-07:00
1789358760000,0.0,1.7895,0,0,1,331,71.1,63,,57.85,29.77,29.8413,0,0,22312,20080800,70.87,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 21:06:00-07:00
1789357860000,0.0,2.0132,0,0,1,331,71.8,62,4.29,58.07,29.77,29.8412,0,0,22312,20080800,71.59,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 20:51:00-07:00
1789356960000,0.4474,4.9213,0,0,1,60,72.3,62,,58.54,29.76,29.8311,0,0,22312,20080800,72.14,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 20:36:00-07:00
1789356060000,1.1185,4.6976,0,0,1,49,72.3,66,,60.29,29.76,29.8311,0,0,22312,20080800,72.33,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 20:21:00-07:00
1789355160000,1.1185,4.4739,0,0,1,28,73.8,63,,60.4,29.76,29.8309,0,0,22312,20080800,73.84,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 20:06:00-07:00
1789354260000,1.7895,9.1714,0,0,1,56,74.5,56,4.29,57.76,29.76,29.8308,0,0,22312,20080800,74.28,2026-09-08T22:06:00.000Z,2026-09-13,,,2026-09-13 19:51:00-07:00
1789353360000,2.2369,9.8425,0,0,1,30,73.6,65,,61.09,29.76,29.8309,0,0,22312,20080800,73.72,,2026-09-13,America/Los_Angeles,True,2026-09-13 19:36:00-07:00
