dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,batt1volts,lastRain,local_time
1767590400000,0.0,0.0,0.0,0.0,1,26,50.4,100,50.4,50.4,30.01,30.1085,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 21:20:00-08:00
1767589500000,0.0,0.0,0.0,0.0,1,26,50.7,100,50.7,50.7,30.01,30.1085,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,4.08,,2026-01-04 21:05:00-08:00
1767588600000,0.0,0.0,0.0,0.0,1,26,51.1,100,51.1,51.1,30.01,30.1084,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 20:50:00-08:00
1767587700000,0.0,0.0,0.0,0.0,1,26,51.3,100,51.3,51.3,30.01,30.1083,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 20:35:00-08:00
1767586800000,0.0,0.0,0.0,0.0,1,26,51.6,100,51.6,51.6,30.01,30.1083,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 20:20:00-08:00
1767585900000,0.0,0.0,0.0,0.0,1,26,52.0,100,52.0,52.0,30.01,30.1082,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,4.08,,2026-01-04 20:05:00-08:00
1767585000000,0.0,0.0,0.0,0.0,1,26,52.5,100,52.5,52.5,30.0,30.0981,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 19:50:00-08:00
1767584100000,0.0,0.0,0.0,0.0,1,26,52.9,99,52.63,52.9,30.01,30.108,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 19:35:00-08:00
1767583200000,0.0,0.0,0.0,0.0,1,26,53.2,99,52.93,53.2,30.01,30.108,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 19:20:00-08:00
1767582300000,0.0,0.0,0.0,0.0,1,26,53.8,99,53.53,53.8,30.0,30.0978,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,4.08,,2026-01-04 19:05:00-08:00
1767581400000,0.0,0.0,0.0,0.0,1,26,54.3,99,54.02,54.3,30.0,30.0977,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 18:50:00-08:00
1767580500000,0.0,0.0,0.0,0.0,1,26,54.7,99,54.42,54.7,30.0,30.0977,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 18:35:00-08:00
1767579600000,0.0,0.0,0.0,0.0,1,26,54.9,99,54.62,54.9,30.0,30.0976,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 18:20:00-08:00
1767578700000,0.0,0.0,0.0,0.0,1,26,55.2,99,54.92,55.2,30.0,30.0976,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,4.08,,2026-01-04 18:05:00-08:00
1767577800000,0.0,0.0,0.0,0.0,1,26,55.6,99,55.32,55.6,30.0,30.0975,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 17:50:00-08:00
1767576900000,0.0,0.0,0.0,0.0,1,26,55.8,98,55.24,55.8,29.99,30.0874,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 17:35:00-08:00
1767576000000,0.0,0.0,0.0,0.0,1,26,55.8,98,55.24,55.8,29.99,30.0874,0,0,89,1877400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 17:20:00-08:00
1767575100000,0.0,0.0,0.0,0.0,1,26,55.8,98,55.24,55.8,29.99,30.0874,4,720,89,1877400,America/Los_Angeles,True,2026-01-04,4.08,,2026-01-04 17:05:00-08:00
1767574200000,0.0,0.0,0.03,0.0,1,26,55.8,98,55.24,55.8,29.98,30.0774,17,3060,89,1873800,America/Los_Angeles,True,2026-01-04,,,2026-01-04 16:50:00-08:00
1767573300000,0.0,0.0,0.0,0.0,1,26,55.8,97,54.96,55.8,29.98,30.0774,12,2160,89,1858500,America/Los_Angeles,True,2026-01-04,,,2026-01-04 16:35:00-08:00
1767572400000,0.0,0.0,0.03,0.0,1,26,55.8,97,54.96,55.8,29.99,30.0874,13,2340,89,1847700,America/Los_Angeles,True,2026-01-04,,,2026-01-04 16:20:00-08:00
1767571500000,0.0,0.0,0.0,0.0,1,26,55.8,95,54.39,55.8,29.99,30.0874,23,4140,89,1836000,America/Los_Angeles,True,2026-01-04,4.09,,2026-01-04 16:05:00-08:00
1767570600000,0.0,0.0,0.19,0.0,1,26,57.0,94,55.29,57.0,29.99,30.0872,23,4140,89,1815300,America/Los_Angeles,True,2026-01-04,,,2026-01-04 15:50:00-08:00
1767569700000,0.0,4.2502,0.57,0.0,1,29,59.0,94,57.27,59.0,29.99,30.0868,4,720,89,1794600,America/Los_Angeles,True,2026-01-04,,,2026-01-04 15:35:00-08:00
1767568800000,0.0,0.0,0.06,0.0,1,31,59.7,92,57.37,59.7,29.99,30.0867,13,2340,89,1791000,America/Los_Angeles,True,2026-01-04,,,2026-01-04 15:20:00-08:00
1767567900000,0.0,0.0,0.0,0.0,1,31,60.1,91,57.46,60.1,29.99,30.0866,23,4140,89,1779300,America/Los_Angeles,True,2026-01-04,4.09,,2026-01-04 15:05:00-08:00
1767567000000,0.0,0.0,0.0,0.0,1,31,60.4,90,57.45,60.4,29.98,30.0765,39,7020,89,1758600,America/Los_Angeles,True,2026-01-04,,,2026-01-04 14:50:00-08:00
1767566100000,0.0,0.0,0.0,0.0,1,31,60.8,90,57.85,60.8,29.98,30.0764,86,15480,89,1723500,America/Los_Angeles,True,2026-01-04,,,2026-01-04 14:35:00-08:00
1767565200000,0.0,0.0,0.0,0.0,1,31,60.6,92,58.26,60.6,29.98,30.0765,107,19260,89,1646100,America/Los_Angeles,True,2026-01-04,,,2026-01-04 14:20:00-08:00
1767564300000,0.0,0.0,0.0,0.0,1,31,60.3,92,57.96,60.3,29.98,30.0765,135,24300,89,1549800,America/Los_Angeles,True,2026-01-04,4.1,,2026-01-04 14:05:00-08:00
1767563400000,0.0,0.0,0.0,0.0,1,31,60.4,90,57.45,60.4,29.99,30.0866,63,11340,89,1428300,America/Los_Angeles,True,2026-01-04,,,2026-01-04 13:50:00-08:00
1767562500000,0.0,0.0,0.0,0.0,1,31,60.4,89,57.14,60.4,29.99,30.0866,48,8640,89,1371600,America/Los_Angeles,True,2026-01-04,,,2026-01-04 13:35:00-08:00
1767561600000,0.0,0.0,0.0,0.0,1,31,60.3,90,57.35,60.3,30.0,30.0966,107,19260,89,1328400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 13:20:00-08:00
1767560700000,0.0,0.0,0.0,0.0,1,31,59.9,91,57.26,59.9,30.0,30.0967,111,19980,89,1232100,America/Los_Angeles,True,2026-01-04,4.1,,2026-01-04 13:05:00-08:00
1767559800000,0.0,0.0,0.0,0.0,1,31,59.5,92,57.17,59.5,30.0,30.0968,80,14400,89,1132200,America/Los_Angeles,True,2026-01-04,,,2026-01-04 12:50:00-08:00
1767558900000,0.0,0.0,0.0,0.0,1,31,59.5,91,56.87,59.5,30.01,30.1068,62,11160,89,1060200,America/Los_Angeles,True,2026-01-04,,,2026-01-04 12:35:00-08:00
1767558000000,0.0,0.0,0.0,0.0,1,31,59.5,91,56.87,59.5,30.01,30.1068,58,10440,89,1004400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 12:20:00-08:00
1767557100000,0.0,0.0,0.0,0.0,1,31,59.7,92,57.37,59.7,30.02,30.1168,67,12060,89,952200,America/Los_Angeles,True,2026-01-04,4.09,,2026-01-04 12:05:00-08:00
1767556200000,0.0,0.0,0.0,0.0,1,31,59.9,92,57.57,59.9,30.02,30.1167,68,12240,89,891900,America/Los_Angeles,True,2026-01-04,,,2026-01-04 11:50:00-08:00
1767555300000,0.0,0.0,0.0,0.0,1,31,59.9,93,57.87,59.9,30.03,30.1268,87,15660,89,830700,America/Los_Angeles,True,2026-01-04,,,2026-01-04 11:35:00-08:00
1767554400000,0.0,0.0,0.0,0.0,1,31,59.5,95,58.07,59.5,30.04,30.1369,88,15840,89,752400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 11:20:00-08:00
1767553500000,0.0,0.0,0.0,0.0,1,31,59.4,96,58.26,59.4,30.04,30.1369,74,13320,89,673200,America/Los_Angeles,True,2026-01-04,4.09,,2026-01-04 11:05:00-08:00
1767552600000,0.0,0.0,0.0,0.0,1,31,59.2,98,58.63,59.2,30.05,30.147,78,14040,89,606600,America/Los_Angeles,True,2026-01-04,,,2026-01-04 10:50:00-08:00
1767551700000,0.0,0.0,0.0,0.0,1,31,58.8,99,58.52,58.8,30.05,30.147,80,14400,89,536400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 10:35:00-08:00
1767550800000,0.0,0.0,0.0,0.0,1,31,58.3,99,58.02,58.3,30.05,30.1471,89,16020,89,464400,America/Los_Angeles,True,2026-01-04,,,2026-01-04 10:20:00-08:00
1767549900000,0.0,0.0,0.0,0.0,1,31,57.7,100,57.7,57.7,30.05,30.1472,76,13680,89,384300,America/Los_Angeles,True,2026-01-04,4.09,,2026-01-04 10:05:00-08:00
1767549000000,0.0,0.0,0.0,0.0,1,31,57.0,100,57.0,57.0,30.05,30.1474,82,14760,89,315900,America/Los_Angeles,True,2026-01-04,,,2026-01-04 09:50:00-08:00
1767548100000,0.0,0.0,0.0,0.0,1,31,56.5,100,56.5,56.5,30.04,30.1374,71,12780,89,242100,America/Los_Angeles,True,2026-01-04,,,2026-01-04 09:35:00-08:00
1767547200000,0.0,0.0,0.0,0.0,1,31,55.9,100,55.9,55.9,30.04,30.1376,63,11340,89,178200,America/Los_Angeles,True,2026-01-04,,,2026-01-04 09:20:00-08:00
1767546300000,0.0,0.0,0.0,0.0,1,31,55.6,100,55.6,55.6,30.04,30.1376,38,6840,0,34200,,,2026-01-04,4.08,2025-12-31T16:05:00.000Z,2026-01-04 09:05:00-08:00
1767545400000,0.0,0.0,0.0,0.04,1,31,55.4,100,55.4,55.4,30.03,30.1276,22,3960,59,87300,America/Los_Angeles,True,2026-01-04,,,2026-01-04 08:50:00-08:00
1767544500000,0.0,0.0,0.0,0.04,1,31,55.2,100,55.2,55.2,30.02,30.1176,21,3780,40,67500,America/Los_Angeles,True,2026-01-04,,,2026-01-04 08:35:00-08:00
1767543600000,0.0,0.0,0.0,0.04,1,31,55.0,100,55.0,55.0,30.02,30.1177,19,3420,40,48600,America/Los_Angeles,True,2026-01-04,,,2026-01-04 08:20:00-08:00
1767542700000,0.8948,2.0132,0.0,0.04,1,31,55.0,100,55.0,55.0,30.01,30.1076,14,2520,40,31500,America/Los_Angeles,True,2026-01-04,4.09,,2026-01-04 08:05:00-08:00
1767541800000,1.3422,2.2369,0.0,0.04,1,31,54.9,100,54.9,54.9,30.01,30.1076,12,2160,40,18900,America/Los_Angeles,True,2026-01-04,,,2026-01-04 07:50:00-08:00
1767540900000,0.8948,2.2369,0.0,0.04,1,31,54.9,100,54.9,54.9,30.01,30.1076,7,1260,40,8100,America/Los_Angeles,True,2026-01-04,,,2026-01-04 07:35:00-08:00
1767540000000,0.0,0.0,0.0,0.04,1,31,55.0,100,55.0,55.0,30.01,30.1076,2,360,38,1800,America/Los_Angeles,True,2026-01-04,,,2026-01-04 07:20:00-08:00
1767539100000,0.0,0.0,0.0,0.04,1,31,55.0,100,55.0,55.0,30.01,30.1076,0,0,38,0,America/Los_Angeles,True,2026-01-04,4.09,,2026-01-04 07:05:00-08:00
1767538200000,0.0,0.0,0.0,0.04,1,31,55.0,100,55.0,55.0,30.01,30.1076,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 06:50:00-08:00
1767537300000,0.0,0.0,0.0,0.04,1,31,55.0,100,55.0,55.0,30.01,30.1076,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 06:35:00-08:00
1767536400000,0.0,0.0,0.0,0.04,1,31,55.2,100,55.2,55.2,30.0,30.0976,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 06:20:00-08:00
1767535500000,0.0,0.0,0.0,0.04,1,31,55.4,100,55.4,55.4,30.0,30.0975,0,0,38,0,America/Los_Angeles,True,2026-01-04,4.1,,2026-01-04 06:05:00-08:00
1767534600000,0.0,0.0,0.0,0.04,1,31,55.6,100,55.6,55.6,30.01,30.1075,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 05:50:00-08:00
1767533700000,0.0,0.0,0.0,0.04,1,31,55.6,100,55.6,55.6,30.0,30.0975,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 05:35:00-08:00
1767532800000,0.0,0.0,0.0,0.04,1,31,55.6,100,55.6,55.6,30.0,30.0975,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 05:20:00-08:00
1767531900000,0.0,0.0,0.0,0.04,1,31,55.8,100,55.8,55.8,30.0,30.0974,0,0,38,0,America/Los_Angeles,True,2026-01-04,4.1,,2026-01-04 05:05:00-08:00
1767531000000,0.0,0.0,0.0,0.04,1,31,55.8,100,55.8,55.8,30.0,30.0974,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 04:50:00-08:00
1767530100000,0.0,0.0,0.0,0.04,1,31,55.8,100,55.8,55.8,30.0,30.0974,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 04:35:00-08:00
1767529200000,0.8948,2.908,0.0,0.04,1,31,55.8,100,55.8,55.8,30.0,30.0974,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 04:20:00-08:00
1767528300000,0.2237,3.1317,0.0,0.04,1,31,55.8,100,55.8,55.8,30.0,30.0974,0,0,38,0,America/Los_Angeles,True,2026-01-04,4.1,,2026-01-04 04:05:00-08:00
1767527400000,0.8948,2.2369,0.0,0.04,1,31,55.8,100,55.8,55.8,30.01,30.1075,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 03:50:00-08:00
1767526500000,0.4474,2.2369,0.0,0.04,1,31,55.9,100,55.9,55.9,30.01,30.1075,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 03:35:00-08:00
1767525600000,0.6711,2.4606,0.0,0.04,1,31,56.1,100,56.1,56.1,30.02,30.1175,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 03:20:00-08:00
1767524700000,0.6711,2.4606,0.0,0.03,1,31,56.1,100,56.1,56.1,30.01,30.1074,0,0,38,0,America/Los_Angeles,True,2026-01-04,4.1,,2026-01-04 03:05:00-08:00
1767523800000,1.5659,2.6843,0.0,0.03,1,31,56.3,100,56.3,56.3,30.01,30.1074,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 02:50:00-08:00
1767522900000,0.6711,2.6843,0.03,0.03,1,31,56.7,100,56.7,56.7,30.01,30.1073,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 02:35:00-08:00
1767522000000,0.6711,2.6843,0.0,0.03,1,31,56.7,100,56.7,56.7,30.01,30.1073,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 02:20:00-08:00
1767521100000,0.2237,2.4606,0.0,0.03,1,31,56.8,100,56.8,56.8,30.01,30.1073,0,0,38,0,America/Los_Angeles,True,2026-01-04,4.1,,2026-01-04 02:05:00-08:00
1767520200000,0.0,0.0,0.0,0.02,1,31,56.8,100,56.8,56.8,30.01,30.1073,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 01:50:00-08:00
1767519300000,0.0,0.0,0.0,0.03,1,31,56.8,100,56.8,56.8,30.02,30.1173,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 01:35:00-08:00
1767518400000,0.4474,4.2502,0.0,0.0,1,56,57.0,100,57.0,57.0,30.02,30.1173,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 01:20:00-08:00
1767517500000,0.6711,2.0132,0.0,0.0,1,89,57.2,100,57.2,57.2,30.02,30.1172,0,0,38,0,America/Los_Angeles,True,2026-01-04,4.1,,2026-01-04 01:05:00-08:00
1767516600000,0.2237,2.0132,0.03,0.0,1,89,57.2,100,57.2,57.2,30.02,30.1172,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 00:50:00-08:00
1767515700000,0.0,0.0,0.06,0.0,1,89,57.0,100,57.0,57.0,30.03,30.1273,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 00:35:00-08:00
1767514800000,0.0,0.0,0.0,0.0,1,89,56.8,100,56.8,56.8,30.03,30.1274,0,0,38,0,America/Los_Angeles,True,2026-01-04,,,2026-01-04 00:20:00-08:00
1767513900000,0.0,0.0,0.0,0.0,1,89,56.8,100,56.8,56.8,30.03,30.1274,0,0,38,0,America/Los_Angeles,True,2026-01-04,4.1,,2026-01-04 00:05:00-08:00
