dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1780901460000,0.0,0.0,0,0,1,50,56.5,81,4.26,50.74,29.83,29.9035,0,0,24261,21834900,56.5,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 23:51:00-07:00
1780900560000,0.2237,2.0132,0,0,1,50,56.8,81,,51.03,29.83,29.9034,0,0,24261,21834900,56.8,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 23:36:00-07:00
1780899660000,0.0,0.0,0,0,1,50,57.4,81,,51.62,29.83,29.9033,0,0,24261,21834900,57.4,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 23:21:00-07:00
1780898760000,0.0,0.0,0,0,1,50,58.1,80,,51.96,29.83,29.9032,0,0,24261,21834900,58.1,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 23:06:00-07:00
1780897860000,0.4474,1.5659,0,0,1,50,58.6,79,4.28,52.11,29.82,29.8931,0,0,24261,21834900,58.6,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 22:51:00-07:00
1780896960000,0.4474,1.7895,0,0,1,50,58.8,79,,52.3,29.82,29.8931,0,0,24261,21834900,58.8,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 22:36:00-07:00
1780896060000,0.4474,1.7895,0,0,1,50,59.2,79,,52.69,29.82,29.8931,0,0,24261,21834900,59.2,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 22:21:00-07:00
1780895160000,0.6711,2.0132,0,0,1,50,59.5,78,,52.63,29.82,29.893,0,0,24261,21834900,59.5,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 22:06:00-07:00
1780894260000,0.4474,1.7895,0,0,1,50,60.1,76,4.28,52.51,29.81,29.8829,0,0,24261,21834900,60.1,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 21:51:00-07:00
1780893360000,0.6711,2.908,0,0,1,50,59.9,75,,51.95,29.81,29.8829,0,0,24261,21834900,59.9,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 21:36:00-07:00
1780892460000,0.8948,2.4606,0,0,1,50,59.4,76,,51.83,29.81,29.883,0,0,24261,21834900,59.4,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 21:21:00-07:00
1780891560000,1.1185,2.2369,0,0,1,50,60.4,74,,52.07,29.81,29.8829,0,0,24261,21834900,60.4,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 21:06:00-07:00
1780890660000,0.0,0.0,0,0,1,50,61.2,72,4.3,52.1,29.81,29.8828,0,0,24241,21816900,61.2,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 20:51:00-07:00
1780889760000,0.0,0.0,0,0,1,50,62.1,71,,52.58,29.8,29.8726,0,0,24241,21834900,62.1,,2026-06-07,America/Los_Angeles,True,2026-06-07 20:36:00-07:00
1780888860000,0.0,1.5659,0,0,1,50,62.8,70,,52.87,29.8,29.8725,2,1800,24241,21834900,62.8,,2026-06-07,America/Los_Angeles,True,2026-06-07 20:21:00-07:00
1780887960000,0.6711,2.908,0,0,1,50,63.7,68,,52.94,29.8,29.8724,18,16200,24241,21833100,63.7,,2026-06-07,America/Los_Angeles,True,2026-06-07 20:06:00-07:00
1780887060000,0.2237,2.0132,0,0,1,50,63.9,65,,51.9,29.79,29.8623,30,27000,24211,21816900,63.9,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 19:51:00-07:00
1780886160000,0.0,2.4606,0,0,1,50,64.0,65,4.3,51.99,29.79,29.8623,37,33300,24174,21789900,64.0,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 19:36:00-07:00
1780885260000,0.2237,1.5659,0,0,1,168,64.6,63,,51.71,29.79,29.8622,26,23400,24148,21756600,64.6,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 19:21:00-07:00
1780884360000,2.0132,4.6976,0,0,1,172,65.1,63,,52.19,29.79,29.8622,49,44100,24099,21733200,65.1,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 19:06:00-07:00
1780883460000,3.5791,5.816,0,0,1,169,64.2,69,,53.81,29.78,29.8523,165,148500,23934,21689100,64.2,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 18:51:00-07:00
1780882560000,4.2502,8.7241,0,0,1,153,66.4,65,4.34,54.27,29.78,29.852,242,217800,23692,21540600,66.4,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 18:36:00-07:00
1780881660000,2.4606,6.0397,0,0,1,137,68.5,55,,51.69,29.78,29.8517,287,258300,23405,21322800,67.63,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 18:21:00-07:00
1780880760000,1.7895,5.145,0,0,1,216,67.6,56,,51.34,29.78,29.8518,231,207900,23174,21064500,67.6,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 18:06:00-07:00
1780879860000,1.3422,3.8028,0,0,1,216,66.4,61,,52.53,29.79,29.862,229,206100,22945,20856600,66.4,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 17:51:00-07:00
1780878960000,3.3554,6.0397,0,0,1,217,65.8,65,4.35,53.7,29.79,29.8621,306,275400,22639,20650500,65.8,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 17:36:00-07:00
1780878060000,4.6976,7.8293,0,0,1,226,65.3,67,,54.05,29.79,29.8621,411,369900,22228,20375100,65.3,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 17:21:00-07:00
1780877160000,5.816,8.7241,0,0,1,241,65.3,69,,54.86,29.79,29.8621,465,418500,21763,20005200,65.3,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 17:06:00-07:00
1780876260000,5.3686,8.2767,0,0,1,238,65.7,67,,54.44,29.79,29.8621,507,456300,21256,19586700,65.7,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 16:51:00-07:00
1780875360000,6.0397,9.3951,0,0,1,237,65.3,68,4.35,54.46,29.79,29.8621,550,495000,20706,19130400,65.3,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 16:36:00-07:00
1780874460000,7.1582,10.2899,0,0,1,239,65.3,68,,54.46,29.8,29.8722,591,531900,20115,18635400,65.3,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 16:21:00-07:00
1780873560000,7.3819,12.3031,0,0,1,241,66.2,66,,54.5,29.8,29.872,633,569700,19482,18103500,66.2,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 16:06:00-07:00
1780872660000,6.2634,11.4084,0,0,1,271,67.5,63,,54.45,29.8,29.8719,670,603000,18106,16898400,67.5,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 15:51:00-07:00
1780871760000,7.1582,13.1979,0,0,1,274,67.3,64,4.36,54.7,29.8,29.8719,706,635400,18776,16930800,67.3,,2026-06-07,America/Los_Angeles,True,2026-06-07 15:36:00-07:00
1780870860000,7.3819,12.5268,0,0,1,269,67.5,63,,54.45,29.8,29.8719,738,664200,17368,16295400,67.5,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 15:21:00-07:00
1780869960000,7.3819,12.7505,0,0,1,268,68.4,60,,53.96,29.81,29.8818,769,692100,15804,14915700,67.76,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 15:06:00-07:00
1780869060000,6.9345,12.7505,0,0,1,268,68.4,62,,54.86,29.81,29.8818,795,715500,16573,14939100,67.85,,2026-06-07,America/Los_Angeles,True,2026-06-07 14:51:00-07:00
1780868160000,8.053,14.9875,0,0,1,270,67.5,63,4.36,54.45,29.82,29.8919,819,737100,14985,14223600,67.5,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 14:36:00-07:00
1780867260000,8.5004,12.9742,0,0,1,253,67.8,63,,54.74,29.81,29.8818,840,756000,14145,13486500,67.8,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 14:21:00-07:00
1780866360000,8.2767,13.1979,0,0,1,249,68.0,62,,54.49,29.82,29.8918,858,772200,13287,12730500,68.0,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 14:06:00-07:00
1780865460000,7.6056,13.869,0,0,1,249,68.7,61,,54.7,29.82,29.8917,872,784800,12415,11958300,68.14,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 13:51:00-07:00
1780864560000,8.2767,12.9742,0,0,1,248,68.4,61,4.37,54.42,29.82,29.8918,892,802800,11523,11173500,67.81,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 13:36:00-07:00
1780863660000,7.6056,12.9742,0,0,1,252,68.5,61,,54.51,29.83,29.9018,798,718200,10725,10370700,67.92,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 13:21:00-07:00
1780862760000,7.1582,11.8558,0,0,1,257,67.8,62,,54.3,29.83,29.9019,837,753300,9888,9652500,67.8,2026-06-06T17:21:00.000Z,2026-06-07,,,2026-06-07 13:06:00-07:00
