dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,local_time
1741753140000,0.0,0.0,0.0,0.1,1,120,51.8,85,29.86,29.9342,0,0,12821,11538900,51.8,47.44,2025-03-11T18:19:00.000Z,2025-03-11,4.31,2025-03-11 21:19:00-07:00
1741752240000,0.0,0.0,0.0,0.1,1,120,52.0,84,29.85,29.9242,0,0,12821,11538900,52.0,47.32,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 21:04:00-07:00
1741751340000,0.0,0.0,0.0,0.1,1,120,51.8,84,29.85,29.9242,0,0,12821,11538900,51.8,47.12,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 20:49:00-07:00
1741750440000,0.0,0.0,0.0,0.1,1,120,52.0,82,29.85,29.9242,0,0,12821,11538900,52.0,46.68,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 20:34:00-07:00
1741749540000,0.0,0.0,0.0,0.1,1,120,52.3,82,29.84,29.9141,0,0,12821,11538900,52.3,46.97,2025-03-11T18:19:00.000Z,2025-03-11,4.31,2025-03-11 20:19:00-07:00
1741748640000,0.0,0.0,0.0,0.1,1,120,52.3,82,29.83,29.9041,0,0,12821,11538900,52.3,46.97,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 20:04:00-07:00
1741747740000,0.0,0.0,0.0,0.1,1,120,52.7,81,29.83,29.904,0,0,12821,11538900,52.7,47.03,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 19:49:00-07:00
1741746840000,0.0,0.0,0.0,0.1,1,120,53.6,79,29.83,29.9039,0,0,12821,11538900,53.6,47.25,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 19:34:00-07:00
1741745940000,0.0,1.5659,0.0,0.1,1,120,54.0,78,29.82,29.8938,0,0,12821,11538900,54.0,47.3,2025-03-11T18:19:00.000Z,2025-03-11,4.32,2025-03-11 19:19:00-07:00
1741745040000,0.2237,2.2369,0.0,0.1,1,120,55.0,74,29.81,29.8836,7,6300,12814,11538900,55.0,46.87,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 19:04:00-07:00
1741744140000,1.3422,4.4739,0.0,0.1,1,120,55.9,73,29.81,29.8835,14,12600,12800,11532600,55.9,47.37,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 18:49:00-07:00
1741743240000,0.4474,2.4606,0.0,0.1,1,120,57.2,71,29.82,29.8933,29,26100,12771,11520000,57.2,47.88,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 18:34:00-07:00
1741742340000,3.5791,7.3819,0.0,0.1,1,123,57.7,71,29.8,29.8732,86,77400,12685,11493900,57.7,48.36,2025-03-11T18:19:00.000Z,2025-03-11,4.39,2025-03-11 18:19:00-07:00
1741741440000,6.2634,12.5268,0.0,0.1,1,125,58.8,69,29.8,29.8731,154,138600,12531,11416500,58.8,48.65,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 18:04:00-07:00
1741740540000,7.6056,13.6453,0.0,0.1,1,121,59.9,66,29.8,29.8729,222,199800,12309,11277900,59.9,48.51,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 17:49:00-07:00
1741739640000,7.1582,12.9742,0.0,0.1,1,123,60.1,65,29.8,29.8729,250,225000,12059,11078100,60.1,48.29,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 17:34:00-07:00
1741738740000,8.2767,15.6586,0.0,0.1,1,122,60.1,65,29.79,29.8629,285,256500,11774,10853100,60.1,48.29,2025-03-11T18:19:00.000Z,2025-03-11,4.37,2025-03-11 17:19:00-07:00
1741737840000,8.7241,14.3164,0.0,0.1,1,126,60.1,66,29.79,29.8629,337,303300,11437,10596600,60.1,48.7,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 17:04:00-07:00
1741736940000,10.2899,16.5533,0.0,0.1,1,128,60.3,65,29.79,29.8628,379,341100,11058,10293300,60.3,48.48,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 16:49:00-07:00
1741736040000,10.2899,16.5533,0.0,0.1,1,124,60.3,65,29.78,29.8528,422,379800,10636,9952200,60.3,48.48,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 16:34:00-07:00
1741735140000,10.2899,17.2244,0.0,0.1,1,124,60.3,66,29.78,29.8528,466,419400,10170,9572400,60.3,48.89,2025-03-11T18:19:00.000Z,2025-03-11,4.42,2025-03-11 16:19:00-07:00
1741734240000,11.6321,20.5798,0.0,0.1,1,126,60.3,66,29.78,29.8528,508,457200,9662,9153000,60.3,48.89,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 16:04:00-07:00
1741733340000,11.4084,19.014,0.0,0.1,1,128,61.5,64,29.78,29.8526,551,495900,9111,8695800,61.5,49.21,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 15:49:00-07:00
1741732440000,10.2899,17.8955,0.0,0.1,1,130,61.3,65,29.78,29.8527,590,531000,8521,8199900,61.3,49.43,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 15:34:00-07:00
1741731540000,10.5136,19.4613,0.0,0.1,1,127,61.3,64,29.78,29.8527,625,562500,7896,7668900,61.3,49.02,2025-03-11T18:19:00.000Z,2025-03-11,4.46,2025-03-11 15:19:00-07:00
1741730640000,10.7373,18.5666,0.0,0.1,1,127,61.3,65,29.78,29.8527,650,585000,7246,7106400,61.3,49.43,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 15:04:00-07:00
1741729740000,10.5136,19.2377,0.0,0.1,1,118,62.8,61,29.78,29.8525,676,608400,6570,6521400,62.8,49.15,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 14:49:00-07:00
1741728840000,10.2899,18.7903,0.0,0.1,1,112,62.6,60,29.78,29.8525,699,629100,5871,5913000,62.6,48.52,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 14:34:00-07:00
1741727940000,8.2767,18.5666,0.0,0.1,1,110,62.2,62,29.79,29.8626,726,653400,5145,5283900,62.2,49.02,2025-03-11T18:19:00.000Z,2025-03-11,4.59,2025-03-11 14:19:00-07:00
1741727040000,7.8293,19.9087,0.0,0.1,1,103,61.5,63,29.8,29.8727,786,707400,4359,4630500,61.5,48.78,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 14:04:00-07:00
1741726140000,4.9213,20.8035,0.0,0.1,1,94,59.4,65,29.82,29.893,469,422100,3890,3923100,59.4,47.63,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 13:49:00-07:00
1741725240000,5.145,16.777,0.0,0.1,1,97,57.9,69,29.82,29.8932,427,384300,3463,3501000,57.9,47.79,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 13:34:00-07:00
1741724340000,4.9213,11.6321,0.0,0.1,1,115,56.8,71,29.83,29.9034,319,287100,3144,3116700,56.8,47.5,2025-03-11T18:19:00.000Z,2025-03-11,4.55,2025-03-11 13:19:00-07:00
1741723440000,3.8028,10.5136,0.0,0.1,1,106,56.5,72,29.84,29.9135,373,335700,2771,2829600,56.5,47.58,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 13:04:00-07:00
1741722540000,4.2502,9.1714,0.0,0.1,1,116,55.2,75,29.85,29.9237,208,187200,2563,2493900,55.2,47.42,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 12:49:00-07:00
1741721640000,2.908,8.2767,0.0,0.1,1,115,54.7,74,29.85,29.9238,137,123300,2426,2306700,54.7,46.58,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 12:34:00-07:00
1741720740000,3.1317,11.6321,0.0,0.1,1,97,54.7,75,29.85,29.9238,162,145800,2264,2183400,54.7,46.93,2025-03-11T18:19:00.000Z,2025-03-11,4.43,2025-03-11 12:19:00-07:00
1741719840000,4.4739,13.1979,0.0,0.1,1,93,53.8,79,29.85,29.9239,198,178200,2066,2037600,53.8,47.44,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 12:04:00-07:00
1741718940000,5.816,14.9875,0.0,0.1,1,113,53.4,81,29.85,29.924,148,133200,1918,1859400,53.4,47.72,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 11:49:00-07:00
1741718040000,8.9477,17.0007,0.0,0.1,1,118,53.4,82,29.84,29.9139,203,182700,1715,1726200,53.4,48.04,2025-03-11T18:19:00.000Z,2025-03-11,,2025-03-11 11:34:00-07:00
1741717140000,10.2899,19.685,0.0315,0.09,1,122,54.0,80,29.84,29.9139,169,152100,1546,1543500,54.0,47.97,2025-03-11T18:19:00.000Z,2025-03-11,4.41,2025-03-11 11:19:00-07:00
1741716240000,8.053,12.9742,0.0,0.09,1,121,55.0,74,29.84,29.9137,181,162900,1365,1391400,55.0,46.87,2025-03-11T16:04:00.000Z,2025-03-11,,2025-03-11 11:04:00-07:00
1741714440000,2.4606,15.8822,0.0,0.09,1,91,56.1,74,29.82,29.8935,250,225000,1115,1228500,56.1,47.93,2025-03-11T16:04:00.000Z,2025-03-11,,2025-03-11 10:34:00-07:00
1741713540000,0.8948,7.1582,0.0,0.09,1,60,54.3,80,29.82,29.8938,306,275400,809,1003500,54.3,48.26,2025-03-11T16:04:00.000Z,2025-03-11,4.45,2025-03-11 10:19:00-07:00
1741712640000,0.8948,3.8028,0.0,0.09,1,42,52.7,86,29.82,29.894,232,208800,577,728100,52.7,48.63,2025-03-11T16:04:00.000Z,2025-03-11,,2025-03-11 10:04:00-07:00
1741711740000,0.4474,4.2502,0.0,0.09,1,22,51.3,89,29.82,29.8942,198,178200,379,519300,51.3,48.17,2025-03-11T16:04:00.000Z,2025-03-11,,2025-03-11 09:49:00-07:00
1741710840000,0.6711,4.6976,0.0,0.09,1,14,50.7,89,29.81,29.8843,65,58500,314,341100,50.7,47.58,2025-03-11T16:04:00.000Z,2025-03-11,,2025-03-11 09:34:00-07:00
1741709940000,1.5659,8.5004,0.0,0.09,1,74,50.7,87,29.81,29.8843,83,74700,231,282600,50.7,46.97,2025-03-11T16:04:00.000Z,2025-03-11,4.25,2025-03-11 09:19:00-07:00
1741709040000,3.1317,10.7373,0.0315,0.08,1,88,50.5,86,29.81,29.8843,103,92700,128,207900,50.5,46.47,2025-03-11T16:04:00.000Z,2025-03-11,,2025-03-11 09:04:00-07:00
1741708140000,3.8028,11.4084,0.0315,0.07,1,95,50.4,84,29.81,29.8843,69,62100,59,115200,50.4,45.75,2025-03-11T15:49:00.000Z,2025-03-11,,2025-03-11 08:49:00-07:00
1741707240000,6.2634,14.9875,0.0,0.07,1,114,50.9,81,29.81,29.8842,29,26100,30,53100,50.9,45.28,2025-03-11T14:19:00.000Z,2025-03-11,,2025-03-11 08:34:00-07:00
1741706340000,7.6056,17.0007,0.0,0.07,1,106,51.4,77,29.8,29.8741,14,12600,16,27000,51.4,44.43,2025-03-11T14:19:00.000Z,2025-03-11,4.24,2025-03-11 08:19:00-07:00
1741705440000,3.8028,12.7505,0.0,0.07,1,97,50.7,80,29.79,29.8642,8,7200,8,14400,50.7,44.76,2025-03-11T14:19:00.000Z,2025-03-11,,2025-03-11 08:04:00-07:00
1741704540000,1.1185,9.6188,0.0,0.07,1,82,49.8,84,29.78,29.8543,5,4500,3,7200,49.8,45.16,2025-03-11T14:19:00.000Z,2025-03-11,,2025-03-11 07:49:00-07:00
1741703640000,0.2237,4.0265,0.0,0.07,1,35,49.6,85,29.78,29.8543,3,2700,0,2700,49.6,45.28,2025-03-11T14:19:00.000Z,2025-03-11,,2025-03-11 07:34:00-07:00
1741702740000,2.908,18.1192,0.0315,0.06,1,80,50.0,82,29.78,29.8543,0,0,0,0,50.0,44.72,2025-03-11T14:19:00.000Z,2025-03-11,4.25,2025-03-11 07:19:00-07:00
1741701840000,4.4739,14.0927,0.063,0.04,1,101,50.7,79,29.79,29.8642,0,0,0,0,50.7,44.43,2025-03-11T14:04:00.000Z,2025-03-11,,2025-03-11 07:04:00-07:00
1741700940000,4.4739,15.6586,0.063,0.02,1,85,51.4,76,29.78,29.8541,0,0,0,0,51.4,44.09,2025-03-11T13:49:00.000Z,2025-03-11,,2025-03-11 06:49:00-07:00
1741700040000,10.961,21.922,0.063,0.0,1,116,51.4,75,29.77,29.8441,0,0,0,0,51.4,43.75,2025-03-11T13:34:00.000Z,2025-03-11,,2025-03-11 06:34:00-07:00
1741699140000,5.5923,20.1324,0.0,0.0,1,114,53.4,66,29.78,29.8538,0,0,0,0,53.4,42.33,2025-03-06T11:04:00.000Z,2025-03-11,4.26,2025-03-11 06:19:00-07:00
1741698240000,1.1185,6.0397,0.0,0.0,1,61,53.2,65,29.77,29.8438,0,0,0,0,53.2,41.74,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 06:04:00-07:00
1741697340000,2.2369,8.2767,0.0,0.0,1,81,53.6,62,29.77,29.8437,0,0,0,0,53.6,40.9,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 05:49:00-07:00
1741696440000,5.145,13.6453,0.0,0.0,1,102,53.8,62,29.77,29.8437,0,0,0,0,53.8,41.09,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 05:34:00-07:00
1741695540000,6.0397,11.8558,0.0,0.0,1,122,54.9,60,29.76,29.8335,0,0,0,0,54.9,41.28,2025-03-06T11:04:00.000Z,2025-03-11,4.26,2025-03-11 05:19:00-07:00
1741694640000,2.908,12.5268,0.0,0.0,1,98,55.0,66,29.76,29.8335,0,0,0,0,55.0,43.85,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 05:04:00-07:00
1741693740000,3.3554,8.9477,0.0,0.0,1,114,55.4,63,29.75,29.8234,0,0,0,0,55.4,43.02,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 04:49:00-07:00
1741692840000,3.1317,8.7241,0.0,0.0,1,115,55.9,58,29.75,29.8234,0,0,0,0,55.9,41.34,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 04:34:00-07:00
1741691940000,3.1317,10.2899,0.0,0.0,1,103,56.1,54,29.75,29.8233,0,0,0,0,56.1,39.68,2025-03-06T11:04:00.000Z,2025-03-11,4.26,2025-03-11 04:19:00-07:00
1741691040000,1.1185,5.816,0.0,0.0,1,55,54.9,55,29.75,29.8235,0,0,0,0,54.9,39.04,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 04:04:00-07:00
1741690140000,0.6711,3.8028,0.0,0.0,1,71,54.9,54,29.75,29.8235,0,0,0,0,54.9,38.57,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 03:49:00-07:00
1741689240000,1.7895,7.1582,0.0,0.0,1,92,54.9,51,29.76,29.8335,0,0,0,0,54.9,37.12,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 03:34:00-07:00
1741688340000,1.7895,4.6976,0.0,0.0,1,108,55.2,49,29.76,29.8335,0,0,0,0,55.2,36.38,2025-03-06T11:04:00.000Z,2025-03-11,4.27,2025-03-11 03:19:00-07:00
1741687440000,2.0132,9.3951,0.0,0.0,1,118,55.4,52,29.77,29.8435,0,0,0,0,55.4,38.07,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 03:04:00-07:00
1741686540000,2.908,8.7241,0.0,0.0,1,63,56.1,50,29.78,29.8534,0,0,0,0,56.1,37.72,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 02:49:00-07:00
1741685640000,5.5923,17.2244,0.0,0.0,1,96,56.5,43,29.78,29.8533,0,0,0,0,56.5,34.28,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 02:34:00-07:00
1741684740000,7.3819,15.8822,0.0,0.0,1,109,55.9,48,29.79,29.8635,0,0,0,0,55.9,36.5,2025-03-06T11:04:00.000Z,2025-03-11,4.27,2025-03-11 02:19:00-07:00
1741683840000,5.3686,16.5533,0.0,0.0,1,99,54.9,55,29.79,29.8636,0,0,0,0,54.9,39.04,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 02:04:00-07:00
1741682940000,4.4739,13.1979,0.0,0.0,1,105,54.1,58,29.79,29.8637,0,0,0,0,54.1,39.65,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 01:49:00-07:00
1741682040000,4.4739,12.9742,0.0,0.0,1,97,53.4,60,29.8,29.8738,0,0,0,0,53.4,39.87,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 01:34:00-07:00
1741681140000,3.8028,14.7638,0.0,0.0,1,96,53.4,61,29.8,29.8738,0,0,0,0,53.4,40.29,2025-03-06T11:04:00.000Z,2025-03-11,4.28,2025-03-11 01:19:00-07:00
1741680240000,4.0265,10.7373,0.0,0.0,1,99,54.0,59,29.81,29.8838,0,0,0,0,54.0,40.0,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 01:04:00-07:00
1741679340000,4.4739,11.4084,0.0,0.0,1,86,54.9,53,29.82,29.8937,0,0,0,0,54.9,38.09,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 00:49:00-07:00
1741678440000,5.145,18.1192,0.0,0.0,1,93,55.2,53,29.83,29.9037,0,0,0,0,55.2,38.37,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 00:34:00-07:00
1741677540000,4.4739,17.4481,0.0,0.0,1,79,55.2,54,29.85,29.9237,0,0,0,0,55.2,38.85,2025-03-06T11:04:00.000Z,2025-03-11,4.28,2025-03-11 00:19:00-07:00
1741676640000,2.6843,9.8425,0.0,0.0,1,73,54.7,59,29.87,29.9438,0,0,0,0,54.7,40.66,2025-03-06T11:04:00.000Z,2025-03-11,,2025-03-11 00:04:00-07:00
