dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1766908260000,0.6711,2.6843,0.0,0.02,1,99,45.0,73,4.29,36.87,45.0,30.08,30.1558,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 23:51:00-08:00
1766907360000,0.0,0.0,0.0,0.02,1,99,44.2,77,,37.46,44.2,30.08,30.1559,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 23:36:00-08:00
1766906460000,0.0,0.0,0.0,0.02,1,99,44.2,81,,38.75,44.2,30.09,30.1659,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 23:21:00-08:00
1766905560000,0.0,0.0,0.0,0.02,1,99,45.7,75,,38.24,45.7,30.09,30.1657,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 23:06:00-08:00
1766904660000,0.0,1.3422,0.0,0.02,1,99,46.6,75,4.3,39.11,46.6,30.09,30.1656,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 22:51:00-08:00
1766903760000,0.0,2.2369,0.0,0.02,1,99,48.0,66,,37.19,48.0,30.09,30.1653,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 22:36:00-08:00
1766902860000,0.0,0.0,0.0,0.02,1,99,47.8,66,,37.0,47.8,30.09,30.1654,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 22:21:00-08:00
1766901960000,0.0,0.0,0.0,0.02,1,99,47.8,65,,36.61,47.8,30.09,30.1654,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 22:06:00-08:00
1766901060000,0.0,3.1317,0.0,0.02,1,98,46.4,73,4.3,38.22,46.4,30.09,30.1656,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 21:51:00-08:00
1766900160000,0.6711,2.4606,0.0,0.02,1,312,46.4,76,,39.25,46.4,30.09,30.1656,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 21:36:00-08:00
1766899260000,0.4474,2.6843,0.0,0.02,1,312,46.9,72,,38.35,46.9,30.08,30.1555,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 21:21:00-08:00
1766898360000,0.2237,2.0132,0.0,0.02,1,312,46.8,73,,38.61,46.8,30.08,30.1555,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 21:06:00-08:00
1766897460000,0.0,1.3422,0.0,0.02,1,312,46.6,78,4.31,40.11,46.6,30.08,30.1555,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 20:51:00-08:00
1766896560000,0.0,1.5659,0.0,0.02,1,312,47.8,76,,40.61,47.8,30.08,30.1554,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 20:36:00-08:00
1766895660000,0.8948,2.6843,0.0,0.02,1,312,48.4,73,,40.15,48.4,30.07,30.1452,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 20:21:00-08:00
1766894760000,0.0,3.5791,0.0,0.02,1,312,48.9,72,,40.28,48.9,30.06,30.1351,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 20:06:00-08:00
1766893860000,0.6711,3.1317,0.0,0.02,1,312,49.5,71,4.32,40.49,49.5,30.06,30.1351,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 19:51:00-08:00
1766892960000,0.4474,2.2369,0.0,0.02,1,312,49.8,69,,40.04,49.8,30.06,30.135,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 19:36:00-08:00
1766892060000,0.0,0.0,0.0,0.02,1,312,50.5,67,,39.96,50.5,30.05,30.1249,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 19:21:00-08:00
1766891160000,0.0,0.0,0.0,0.02,1,312,50.5,70,,41.09,50.5,30.05,30.1249,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 19:06:00-08:00
1766890260000,0.0,2.4606,0.0,0.02,1,312,51.6,68,4.33,41.39,51.6,30.04,30.1147,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 18:51:00-08:00
1766889360000,0.0,2.0132,0.0,0.02,1,312,52.3,67,,41.67,52.3,30.04,30.1146,0,0,12274,11046600,,2025-12-27,America/Los_Angeles,True,2025-12-27 18:36:00-08:00
1766888460000,0.0,2.2369,0.0,0.02,1,312,52.7,68,,42.44,52.7,30.04,30.1145,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 18:21:00-08:00
1766887560000,0.0,1.5659,0.0,0.02,1,312,53.1,70,,43.58,53.1,30.03,30.1045,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 18:06:00-08:00
1766886660000,0.2237,2.6843,0.0,0.02,1,323,52.7,75,4.34,45.0,52.7,30.03,30.1045,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 17:51:00-08:00
1766885760000,0.4474,2.4606,0.0,0.02,1,336,54.9,69,,44.92,54.9,30.03,30.1042,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 17:36:00-08:00
1766884860000,0.2237,2.0132,0.0,0.02,1,336,55.6,71,,46.35,55.6,30.02,30.0941,0,0,12274,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 17:21:00-08:00
1766883960000,1.1185,2.6843,0.0,0.02,1,336,57.4,67,,46.53,57.4,30.02,30.0938,2,1800,12272,11046600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 17:06:00-08:00
1766883060000,0.2237,1.7895,0.0,0.02,1,335,59.4,65,4.41,47.63,59.4,30.01,30.0835,24,21600,12248,11044800,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 16:51:00-08:00
1766882160000,1.5659,8.2767,0.0,0.02,1,316,60.3,63,,47.65,60.3,30.01,30.0834,52,46800,12196,11023200,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 16:36:00-08:00
1766881260000,2.908,6.7108,0.0,0.02,1,283,60.8,63,,48.12,60.8,30.0,30.0733,82,73800,12114,10976400,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 16:21:00-08:00
1766880360000,2.4606,7.3819,0.0,0.02,1,288,61.2,63,,48.5,61.2,29.99,30.0632,117,105300,11997,10902600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 16:06:00-08:00
1766879460000,2.4606,10.2899,0.0,0.02,1,286,61.7,62,4.44,48.54,61.7,29.99,30.0631,153,137700,11844,10797300,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 15:51:00-08:00
1766878560000,3.1317,11.4084,0.03,0.01,1,282,62.1,61,,48.49,62.1,29.99,30.0631,190,171000,11654,10659600,2025-12-27T23:36:00.000Z,2025-12-27,,,2025-12-27 15:36:00-08:00
1766877660000,4.9213,15.6586,0.0,0.01,1,278,62.2,61,,48.58,62.2,29.99,30.0631,228,205200,11426,10488600,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 15:21:00-08:00
1766876760000,6.0397,14.9875,0.0,0.01,1,286,62.1,63,,49.35,62.1,29.98,30.053,264,237600,11162,10283400,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 15:06:00-08:00
1766875860000,8.2767,19.014,0.0,0.01,1,282,62.4,63,4.46,49.63,62.4,29.98,30.053,299,269100,10863,10045800,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 14:51:00-08:00
1766874960000,4.4739,10.0662,0.0,0.01,1,272,63.5,58,,48.45,63.5,29.98,30.0528,333,299700,10530,9776700,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 14:36:00-08:00
1766874060000,3.3554,10.2899,0.0,0.01,1,287,63.5,60,,49.36,63.5,29.99,30.0629,365,328500,10165,9477000,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 14:21:00-08:00
1766873160000,6.7108,11.6321,0.0,0.01,1,263,63.1,63,,50.3,63.1,29.99,30.0629,393,353700,9772,9148500,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 14:06:00-08:00
1766872260000,6.2634,11.6321,0.0,0.01,1,256,63.3,61,4.48,49.62,63.3,29.99,30.0629,420,378000,9352,8794800,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 13:51:00-08:00
1766871360000,5.816,11.1847,0.0,0.01,1,257,63.1,60,,48.99,63.1,29.99,30.0629,443,398700,8909,8416800,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 13:36:00-08:00
1766870460000,6.0397,10.2899,0.0,0.01,1,257,63.0,61,,49.33,63.0,30.0,30.073,463,416700,8446,8018100,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 13:21:00-08:00
1766869560000,5.816,10.0662,0.0,0.01,1,254,62.4,60,,48.33,62.4,30.0,30.0731,480,432000,7966,7601400,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 13:06:00-08:00
1766868660000,5.3686,9.8425,0.0,0.01,1,274,62.1,61,4.51,48.49,62.1,30.01,30.0831,493,443700,7473,7169400,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 12:51:00-08:00
1766867760000,4.9213,10.7373,0.0,0.01,1,269,62.1,62,,48.92,62.1,30.01,30.0831,503,452700,6970,6725700,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 12:36:00-08:00
1766866860000,4.9213,9.8425,0.0,0.01,1,270,61.2,64,,48.92,61.2,30.01,30.0832,510,459000,6460,6273000,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 12:21:00-08:00
1766865960000,6.0397,9.3951,0.0,0.01,1,247,60.8,64,,48.54,60.8,30.02,30.0933,511,459900,5949,5814000,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 12:06:00-08:00
1766865060000,5.3686,8.2767,0.0,0.01,1,243,60.3,64,4.51,48.07,60.3,30.03,30.1034,511,459900,5438,5354100,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 11:51:00-08:00
1766864160000,4.9213,8.2767,0.0,0.01,1,227,59.5,66,,48.13,59.5,30.04,30.1136,506,455400,4932,4894200,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 11:36:00-08:00
1766863260000,4.6976,7.1582,0.0,0.01,1,208,59.2,66,,47.85,59.2,30.04,30.1136,498,448200,4434,4438800,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 11:21:00-08:00
1766862360000,3.5791,6.7108,0.0,0.01,1,188,59.5,66,,48.13,59.5,30.04,30.1136,486,437400,3948,3990600,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 11:06:00-08:00
1766861460000,4.2502,7.1582,0.0,0.01,1,188,59.4,66,4.46,48.04,59.4,30.05,30.1236,470,423000,3478,3553200,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 10:51:00-08:00
1766860560000,3.3554,5.816,0.0,0.01,1,189,59.5,64,,47.31,59.5,30.05,30.1236,453,407700,2596,2744100,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 10:36:00-08:00
1766859660000,2.0132,4.9213,0.0,0.01,1,284,59.4,64,,47.22,59.4,30.06,30.1336,429,386100,3049,2722500,,2025-12-27,America/Los_Angeles,True,2025-12-27 10:21:00-08:00
1766858760000,0.8948,2.4606,0.0,0.01,1,4,59.0,65,4.42,47.25,59.0,30.06,30.1337,403,362700,2193,2336400,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 10:06:00-08:00
1766857860000,0.4474,2.4606,0.0,0.01,1,4,58.6,66,,47.28,58.6,30.06,30.1337,377,339300,1816,1973700,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 09:51:00-08:00
1766856960000,0.2237,2.0132,0.0,0.01,1,4,57.9,70,,48.17,57.9,30.06,30.1338,347,312300,1469,1634400,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 09:36:00-08:00
1766856060000,0.0,1.1185,0.0,0.01,1,4,57.0,73,,48.43,57.0,30.05,30.1239,313,281700,1156,1322100,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 09:21:00-08:00
1766855160000,0.0,2.0132,0.03,0.0,1,4,55.2,76,4.4,47.77,55.2,30.05,30.1242,276,248400,880,1040400,2025-12-27T17:06:00.000Z,2025-12-27,,,2025-12-27 09:06:00-08:00
1766854260000,0.2237,1.3422,0.0,0.0,1,4,54.5,80,,48.46,54.5,30.05,30.1243,237,213300,643,792000,2025-12-27T07:36:00.000Z,2025-12-27,,,2025-12-27 08:51:00-08:00
1766853360000,0.0,0.0,0.0,0.0,1,4,52.5,84,,47.81,52.5,30.04,30.1146,199,179100,444,578700,2025-12-27T07:36:00.000Z,2025-12-27,,,2025-12-27 08:36:00-08:00
1766852460000,0.2237,1.7895,0.0,0.0,1,4,49.8,84,,45.16,49.8,30.04,30.115,160,144000,284,399600,2025-12-27T07:36:00.000Z,2025-12-27,,,2025-12-27 08:21:00-08:00
1766851560000,0.0,1.3422,0.0,0.0,1,4,48.2,86,4.32,44.21,48.2,30.04,30.1152,121,108900,163,255600,2025-12-27T07:36:00.000Z,2025-12-27,,,2025-12-27 08:06:00-08:00
1766850660000,0.6711,3.1317,0.0,0.0,1,4,46.9,87,,43.24,46.9,30.03,30.1054,85,76500,78,146700,2025-12-27T07:36:00.000Z,2025-12-27,,,2025-12-27 07:51:00-08:00
1766849760000,0.4474,2.6843,0.0,0.0,1,4,45.5,90,,42.74,45.5,30.01,30.0855,56,50400,22,70200,2025-12-27T07:36:00.000Z,2025-12-27,,,2025-12-27 07:36:00-08:00
1766848860000,0.2237,3.1317,0.0,0.0,1,4,44.8,91,,42.34,44.8,30.01,30.0856,21,18900,1,19800,2025-12-27T07:36:00.000Z,2025-12-27,,,2025-12-27 07:21:00-08:00
1766847960000,1.1185,3.3554,0.0,0.0,1,4,45.1,89,4.15,42.05,45.1,30.0,30.0756,1,900,0,900,2025-12-27T07:36:00.000Z,2025-12-27,,,2025-12-27 07:06:00-08:00
