dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1754430420000,1.5659,5.145,0,0,1,204,70.5,67,59.0,70.4,29.99,30.0847,85,15300,0,76500,2025-04-26T15:31:00.000Z,2025-08-05,,,,2025-08-05 14:47:00-07:00
1754429520000,2.2369,4.0265,0,0,1,204,70.0,71,60.15,70.04,29.99,30.0848,114,20520,6927,6638400,,2025-08-05,America/Los_Angeles,True,,2025-08-05 14:32:00-07:00
1754428620000,2.6843,4.0265,0,0,1,204,69.8,72,60.36,69.86,30.0,30.0949,110,19800,6927,6535800,,2025-08-05,America/Los_Angeles,True,,2025-08-05 14:17:00-07:00
1754427720000,2.4606,4.2502,0,0,1,204,69.6,71,59.77,69.6,30.0,30.0949,231,41580,6720,6436800,,2025-08-05,America/Los_Angeles,True,4.48,2025-08-05 14:02:00-07:00
1754426820000,2.4606,4.0265,0,0,1,204,69.1,73,60.07,69.14,30.0,30.095,79,14220,6720,6228900,,2025-08-05,America/Los_Angeles,True,,2025-08-05 13:47:00-07:00
1754425920000,2.2369,3.8028,0,0,1,204,69.1,73,60.07,69.14,30.0,30.095,207,37260,6391,6157800,,2025-08-05,America/Los_Angeles,True,,2025-08-05 13:32:00-07:00
1754425020000,2.4606,4.0265,0,0,1,204,69.1,75,60.83,69.23,29.99,30.085,86,15480,3519,5971500,,2025-08-05,America/Los_Angeles,True,,2025-08-05 13:17:00-07:00
1754424120000,2.0132,4.2502,0,0,1,204,69.3,74,60.65,69.41,30.0,30.095,243,43740,3519,5894100,,2025-08-05,America/Los_Angeles,True,4.51,2025-08-05 13:02:00-07:00
1754423220000,2.2369,4.4739,0,0,1,204,69.8,72,60.36,69.86,30.0,30.0949,520,93600,3519,5675400,,2025-08-05,America/Los_Angeles,True,,2025-08-05 12:47:00-07:00
1754422320000,2.2369,4.2502,0,0,1,204,69.4,74,60.74,69.52,30.0,30.0949,829,149220,2727,5207400,,2025-08-05,America/Los_Angeles,True,,2025-08-05 12:32:00-07:00
1754421420000,2.4606,4.0265,0,0,1,204,69.1,73,60.07,69.14,30.0,30.095,739,133020,2727,4461300,,2025-08-05,America/Los_Angeles,True,,2025-08-05 12:17:00-07:00
1754420520000,2.4606,3.8028,0,0,1,204,69.1,72,59.68,69.09,30.01,30.105,784,141120,2727,3796200,,2025-08-05,America/Los_Angeles,True,4.6,2025-08-05 12:02:00-07:00
1754419620000,2.4606,5.3686,0,0,1,204,68.0,73,59.01,68.0,30.01,30.1052,792,142560,1763,3090600,,2025-08-05,America/Los_Angeles,True,,2025-08-05 11:47:00-07:00
