dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,local_time
1744594500000,3.3554,7.1582,0,0,1,244,55.9,87,29.93,30.0038,78,70200,22284,20125800,55.9,52.09,2025-04-01T21:20:00.000Z,2025-04-13,4.36,2025-04-13 18:35:00-07:00
1744593600000,3.1317,7.3819,0,0,1,205,56.1,87,29.93,30.0038,142,127800,22142,20055600,56.1,52.28,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 18:20:00-07:00
1744592700000,3.8028,6.9345,0,0,1,204,55.8,87,29.93,30.0038,180,162000,21962,19927800,55.8,51.99,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 18:05:00-07:00
1744591800000,4.6976,8.5004,0,0,1,197,55.8,87,29.93,30.0038,211,189900,21751,19765800,55.8,51.99,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 17:50:00-07:00
1744590900000,5.816,9.6188,0,0,1,207,55.8,87,29.92,29.9938,233,209700,21518,19575900,55.8,51.99,2025-04-01T21:20:00.000Z,2025-04-13,4.38,2025-04-13 17:35:00-07:00
1744590000000,6.2634,9.6188,0,0,1,208,55.9,85,29.91,29.9838,281,252900,21237,19366200,55.9,51.46,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 17:20:00-07:00
1744589100000,6.0397,9.1714,0,0,1,210,56.5,85,29.91,29.9837,326,293400,20911,19113300,56.5,52.04,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 17:05:00-07:00
1744588200000,5.145,7.6056,0,0,1,207,56.5,85,29.91,29.9837,442,397800,20469,18819900,56.5,52.04,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 16:50:00-07:00
1744587300000,5.5923,8.2767,0,0,1,209,56.5,84,29.91,29.9837,413,371700,20056,18422100,56.5,51.72,2025-04-01T21:20:00.000Z,2025-04-13,4.39,2025-04-13 16:35:00-07:00
1744586400000,5.145,8.7241,0,0,1,193,56.8,83,29.91,29.9836,477,429300,19579,18050400,56.8,51.69,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 16:20:00-07:00
1744585500000,5.145,8.2767,0,0,1,206,56.7,83,29.91,29.9836,597,537300,18982,17621100,56.7,51.59,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 16:05:00-07:00
1744584600000,5.145,8.5004,0,0,1,209,57.0,83,29.92,29.9936,592,532800,18390,17083800,57.0,51.89,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 15:50:00-07:00
1744583700000,4.6976,8.2767,0,0,1,220,57.2,82,29.92,29.9936,533,479700,17857,16551000,57.2,51.75,2025-04-01T21:20:00.000Z,2025-04-13,4.39,2025-04-13 15:35:00-07:00
1744582800000,5.3686,8.2767,0,0,1,193,56.8,82,29.93,30.0037,613,551700,17244,16071300,56.8,51.36,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 15:20:00-07:00
1744581900000,5.145,8.7241,0,0,1,199,57.0,82,29.93,30.0036,591,531900,16653,15519600,57.0,51.56,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 15:05:00-07:00
1744581000000,5.3686,8.9477,0,0,1,179,57.7,81,29.94,30.0136,696,626400,15957,14987700,57.7,51.91,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 14:50:00-07:00
1744580100000,5.816,9.6188,0,0,1,193,57.4,82,29.94,30.0136,664,597600,15293,14361300,57.4,51.95,2025-04-01T21:20:00.000Z,2025-04-13,4.38,2025-04-13 14:35:00-07:00
1744579200000,6.0397,9.8425,0,0,1,178,58.1,81,29.94,30.0135,735,661500,14558,13763700,58.1,52.3,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 14:20:00-07:00
1744578300000,5.5923,9.6188,0,0,1,166,58.6,80,29.94,30.0134,720,648000,13838,13102200,58.6,52.45,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 14:05:00-07:00
1744577400000,6.0397,9.6188,0,0,1,163,57.9,81,29.94,30.0135,824,741600,13014,12454200,57.9,52.1,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 13:50:00-07:00
1744576500000,6.0397,9.6188,0,0,1,167,58.1,81,29.95,30.0235,856,770400,12158,11712600,58.1,52.3,2025-04-01T21:20:00.000Z,2025-04-13,4.39,2025-04-13 13:35:00-07:00
1744575600000,5.816,8.9477,0,0,1,165,58.5,81,29.95,30.0235,699,629100,11459,10942200,58.5,52.69,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 13:20:00-07:00
1744574700000,6.2634,9.8425,0,0,1,164,58.5,81,29.95,30.0235,881,792900,10578,10313100,58.5,52.69,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 13:05:00-07:00
1744573800000,6.7108,9.3951,0,0,1,165,58.1,82,29.95,30.0235,834,750600,9744,9520200,58.1,52.63,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 12:50:00-07:00
1744572900000,7.1582,12.3031,0,0,1,155,57.6,82,29.96,30.0336,607,546300,9137,8769600,57.6,52.14,2025-04-01T21:20:00.000Z,2025-04-13,4.4,2025-04-13 12:35:00-07:00
1744572000000,6.9345,14.0927,0,0,1,147,57.9,82,29.96,30.0336,614,552600,8523,8223300,57.9,52.44,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 12:20:00-07:00
1744571100000,7.3819,12.5268,0,0,1,150,57.0,83,29.96,30.0337,485,436500,8038,7670700,57.0,51.89,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 12:05:00-07:00
1744570200000,6.4871,14.0927,0,0,1,131,57.4,82,29.96,30.0337,467,420300,7571,7234200,57.4,51.95,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 11:50:00-07:00
1744569300000,6.9345,14.0927,0,0,1,129,57.4,82,29.96,30.0337,566,509400,7005,6813900,57.4,51.95,2025-04-01T21:20:00.000Z,2025-04-13,4.43,2025-04-13 11:35:00-07:00
1744568400000,8.9477,15.4349,0,0,1,129,57.6,81,29.96,30.0336,567,510300,6438,6304500,57.6,51.81,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 11:20:00-07:00
1744567500000,9.8425,15.2112,0,0,1,127,57.9,80,29.95,30.0236,651,585900,5787,5794200,57.9,51.77,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 11:05:00-07:00
1744566600000,8.7241,17.4481,0,0,1,124,58.3,80,29.94,30.0135,682,613800,5105,5208300,58.3,52.16,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 10:50:00-07:00
1744565700000,9.3951,14.7638,0,0,1,125,58.6,79,29.94,30.0134,684,615600,4421,4594500,58.6,52.11,2025-04-01T21:20:00.000Z,2025-04-13,4.56,2025-04-13 10:35:00-07:00
1744564800000,8.053,14.5401,0,0,1,124,59.2,80,29.93,30.0033,650,585000,3771,3978900,59.2,53.03,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 10:20:00-07:00
1744563900000,8.053,14.7638,0,0,1,126,58.8,81,29.93,30.0034,604,543600,3167,3393900,58.8,52.98,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 10:05:00-07:00
1744563000000,6.9345,13.6453,0,0,1,119,58.6,82,29.93,30.0034,562,505800,2605,2850300,58.6,53.12,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 09:50:00-07:00
1744562100000,6.2634,10.961,0,0,1,120,58.1,83,29.93,30.0035,516,464400,2089,2344500,58.1,52.96,2025-04-01T21:20:00.000Z,2025-04-13,4.53,2025-04-13 09:35:00-07:00
1744561200000,5.145,11.1847,0,0,1,106,57.2,85,29.93,30.0036,401,360900,1688,1880100,57.2,52.73,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 09:20:00-07:00
1744560300000,5.145,10.2899,0,0,1,113,56.7,87,29.93,30.0037,309,278100,1379,1519200,56.7,52.87,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 09:05:00-07:00
1744559400000,3.8028,8.9477,0,0,1,120,56.1,87,29.93,30.0038,240,216000,1139,1241100,56.1,52.28,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 08:50:00-07:00
1744558500000,4.4739,9.6188,0,0,1,107,55.4,88,29.92,29.9938,251,225900,888,1025100,55.4,51.9,2025-04-01T21:20:00.000Z,2025-04-13,4.27,2025-04-13 08:35:00-07:00
1744557600000,3.3554,9.1714,0,0,1,99,54.7,91,29.92,29.9939,268,241200,620,799200,54.7,52.12,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 08:20:00-07:00
1744556700000,0.4474,3.1317,0,0,1,129,53.4,93,29.92,29.9941,225,202500,395,558000,53.4,51.43,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 08:05:00-07:00
1744555800000,0.2237,3.5791,0,0,1,129,51.8,95,29.92,29.9944,175,157500,220,355500,51.8,50.41,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 07:50:00-07:00
1744554900000,0.0,1.5659,0,0,1,129,50.2,96,29.91,29.9846,123,110700,97,198000,50.2,49.1,2025-04-01T21:20:00.000Z,2025-04-13,4.23,2025-04-13 07:35:00-07:00
1744554000000,0.0,0.0,0,0,1,129,48.9,96,29.91,29.9848,57,51300,40,87300,48.9,47.81,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 07:20:00-07:00
1744553100000,0.0,0.0,0,0,1,129,48.0,96,29.9,29.9749,27,24300,13,36000,48.0,46.91,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 07:05:00-07:00
1744552200000,0.2237,2.6843,0,0,1,129,47.5,96,29.9,29.9749,12,10800,1,11700,47.5,46.42,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 06:50:00-07:00
1744551300000,0.0,0.0,0,0,1,129,47.8,96,29.89,29.9649,1,900,0,900,47.8,46.72,2025-04-01T21:20:00.000Z,2025-04-13,4.24,2025-04-13 06:35:00-07:00
1744550400000,0.0,0.0,0,0,1,129,48.4,96,29.89,29.9648,0,0,0,0,48.4,47.31,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 06:20:00-07:00
1744549500000,0.0,0.0,0,0,1,129,49.1,95,29.88,29.9547,0,0,0,0,49.1,47.73,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 06:05:00-07:00
1744548600000,0.0,0.0,0,0,1,129,49.5,95,29.88,29.9546,0,0,0,0,49.5,48.13,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 05:50:00-07:00
1744547700000,0.0,0.0,0,0,1,129,49.3,95,29.88,29.9546,0,0,0,0,49.3,47.93,2025-04-01T21:20:00.000Z,2025-04-13,4.25,2025-04-13 05:35:00-07:00
1744546800000,0.0,0.0,0,0,1,129,49.1,95,29.88,29.9547,0,0,0,0,49.1,47.73,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 05:20:00-07:00
1744545900000,0.0,0.0,0,0,1,129,49.6,95,29.88,29.9546,0,0,0,0,49.6,48.23,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 05:05:00-07:00
1744545000000,0.0,0.0,0,0,1,129,49.6,95,29.88,29.9546,0,0,0,0,49.6,48.23,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 04:50:00-07:00
1744544100000,0.0,0.0,0,0,1,129,49.8,95,29.88,29.9546,0,0,0,0,49.8,48.43,2025-04-01T21:20:00.000Z,2025-04-13,4.25,2025-04-13 04:35:00-07:00
1744543200000,0.0,0.0,0,0,1,129,50.2,95,29.88,29.9545,0,0,0,0,50.2,48.82,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 04:20:00-07:00
1744542300000,0.0,0.0,0,0,1,129,50.5,95,29.88,29.9545,0,0,0,0,50.5,49.12,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 04:05:00-07:00
1744541400000,0.0,0.0,0,0,1,129,50.9,95,29.88,29.9544,0,0,0,0,50.9,49.52,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 03:50:00-07:00
1744540500000,0.0,0.0,0,0,1,129,50.9,95,29.89,29.9644,0,0,0,0,50.9,49.52,2025-04-01T21:20:00.000Z,2025-04-13,4.25,2025-04-13 03:35:00-07:00
1744539600000,0.0,0.0,0,0,1,129,51.3,94,29.89,29.9644,0,0,0,0,51.3,49.63,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 03:20:00-07:00
1744538700000,0.0,0.0,0,0,1,129,51.4,94,29.89,29.9644,0,0,0,0,51.4,49.73,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 03:05:00-07:00
1744537800000,0.0,0.0,0,0,1,129,51.4,94,29.89,29.9644,0,0,0,0,51.4,49.73,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 02:50:00-07:00
1744536900000,0.0,0.0,0,0,1,129,51.3,94,29.89,29.9644,0,0,0,0,51.3,49.63,2025-04-01T21:20:00.000Z,2025-04-13,4.26,2025-04-13 02:35:00-07:00
1744536000000,0.0,0.0,0,0,1,129,51.6,94,29.89,29.9643,0,0,0,0,51.6,49.93,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 02:20:00-07:00
1744535100000,0.0,0.0,0,0,1,129,51.8,93,29.89,29.9643,0,0,0,0,51.8,49.84,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 02:05:00-07:00
1744534200000,0.0,0.0,0,0,1,129,52.0,93,29.89,29.9643,0,0,0,0,52.0,50.04,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 01:50:00-07:00
1744533300000,0.0,0.0,0,0,1,129,52.2,93,29.9,29.9743,0,0,0,0,52.2,50.24,2025-04-01T21:20:00.000Z,2025-04-13,4.28,2025-04-13 01:35:00-07:00
1744532400000,0.0,1.5659,0,0,1,129,52.3,93,29.9,29.9742,0,0,0,0,52.3,50.34,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 01:20:00-07:00
1744531500000,0.0,0.0,0,0,1,129,52.3,93,29.9,29.9742,0,0,0,0,52.3,50.34,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 01:05:00-07:00
1744530600000,0.0,0.0,0,0,1,129,52.5,93,29.9,29.9742,0,0,0,0,52.5,50.53,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 00:50:00-07:00
1744529700000,0.0,0.0,0,0,1,129,52.7,93,29.9,29.9742,0,0,0,0,52.7,50.73,2025-04-01T21:20:00.000Z,2025-04-13,4.28,2025-04-13 00:35:00-07:00
1744528800000,0.0,0.0,0,0,1,129,52.9,93,29.9,29.9742,0,0,0,0,52.9,50.93,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 00:20:00-07:00
1744527900000,0.0,0.0,0,0,1,129,53.2,93,29.9,29.9741,0,0,0,0,53.2,51.23,2025-04-01T21:20:00.000Z,2025-04-13,,2025-04-13 00:05:00-07:00
