dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1775544660000,0.0,0.0,0,0,1,177,56.5,84,51.72,29.97,30.0438,0,0,24800,22320000,56.5,2026-04-01T06:36:00.000Z,2026-04-06,,,,2026-04-06 23:51:00-07:00
1775543760000,0.0,0.0,0,0,1,177,56.8,83,51.69,29.97,30.0438,0,0,24800,22320000,56.8,2026-04-01T06:36:00.000Z,2026-04-06,4.28,,,2026-04-06 23:36:00-07:00
1775542860000,0.0,0.0,0,0,1,177,57.2,82,51.75,29.97,30.0437,0,0,24800,22320000,57.2,2026-04-01T06:36:00.000Z,2026-04-06,,,,2026-04-06 23:21:00-07:00
1775541960000,0.0,0.0,0,0,1,177,57.9,82,52.44,29.97,30.0436,0,0,24800,22320000,57.9,2026-04-01T06:36:00.000Z,2026-04-06,,,,2026-04-06 23:06:00-07:00
1775541060000,0.0,0.0,0,0,1,177,58.3,80,52.16,29.97,30.0436,0,0,24800,22320000,58.3,2026-04-01T06:36:00.000Z,2026-04-06,,,,2026-04-06 22:51:00-07:00
1775540160000,0.0,0.0,0,0,1,177,58.8,79,52.3,29.98,30.0535,0,0,24800,22320000,58.8,2026-04-01T06:36:00.000Z,2026-04-06,4.28,,,2026-04-06 22:36:00-07:00
1775539260000,0.0,0.0,0,0,1,177,59.0,78,52.15,29.98,30.0535,0,0,24800,22320000,59.0,,2026-04-06,,America/Los_Angeles,True,2026-04-06 22:21:00-07:00
1775537460000,0.0,0.0,0,0,1,177,60.4,75,52.44,29.98,30.0533,0,0,24800,22320000,60.4,2026-04-01T06:36:00.000Z,2026-04-06,,,,2026-04-06 21:51:00-07:00
1775536560000,0.0,0.0,0,0,1,177,61.0,74,52.65,29.97,30.0432,0,0,24800,22320000,61.0,2026-04-01T06:36:00.000Z,2026-04-06,4.29,,,2026-04-06 21:36:00-07:00
1775535660000,0.0,0.0,0,0,1,177,61.2,74,52.84,29.97,30.0431,0,0,24800,22320000,61.2,2026-04-01T06:36:00.000Z,2026-04-06,,,,2026-04-06 21:21:00-07:00
1775534760000,0.0,0.0,0,0,1,177,61.2,74,52.84,29.96,30.0331,0,0,24800,22320000,61.2,2026-04-01T06:36:00.000Z,2026-04-06,,,,2026-04-06 21:06:00-07:00
1775533860000,0.0,1.7895,0,0,1,177,61.2,73,52.47,29.95,30.0231,0,0,24800,22320000,61.2,2026-04-01T06:36:00.000Z,2026-04-06,,,,2026-04-06 20:51:00-07:00
1775532960000,0.0,0.0,0,0,1,177,61.5,72,52.39,29.95,30.0231,0,0,24800,22320000,61.5,2026-04-01T06:36:00.000Z,2026-04-06,4.3,,,2026-04-06 20:36:00-07:00
1775532060000,0.4474,2.0132,0,0,1,177,61.9,72,52.77,29.95,30.023,0,0,24800,22320000,61.9,2026-04-01T06:36:00.000Z,2026-04-06,,,,2026-04-06 20:21:00-07:00
1775531160000,0.4474,2.0132,0,0,1,177,62.2,72,53.06,29.94,30.0129,0,0,24800,22320000,62.2,2026-04-01T06:36:00.000Z,2026-04-06,,,,2026-04-06 20:06:00-07:00
