dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1753644720000,2.4606,5.3686,0,0,1,204,66.7,80,60.33,66.7,30.01,30.1055,842,151560,0,757800,2025-04-26T15:31:00.000Z,2025-07-27,,,,2025-07-27 12:32:00-07:00
1753643820000,2.6843,5.145,0,0,1,199,66.2,81,60.19,66.2,30.01,30.1055,870,156600,2876,3594600,,2025-07-27,America/Los_Angeles,True,,2025-07-27 12:17:00-07:00
1753642920000,1.1185,4.4739,0,0,1,196,65.5,82,59.85,65.5,30.02,30.1157,815,146700,2369,2811600,,2025-07-27,America/Los_Angeles,True,4.55,2025-07-27 12:02:00-07:00
1753642020000,1.5659,4.0265,0,0,1,187,64.9,83,59.61,64.9,30.03,30.1258,329,59220,2369,2078100,,2025-07-27,America/Los_Angeles,True,,2025-07-27 11:47:00-07:00
1753641120000,2.4606,4.0265,0,0,1,187,65.1,82,59.46,65.1,30.02,30.1158,275,49500,2369,1782000,,2025-07-27,America/Los_Angeles,True,,2025-07-27 11:32:00-07:00
1753640220000,2.908,4.6976,0,0,1,187,66.0,81,60.0,66.0,30.02,30.1156,178,32040,2213,1534500,,2025-07-27,America/Los_Angeles,True,,2025-07-27 11:17:00-07:00
1753639320000,3.1317,5.5923,0,0,1,168,67.1,78,60.0,67.1,30.01,30.1054,156,28080,1573,1374300,,2025-07-27,America/Los_Angeles,True,4.36,2025-07-27 11:02:00-07:00
1753638420000,2.2369,5.145,0,0,1,154,67.5,76,59.66,67.5,30.01,30.1053,238,42840,1573,1233900,,2025-07-27,America/Los_Angeles,True,,2025-07-27 10:47:00-07:00
1753637520000,2.4606,4.2502,0,0,1,154,67.8,75,59.58,67.8,30.01,30.1053,282,50760,1573,1019700,,2025-07-27,America/Los_Angeles,True,,2025-07-27 10:32:00-07:00
1753636620000,2.0132,4.0265,0,0,1,154,68.0,75,59.77,68.0,30.01,30.1052,65,11700,1494,765900,,2025-07-27,America/Los_Angeles,True,,2025-07-27 10:17:00-07:00
1753635720000,0.0,4.0265,0,0,1,62,67.8,75,59.58,67.8,30.01,30.1053,55,9900,1494,707400,,2025-07-27,America/Los_Angeles,True,4.27,2025-07-27 10:02:00-07:00
1753634820000,0.8948,3.8028,0,0,1,61,66.9,78,59.81,66.9,30.01,30.1054,79,14220,1288,657900,,2025-07-27,America/Los_Angeles,True,,2025-07-27 09:47:00-07:00
1753633920000,0.2237,2.2369,0,0,1,61,66.0,79,59.29,66.0,30.01,30.1056,158,28440,1232,586800,,2025-07-27,America/Los_Angeles,True,,2025-07-27 09:32:00-07:00
1753633020000,0.2237,2.908,0,0,1,176,65.1,81,59.12,65.1,30.01,30.1057,56,10080,1067,444600,,2025-07-27,America/Los_Angeles,True,,2025-07-27 09:17:00-07:00
1753632120000,0.6711,2.2369,0,0,1,216,64.4,83,59.12,64.4,30.01,30.1059,48,8640,1067,394200,,2025-07-27,America/Los_Angeles,True,4.27,2025-07-27 09:02:00-07:00
1753631220000,0.0,1.3422,0,0,1,216,63.5,86,59.23,63.5,30.01,30.106,55,9900,1067,351000,,2025-07-27,America/Los_Angeles,True,,2025-07-27 08:47:00-07:00
1753630320000,0.2237,1.7895,0,0,1,216,62.1,89,58.82,62.1,30.01,30.1063,110,19800,961,301500,,2025-07-27,America/Los_Angeles,True,,2025-07-27 08:32:00-07:00
1753629420000,0.8948,2.4606,0,0,1,216,60.8,92,58.46,60.8,30.01,30.1065,57,10260,857,202500,,2025-07-27,America/Los_Angeles,True,,2025-07-27 08:17:00-07:00
1753628520000,0.8948,2.2369,0,0,1,216,59.4,95,57.97,59.4,30.01,30.1068,106,19080,857,151200,,2025-07-27,America/Los_Angeles,True,4.25,2025-07-27 08:02:00-07:00
1753627620000,0.0,1.3422,0,0,1,216,57.6,96,56.47,57.6,30.0,30.0971,21,3780,849,55800,,2025-07-27,America/Los_Angeles,True,,2025-07-27 07:47:00-07:00
1753626720000,0.0,0.8948,0,0,1,216,55.9,96,54.78,55.9,29.99,30.0874,15,2700,849,36900,,2025-07-27,America/Los_Angeles,True,,2025-07-27 07:32:00-07:00
1753625820000,0.0,0.0,0,0,1,216,55.2,96,54.08,55.2,29.99,30.0875,11,1980,849,23400,,2025-07-27,America/Los_Angeles,True,,2025-07-27 07:17:00-07:00
1753624920000,0.0,0.0,0,0,1,216,54.9,96,53.78,54.9,29.99,30.0876,8,1440,849,13500,,2025-07-27,America/Los_Angeles,True,4.25,2025-07-27 07:02:00-07:00
1753624020000,0.0,0.0,0,0,1,216,54.5,95,53.1,54.5,29.99,30.0877,5,900,842,6300,,2025-07-27,America/Los_Angeles,True,,2025-07-27 06:47:00-07:00
1753623120000,0.0,0.0,0,0,1,216,54.5,95,53.1,54.5,29.99,30.0877,2,360,842,1800,,2025-07-27,America/Los_Angeles,True,,2025-07-27 06:32:00-07:00
1753622220000,0.0,0.0,0,0,1,216,54.5,95,53.1,54.5,29.98,30.0776,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 06:17:00-07:00
1753621320000,0.0,0.0,0,0,1,216,54.7,94,53.01,54.7,29.98,30.0776,0,0,842,0,,2025-07-27,America/Los_Angeles,True,4.25,2025-07-27 06:02:00-07:00
1753620420000,0.0,0.0,0,0,1,216,54.7,93,52.72,54.7,29.98,30.0776,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 05:47:00-07:00
1753619520000,0.0,0.0,0,0,1,216,54.7,92,52.42,54.7,29.97,30.0676,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 05:32:00-07:00
1753618620000,0.0,0.0,0,0,1,216,54.7,92,52.42,54.7,29.97,30.0676,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 05:17:00-07:00
1753617720000,0.0,0.0,0,0,1,216,54.7,92,52.42,54.7,29.96,30.0575,0,0,842,0,,2025-07-27,America/Los_Angeles,True,4.26,2025-07-27 05:02:00-07:00
1753616820000,0.0,0.0,0,0,1,216,54.7,91,52.12,54.7,29.96,30.0575,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 04:47:00-07:00
1753615920000,0.0,0.0,0,0,1,216,55.2,92,52.92,55.2,29.96,30.0574,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 04:32:00-07:00
1753615020000,0.0,0.0,0,0,1,216,55.8,94,54.1,55.8,29.96,30.0573,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 04:17:00-07:00
1753614120000,0.0,0.0,0,0,1,216,55.9,94,54.2,55.9,29.96,30.0573,0,0,842,0,,2025-07-27,America/Los_Angeles,True,4.26,2025-07-27 04:02:00-07:00
1753613220000,0.0,0.0,0,0,1,216,56.1,94,54.4,56.1,29.96,30.0573,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 03:47:00-07:00
1753612320000,0.0,0.0,0,0,1,216,56.5,94,54.79,56.5,29.96,30.0572,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 03:32:00-07:00
1753611420000,0.0,0.0,0,0,1,216,56.8,94,55.09,56.8,29.96,30.0571,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 03:17:00-07:00
1753610520000,0.0,0.0,0,0,1,216,56.8,94,55.09,56.8,29.96,30.0571,0,0,842,0,,2025-07-27,America/Los_Angeles,True,4.27,2025-07-27 03:02:00-07:00
1753609620000,0.0,0.0,0,0,1,216,57.0,94,55.29,57.0,29.96,30.0571,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 02:47:00-07:00
1753608720000,0.0,0.0,0,0,1,216,57.0,94,55.29,57.0,29.97,30.0671,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 02:32:00-07:00
1753607820000,0.0,0.0,0,0,1,216,57.4,93,55.39,57.4,29.97,30.067,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 02:17:00-07:00
1753606920000,0.0,0.0,0,0,1,216,57.6,92,55.29,57.6,29.97,30.067,0,0,842,0,,2025-07-27,America/Los_Angeles,True,4.27,2025-07-27 02:02:00-07:00
1753606020000,0.0,0.0,0,0,1,216,57.7,92,55.39,57.7,29.97,30.067,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 01:47:00-07:00
1753605120000,0.0,0.0,0,0,1,216,57.7,91,55.09,57.7,29.97,30.067,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 01:32:00-07:00
1753604220000,0.0,0.0,0,0,1,216,57.9,90,54.98,57.9,29.97,30.067,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 01:17:00-07:00
1753603320000,0.0,0.0,0,0,1,216,57.9,88,54.37,57.9,29.97,30.067,0,0,842,0,,2025-07-27,America/Los_Angeles,True,4.28,2025-07-27 01:02:00-07:00
1753602420000,0.0,0.0,0,0,1,216,58.5,88,54.96,58.5,29.97,30.0668,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 00:47:00-07:00
1753601520000,0.0,0.0,0,0,1,216,58.6,88,55.05,58.6,29.98,30.0769,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 00:32:00-07:00
1753600620000,0.0,0.0,0,0,1,216,58.8,89,55.56,58.8,29.98,30.0768,0,0,842,0,,2025-07-27,America/Los_Angeles,True,,2025-07-27 00:17:00-07:00
1753599720000,0.0,0.0,0,0,1,216,59.0,88,55.45,59.0,29.98,30.0768,0,0,842,0,,2025-07-27,America/Los_Angeles,True,4.29,2025-07-27 00:02:00-07:00
