dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1773384720000,0.2237,1.5659,0,0,1,216,56.5,90,4.31,53.6,30.05,30.1475,0,0,11209,10088100,56.5,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 23:52:00-07:00
1773383820000,0.0,0.0,0,0,1,216,57.7,89,,54.48,30.05,30.1472,0,0,11209,10088100,57.7,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 23:37:00-07:00
1773382920000,0.2237,2.2369,0,0,1,216,59.4,88,,55.84,30.05,30.1469,0,0,11209,10088100,59.4,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 23:22:00-07:00
1773382020000,0.6711,2.4606,0,0,1,216,60.4,87,,56.51,30.05,30.1467,0,0,11209,10088100,60.4,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 23:07:00-07:00
1773381120000,1.5659,2.6843,0,0,1,216,58.6,89,4.31,55.37,30.05,30.1471,0,0,11209,10088100,58.6,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 22:52:00-07:00
1773380220000,0.0,0.0,0,0,1,216,57.4,91,,54.79,30.05,30.1473,0,0,11209,10088100,57.4,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 22:37:00-07:00
1773379320000,0.0,0.0,0,0,1,216,57.4,90,,54.49,30.05,30.1473,0,0,11209,10088100,57.4,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 22:22:00-07:00
1773378420000,0.0,2.0132,0,0,1,216,58.3,91,,55.68,30.05,30.1471,0,0,11209,10088100,58.3,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 22:07:00-07:00
1773377520000,0.0,1.3422,0,0,1,216,57.0,92,4.32,54.7,30.05,30.1474,0,0,11209,10088100,57.0,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 21:52:00-07:00
1773376620000,0.0,1.1185,0,0,1,216,56.8,91,,54.2,30.05,30.1474,0,0,11209,10088100,56.8,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 21:37:00-07:00
1773375720000,0.0,0.0,0,0,1,216,57.0,91,,54.4,30.05,30.1474,0,0,11209,10088100,57.0,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 21:22:00-07:00
1773373920000,0.0,1.5659,0,0,1,216,57.6,89,4.32,54.38,30.05,30.1473,0,0,11209,10088100,57.6,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 20:52:00-07:00
1773373020000,0.0,0.0,0,0,1,216,58.5,88,,54.96,30.05,30.1471,0,0,11209,10088100,58.5,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 20:37:00-07:00
1773372120000,0.0,0.0,0,0,1,216,59.4,88,,55.84,30.05,30.1469,0,0,11209,10088100,59.4,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 20:22:00-07:00
1773371220000,0.0,0.0,0,0,1,216,60.1,87,,56.22,30.05,30.1468,0,0,11209,10088100,60.1,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 20:07:00-07:00
1773370320000,0.0,0.0,0,0,1,216,61.0,88,4.33,57.42,30.05,30.1466,0,0,11209,10088100,61.0,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 19:52:00-07:00
1773369420000,0.2237,1.7895,0,0,1,216,61.7,87,,57.79,30.05,30.1465,0,0,11209,10088100,61.7,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 19:37:00-07:00
1773368520000,0.0,0.0,0,0,1,216,62.6,86,,58.35,30.05,30.1463,0,0,11209,10088100,62.6,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 19:22:00-07:00
1773367620000,0.0,1.3422,0,0,1,216,63.7,84,,58.77,30.04,30.1361,1,900,11208,10088100,63.7,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 19:07:00-07:00
1773366720000,0.0,1.5659,0,0,1,216,64.6,82,4.33,58.98,30.05,30.146,5,4500,11203,10087200,64.6,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 18:52:00-07:00
1773365820000,1.1185,2.4606,0,0,1,216,66.0,77,,58.58,30.05,30.1457,9,8100,11194,10082700,66.0,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 18:37:00-07:00
1773364920000,0.6711,3.5791,0,0,1,216,68.0,67,,56.62,30.04,30.1353,15,13500,11179,10074600,68.0,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 18:22:00-07:00
1773364020000,1.1185,2.2369,0,0,1,216,69.8,62,,56.18,30.05,30.145,19,17100,11160,10061100,69.39,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 18:07:00-07:00
1773363120000,1.3422,2.908,0,0,1,216,71.8,52,4.34,53.21,30.05,30.1447,24,21600,11136,10044000,71.12,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 17:52:00-07:00
1773362220000,0.0,0.0,0,0,1,216,72.3,43,,48.54,30.05,30.1446,27,24300,11109,10022400,71.25,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 17:37:00-07:00
1773361320000,1.3422,4.0265,0,0,1,216,73.2,41,,48.07,30.06,30.1544,32,28800,11077,9998100,72.15,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 17:22:00-07:00
1773360420000,0.6711,2.908,0,0,1,216,73.2,41,,48.07,30.06,30.1544,37,33300,11040,9969300,72.15,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 17:07:00-07:00
1773359520000,0.6711,2.6843,0,0,1,216,73.0,41,4.36,47.89,30.06,30.1545,43,38700,10997,9936000,71.93,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 16:52:00-07:00
1773358620000,1.5659,4.2502,0,0,1,216,73.2,42,,48.72,30.07,30.1645,45,40500,10952,9897300,72.19,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 16:37:00-07:00
1773357720000,0.0,2.2369,0,0,1,216,72.9,42,,48.45,30.07,30.1645,65,58500,10887,9856800,71.86,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 16:22:00-07:00
1773356820000,0.2237,2.4606,0,0,1,216,72.0,48,,51.22,30.08,30.1747,84,75600,10313,9357300,71.16,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 16:07:00-07:00
1773355920000,0.6711,2.6843,0,0,1,216,71.4,52,4.41,52.85,30.08,30.1748,490,441000,10397,9722700,70.68,,2026-03-12,America/Los_Angeles,True,2026-03-12 15:52:00-07:00
1773355020000,0.0,2.2369,0,0,1,216,71.4,53,,53.36,30.09,30.1849,265,238500,10048,9281700,70.73,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 15:37:00-07:00
1773354120000,1.3422,4.6976,0,0,1,216,70.3,60,,55.75,30.1,30.1951,78,70200,9970,9043200,69.85,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 15:22:00-07:00
1773353220000,2.908,4.6976,0,0,1,216,70.5,64,4.51,57.72,30.1,30.1951,123,110700,9847,8973000,70.26,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 15:07:00-07:00
1773352320000,2.6843,4.6976,0,0,1,216,71.6,61,,57.43,30.1,30.1949,642,577800,9205,8862300,71.33,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 14:52:00-07:00
1773351420000,2.6843,4.4739,0,0,1,216,73.0,53,,54.84,30.1,30.1946,760,684000,8445,8284500,72.49,2026-02-19T18:37:00.000Z,2026-03-12,,,2026-03-12 14:37:00-07:00
