dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1752247860000,1.3422,2.2369,0,0,1,140,59.0,93,56.98,59.0,29.96,30.0567,36,6480,0,32400,2025-04-26T15:31:00.000Z,2025-07-11,,,,2025-07-11 08:31:00-07:00
1752246960000,1.3422,2.4606,0,0,1,140,59.2,93,57.18,59.2,29.96,30.0567,32,5760,55,126000,,2025-07-11,4.27,America/Los_Angeles,True,2025-07-11 08:16:00-07:00
1752246060000,0.8948,2.2369,0,0,1,140,59.2,93,57.18,59.2,29.96,30.0567,29,5220,55,97200,,2025-07-11,,America/Los_Angeles,True,2025-07-11 08:01:00-07:00
1752245160000,0.4474,2.6843,0,0,1,140,59.0,94,57.27,59.0,29.96,30.0567,23,4140,55,71100,,2025-07-11,,America/Los_Angeles,True,2025-07-11 07:46:00-07:00
1752244260000,0.6711,2.908,0,0,1,140,59.2,94,57.47,59.2,29.95,30.0466,21,3780,45,50400,,2025-07-11,,America/Los_Angeles,True,2025-07-11 07:31:00-07:00
1752243360000,0.4474,2.4606,0,0,1,140,59.2,94,57.47,59.2,29.95,30.0466,16,2880,39,31500,,2025-07-11,4.27,America/Los_Angeles,True,2025-07-11 07:16:00-07:00
1752242460000,0.8948,2.6843,0,0,1,140,59.2,94,57.47,59.2,29.94,30.0366,10,1800,39,17100,,2025-07-11,,America/Los_Angeles,True,2025-07-11 07:01:00-07:00
1752241560000,0.4474,2.4606,0,0,1,140,59.2,94,57.47,59.2,29.93,30.0266,6,1080,36,8100,,2025-07-11,,America/Los_Angeles,True,2025-07-11 06:46:00-07:00
1752240660000,0.4474,2.6843,0,0,1,140,59.2,94,57.47,59.2,29.93,30.0266,3,540,36,2700,,2025-07-11,,America/Los_Angeles,True,2025-07-11 06:31:00-07:00
1752239760000,0.4474,2.4606,0,0,1,140,59.2,94,57.47,59.2,29.93,30.0266,0,0,36,0,,2025-07-11,4.27,America/Los_Angeles,True,2025-07-11 06:16:00-07:00
1752238860000,0.2237,2.2369,0,0,1,140,59.0,94,57.27,59.0,29.93,30.0266,0,0,36,0,,2025-07-11,,America/Los_Angeles,True,2025-07-11 06:01:00-07:00
1752237960000,0.4474,2.0132,0,0,1,140,59.0,94,57.27,59.0,29.92,30.0166,0,0,36,0,,2025-07-11,,America/Los_Angeles,True,2025-07-11 05:46:00-07:00
1752237060000,0.6711,5.145,0,0,1,179,59.0,94,57.27,59.0,29.91,30.0066,0,0,36,0,,2025-07-11,,America/Los_Angeles,True,2025-07-11 05:31:00-07:00
1752236160000,0.6711,2.0132,0,0,1,199,59.2,95,57.77,59.2,29.9,29.9965,0,0,36,0,,2025-07-11,4.27,America/Los_Angeles,True,2025-07-11 05:16:00-07:00
1752235260000,0.0,2.0132,0,0,1,199,59.0,95,57.57,59.0,29.9,29.9965,0,0,36,0,,2025-07-11,,America/Los_Angeles,True,2025-07-11 05:01:00-07:00
1752234360000,0.0,1.7895,0,0,1,199,58.5,96,57.36,58.5,29.9,29.9966,0,0,36,0,,2025-07-11,,America/Los_Angeles,True,2025-07-11 04:46:00-07:00
1752233460000,0.0,0.0,0,0,1,199,58.1,95,56.67,58.1,29.9,29.9967,0,0,36,0,,2025-07-11,,America/Los_Angeles,True,2025-07-11 04:31:00-07:00
1752232560000,0.0,0.0,0,0,1,199,58.1,95,56.67,58.1,29.9,29.9967,0,0,36,0,,2025-07-11,4.27,America/Los_Angeles,True,2025-07-11 04:16:00-07:00
1752231660000,0.0,0.0,0,0,1,199,58.3,95,56.87,58.3,29.89,29.9866,0,0,36,0,,2025-07-11,,America/Los_Angeles,True,2025-07-11 04:01:00-07:00
1752230760000,0.2237,1.3422,0,0,1,199,58.3,95,56.87,58.3,29.89,29.9866,0,0,36,0,,2025-07-11,,America/Los_Angeles,True,2025-07-11 03:46:00-07:00
1752229860000,0.0,1.5659,0,0,1,199,57.9,94,56.18,57.9,29.89,29.9867,0,0,36,0,,2025-07-11,,America/Los_Angeles,True,2025-07-11 03:31:00-07:00
1752228960000,0.0,1.3422,0,0,1,199,57.2,93,55.19,57.2,29.89,29.9868,0,0,36,0,,2025-07-11,4.26,America/Los_Angeles,True,2025-07-11 03:16:00-07:00
1752228060000,0.0,0.0,0,0,1,199,56.8,91,54.2,56.8,29.88,29.9769,0,0,36,0,,2025-07-11,,America/Los_Angeles,True,2025-07-11 03:01:00-07:00
1752227160000,0.0,0.0,0,0,1,199,57.0,91,54.4,57.0,29.88,29.9768,0,0,36,0,,2025-07-11,,America/Los_Angeles,True,2025-07-11 02:46:00-07:00
1752226260000,0.0,0.0,0,0,1,199,57.0,90,54.09,57.0,29.88,29.9768,0,0,36,0,,2025-07-11,,America/Los_Angeles,True,2025-07-11 02:31:00-07:00
1752225360000,0.0,0.0,0,0,1,199,57.2,90,54.29,57.2,29.88,29.9768,0,0,36,0,,2025-07-11,4.27,America/Los_Angeles,True,2025-07-11 02:16:00-07:00
1752224460000,0.0,0.0,0,0,1,199,57.4,90,54.49,57.4,29.88,29.9768,0,0,36,0,,2025-07-11,,America/Los_Angeles,True,2025-07-11 02:01:00-07:00
