dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1788245580000,0.0,0.0,0,0,1,225,59.9,85,4.3,55.38,29.96,30.0565,0,0,12586,11327400,59.9,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 23:53:00-07:00
1788244680000,0.0,0.0,0,0,1,225,60.4,84,,55.54,29.95,30.0464,0,0,12586,11327400,60.4,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 23:38:00-07:00
1788243780000,0.0,0.0,0,0,1,225,61.3,83,,56.09,29.94,30.0362,0,0,12586,11327400,61.3,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 23:23:00-07:00
1788242880000,0.0,1.1185,0,0,1,225,61.5,85,,56.95,29.94,30.0362,0,0,12586,11327400,61.5,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 23:08:00-07:00
1788241980000,0.0,0.0,0,0,1,225,61.2,85,4.3,56.65,29.94,30.0362,0,0,12586,11327400,61.2,,2026-08-31,America/Los_Angeles,True,2026-08-31 22:53:00-07:00
1788241080000,0.0,0.0,0,0,1,225,61.7,84,,56.81,29.93,30.0261,0,0,12586,11327400,61.7,,2026-08-31,America/Los_Angeles,True,2026-08-31 22:38:00-07:00
1788240180000,0.0,0.0,0,0,1,225,62.1,84,,57.2,29.93,30.026,0,0,12586,11327400,62.1,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 22:23:00-07:00
1788239280000,0.0,0.0,0,0,1,225,62.2,84,4.31,57.3,29.94,30.0361,0,0,12586,11327400,62.2,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 22:08:00-07:00
1788238380000,0.0,0.0,0,0,1,225,62.2,84,,57.3,29.93,30.026,0,0,12586,11327400,62.2,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 21:53:00-07:00
1788237480000,0.0,0.0,0,0,1,225,62.2,85,,57.63,29.93,30.026,0,0,12586,11327400,62.2,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 21:38:00-07:00
1788236580000,0.0,0.0,0,0,1,225,62.2,83,,56.97,29.93,30.026,0,0,12586,11327400,62.2,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 21:23:00-07:00
1788235680000,0.0,0.0,0,0,1,225,63.0,84,4.32,58.09,29.93,30.0259,0,0,12586,11327400,63.0,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 21:08:00-07:00
1788234780000,0.0,0.0,0,0,1,225,63.3,84,,58.38,29.93,30.0258,0,0,12586,11327400,63.3,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 20:53:00-07:00
1788233880000,0.0,0.0,0,0,1,225,63.3,81,,57.37,29.92,30.0158,0,0,12586,11327400,63.3,,2026-08-31,America/Los_Angeles,True,2026-08-31 20:38:00-07:00
1788232980000,0.0,0.0,0,0,1,225,64.0,80,4.32,57.7,29.92,30.0157,0,0,12586,11327400,64.0,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 20:23:00-07:00
1788232080000,0.0,0.0,0,0,1,225,65.1,81,,59.12,29.92,30.0155,0,0,12586,11327400,65.1,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 20:08:00-07:00
1788231180000,0.0,0.0,0,0,1,225,65.8,80,,59.45,29.91,30.0053,0,0,12586,11327400,65.8,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 19:53:00-07:00
1788230280000,0.0,0.0,0,0,1,225,66.6,79,,59.88,29.91,30.0052,0,0,12586,11327400,66.6,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 19:38:00-07:00
1788229380000,0.0,0.0,0,0,1,225,67.6,79,4.32,60.85,29.91,30.005,1,900,12585,11327400,67.6,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 19:23:00-07:00
1788228480000,0.0,0.0,0,0,1,225,68.0,76,,60.14,29.91,30.0049,5,4500,12580,11326500,68.0,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 19:08:00-07:00
1788227580000,0.0,1.1185,0,0,1,225,68.4,73,,59.4,29.91,30.0048,9,8100,12557,11309400,68.37,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 18:53:00-07:00
1788226680000,0.0,1.3422,0,0,1,225,68.7,73,,59.69,29.91,30.0048,14,12600,12566,11313900,68.7,,2026-08-31,America/Los_Angeles,True,2026-08-31 18:38:00-07:00
1788225780000,0.4474,1.7895,0,0,1,225,68.9,73,,59.88,29.91,30.0047,18,16200,12539,11301300,68.92,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 18:23:00-07:00
1788224880000,0.0,1.7895,0,0,1,225,69.3,74,,60.65,29.91,30.0047,23,20700,12516,11285100,69.41,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 18:08:00-07:00
1788223980000,0.8948,2.4606,0,0,1,225,69.6,72,,60.16,29.91,30.0046,27,24300,12489,11264400,69.64,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 17:53:00-07:00
1788223080000,1.3422,2.908,0,0,1,225,69.8,71,4.34,59.96,29.91,30.0046,50,45000,12439,11240100,69.82,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 17:38:00-07:00
1788222180000,1.3422,3.5791,0,0,1,225,70.0,72,,60.55,29.91,30.0045,48,43200,12391,11195100,70.08,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 17:23:00-07:00
1788221280000,2.2369,4.4739,0,0,1,225,70.3,72,,60.84,29.92,30.0145,39,35100,12352,11151900,70.41,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 17:08:00-07:00
1788220380000,2.4606,4.4739,0,0,1,225,70.2,73,,61.13,29.92,30.0145,43,38700,12309,11116800,70.35,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 16:53:00-07:00
1788219480000,2.0132,3.8028,0,0,1,225,70.2,73,4.35,61.13,29.91,30.0045,48,43200,12261,11078100,70.35,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 16:38:00-07:00
1788218580000,2.2369,3.8028,0,0,1,225,70.2,74,,61.51,29.92,30.0145,58,52200,12203,11034900,70.4,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 16:23:00-07:00
1788217680000,2.4606,4.0265,0,0,1,225,70.9,73,,61.8,29.92,30.0144,66,59400,12137,10982700,71.12,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 16:08:00-07:00
1788216780000,2.4606,4.2502,0,0,1,225,71.2,73,,62.09,29.92,30.0144,61,54900,12076,10923300,71.45,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 15:53:00-07:00
1788215880000,2.4606,5.3686,0,0,1,225,71.8,72,4.47,62.27,29.92,30.0143,75,67500,12001,10868400,72.06,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 15:38:00-07:00
1788214980000,2.908,4.4739,0,0,1,225,72.1,71,,62.17,29.92,30.0142,583,524700,11418,10800900,72.35,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 15:23:00-07:00
1788214080000,2.908,4.4739,0,0,1,225,72.1,71,,62.17,29.93,30.0242,673,605700,10745,10276200,72.35,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 15:08:00-07:00
1788213180000,2.908,4.4739,0,0,1,225,72.3,71,,62.36,29.93,30.0242,464,417600,10281,9670500,72.57,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 14:53:00-07:00
1788212280000,2.4606,4.0265,0,0,1,225,73.2,69,4.45,62.41,29.94,30.0341,121,108900,10160,9252900,73.46,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 14:38:00-07:00
1788211380000,2.6843,4.2502,0,0,1,225,73.8,69,,62.98,29.94,30.034,417,375300,9743,9144000,74.12,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 14:23:00-07:00
1788210480000,2.908,4.4739,0,0,1,225,74.1,70,,63.68,29.94,30.0339,768,691200,8975,8768700,74.5,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 14:08:00-07:00
1788209580000,2.908,4.4739,0,0,1,225,74.5,70,,64.06,29.94,30.0338,788,709200,8187,8077500,74.94,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 13:53:00-07:00
1788208680000,2.6843,4.0265,0,0,1,225,74.3,71,4.54,64.27,29.94,30.0339,798,718200,7389,7368300,74.77,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 13:38:00-07:00
1788207780000,2.908,4.2502,0,0,1,225,74.8,71,,64.75,29.94,30.0338,805,724500,6584,6650100,75.32,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 13:23:00-07:00
1788206880000,2.4606,4.2502,0,0,1,225,74.7,71,,64.66,29.93,30.0238,809,728100,5775,5925600,75.21,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 13:08:00-07:00
1788205980000,2.908,4.6976,0,0,1,227,73.8,72,,64.19,29.94,30.034,807,726300,4968,5197500,74.26,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 12:53:00-07:00
1788205080000,2.0132,4.6976,0,0,1,227,73.6,72,4.54,64.0,29.95,30.044,799,719100,4169,4471200,74.04,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 12:38:00-07:00
1788204180000,2.0132,4.4739,0,0,1,227,72.9,74,,64.11,29.95,30.0442,584,525600,3585,3752100,73.37,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 12:23:00-07:00
1788203280000,2.0132,4.6976,0,0,1,227,72.1,75,,63.73,29.96,30.0543,127,114300,3458,3226500,72.53,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 12:08:00-07:00
1788202380000,1.5659,4.0265,0,0,1,228,72.1,76,,64.11,29.96,30.0543,133,119700,3325,3112200,72.58,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 11:53:00-07:00
1788201480000,1.5659,3.5791,0,0,1,236,71.6,76,4.47,63.62,29.95,30.0444,279,251100,3046,2992500,72.03,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 11:38:00-07:00
1788200580000,1.3422,4.2502,0,0,1,162,71.2,77,,63.61,29.96,30.0545,485,436500,2561,2741400,71.64,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 11:23:00-07:00
1788199680000,1.1185,2.908,0,0,1,142,70.3,78,,63.11,29.96,30.0546,408,367200,2153,2304900,70.7,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 11:08:00-07:00
1788198780000,1.1185,2.4606,0,0,1,142,69.8,80,,63.34,29.96,30.0547,268,241200,1885,1937700,70.24,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 10:53:00-07:00
1788197880000,1.1185,3.1317,0,0,1,142,69.6,80,4.46,63.15,29.96,30.0548,283,254700,1602,1696500,70.02,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 10:38:00-07:00
1788196980000,1.3422,2.908,0,0,1,142,69.3,81,,63.21,29.95,30.0448,324,291600,1278,1441800,69.74,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 10:23:00-07:00
1788196080000,1.3422,2.6843,0,0,1,142,69.4,81,,63.31,29.95,30.0448,474,426600,804,1150200,69.85,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 10:08:00-07:00
1788195180000,1.7895,2.908,0,0,1,142,69.6,82,,63.85,29.94,30.0347,219,197100,585,723600,70.11,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 09:53:00-07:00
1788194280000,1.3422,2.908,0,0,1,140,70.2,81,4.29,64.09,29.94,30.0346,81,72900,504,526500,70.73,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 09:38:00-07:00
1788193380000,0.8948,3.3554,0,0,1,140,69.8,80,,63.34,29.93,30.0246,137,123300,367,453600,70.24,2026-06-12T17:37:00.000Z,2026-08-31,,,2026-08-31 09:23:00-07:00
