dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1744527000000,0.0,0.8948,0,0,1,129,53.4,93,29.89,29.9641,0,0,25174,22656600,53.4,51.43,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 23:50:00-07:00
1744526100000,0.0,1.1185,0,0,1,129,53.6,93,29.9,29.9741,0,0,25174,22656600,53.6,51.62,2025-04-01T21:20:00.000Z,2025-04-12,4.28,,,2025-04-12 23:35:00-07:00
1744525200000,0.0,1.1185,0,0,1,129,53.4,93,29.9,29.9741,0,0,25174,22656600,53.4,51.43,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 23:20:00-07:00
1744524300000,0.0,1.5659,0,0,1,129,53.4,93,29.9,29.9741,0,0,25174,22656600,53.4,51.43,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 23:05:00-07:00
1744523400000,0.0,1.3422,0,0,1,129,53.2,92,29.9,29.9741,0,0,25174,22656600,53.2,50.94,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 22:50:00-07:00
1744522500000,0.0,0.0,0,0,1,129,53.4,92,29.9,29.9741,0,0,25174,22656600,53.4,51.13,2025-04-01T21:20:00.000Z,2025-04-12,4.29,,,2025-04-12 22:35:00-07:00
1744521600000,0.0,0.0,0,0,1,129,53.8,92,29.9,29.974,0,0,25174,22656600,53.8,51.53,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 22:20:00-07:00
1744520700000,0.0,0.0,0,0,1,129,54.0,91,29.9,29.974,0,0,25174,22656600,54.0,51.43,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 22:05:00-07:00
1744519800000,0.0,0.0,0,0,1,129,54.1,91,29.89,29.964,0,0,25174,22656600,54.1,51.53,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 21:50:00-07:00
1744518900000,0.0,1.1185,0,0,1,129,54.9,90,29.89,29.9638,0,0,25174,22656600,54.9,52.02,2025-04-01T21:20:00.000Z,2025-04-12,4.31,,,2025-04-12 21:35:00-07:00
1744518000000,0.0,0.0,0,0,1,129,54.9,89,29.89,29.9638,0,0,25174,22656600,54.9,51.72,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 21:20:00-07:00
1744517100000,0.0,0.0,0,0,1,129,55.2,89,29.88,29.9538,0,0,25174,22656600,55.2,52.01,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 21:05:00-07:00
1744516200000,0.8948,2.908,0,0,1,129,55.6,88,29.88,29.9537,0,0,25174,22656600,55.6,52.1,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 20:50:00-07:00
1744515300000,0.6711,4.0265,0,0,1,129,56.3,87,29.88,29.9536,0,0,25174,22656600,56.3,52.48,2025-04-01T21:20:00.000Z,2025-04-12,4.31,,,2025-04-12 20:35:00-07:00
1744514400000,0.6711,3.5791,0,0,1,129,56.5,87,29.87,29.9436,0,0,25174,22656600,56.5,52.68,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 20:20:00-07:00
1744513500000,0.8948,4.4739,0,0,1,129,56.7,86,29.87,29.9435,0,0,25174,22656600,56.7,52.56,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 20:05:00-07:00
1744512600000,1.7895,5.816,0,0,1,129,57.0,85,29.87,29.9435,0,0,25174,22656600,57.0,52.53,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 19:50:00-07:00
1744511700000,1.3422,4.2502,0,0,1,129,57.6,84,29.87,29.9434,3,2700,25171,22656600,57.6,52.8,2025-04-01T21:20:00.000Z,2025-04-12,4.32,,,2025-04-12 19:35:00-07:00
1744510800000,2.6843,6.9345,0,0,1,129,58.1,84,29.86,29.9333,21,18900,25150,22653900,58.1,53.29,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 19:20:00-07:00
1744509900000,3.1317,6.9345,0,0,1,155,58.6,84,29.87,29.9433,48,43200,25102,22635000,58.6,53.78,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 19:05:00-07:00
1744509000000,4.2502,7.3819,0,0,1,164,59.0,84,29.87,29.9432,83,74700,25019,22591800,59.0,54.17,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 18:50:00-07:00
1744508100000,5.816,10.2899,0,0,1,158,59.9,82,29.86,29.9331,124,111600,24895,22517100,59.9,54.39,2025-04-01T21:20:00.000Z,2025-04-12,4.36,,,2025-04-12 18:35:00-07:00
1744507200000,3.5791,8.7241,0,0,1,196,64.8,76,29.86,29.9324,166,149400,24729,22405500,64.8,57.05,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 18:20:00-07:00
1744506300000,2.908,4.4739,0,0,1,201,65.5,75,29.86,29.9323,212,190800,24517,22256100,65.5,57.36,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 18:05:00-07:00
1744505400000,2.908,5.145,0,0,1,201,64.9,74,29.86,29.9324,261,234900,24256,22065300,64.9,56.41,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 17:50:00-07:00
1744504500000,1.7895,4.6976,0,0,1,201,65.7,72,29.87,29.9423,311,279900,23945,21830400,65.7,56.42,2025-04-01T21:20:00.000Z,2025-04-12,4.38,,,2025-04-12 17:35:00-07:00
1744503600000,1.3422,3.8028,0,0,1,201,63.0,76,29.87,29.9427,360,324000,23585,21550500,63.0,55.31,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 17:20:00-07:00
1744502700000,2.2369,4.4739,0,0,1,201,63.1,75,29.88,29.9527,410,369000,23175,21226500,63.1,55.04,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 17:05:00-07:00
1744501800000,2.4606,5.3686,0,0,1,201,62.2,77,29.88,29.9528,460,414000,22208,20401200,62.2,54.9,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 16:50:00-07:00
1744500900000,3.5791,5.816,0,0,1,204,61.7,78,29.88,29.9529,507,456300,22668,20443500,61.7,54.77,,2025-04-12,4.38,America/Los_Angeles,True,2025-04-12 16:35:00-07:00
1744500000000,4.4739,6.4871,0,0,1,210,62.2,77,29.88,29.9528,549,494100,21659,19987200,62.2,54.9,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 16:20:00-07:00
1744499100000,4.9213,7.6056,0,0,1,222,62.1,76,29.89,29.9628,590,531000,21069,19493100,62.1,54.44,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 16:05:00-07:00
1744498200000,5.5923,8.9477,0,0,1,228,62.8,75,29.89,29.9627,639,575100,20430,18962100,62.8,54.75,2025-04-01T21:20:00.000Z,2025-04-12,4.38,,,2025-04-12 15:50:00-07:00
1744497300000,4.6976,7.8293,0,0,1,219,63.5,76,29.9,29.9727,677,609300,19753,18387000,63.5,55.79,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 15:35:00-07:00
1744496400000,3.8028,6.2634,0,0,1,213,62.8,81,29.91,29.9828,713,641700,19040,17777700,62.8,56.88,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 15:20:00-07:00
1744495500000,4.4739,7.1582,0,0,1,211,62.6,79,29.91,29.9828,749,674100,18291,17136000,62.6,55.99,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 15:05:00-07:00
1744494600000,4.0265,6.7108,0,0,1,194,61.9,81,29.91,29.9829,762,685800,17529,16461900,61.9,56.0,2025-04-01T21:20:00.000Z,2025-04-12,4.39,,,2025-04-12 14:50:00-07:00
1744493700000,4.4739,6.2634,0,0,1,214,61.7,81,29.92,29.993,778,700200,16751,15776100,61.7,55.81,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 14:35:00-07:00
1744492800000,4.0265,6.2634,0,0,1,209,62.1,78,29.92,29.9929,802,721800,15949,15075900,62.1,55.15,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 14:20:00-07:00
1744491900000,3.5791,5.3686,0,0,1,198,60.4,83,29.93,30.0032,600,540000,14701,13770900,60.4,55.21,2025-04-01T21:20:00.000Z,2025-04-12,,,,2025-04-12 14:05:00-07:00
1744491000000,4.2502,6.9345,0,0,1,206,60.4,84,29.93,30.0032,648,583200,15301,13814100,60.4,55.54,,2025-04-12,4.39,America/Los_Angeles,True,2025-04-12 13:50:00-07:00
