dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,batt1volts,tz,historical,local_time
1751352360000,0.2237,2.0132,0,0,1,208,59.0,94,57.27,59.0,29.88,29.9765,0,0,6030,5427000,2025-04-26T15:31:00.000Z,2025-06-30,,,,2025-06-30 23:46:00-07:00
1751351460000,0.0,1.3422,0,0,1,208,59.2,94,57.47,59.2,29.88,29.9764,0,0,6030,5427000,2025-04-26T15:31:00.000Z,2025-06-30,4.15,,,2025-06-30 23:31:00-07:00
1751350560000,0.8948,2.4606,0,0,1,208,59.4,94,57.67,59.4,29.88,29.9764,0,0,6030,5427000,2025-04-26T15:31:00.000Z,2025-06-30,,,,2025-06-30 23:16:00-07:00
1751349660000,0.6711,2.4606,0,0,1,208,59.4,94,57.67,59.4,29.88,29.9764,0,0,6030,5427000,2025-04-26T15:31:00.000Z,2025-06-30,,,,2025-06-30 23:01:00-07:00
1751348760000,1.1185,2.2369,0,0,1,208,59.4,94,57.67,59.4,29.88,29.9764,0,0,6030,5427000,2025-04-26T15:31:00.000Z,2025-06-30,,,,2025-06-30 22:46:00-07:00
1751347860000,1.5659,2.908,0,0,1,208,59.4,93,57.37,59.4,29.88,29.9764,0,0,6030,5427000,2025-04-26T15:31:00.000Z,2025-06-30,4.15,,,2025-06-30 22:31:00-07:00
1751346960000,1.5659,2.908,0,0,1,208,59.4,93,57.37,59.4,29.88,29.9764,0,0,6030,5427000,2025-04-26T15:31:00.000Z,2025-06-30,,,,2025-06-30 22:16:00-07:00
1751346060000,1.3422,2.6843,0,0,1,208,59.4,93,57.37,59.4,29.88,29.9764,0,0,6030,5427000,2025-04-26T15:31:00.000Z,2025-06-30,,,,2025-06-30 22:01:00-07:00
1751345160000,0.6711,2.4606,0,0,1,208,59.2,93,57.18,59.2,29.88,29.9764,0,0,6030,5427000,2025-04-26T15:31:00.000Z,2025-06-30,,,,2025-06-30 21:46:00-07:00
1751344260000,1.5659,3.1317,0,0,1,208,59.2,93,57.18,59.2,29.87,29.9664,0,0,6030,5427000,2025-04-26T15:31:00.000Z,2025-06-30,4.16,,,2025-06-30 21:31:00-07:00
1751343360000,1.3422,2.6843,0,0,1,208,59.2,92,56.88,59.2,29.87,29.9664,0,0,6030,5427000,2025-04-26T15:31:00.000Z,2025-06-30,,,,2025-06-30 21:16:00-07:00
