dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,tz,historical,local_time
1777618320000,0.0,0.0,0,0,1,311,59.9,85,4.31,55.38,29.91,30.0064,0,0,16991,15291900,59.9,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 23:52:00-07:00
1777617420000,0.0,0.0,0,0,1,311,60.1,85,,55.57,29.9,29.9963,0,0,16991,15291900,60.1,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 23:37:00-07:00
1777616520000,0.0,0.0,0,0,1,311,59.9,85,,55.38,29.9,29.9964,0,0,16991,15291900,59.9,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 23:22:00-07:00
1777615620000,0.0,1.1185,0,0,1,311,59.7,86,,55.5,29.9,29.9964,0,0,16991,15291900,59.7,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 23:07:00-07:00
1777614720000,0.0,0.0,0,0,1,311,59.7,86,4.31,55.5,29.89,29.9864,0,0,16991,15291900,59.7,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 22:52:00-07:00
1777613820000,0.0,0.0,0,0,1,311,59.5,87,,55.63,29.88,29.9764,0,0,16991,15291900,59.5,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 22:37:00-07:00
1777612920000,0.0,0.0,0,0,1,311,59.5,89,,56.25,29.88,29.9764,0,0,16991,15291900,59.5,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 22:22:00-07:00
1777612020000,0.0,0.0,0,0,1,311,59.5,89,,56.25,29.88,29.9764,0,0,16991,15291900,59.5,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 22:07:00-07:00
1777611120000,0.0,0.0,0,0,1,311,59.7,88,4.32,56.14,29.87,29.9663,0,0,16991,15291900,59.7,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 21:52:00-07:00
1777610220000,0.0,0.0,0,0,1,311,59.9,86,,55.7,29.87,29.9663,0,0,16991,15291900,59.9,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 21:37:00-07:00
1777609320000,0.0,1.3422,0,0,1,311,60.1,85,,55.57,29.86,29.9562,0,0,16991,15291900,60.1,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 21:22:00-07:00
1777608420000,0.0,0.0,0,0,1,311,60.3,84,,55.44,29.85,29.9461,0,0,16991,15291900,60.3,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 21:07:00-07:00
1777607520000,0.0,1.5659,0,0,1,311,60.8,82,4.32,55.27,29.85,29.946,0,0,16991,15291900,60.8,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 20:52:00-07:00
1777606620000,0.0,1.5659,0,0,1,311,61.2,80,,54.98,29.85,29.946,0,0,16991,15291900,61.2,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 20:37:00-07:00
1777605720000,0.0,1.1185,0,0,1,311,61.9,80,,55.66,29.84,29.9358,0,0,16991,15291900,61.9,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 20:22:00-07:00
1777604820000,0.2237,3.8028,0,0,1,303,62.4,80,,56.14,29.83,29.9257,0,0,16991,15291900,62.4,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 20:07:00-07:00
1777603920000,0.2237,2.6843,0,0,1,208,63.0,79,4.33,56.38,29.83,29.9256,0,0,16991,15291900,63.0,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 19:52:00-07:00
1777603020000,0.2237,2.6843,0,0,1,208,63.3,79,,56.67,29.83,29.9255,3,2700,16988,15291900,63.3,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 19:37:00-07:00
1777602120000,0.2237,2.4606,0,0,1,208,64.4,76,,56.66,29.83,29.9253,7,6300,16981,15289200,64.4,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 19:22:00-07:00
1777601220000,0.2237,2.2369,0,0,1,208,65.5,74,,56.99,29.82,29.9151,11,9900,16970,15282900,65.5,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 19:07:00-07:00
1777600320000,0.2237,2.0132,0,0,1,208,66.6,71,4.33,56.9,29.82,29.9149,17,15300,16953,15273000,66.6,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 18:52:00-07:00
1777599420000,0.0,1.5659,0,0,1,208,67.6,68,,56.65,29.82,29.9147,23,20700,16930,15257700,67.6,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 18:37:00-07:00
1777598520000,0.0,1.5659,0,0,1,208,68.2,68,,57.23,29.82,29.9146,54,48600,16876,15237000,67.92,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 18:22:00-07:00
1777597620000,0.0,1.5659,0,0,1,208,68.0,68,,57.04,29.82,29.9146,34,30600,16842,15188400,68.0,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 18:07:00-07:00
1777596720000,0.2237,1.7895,0,0,1,208,68.0,67,4.34,56.62,29.82,29.9146,39,35100,16803,15157800,68.0,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 17:52:00-07:00
1777595820000,0.8948,3.1317,0,0,1,208,68.0,68,,57.04,29.82,29.9146,40,36000,16763,15122700,68.0,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 17:37:00-07:00
1777594920000,0.4474,2.4606,0,0,1,208,68.0,69,,57.44,29.82,29.9146,45,40500,16718,15086700,68.0,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 17:22:00-07:00
1777594020000,1.1185,4.0265,0,0,1,208,65.8,74,,57.28,29.82,29.915,55,49500,16663,15046200,65.8,2026-04-25T23:52:00.000Z,2026-04-30,,,2026-04-30 17:07:00-07:00
