dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,local_time
1754517720000,2.6843,4.6976,0,0,1,221,67.1,79,4.38,60.36,67.1,30.02,30.1154,138,24840,0,124200,2025-04-26T15:31:00.000Z,2025-08-06,,,2025-08-06 15:02:00-07:00
1754516820000,3.1317,4.9213,0,0,1,221,67.3,78,,60.2,67.3,30.02,30.1154,70,12600,7457,7230600,,2025-08-06,America/Los_Angeles,True,2025-08-06 14:47:00-07:00
1754515920000,3.1317,5.145,0,0,1,221,68.2,76,,60.34,68.29,30.03,30.1252,166,29880,7384,7167600,,2025-08-06,America/Los_Angeles,True,2025-08-06 14:32:00-07:00
1754515020000,2.908,5.3686,0,0,1,221,68.9,74,,60.26,68.97,30.03,30.1251,107,19260,7249,7018200,,2025-08-06,America/Los_Angeles,True,2025-08-06 14:17:00-07:00
1754514120000,2.4606,4.4739,0,0,1,221,68.7,74,4.51,60.07,68.75,30.04,30.1352,372,66960,7249,6921900,,2025-08-06,America/Los_Angeles,True,2025-08-06 14:02:00-07:00
1754513220000,3.1317,4.9213,0,0,1,221,69.1,74,,60.45,69.19,30.04,30.1351,73,13140,7249,6587100,,2025-08-06,America/Los_Angeles,True,2025-08-06 13:47:00-07:00
1754512320000,2.6843,4.4739,0,0,1,221,69.1,75,,60.83,69.23,30.04,30.1351,135,24300,6797,6521400,,2025-08-06,America/Los_Angeles,True,2025-08-06 13:32:00-07:00
1754511420000,2.6843,4.4739,0,0,1,221,68.9,76,,61.01,69.06,30.03,30.1251,95,17100,5494,6399900,,2025-08-06,America/Los_Angeles,True,2025-08-06 13:17:00-07:00
1754510520000,3.1317,4.6976,0,0,1,221,69.4,76,4.5,61.5,69.61,30.03,30.125,357,64260,5494,6314400,,2025-08-06,America/Los_Angeles,True,2025-08-06 13:02:00-07:00
1754509620000,2.908,4.6976,0,0,1,221,69.8,76,,61.88,70.05,30.03,30.125,546,98280,3852,5993100,,2025-08-06,America/Los_Angeles,True,2025-08-06 12:47:00-07:00
1754508720000,2.908,4.2502,0,0,1,221,70.3,72,,60.84,70.41,30.02,30.1148,757,136260,3033,5501700,,2025-08-06,America/Los_Angeles,True,2025-08-06 12:32:00-07:00
1754507820000,2.2369,4.6976,0,0,1,221,70.9,66,,58.96,70.79,30.02,30.1147,807,145260,2257,4820400,,2025-08-06,America/Los_Angeles,True,2025-08-06 12:17:00-07:00
1754506920000,1.5659,4.4739,0,0,1,221,70.2,68,4.6,59.13,70.12,30.03,30.1249,835,150300,2121,4094100,,2025-08-06,America/Los_Angeles,True,2025-08-06 12:02:00-07:00
1754506020000,1.1185,4.0265,0,0,1,221,68.2,74,,59.59,68.2,30.03,30.1252,819,147420,2121,3342600,,2025-08-06,America/Los_Angeles,True,2025-08-06 11:47:00-07:00
1754505120000,2.4606,4.6976,0,0,1,206,66.7,79,,59.97,66.7,30.03,30.1255,776,139680,1723,2605500,,2025-08-06,America/Los_Angeles,True,2025-08-06 11:32:00-07:00
1754504220000,0.6711,3.8028,0,0,1,155,66.7,80,,60.33,66.7,30.04,30.1356,223,40140,1185,1907100,,2025-08-06,America/Los_Angeles,True,2025-08-06 11:17:00-07:00
1754503320000,2.908,4.2502,0,0,1,204,66.6,80,4.43,60.23,66.6,30.03,30.1255,136,24480,1185,1706400,,2025-08-06,America/Los_Angeles,True,2025-08-06 11:02:00-07:00
1754502420000,2.6843,4.2502,0,0,1,204,66.4,81,,60.39,66.4,30.03,30.1256,175,31500,1185,1584000,,2025-08-06,America/Los_Angeles,True,2025-08-06 10:47:00-07:00
1754501520000,2.6843,4.0265,0,0,1,204,66.0,81,,60.0,66.0,30.03,30.1256,538,96840,1185,1426500,,2025-08-06,America/Los_Angeles,True,2025-08-06 10:32:00-07:00
1754500620000,2.4606,3.8028,0,0,1,204,65.5,84,,60.53,65.5,30.04,30.1358,348,62640,432,942300,,2025-08-06,America/Los_Angeles,True,2025-08-06 10:17:00-07:00
1754499720000,2.4606,3.3554,0,0,1,204,64.9,85,4.33,60.28,64.9,30.04,30.1359,157,28260,367,629100,,2025-08-06,America/Los_Angeles,True,2025-08-06 10:02:00-07:00
1754498820000,2.2369,3.3554,0,0,1,204,64.9,86,,60.61,64.9,30.04,30.1359,66,11880,367,487800,,2025-08-06,America/Los_Angeles,True,2025-08-06 09:47:00-07:00
1754497920000,2.0132,2.908,0,0,1,204,64.8,86,,60.51,64.8,30.04,30.1359,69,12420,367,428400,,2025-08-06,America/Los_Angeles,True,2025-08-06 09:32:00-07:00
1754497020000,1.7895,2.6843,0,0,1,204,64.8,86,,60.51,64.8,30.04,30.1359,67,12060,367,366300,,2025-08-06,America/Los_Angeles,True,2025-08-06 09:17:00-07:00
1754496120000,1.3422,2.908,0,0,1,204,64.8,87,4.29,60.83,64.8,30.04,30.1359,46,8280,367,306000,,2025-08-06,America/Los_Angeles,True,2025-08-06 09:02:00-07:00
1754495220000,0.0,0.8948,0,0,1,204,63.7,90,,60.71,63.7,30.04,30.1361,65,11700,367,264600,,2025-08-06,America/Los_Angeles,True,2025-08-06 08:47:00-07:00
1754494320000,0.0,1.5659,0,0,1,204,62.6,92,,60.24,62.6,30.04,30.1363,54,9720,176,206100,,2025-08-06,America/Los_Angeles,True,2025-08-06 08:32:00-07:00
1754493420000,0.0,1.3422,0,0,1,204,61.5,93,,59.45,61.5,30.04,30.1365,40,7200,150,157500,,2025-08-06,America/Los_Angeles,True,2025-08-06 08:17:00-07:00
1754492520000,0.0,0.0,0,0,1,204,60.6,94,4.29,58.86,60.6,30.04,30.1367,40,7200,150,121500,,2025-08-06,America/Los_Angeles,True,2025-08-06 08:02:00-07:00
1754491620000,0.0,0.0,0,0,1,204,59.5,94,,57.77,59.5,30.03,30.1268,26,4680,150,85500,,2025-08-06,America/Los_Angeles,True,2025-08-06 07:47:00-07:00
1754490720000,0.0,0.0,0,0,1,204,58.6,94,,56.88,58.6,30.03,30.127,26,4680,150,62100,,2025-08-06,America/Los_Angeles,True,2025-08-06 07:32:00-07:00
1754489820000,0.0,0.0,0,0,1,204,58.1,93,,56.09,58.1,30.03,30.1271,17,3060,150,38700,,2025-08-06,America/Los_Angeles,True,2025-08-06 07:17:00-07:00
1754488920000,0.0,0.0,0,0,1,204,57.7,93,4.28,55.69,57.7,30.02,30.1172,14,2520,150,23400,,2025-08-06,America/Los_Angeles,True,2025-08-06 07:02:00-07:00
