dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,batt1volts,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,tz,historical,local_time
1745304600000,0.0,1.1185,0,0,1,260,52.2,93,4.28,29.95,30.0244,0,0,25510,22959000,52.2,50.24,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 23:50:00-07:00
1745303700000,0.0,0.0,0,0,1,260,52.2,94,,29.95,30.0244,0,0,25510,22959000,52.2,50.53,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 23:35:00-07:00
1745302800000,0.0,0.0,0,0,1,260,52.2,94,,29.95,30.0244,0,0,25510,22959000,52.2,50.53,,2025-04-21,America/Los_Angeles,True,2025-04-21 23:20:00-07:00
1745301900000,0.0,0.0,0,0,1,260,52.0,94,4.29,29.95,30.0244,0,0,25510,22959000,52.0,50.33,,2025-04-21,America/Los_Angeles,True,2025-04-21 23:05:00-07:00
1745301000000,0.0,0.0,0,0,1,260,52.3,93,,29.95,30.0244,0,0,25510,22959000,52.3,50.34,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 22:50:00-07:00
1745300100000,0.0,0.0,0,0,1,260,52.0,93,,29.95,30.0244,0,0,25510,22959000,52.0,50.04,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 22:35:00-07:00
1745299200000,0.0,0.0,0,0,1,260,52.3,92,4.29,29.95,30.0244,0,0,25510,22959000,52.3,50.04,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 22:20:00-07:00
1745298300000,0.0,2.0132,0,0,1,260,53.1,93,,29.95,30.0243,0,0,25510,22959000,53.1,51.13,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 22:05:00-07:00
1745297400000,1.3422,4.0265,0,0,1,260,53.4,93,,29.95,30.0242,0,0,25510,22959000,53.4,51.43,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 21:50:00-07:00
1745296500000,1.1185,2.908,0,0,1,260,53.4,92,,29.95,30.0242,0,0,25510,22959000,53.4,51.13,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 21:35:00-07:00
1745295600000,1.7895,3.8028,0,0,1,260,53.4,92,4.3,29.94,30.0142,0,0,25510,22959000,53.4,51.13,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 21:20:00-07:00
1745294700000,2.2369,4.0265,0,0,1,260,53.8,92,,29.94,30.0141,0,0,25510,22959000,53.8,51.53,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 21:05:00-07:00
1745293800000,2.6843,4.2502,0,0,1,260,54.1,92,,29.93,30.0041,0,0,25510,22959000,54.1,51.83,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 20:50:00-07:00
1745292900000,2.2369,4.0265,0,0,1,260,54.1,91,,29.93,30.0041,0,0,25510,22959000,54.1,51.53,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 20:35:00-07:00
1745292000000,2.4606,3.3554,0,0,1,260,54.1,89,4.31,29.92,29.994,0,0,25510,22959000,54.1,50.93,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 20:20:00-07:00
1745291100000,0.4474,2.2369,0,0,1,260,54.5,87,,29.93,30.004,0,0,25510,22959000,54.5,50.71,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 20:05:00-07:00
1745290200000,0.4474,2.6843,0,0,1,260,54.9,86,,29.93,30.0039,0,0,25510,22959000,54.9,50.79,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 19:50:00-07:00
1745289300000,2.2369,3.5791,0,0,1,260,55.2,85,,29.93,30.0039,9,8100,25501,22959000,55.2,50.77,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 19:35:00-07:00
1745288400000,2.4606,4.4739,0,0,1,260,56.1,84,4.32,29.93,30.0038,32,28800,25469,22950900,56.1,51.33,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 19:20:00-07:00
1745287500000,3.1317,5.5923,0,0,1,260,56.5,83,,29.93,30.0037,61,54900,25408,22922100,56.5,51.4,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 19:05:00-07:00
1745286600000,4.0265,7.3819,0,0,1,258,56.8,83,,29.92,29.9936,95,85500,25313,22867200,56.8,51.69,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 18:50:00-07:00
1745285700000,4.4739,7.8293,0,0,1,268,57.0,83,,29.92,29.9936,134,120600,25179,22781700,57.0,51.89,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 18:35:00-07:00
1745284800000,4.6976,8.053,0,0,1,268,57.6,81,4.37,29.92,29.9935,175,157500,25004,22661100,57.6,51.81,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 18:20:00-07:00
1745283900000,5.3686,9.1714,0,0,1,260,57.7,82,,29.92,29.9935,219,197100,24785,22503600,57.7,52.24,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 18:05:00-07:00
1745283000000,6.7108,11.4084,0,0,1,249,57.6,82,,29.92,29.9935,266,239400,24519,22306500,57.6,52.14,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 17:50:00-07:00
1745282100000,6.4871,10.5136,0,0,1,253,58.3,82,,29.92,29.9934,314,282600,24205,22067100,58.3,52.83,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 17:35:00-07:00
1745281200000,7.1582,11.4084,0,0,1,249,58.6,81,4.38,29.92,29.9934,361,324900,23844,21784500,58.6,52.79,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 17:20:00-07:00
1745280300000,7.3819,12.0795,0,0,1,251,59.0,81,,29.92,29.9933,411,369900,23433,21459600,59.0,53.18,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 17:05:00-07:00
1745279400000,6.9345,12.5268,0,0,1,254,59.5,81,,29.92,29.9933,461,414900,22972,21089700,59.5,53.66,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 16:50:00-07:00
1745278500000,6.7108,11.1847,0,0,1,255,60.1,80,,29.92,29.9932,498,448200,22474,20674800,60.1,53.91,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 16:35:00-07:00
1745277600000,6.0397,10.961,0,0,1,243,60.1,78,4.39,29.92,29.9932,553,497700,21921,20226600,60.1,53.21,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 16:20:00-07:00
1745276700000,5.816,9.6188,0,0,1,245,59.9,78,,29.93,30.0032,600,540000,21321,19728900,59.9,53.02,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 16:05:00-07:00
1745275800000,5.5923,9.3951,0,0,1,231,60.4,78,,29.93,30.0032,637,573300,20684,19188900,60.4,53.51,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 15:50:00-07:00
1745274900000,5.3686,8.7241,0,0,1,238,60.4,78,,29.93,30.0032,679,611100,20005,18615600,60.4,53.51,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 15:35:00-07:00
1745274000000,5.816,9.8425,0,0,1,233,60.6,78,4.38,29.93,30.0031,714,642600,19291,18004500,60.6,53.7,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 15:20:00-07:00
1745273100000,5.816,9.1714,0,0,1,221,60.1,78,,29.94,30.0132,747,672300,18544,17361900,60.1,53.21,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 15:05:00-07:00
1745272200000,6.2634,8.7241,0,0,1,209,59.5,79,,29.94,30.0133,774,696600,17770,16689600,59.5,52.98,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 14:50:00-07:00
1745271300000,6.0397,8.7241,0,0,1,212,59.4,79,,29.94,30.0133,801,720900,16969,15993000,59.4,52.88,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 14:35:00-07:00
1745270400000,5.816,8.5004,0,0,1,213,59.4,79,4.39,29.95,30.0234,825,742500,16144,15272100,59.4,52.88,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 14:20:00-07:00
1745269500000,5.816,8.7241,0,0,1,207,59.2,79,,29.95,30.0234,844,759600,15300,14529600,59.2,52.69,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 14:05:00-07:00
1745268600000,6.0397,8.7241,0,0,1,211,59.2,79,,29.96,30.0334,858,772200,14442,13770000,59.2,52.69,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 13:50:00-07:00
1745267700000,6.0397,8.9477,0,0,1,209,59.4,79,,29.96,30.0334,869,782100,13573,12997800,59.4,52.88,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 13:35:00-07:00
1745266800000,5.816,8.7241,0,0,1,211,59.5,79,4.4,29.96,30.0334,874,786600,12699,12215700,59.5,52.98,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 13:20:00-07:00
1745265900000,5.3686,8.2767,0,0,1,191,59.9,78,,29.96,30.0333,882,793800,11817,11429100,59.9,53.02,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 13:05:00-07:00
1745265000000,5.145,8.053,0,0,1,185,59.4,78,,29.96,30.0334,870,783000,10947,10635300,59.4,52.54,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 12:50:00-07:00
1745264100000,5.5923,8.7241,0,0,1,202,59.5,78,,29.97,30.0434,858,772200,10089,9852300,59.5,52.63,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 12:35:00-07:00
1745263200000,5.145,8.7241,0,0,1,198,59.7,78,4.41,29.97,30.0434,863,776700,9226,9080100,59.7,52.83,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 12:20:00-07:00
1745262300000,4.9213,8.5004,0,0,1,197,59.2,79,,29.97,30.0434,858,772200,8368,8303400,59.2,52.69,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 12:05:00-07:00
1745261400000,4.9213,8.7241,0,0,1,194,59.2,81,,29.97,30.0434,843,758700,7525,7531200,59.2,53.37,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 11:50:00-07:00
1745260500000,5.5923,8.5004,0,0,1,175,59.0,80,,29.98,30.0535,824,741600,6701,6772500,59.0,52.84,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 11:35:00-07:00
1745259600000,5.5923,8.7241,0,0,1,160,58.5,81,4.47,29.98,30.0536,802,721800,5899,6030900,58.5,52.69,2025-04-01T21:20:00.000Z,2025-04-21,,,2025-04-21 11:20:00-07:00
