dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,date,batt1volts,lastRain,local_time
1757832420000,0.2237,1.7895,0,0,1,224,65.5,90,62.48,65.5,29.88,29.9753,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 23:47:00-07:00
1757831520000,0.0,1.3422,0,0,1,224,65.5,89,62.17,65.5,29.87,29.9652,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 23:32:00-07:00
1757830620000,0.2237,1.5659,0,0,1,224,65.5,89,62.17,65.5,29.87,29.9652,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,4.25,,2025-09-13 23:17:00-07:00
1757829720000,0.2237,1.3422,0,0,1,224,65.7,87,61.72,65.7,29.87,29.9652,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 23:02:00-07:00
1757828820000,0.0,0.0,0,0,1,224,65.7,87,61.72,65.7,29.87,29.9652,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 22:47:00-07:00
1757827920000,0.2237,1.5659,0,0,1,224,65.7,87,61.72,65.7,29.87,29.9652,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 22:32:00-07:00
1757827020000,0.0,0.0,0,0,1,224,65.5,87,61.52,65.5,29.87,29.9652,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,4.28,,2025-09-13 22:17:00-07:00
1757826120000,0.0,0.0,0,0,1,224,65.5,86,61.2,65.5,29.87,29.9652,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 22:02:00-07:00
1757825220000,0.0,0.0,0,0,1,224,65.8,85,61.16,65.8,29.86,29.9551,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 21:47:00-07:00
1757824320000,0.0,0.0,0,0,1,224,66.0,85,61.36,66.0,29.86,29.9551,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 21:32:00-07:00
1757823420000,0.0,0.0,0,0,1,224,66.2,85,61.55,66.2,29.86,29.9551,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,4.29,,2025-09-13 21:17:00-07:00
1757822520000,0.0,1.3422,0,0,1,224,66.4,86,62.08,66.4,29.86,29.955,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 21:02:00-07:00
1757821620000,0.6711,1.5659,0,0,1,224,66.6,86,62.28,66.6,29.86,29.955,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 20:47:00-07:00
1757820720000,0.0,1.3422,0,0,1,224,66.7,86,62.37,66.7,29.86,29.955,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 20:32:00-07:00
1757819820000,0.6711,1.5659,0,0,1,224,66.7,86,62.37,66.7,29.85,29.9449,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,4.3,,2025-09-13 20:17:00-07:00
1757818920000,0.2237,1.3422,0,0,1,224,66.7,86,62.37,66.7,29.85,29.9449,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 20:02:00-07:00
1757818020000,0.6711,1.5659,0,0,1,224,66.9,85,62.24,66.9,29.85,29.9449,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 19:47:00-07:00
1757817120000,0.6711,2.0132,0,0,1,224,66.9,84,61.9,66.9,29.85,29.9449,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 19:32:00-07:00
1757816220000,0.0,0.0,0,0,1,224,67.1,84,62.1,67.1,29.85,29.9449,0,0,0,4461300,America/Los_Angeles,True,2025-09-13,4.3,,2025-09-13 19:17:00-07:00
1757815320000,0.0,0.0,0,0,1,224,67.5,83,62.15,67.5,29.85,29.9448,1,180,0,4461300,America/Los_Angeles,True,2025-09-13,,,2025-09-13 19:02:00-07:00
1757814420000,0.0,0.0,0,0,1,224,67.6,83,62.25,67.6,29.85,29.9448,4,720,0,4460400,America/Los_Angeles,True,2025-09-13,,,2025-09-13 18:47:00-07:00
1757813520000,0.0,0.0,0,0,1,224,67.8,82,62.1,67.8,29.86,29.9548,8,1440,0,4456800,America/Los_Angeles,True,2025-09-13,,,2025-09-13 18:32:00-07:00
1757812620000,0.2237,1.5659,0,0,1,224,68.2,83,62.83,68.62,29.87,29.9647,12,2160,0,4449600,America/Los_Angeles,True,2025-09-13,4.33,,2025-09-13 18:17:00-07:00
1757811720000,1.3422,2.6843,0,0,1,224,68.4,82,62.68,68.79,29.87,29.9647,16,2880,0,4438800,America/Los_Angeles,True,2025-09-13,,,2025-09-13 18:02:00-07:00
1757810820000,1.7895,3.1317,0,0,1,224,68.7,81,62.63,69.08,29.87,29.9647,20,3600,0,4424400,America/Los_Angeles,True,2025-09-13,,,2025-09-13 17:47:00-07:00
1757809920000,1.7895,3.5791,0,0,1,224,68.9,80,62.47,69.25,29.88,29.9746,25,4500,0,4406400,America/Los_Angeles,True,2025-09-13,,,2025-09-13 17:32:00-07:00
1757809020000,2.4606,3.8028,0,0,1,224,69.3,79,62.5,69.64,29.88,29.9746,30,5400,0,4383900,America/Los_Angeles,True,2025-09-13,4.35,,2025-09-13 17:17:00-07:00
1757808120000,2.2369,4.2502,0,0,1,224,69.4,78,62.23,69.71,29.88,29.9746,32,5760,0,4356900,America/Los_Angeles,True,2025-09-13,,,2025-09-13 17:02:00-07:00
