dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1783407120000,0.0,0.0,0,0,1,208,63.1,89,59.8,29.91,30.0058,0,0,16186,14567400,63.1,2026-06-12T17:37:00.000Z,2026-07-06,,,,2026-07-06 23:52:00-07:00
1783406220000,0.0,0.0,0,0,1,208,63.5,89,60.2,29.91,30.0057,0,0,16186,14567400,63.5,2026-06-12T17:37:00.000Z,2026-07-06,,,,2026-07-06 23:37:00-07:00
1783405320000,0.0,0.0,0,0,1,208,63.7,89,60.39,29.91,30.0057,0,0,16186,14567400,63.7,2026-06-12T17:37:00.000Z,2026-07-06,,,,2026-07-06 23:22:00-07:00
1783404420000,0.0,0.0,0,0,1,208,63.9,89,60.59,29.91,30.0056,0,0,16186,14567400,63.9,2026-06-12T17:37:00.000Z,2026-07-06,4.31,,,2026-07-06 23:07:00-07:00
1783403520000,0.0,0.0,0,0,1,208,63.9,88,60.27,29.91,30.0056,0,0,16186,14567400,63.9,2026-06-12T17:37:00.000Z,2026-07-06,,,,2026-07-06 22:52:00-07:00
1783402620000,0.0,0.0,0,0,1,208,64.0,87,60.05,29.91,30.0056,0,0,16186,14567400,64.0,2026-06-12T17:37:00.000Z,2026-07-06,,,,2026-07-06 22:37:00-07:00
1783401720000,0.0,0.0,0,0,1,208,64.2,86,59.92,29.91,30.0056,0,0,16186,14567400,64.2,2026-06-12T17:37:00.000Z,2026-07-06,,,,2026-07-06 22:22:00-07:00
1783400820000,0.0,0.0,0,0,1,208,64.6,86,60.31,29.91,30.0055,0,0,16186,14567400,64.6,2026-06-12T17:37:00.000Z,2026-07-06,4.31,,,2026-07-06 22:07:00-07:00
1783399920000,0.0,0.0,0,0,1,208,64.8,84,59.85,29.91,30.0055,0,0,16186,14567400,64.8,2026-06-12T17:37:00.000Z,2026-07-06,,,,2026-07-06 21:52:00-07:00
1783399020000,0.0,0.0,0,0,1,208,65.3,83,60.0,29.9,29.9954,0,0,16186,14567400,65.3,2026-06-12T17:37:00.000Z,2026-07-06,,,,2026-07-06 21:37:00-07:00
1783398120000,0.0,1.5659,0,0,1,208,66.0,82,60.34,29.9,29.9952,0,0,16186,14567400,66.0,2026-06-12T17:37:00.000Z,2026-07-06,,,,2026-07-06 21:22:00-07:00
1783397220000,0.0,1.3422,0,0,1,208,66.0,82,60.34,29.91,30.0053,0,0,16186,14567400,66.0,2026-06-12T17:37:00.000Z,2026-07-06,4.32,,,2026-07-06 21:07:00-07:00
1783396320000,0.0,0.0,0,0,1,208,66.2,82,60.54,29.91,30.0052,0,0,16186,14567400,66.2,,2026-07-06,,America/Los_Angeles,True,2026-07-06 20:52:00-07:00
1783395420000,0.0,0.0,0,0,1,208,66.6,81,60.58,29.91,30.0052,0,0,16186,14567400,66.6,2026-06-12T17:37:00.000Z,2026-07-06,,,,2026-07-06 20:37:00-07:00
1783394520000,0.0,0.0,0,0,1,208,66.9,82,61.22,29.9,29.9951,0,0,16186,14567400,66.9,2026-06-12T17:37:00.000Z,2026-07-06,,,,2026-07-06 20:22:00-07:00
1783393620000,0.4474,2.0132,0,0,1,208,67.8,81,61.75,29.9,29.9949,3,2700,16183,14567400,67.8,2026-06-12T17:37:00.000Z,2026-07-06,4.32,,,2026-07-06 20:07:00-07:00
1783392720000,0.6711,2.4606,0,0,1,208,69.8,76,61.88,29.89,29.9845,6,5400,16177,14564700,70.05,2026-06-12T17:37:00.000Z,2026-07-06,,,,2026-07-06 19:52:00-07:00
1783391820000,0.0,0.0,0,0,1,208,69.8,77,62.25,29.89,29.9845,9,8100,16168,14559300,70.1,2026-06-12T17:37:00.000Z,2026-07-06,,,,2026-07-06 19:37:00-07:00
