dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1755040620000,2.0132,4.0265,0,0,1,210,65.5,81,59.51,65.5,29.92,30.0154,59,10620,0,53100,2025-04-26T15:31:00.000Z,2025-08-12,,,,2025-08-12 16:17:00-07:00
1755039720000,2.4606,4.2502,0,0,1,210,65.7,81,59.7,65.7,29.92,30.0154,99,17820,8904,8373600,,2025-08-12,America/Los_Angeles,True,,2025-08-12 16:02:00-07:00
1755038820000,2.4606,4.2502,0,0,1,210,66.0,80,59.65,66.0,29.92,30.0153,178,32040,7892,8284500,,2025-08-12,America/Los_Angeles,True,4.41,2025-08-12 15:47:00-07:00
1755037920000,2.2369,4.6976,0,0,1,208,65.7,81,59.7,65.7,29.91,30.0053,182,32760,7892,8124300,,2025-08-12,America/Los_Angeles,True,,2025-08-12 15:32:00-07:00
1755037020000,2.6843,4.6976,0,0,1,208,65.3,83,60.0,65.3,29.92,30.0154,293,52740,7892,7960500,,2025-08-12,America/Los_Angeles,True,,2025-08-12 15:17:00-07:00
1755036120000,2.6843,4.6976,0,0,1,206,65.1,84,60.14,65.1,29.92,30.0155,497,89460,7740,7696800,,2025-08-12,America/Los_Angeles,True,,2025-08-12 15:02:00-07:00
1755035220000,2.6843,4.9213,0,0,1,205,65.1,84,60.14,65.1,29.93,30.0255,140,25200,7740,7249500,,2025-08-12,America/Los_Angeles,True,4.45,2025-08-12 14:47:00-07:00
1755034320000,2.6843,4.9213,0,0,1,205,65.3,82,59.66,65.3,29.93,30.0255,82,14760,7740,7123500,,2025-08-12,America/Los_Angeles,True,,2025-08-12 14:32:00-07:00
1755033420000,2.4606,4.2502,0,0,1,205,65.5,81,59.51,65.5,29.93,30.0254,152,27360,7740,7049700,,2025-08-12,America/Los_Angeles,True,,2025-08-12 14:17:00-07:00
1755032520000,2.4606,5.145,0,0,1,205,66.2,79,59.49,66.2,29.94,30.0353,276,49680,6092,6912900,,2025-08-12,America/Los_Angeles,True,,2025-08-12 14:02:00-07:00
1755031620000,2.6843,4.2502,0,0,1,205,67.1,77,59.64,67.1,29.94,30.0352,153,27540,6092,6664500,,2025-08-12,America/Los_Angeles,True,4.4,2025-08-12 13:47:00-07:00
1755030720000,2.0132,4.2502,0,0,1,205,67.6,78,60.49,67.6,29.95,30.0451,106,19080,6092,6526800,,2025-08-12,America/Los_Angeles,True,,2025-08-12 13:32:00-07:00
1755029820000,2.0132,4.2502,0,0,1,205,67.8,79,61.04,67.8,29.95,30.0451,124,22320,5323,6431400,,2025-08-12,America/Los_Angeles,True,,2025-08-12 13:17:00-07:00
1755028920000,2.908,4.6976,0,0,1,205,67.8,78,60.68,67.8,29.95,30.0451,217,39060,5323,6319800,,2025-08-12,America/Los_Angeles,True,,2025-08-12 13:02:00-07:00
1755028020000,2.6843,4.4739,0,0,1,205,67.8,77,60.32,67.8,29.95,30.0451,772,138960,6092,6124500,,2025-08-12,America/Los_Angeles,True,4.62,2025-08-12 12:47:00-07:00
1755027120000,2.4606,4.4739,0,0,1,206,68.0,76,60.14,68.0,29.95,30.045,769,138420,4572,5429700,,2025-08-12,America/Los_Angeles,True,,2025-08-12 12:32:00-07:00
1755026220000,2.4606,6.2634,0,0,1,208,68.2,76,60.34,68.29,29.96,30.055,751,135180,2867,4737600,,2025-08-12,America/Los_Angeles,True,,2025-08-12 12:17:00-07:00
1755025320000,2.908,4.2502,0,0,1,208,68.5,75,60.25,68.58,29.96,30.055,690,124200,1719,4061700,,2025-08-12,America/Los_Angeles,True,,2025-08-12 12:02:00-07:00
