dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,local_time
1744168800000,0.2237,2.4606,0,0,1,154,56.1,89,29.96,30.0338,0,0,25582,23023800,56.1,52.9,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 20:20:00-07:00
1744167900000,1.3422,3.8028,0,0,1,154,56.3,90,29.96,30.0338,0,0,25582,23023800,56.3,53.4,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 20:05:00-07:00
1744167000000,1.1185,3.5791,0,0,1,154,56.7,89,29.95,30.0237,0,0,25582,23023800,56.7,53.49,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 19:50:00-07:00
1744166100000,2.2369,4.6976,0,0,1,154,57.0,89,29.95,30.0237,2,1800,25580,23023800,57.0,53.79,2025-04-01T21:20:00.000Z,2025-04-08,4.32,2025-04-08 19:35:00-07:00
1744165200000,2.6843,5.145,0,0,1,148,57.7,87,29.95,30.0236,15,13500,25565,23022000,57.7,53.86,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 19:20:00-07:00
1744164300000,2.908,5.145,0,0,1,123,59.0,85,29.95,30.0234,41,36900,25524,23008500,59.0,54.49,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 19:05:00-07:00
1744163400000,3.3554,5.5923,0,0,1,123,60.4,81,29.95,30.0232,75,67500,25449,22971600,60.4,54.54,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 18:50:00-07:00
1744162500000,4.0265,6.4871,0,0,1,123,61.2,79,29.95,30.0231,113,101700,25336,22904100,61.2,54.63,2025-04-01T21:20:00.000Z,2025-04-08,4.34,2025-04-08 18:35:00-07:00
1744161600000,4.4739,7.3819,0,0,1,138,61.9,78,29.94,30.013,156,140400,25180,22802400,61.9,54.96,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 18:20:00-07:00
1744160700000,4.0265,7.6056,0,0,1,133,63.0,75,29.94,30.0128,201,180900,24979,22662000,63.0,54.95,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 18:05:00-07:00
1744159800000,3.8028,8.2767,0,0,1,139,63.5,72,29.94,30.0128,248,223200,24731,22481100,63.5,54.31,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 17:50:00-07:00
1744158900000,5.3686,8.5004,0,0,1,143,64.0,71,29.94,30.0127,297,267300,24434,22257900,64.0,54.4,2025-04-01T21:20:00.000Z,2025-04-08,4.39,2025-04-08 17:35:00-07:00
1744158000000,6.0397,9.3951,0,0,1,159,63.5,70,29.94,30.0128,347,312300,24087,21990600,63.5,53.54,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 17:20:00-07:00
1744157100000,4.9213,7.8293,0,0,1,171,65.5,65,29.94,30.0125,396,356400,23691,21678300,65.5,53.42,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 17:05:00-07:00
1744156200000,4.0265,5.5923,0,0,1,171,66.4,61,29.94,30.0123,444,399600,23247,21321900,66.4,52.53,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 16:50:00-07:00
1744155300000,4.2502,6.2634,0,0,1,171,66.2,62,29.94,30.0124,491,441900,22756,20922300,66.2,52.79,2025-04-01T21:20:00.000Z,2025-04-08,4.38,2025-04-08 16:35:00-07:00
1744154400000,4.2502,6.0397,0,0,1,171,66.4,64,29.95,30.0224,535,481500,22221,20480400,66.4,53.84,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 16:20:00-07:00
1744153500000,3.5791,5.3686,0,0,1,171,64.6,69,29.95,30.0226,579,521100,21642,19998900,64.6,54.19,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 16:05:00-07:00
1744152600000,3.3554,5.816,0,0,1,191,64.9,71,29.96,30.0326,620,558000,21022,19477800,64.9,55.27,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 15:50:00-07:00
1744151700000,2.908,5.5923,0,0,1,195,64.4,73,29.96,30.0327,657,591300,20365,18919800,64.4,55.55,2025-04-01T21:20:00.000Z,2025-04-08,4.38,2025-04-08 15:35:00-07:00
1744150800000,3.8028,6.0397,0,0,1,209,63.5,73,29.96,30.0328,692,622800,19673,18328500,63.5,54.69,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 15:20:00-07:00
1744149900000,4.2502,6.7108,0,0,1,208,64.2,67,29.96,30.0327,724,651600,18949,17705700,64.2,53.01,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 15:05:00-07:00
1744149000000,4.2502,8.2767,0,0,1,219,64.9,63,29.97,30.0426,753,677700,18196,17054100,64.9,52.0,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 14:50:00-07:00
1744148100000,4.6976,7.8293,0,0,1,242,65.1,64,29.98,30.0526,779,701100,17417,16376400,65.1,52.61,2025-04-01T21:20:00.000Z,2025-04-08,4.39,2025-04-08 14:35:00-07:00
1744147200000,5.145,8.2767,0,0,1,245,63.9,68,29.98,30.0528,801,720900,16616,15675300,63.9,53.13,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 14:20:00-07:00
1744146300000,5.3686,8.5004,0,0,1,229,63.5,70,29.98,30.0528,819,737100,15797,14954400,63.5,53.54,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 14:05:00-07:00
1744145400000,3.8028,6.2634,0,0,1,209,63.9,71,29.98,30.0528,834,750600,14963,14217300,63.9,54.31,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 13:50:00-07:00
1744144500000,3.3554,6.7108,0,0,1,238,63.7,72,29.98,30.0528,845,760500,14118,13466700,63.7,54.5,2025-04-01T21:20:00.000Z,2025-04-08,4.39,2025-04-08 13:35:00-07:00
1744143600000,4.2502,7.6056,0,0,1,216,62.2,75,29.98,30.053,852,766800,13266,12706200,62.2,54.17,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 13:20:00-07:00
1744142700000,4.6976,6.9345,0,0,1,230,61.5,78,29.98,30.0531,855,769500,12411,11939400,61.5,54.57,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 13:05:00-07:00
1744141800000,4.9213,7.3819,0,0,1,214,60.6,80,29.99,30.0633,854,768600,11557,11169900,60.6,54.39,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 12:50:00-07:00
1744140900000,4.4739,6.4871,0,0,1,215,60.3,81,29.99,30.0633,849,764100,10708,10401300,60.3,54.44,2025-04-01T21:20:00.000Z,2025-04-08,4.4,2025-04-08 12:35:00-07:00
1744140000000,4.9213,6.9345,0,0,1,197,60.1,81,30.0,30.0734,839,755100,9869,9637200,60.1,54.25,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 12:20:00-07:00
1744139100000,5.3686,7.8293,0,0,1,175,59.4,81,30.0,30.0735,827,744300,9042,8882100,59.4,53.57,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 12:05:00-07:00
1744138200000,5.816,8.2767,0,0,1,175,59.5,82,30.01,30.0835,810,729000,8232,8137800,59.5,54.0,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 11:50:00-07:00
1744137300000,6.0397,8.5004,0,0,1,174,59.7,82,30.01,30.0835,790,711000,7442,7408800,59.7,54.19,2025-04-01T21:20:00.000Z,2025-04-08,4.43,2025-04-08 11:35:00-07:00
1744136400000,6.0397,9.1714,0,0,1,174,60.6,79,30.01,30.0833,766,689400,6676,6697800,60.6,54.05,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 11:20:00-07:00
1744135500000,6.7108,9.8425,0,0,1,164,60.4,79,30.0,30.0733,738,664200,5938,6008400,60.4,53.85,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 11:05:00-07:00
1744134600000,6.2634,9.6188,0,0,1,162,61.9,76,30.01,30.0831,707,636300,5231,5344200,61.9,54.25,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 10:50:00-07:00
1744133700000,5.816,9.6188,0,0,1,152,61.9,76,30.01,30.0831,670,603000,4561,4707900,61.9,54.25,2025-04-01T21:20:00.000Z,2025-04-08,4.56,2025-04-08 10:35:00-07:00
1744132800000,5.816,10.0662,0,0,1,140,61.3,75,30.01,30.0832,634,570600,3927,4104900,61.3,53.31,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 10:20:00-07:00
1744131900000,5.816,8.2767,0,0,1,162,59.5,81,30.0,30.0735,592,532800,3335,3534300,59.5,53.66,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 10:05:00-07:00
1744131000000,5.3686,8.2767,0,0,1,177,58.3,83,30.01,30.0837,548,493200,2787,3001500,58.3,53.16,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 09:50:00-07:00
1744130100000,1.7895,5.816,0,0,1,115,58.3,83,30.01,30.0837,504,453600,2283,2508300,58.3,53.16,2025-04-01T21:20:00.000Z,2025-04-08,4.52,2025-04-08 09:35:00-07:00
1744129200000,0.6711,3.5791,0,0,1,108,57.9,84,30.01,30.0837,457,411300,1826,2054700,57.9,53.09,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 09:20:00-07:00
1744128300000,0.0,1.3422,0,0,1,108,57.4,84,30.01,30.0838,409,368100,1417,1643400,57.4,52.6,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 09:05:00-07:00
1744127400000,0.2237,1.5659,0,0,1,105,58.5,82,30.01,30.0836,355,319500,1062,1275300,58.5,53.02,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 08:50:00-07:00
1744126500000,0.0,1.5659,0,0,1,105,59.0,79,30.01,30.0836,307,276300,755,955800,59.0,52.49,2025-04-01T21:20:00.000Z,2025-04-08,4.24,2025-04-08 08:35:00-07:00
1744125600000,0.2237,2.4606,0,0,1,105,57.4,81,30.01,30.0838,256,230400,499,679500,57.4,51.62,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 08:20:00-07:00
1744124700000,0.4474,2.2369,0,0,1,111,55.0,86,30.01,30.0841,204,183600,295,449100,55.0,50.89,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 08:05:00-07:00
1744123800000,0.0,2.2369,0,0,1,111,53.4,90,30.0,30.0743,156,140400,139,265500,53.4,50.54,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 07:50:00-07:00
1744122900000,0.0,0.0,0,0,1,111,50.9,91,30.0,30.0747,91,81900,48,125100,50.9,48.37,2025-04-01T21:20:00.000Z,2025-04-08,4.23,2025-04-08 07:35:00-07:00
1744122000000,0.0,0.0,0,0,1,111,49.6,90,29.99,30.0649,27,24300,21,43200,49.6,46.79,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 07:20:00-07:00
1744121100000,0.0,0.0,0,0,1,111,49.5,90,29.99,30.0649,16,14400,5,18900,49.5,46.69,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 07:05:00-07:00
1744120200000,0.0,0.0,0,0,1,111,49.5,89,29.98,30.0549,5,4500,0,4500,49.5,46.39,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 06:50:00-07:00
1744119300000,0.0,0.0,0,0,1,111,49.8,89,29.98,30.0548,0,0,0,0,49.8,46.69,2025-04-01T21:20:00.000Z,2025-04-08,4.25,2025-04-08 06:35:00-07:00
1744118400000,0.0,0.0,0,0,1,111,49.1,89,29.98,30.0549,0,0,0,0,49.1,46.0,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 06:20:00-07:00
1744117500000,0.0,0.0,0,0,1,111,49.5,88,29.98,30.0549,0,0,0,0,49.5,46.09,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 06:05:00-07:00
1744116600000,0.0,0.0,0,0,1,111,50.4,88,29.98,30.0547,0,0,0,0,50.4,46.98,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 05:50:00-07:00
1744115700000,0.0,0.0,0,0,1,111,50.7,88,29.97,30.0447,0,0,0,0,50.7,47.28,2025-04-01T21:20:00.000Z,2025-04-08,4.25,2025-04-08 05:35:00-07:00
1744114800000,0.0,1.7895,0,0,1,111,50.5,87,29.97,30.0447,0,0,0,0,50.5,46.78,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 05:20:00-07:00
1744113900000,0.2237,2.0132,0,0,1,110,50.9,87,29.97,30.0446,0,0,0,0,50.9,47.17,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 05:05:00-07:00
1744113000000,0.0,0.0,0,0,1,110,51.3,87,29.98,30.0546,0,0,0,0,51.3,47.56,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 04:50:00-07:00
1744112100000,0.0,0.0,0,0,1,110,51.4,87,29.98,30.0546,0,0,0,0,51.4,47.66,2025-04-01T21:20:00.000Z,2025-04-08,4.25,2025-04-08 04:35:00-07:00
1744111200000,0.0,1.1185,0,0,1,110,51.3,88,29.98,30.0546,0,0,0,0,51.3,47.87,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 04:20:00-07:00
1744110300000,0.0,0.0,0,0,1,110,51.6,88,29.98,30.0545,0,0,0,0,51.6,48.16,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 04:05:00-07:00
1744109400000,0.0,0.0,0,0,1,110,51.3,89,29.98,30.0546,0,0,0,0,51.3,48.17,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 03:50:00-07:00
1744108500000,0.0,0.0,0,0,1,110,51.4,90,29.98,30.0546,0,0,0,0,51.4,48.57,2025-04-01T21:20:00.000Z,2025-04-08,4.26,2025-04-08 03:35:00-07:00
1744107600000,0.0,0.0,0,0,1,110,50.7,91,29.99,30.0647,0,0,0,0,50.7,48.17,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 03:20:00-07:00
1744106700000,0.0,0.0,0,0,1,110,50.2,91,29.99,30.0648,0,0,0,0,50.2,47.67,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 03:05:00-07:00
1744105800000,0.0,0.0,0,0,1,110,50.5,91,29.99,30.0647,0,0,0,0,50.5,47.97,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 02:50:00-07:00
1744104900000,0.0,0.0,0,0,1,110,50.7,90,30.0,30.0747,0,0,0,0,50.7,47.87,2025-04-01T21:20:00.000Z,2025-04-08,4.27,2025-04-08 02:35:00-07:00
1744104000000,0.0,0.0,0,0,1,110,50.9,90,30.0,30.0747,0,0,0,0,50.9,48.07,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 02:20:00-07:00
1744103100000,0.0,0.0,0,0,1,110,51.3,90,30.0,30.0746,0,0,0,0,51.3,48.47,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 02:05:00-07:00
1744102200000,0.0,0.0,0,0,1,110,51.8,89,30.01,30.0846,0,0,0,0,51.8,48.66,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 01:50:00-07:00
1744101300000,0.0,2.0132,0,0,1,110,52.2,88,30.01,30.0845,0,0,0,0,52.2,48.75,2025-04-01T21:20:00.000Z,2025-04-08,4.28,2025-04-08 01:35:00-07:00
1744100400000,0.0,0.0,0,0,1,110,52.5,88,30.01,30.0845,0,0,0,0,52.5,49.05,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 01:20:00-07:00
1744099500000,0.0,0.0,0,0,1,110,52.7,87,30.01,30.0845,0,0,0,0,52.7,48.94,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 01:05:00-07:00
1744098600000,0.0,0.0,0,0,1,110,53.1,86,30.01,30.0844,0,0,0,0,53.1,49.02,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 00:50:00-07:00
1744097700000,0.0,2.0132,0,0,1,110,54.0,86,30.01,30.0843,0,0,0,0,54.0,49.91,2025-04-01T21:20:00.000Z,2025-04-08,4.28,2025-04-08 00:35:00-07:00
1744096800000,0.2237,2.4606,0,0,1,110,54.1,86,30.01,30.0843,0,0,0,0,54.1,50.01,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 00:20:00-07:00
1744095900000,0.0,2.0132,0,0,1,110,54.1,85,30.01,30.0843,0,0,0,0,54.1,49.69,2025-04-01T21:20:00.000Z,2025-04-08,,2025-04-08 00:05:00-07:00
