dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1774075920000,0.0,0.0,0,0,1,214,57.2,91,54.6,29.93,30.027,0,0,10023,9020700,57.2,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 23:52:00-07:00
1774075020000,0.0,0.0,0,0,1,214,58.3,91,55.68,29.93,30.0267,0,0,10023,9020700,58.3,2026-02-19T18:37:00.000Z,2026-03-20,4.3,,,2026-03-20 23:37:00-07:00
1774074120000,0.0,0.0,0,0,1,214,58.8,91,56.18,29.94,30.0367,0,0,10023,9020700,58.8,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 23:22:00-07:00
1774073220000,0.0,0.0,0,0,1,214,59.4,90,56.46,29.94,30.0366,0,0,10023,9020700,59.4,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 23:07:00-07:00
1774072320000,0.0,0.0,0,0,1,214,59.7,90,56.76,29.94,30.0365,0,0,10023,9020700,59.7,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 22:52:00-07:00
1774071420000,0.0,0.0,0,0,1,214,60.6,89,57.34,29.94,30.0364,0,0,10023,9020700,60.6,2026-02-19T18:37:00.000Z,2026-03-20,4.31,,,2026-03-20 22:37:00-07:00
1774070520000,0.0,0.0,0,0,1,214,61.7,88,58.11,29.94,30.0361,0,0,10023,9020700,61.7,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 22:22:00-07:00
1774069620000,0.0,0.0,0,0,1,214,62.4,89,59.11,29.94,30.036,0,0,10023,9020700,62.4,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 22:07:00-07:00
1774068720000,0.0,0.0,0,0,1,214,63.0,90,60.02,29.94,30.0359,0,0,10023,9020700,63.0,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 21:52:00-07:00
1774067820000,0.0,1.7895,0,0,1,214,63.1,89,59.8,29.94,30.0359,0,0,10023,9020700,63.1,2026-02-19T18:37:00.000Z,2026-03-20,4.31,,,2026-03-20 21:37:00-07:00
1774066920000,0.2237,1.7895,0,0,1,214,63.5,88,59.88,29.94,30.0358,0,0,10023,9020700,63.5,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 21:22:00-07:00
1774066020000,0.0,1.3422,0,0,1,214,63.7,88,60.08,29.94,30.0358,0,0,10023,9020700,63.7,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 21:07:00-07:00
1774065120000,0.0,0.0,0,0,1,214,64.0,88,60.37,29.94,30.0357,0,0,10023,9020700,64.0,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 20:52:00-07:00
1774064220000,0.0,0.0,0,0,1,214,64.6,89,61.28,29.93,30.0256,0,0,10023,9020700,64.6,2026-02-19T18:37:00.000Z,2026-03-20,4.32,,,2026-03-20 20:37:00-07:00
1774063320000,0.0,1.3422,0,0,1,214,64.9,90,61.89,29.93,30.0255,0,0,10023,9020700,64.9,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 20:22:00-07:00
1774062420000,0.2237,2.4606,0,0,1,214,65.5,90,62.48,29.93,30.0254,0,0,10023,9020700,65.5,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 20:07:00-07:00
1774061520000,0.4474,2.6843,0,0,1,214,65.8,89,62.46,29.92,30.0153,0,0,10023,9020700,65.8,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 19:52:00-07:00
1774060620000,1.5659,4.2502,0,0,1,214,66.7,86,62.37,29.91,30.0051,0,0,10023,9020700,66.7,2026-02-19T18:37:00.000Z,2026-03-20,4.33,,,2026-03-20 19:37:00-07:00
1774059720000,0.6711,2.908,0,0,1,214,67.5,78,60.39,29.91,30.005,0,0,10023,9020700,67.5,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 19:22:00-07:00
1774058820000,0.8948,3.1317,0,0,1,214,68.0,77,60.51,29.91,30.0049,2,1800,10021,9020700,68.0,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 19:07:00-07:00
1774057920000,0.0,1.3422,0,0,1,214,68.4,79,61.62,29.91,30.0048,7,6300,10014,9018900,68.65,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 18:52:00-07:00
1774057020000,0.0,1.3422,0,0,1,214,68.5,82,62.78,29.91,30.0048,12,10800,10002,9012600,68.9,2026-02-19T18:37:00.000Z,2026-03-20,4.33,,,2026-03-20 18:37:00-07:00
1774056120000,1.1185,2.908,0,0,1,214,69.6,78,62.43,29.91,30.0046,17,15300,9985,9001800,69.93,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 18:22:00-07:00
1774055220000,0.8948,2.6843,0,0,1,214,70.2,74,61.51,29.9,29.9945,22,19800,9963,8986500,70.4,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 18:07:00-07:00
1774054320000,0.6711,2.4606,0,0,1,214,70.0,78,62.82,29.9,29.9945,27,24300,9936,8966700,70.37,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 17:52:00-07:00
1774053420000,1.7895,2.908,0,0,1,214,70.9,71,61.02,29.9,29.9944,32,28800,9904,8942400,71.03,2026-02-19T18:37:00.000Z,2026-03-20,4.34,,,2026-03-20 17:37:00-07:00
1774052520000,1.3422,2.908,0,0,1,214,72.1,66,60.1,29.9,29.9941,35,31500,9869,8913600,72.11,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 17:22:00-07:00
1774051620000,0.4474,2.2369,0,0,1,214,71.2,69,60.5,29.91,30.0043,42,37800,9827,8882100,71.26,2026-02-19T18:37:00.000Z,2026-03-20,,,,2026-03-20 17:07:00-07:00
