dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1739951100000,0.0,2.0132,0,0,1,230,48.2,88,30.07,30.1691,0,0,6445,5800500,48.2,44.81,2025-02-14T20:35:00.000Z,2025-02-18,,,,2025-02-18 23:45:00-08:00
1739950200000,0.0,0.0,0,0,1,230,48.0,90,30.07,30.1692,0,0,6445,5800500,48.0,45.21,2025-02-14T20:35:00.000Z,2025-02-18,,,,2025-02-18 23:30:00-08:00
1739949300000,0.0,0.0,0,0,1,230,48.4,90,30.07,30.1691,0,0,6445,5800500,48.4,45.6,2025-02-14T20:35:00.000Z,2025-02-18,,,,2025-02-18 23:15:00-08:00
1739948400000,0.0,0.0,0,0,1,230,48.4,90,30.07,30.1691,0,0,6445,5800500,48.4,45.6,2025-02-14T20:35:00.000Z,2025-02-18,4.12,,,2025-02-18 23:00:00-08:00
1739947500000,0.0,0.0,0,0,1,230,48.6,89,30.08,30.1791,0,0,6445,5800500,48.6,45.51,2025-02-14T20:35:00.000Z,2025-02-18,,,,2025-02-18 22:45:00-08:00
1739946600000,0.4474,3.1317,0,0,1,230,48.7,89,30.08,30.1791,0,0,6445,5800500,48.7,45.6,2025-02-14T20:35:00.000Z,2025-02-18,,,,2025-02-18 22:30:00-08:00
1739945700000,0.0,0.0,0,0,1,230,49.1,89,30.07,30.169,0,0,6445,5800500,49.1,46.0,2025-02-14T20:35:00.000Z,2025-02-18,,,,2025-02-18 22:15:00-08:00
1739944800000,0.0,1.1185,0,0,1,230,49.3,88,30.07,30.1689,0,0,6445,5800500,49.3,45.9,2025-02-14T20:35:00.000Z,2025-02-18,4.12,,,2025-02-18 22:00:00-08:00
1739943900000,0.0,1.3422,0,0,1,230,49.8,88,30.07,30.1688,0,0,6445,5800500,49.8,46.39,2025-02-14T20:35:00.000Z,2025-02-18,,,,2025-02-18 21:45:00-08:00
1739943000000,0.0,0.0,0,0,1,230,50.0,88,30.07,30.1688,0,0,6445,5800500,50.0,46.59,2025-02-14T20:35:00.000Z,2025-02-18,,,,2025-02-18 21:30:00-08:00
1739942100000,0.0,0.0,0,0,1,230,50.0,88,30.07,30.1688,0,0,6445,5800500,50.0,46.59,2025-02-14T20:35:00.000Z,2025-02-18,,,,2025-02-18 21:15:00-08:00
