dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1768895460000,0.0,0.0,0,0,1,216,47.3,93,45.38,30.06,30.1593,0,0,4783,4304700,47.3,2026-01-12T19:41:00.000Z,2026-01-19,,,,2026-01-19 23:51:00-08:00
1768894560000,0.0,0.0,0,0,1,216,47.5,92,45.29,30.06,30.1592,0,0,4783,4304700,47.5,2026-01-12T19:41:00.000Z,2026-01-19,4.27,,,2026-01-19 23:36:00-08:00
1768893660000,0.0,0.0,0,0,1,216,47.8,92,45.59,30.06,30.1592,0,0,4783,4304700,47.8,2026-01-12T19:41:00.000Z,2026-01-19,,,,2026-01-19 23:21:00-08:00
1768892760000,0.0,0.0,0,0,1,216,48.4,92,46.18,30.05,30.149,0,0,4783,4304700,48.4,2026-01-12T19:41:00.000Z,2026-01-19,,,,2026-01-19 23:06:00-08:00
1768891860000,0.0,0.0,0,0,1,216,48.9,91,46.39,30.05,30.1489,0,0,4783,4304700,48.9,2026-01-12T19:41:00.000Z,2026-01-19,,,,2026-01-19 22:51:00-08:00
1768890960000,0.0,0.0,0,0,1,216,49.3,91,46.78,30.05,30.1489,0,0,4783,4304700,49.3,2026-01-12T19:41:00.000Z,2026-01-19,4.28,,,2026-01-19 22:36:00-08:00
1768890060000,0.0,0.0,0,0,1,216,49.5,92,47.27,30.05,30.1488,0,0,4783,4304700,49.5,2026-01-12T19:41:00.000Z,2026-01-19,,,,2026-01-19 22:21:00-08:00
1768889160000,0.0,0.0,0,0,1,216,49.3,93,47.36,30.05,30.1489,0,0,4783,4304700,49.3,,2026-01-19,,America/Los_Angeles,True,2026-01-19 22:06:00-08:00
1768888260000,0.0,0.0,0,0,1,216,49.1,93,47.16,30.05,30.1489,0,0,4783,4304700,49.1,,2026-01-19,,America/Los_Angeles,True,2026-01-19 21:51:00-08:00
1768886460000,0.0,0.0,0,0,1,216,49.5,93,47.56,30.04,30.1388,0,0,4783,4304700,49.5,2026-01-12T19:41:00.000Z,2026-01-19,,,,2026-01-19 21:21:00-08:00
1768885560000,0.0,0.0,0,0,1,216,49.6,92,47.37,30.04,30.1388,0,0,4783,4304700,49.6,2026-01-12T19:41:00.000Z,2026-01-19,,,,2026-01-19 21:06:00-08:00
