dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1741675740000,0.6711,3.3554,0,0,1,67,54.9,60,29.87,29.9438,0,0,19930,17937000,54.9,41.28,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 23:49:00-07:00
1741674840000,2.0132,7.1582,0,0,1,103,54.9,61,29.86,29.9338,0,0,19930,17937000,54.9,41.71,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 23:34:00-07:00
1741673940000,6.0397,10.0662,0,0,1,125,54.7,64,29.85,29.9238,0,0,19930,17937000,54.7,42.76,2025-03-06T11:04:00.000Z,2025-03-10,4.29,,,2025-03-10 23:19:00-07:00
1741673040000,6.4871,11.6321,0,0,1,134,54.5,71,29.84,29.9138,0,0,19930,17937000,54.5,45.29,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 23:04:00-07:00
1741672140000,5.3686,8.5004,0,0,1,143,54.3,71,29.83,29.9038,0,0,19930,17937000,54.3,45.1,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 22:49:00-07:00
1741671240000,3.1317,9.6188,0,0,1,190,53.6,59,29.82,29.8939,0,0,19930,17937000,53.6,39.62,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 22:34:00-07:00
1741670340000,0.2237,1.7895,0,0,1,319,53.1,50,29.8,29.8739,0,0,19930,17937000,53.1,34.96,2025-03-06T11:04:00.000Z,2025-03-10,4.29,,,2025-03-10 22:19:00-07:00
1741669440000,0.4474,3.1317,0,0,1,305,52.9,54,29.8,29.8739,0,0,19930,17937000,52.9,36.71,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 22:04:00-07:00
1741668540000,0.0,1.3422,0,0,1,208,53.2,61,29.82,29.8939,0,0,19930,17937000,53.2,40.1,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 21:49:00-07:00
1741667640000,0.0,1.3422,0,0,1,208,53.8,64,29.85,29.9239,0,0,19930,17937000,53.8,41.91,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 21:34:00-07:00
1741666740000,0.8948,2.908,0,0,1,208,54.5,65,29.87,29.9439,0,0,19930,17937000,54.5,42.98,2025-03-06T11:04:00.000Z,2025-03-10,4.3,,,2025-03-10 21:19:00-07:00
1741665840000,1.7895,5.145,0,0,1,230,54.5,55,29.87,29.9439,0,0,19930,17937000,54.5,38.67,,2025-03-10,,America/Los_Angeles,True,2025-03-10 21:04:00-07:00
1741664940000,0.0,0.0,0,0,1,247,53.6,52,29.86,29.934,0,0,19930,17937000,53.6,36.41,,2025-03-10,,America/Los_Angeles,True,2025-03-10 20:49:00-07:00
1741664040000,0.0,0.0,0,0,1,247,54.0,52,29.86,29.9339,0,0,19930,17937000,54.0,36.78,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 20:34:00-07:00
1741663140000,0.0,0.0,0,0,1,249,53.8,60,29.85,29.9239,0,0,19930,17937000,53.8,40.24,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 20:19:00-07:00
1741662240000,0.0,0.0,0,0,1,249,53.8,63,29.86,29.9339,0,0,19930,17937000,53.8,41.5,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 20:04:00-07:00
1741661340000,0.2237,3.1317,0,0,1,245,54.1,61,29.87,29.9439,0,0,19930,17937000,54.1,40.95,2025-03-06T11:04:00.000Z,2025-03-10,4.31,,,2025-03-10 19:49:00-07:00
1741660440000,0.0,2.2369,0,0,1,48,54.3,51,29.86,29.9339,0,0,19930,17937000,54.3,36.56,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 19:34:00-07:00
1741659540000,0.0,3.1317,0,0,1,49,55.6,45,29.86,29.9337,0,0,19930,17937000,55.6,34.6,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 19:19:00-07:00
1741658640000,0.8948,3.5791,0,0,1,75,55.9,45,29.85,29.9236,1,900,19929,17937000,55.9,34.87,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 19:04:00-07:00
1741657740000,1.3422,4.6976,0,0,1,76,56.3,44,29.85,29.9235,12,10800,19917,17936100,56.3,34.67,2025-03-06T11:04:00.000Z,2025-03-10,4.32,,,2025-03-10 18:49:00-07:00
1741656840000,1.3422,5.5923,0,0,1,103,57.0,43,29.85,29.9234,33,29700,19884,17925300,57.0,34.73,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 18:34:00-07:00
1741655940000,2.908,9.6188,0,0,1,105,57.4,41,29.85,29.9234,55,49500,19829,17895600,57.4,33.9,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 18:19:00-07:00
1741655040000,3.5791,8.9477,0,0,1,113,57.6,43,29.85,29.9234,72,64800,19757,17846100,57.6,35.27,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 18:04:00-07:00
1741654140000,2.4606,8.9477,0,0,1,97,57.9,47,29.85,29.9233,78,70200,19566,17679600,57.9,37.79,2025-03-06T11:04:00.000Z,2025-03-10,4.35,,,2025-03-10 17:49:00-07:00
1741653240000,4.6976,9.8425,0,0,1,108,58.5,45,29.85,29.9232,113,101700,19644,17711100,58.5,37.23,,2025-03-10,,America/Los_Angeles,True,2025-03-10 17:34:00-07:00
1741652340000,6.4871,10.7373,0,0,1,114,59.5,40,29.85,29.9231,144,129600,19422,17609400,59.5,35.16,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 17:19:00-07:00
1741651440000,6.2634,12.0795,0,0,1,114,60.8,36,29.84,29.9129,184,165600,19238,17479800,60.8,33.68,2025-03-06T11:04:00.000Z,2025-03-10,4.39,,,2025-03-10 17:04:00-07:00
1741650540000,7.1582,13.6453,0,0,1,115,62.2,31,29.84,29.9127,247,222300,18991,17314200,62.2,31.19,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 16:49:00-07:00
1741649640000,8.053,14.0927,0,0,1,118,63.5,28,29.83,29.9025,362,325800,18629,17091900,63.5,29.81,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 16:34:00-07:00
1741648740000,6.4871,13.4216,0,0,1,111,64.0,28,29.83,29.9024,432,388800,18197,16766100,64.0,30.24,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 16:19:00-07:00
1741647840000,7.3819,17.0007,0,0,1,111,64.0,28,29.84,29.9124,456,410400,17741,16377300,64.0,30.24,2025-03-06T11:04:00.000Z,2025-03-10,4.39,,,2025-03-10 16:04:00-07:00
1741646940000,7.3819,14.7638,0,0,1,113,64.8,28,29.84,29.9123,490,441000,17251,15966900,64.8,30.93,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 15:49:00-07:00
1741646040000,6.4871,15.4349,0,0,1,101,65.3,28,29.84,29.9123,583,524700,16668,15525900,65.3,31.36,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 15:34:00-07:00
1741645140000,5.3686,12.3031,0,0,1,107,65.1,29,29.85,29.9223,590,531000,16078,15001200,65.1,32.06,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 15:19:00-07:00
1741644240000,6.0397,17.4481,0,0,1,109,65.1,30,29.85,29.9223,615,553500,15463,14470200,65.1,32.9,2025-03-06T11:04:00.000Z,2025-03-10,4.4,,,2025-03-10 15:04:00-07:00
1741643340000,6.9345,16.777,0,0,1,116,66.0,30,29.85,29.9222,697,627300,14766,13916700,66.0,33.68,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 14:49:00-07:00
1741642440000,6.0397,12.0795,0,0,1,110,66.0,31,29.85,29.9222,762,685800,14004,13289400,66.0,34.5,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 14:34:00-07:00
1741641540000,6.2634,11.6321,0,0,1,119,64.8,34,29.86,29.9324,720,648000,13284,12603600,64.8,35.77,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 14:19:00-07:00
1741640640000,7.6056,12.0795,0,0,1,121,64.8,38,29.86,29.9324,597,537300,12687,11955600,64.8,38.59,2025-03-06T11:04:00.000Z,2025-03-10,4.4,,,2025-03-10 14:04:00-07:00
1741639740000,7.6056,14.0927,0,0,1,125,64.9,38,29.86,29.9324,674,606600,12013,11418300,64.9,38.68,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 13:49:00-07:00
1741638840000,7.8293,12.5268,0,0,1,122,65.1,38,29.87,29.9424,791,711900,11222,10811700,65.1,38.86,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 13:34:00-07:00
1741637940000,8.7241,12.9742,0,0,1,128,63.7,41,29.88,29.9526,799,719100,10423,10099800,63.7,39.56,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 13:19:00-07:00
1741637040000,7.6056,12.9742,0,0,1,127,62.4,43,29.89,29.9628,561,504900,9862,9380700,62.4,39.61,2025-03-06T11:04:00.000Z,2025-03-10,4.4,,,2025-03-10 13:04:00-07:00
1741636140000,6.7108,10.7373,0,0,1,125,63.7,41,29.89,29.9626,734,660600,9128,8875800,63.7,39.56,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 12:49:00-07:00
1741635240000,7.8293,12.9742,0,0,1,142,62.4,44,29.9,29.9728,754,678600,8374,8215200,62.4,40.2,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 12:34:00-07:00
1741634340000,6.7108,10.5136,0,0,1,154,62.1,46,29.91,29.9829,667,600300,7707,7536600,62.1,41.07,2025-03-06T11:04:00.000Z,2025-03-10,,,,2025-03-10 12:19:00-07:00
1741633440000,5.816,11.1847,0,0,1,167,60.8,53,29.91,29.9831,738,664200,6969,6936300,60.8,43.56,2025-03-06T11:04:00.000Z,2025-03-10,4.42,,,2025-03-10 12:04:00-07:00
