dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1745045400000,0.0,1.5659,0,0,1,292,51.4,88,30.03,30.1047,0,0,16371,14733900,51.4,47.97,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 23:50:00-07:00
1745044500000,0.2237,2.908,0,0,1,167,51.4,88,30.03,30.1047,0,0,16371,14733900,51.4,47.97,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 23:35:00-07:00
1745043600000,1.3422,3.8028,0,0,1,133,51.4,86,30.02,30.0947,0,0,16371,14733900,51.4,47.35,2025-04-01T21:20:00.000Z,2025-04-18,4.29,,,2025-04-18 23:20:00-07:00
1745042700000,0.0,0.0,0,0,1,133,51.8,85,30.01,30.0846,0,0,16371,14733900,51.8,47.44,,2025-04-18,,America/Los_Angeles,True,2025-04-18 23:05:00-07:00
1745041800000,0.0,0.0,0,0,1,133,52.0,84,30.01,30.0846,0,0,16371,14733900,52.0,47.32,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 22:50:00-07:00
1745040900000,0.0,0.0,0,0,1,133,52.7,82,30.01,30.0845,0,0,16371,14733900,52.7,47.36,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 22:35:00-07:00
1745040000000,0.0,0.0,0,0,1,133,53.8,80,30.01,30.0843,0,0,16371,14733900,53.8,47.78,2025-04-01T21:20:00.000Z,2025-04-18,4.3,,,2025-04-18 22:20:00-07:00
1745039100000,0.2237,2.4606,0,0,1,133,54.3,79,30.01,30.0842,0,0,16371,14733900,54.3,47.93,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 22:05:00-07:00
1745038200000,0.0,2.2369,0,0,1,133,54.7,79,30.01,30.0842,0,0,16371,14733900,54.7,48.32,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 21:50:00-07:00
1745037300000,0.2237,3.1317,0,0,1,103,55.0,79,30.0,30.0741,0,0,16371,14733900,55.0,48.61,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 21:35:00-07:00
1745036400000,0.6711,5.5923,0,0,1,103,54.9,79,30.0,30.0741,0,0,16371,14733900,54.9,48.51,2025-04-01T21:20:00.000Z,2025-04-18,4.31,,,2025-04-18 21:20:00-07:00
1745035500000,1.1185,5.5923,0,0,1,123,54.9,81,29.99,30.0641,0,0,16371,14733900,54.9,49.18,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 21:05:00-07:00
1745034600000,1.3422,4.6976,0,0,1,85,54.5,83,29.99,30.0641,0,0,16371,14733900,54.5,49.44,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 20:50:00-07:00
1745033700000,0.4474,4.4739,0,0,1,46,54.3,85,29.98,30.0542,0,0,16371,14733900,54.3,49.89,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 20:35:00-07:00
1745032800000,1.3422,6.2634,0,0,1,46,54.7,84,29.97,30.0441,0,0,16371,14733900,54.7,49.96,2025-04-01T21:20:00.000Z,2025-04-18,4.31,,,2025-04-18 20:20:00-07:00
1745031900000,0.4474,4.2502,0,0,1,86,55.0,82,29.97,30.044,0,0,16371,14733900,55.0,49.61,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 20:05:00-07:00
1745031000000,0.2237,1.3422,0,0,1,178,55.2,81,29.96,30.034,0,0,16371,14733900,55.2,49.47,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 19:50:00-07:00
1745030100000,0.0,2.2369,0,0,1,205,55.6,82,29.96,30.0339,8,7200,16363,14733900,55.6,50.19,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 19:35:00-07:00
1745029200000,0.0,1.1185,0,0,1,219,55.9,82,29.96,30.0339,26,23400,16337,14726700,55.9,50.48,2025-04-01T21:20:00.000Z,2025-04-18,4.32,,,2025-04-18 19:20:00-07:00
1745028300000,0.0,1.3422,0,0,1,219,56.7,80,29.95,30.0237,58,52200,16279,14703300,56.7,50.6,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 19:05:00-07:00
1745027400000,0.4474,2.4606,0,0,1,219,57.2,79,29.95,30.0237,93,83700,16186,14651100,57.2,50.75,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 18:50:00-07:00
1745026500000,1.3422,3.8028,0,0,1,219,57.2,80,29.95,30.0237,136,122400,16050,14567400,57.2,51.08,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 18:35:00-07:00
1745025600000,1.7895,4.2502,0,0,1,219,57.2,81,29.95,30.0237,173,155700,15877,14445000,57.2,51.42,2025-04-01T21:20:00.000Z,2025-04-18,4.37,,,2025-04-18 18:20:00-07:00
1745024700000,2.2369,4.2502,0,0,1,219,57.2,81,29.95,30.0237,183,164700,15694,14289300,57.2,51.42,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 18:05:00-07:00
1745023800000,3.5791,5.816,0,0,1,231,57.4,81,29.95,30.0236,212,190800,15482,14124600,57.4,51.62,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 17:50:00-07:00
1745022900000,4.2502,7.1582,0,0,1,244,57.7,80,29.95,30.0236,244,219600,15238,13933800,57.7,51.57,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 17:35:00-07:00
1745022000000,5.145,8.7241,0,0,1,248,57.4,80,29.95,30.0236,224,201600,15014,13714200,57.4,51.28,2025-04-01T21:20:00.000Z,2025-04-18,4.38,,,2025-04-18 17:20:00-07:00
1745021100000,7.3819,11.6321,0,0,1,244,58.3,78,29.95,30.0235,293,263700,14721,13512600,58.3,51.47,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 17:05:00-07:00
1745020200000,8.2767,13.4216,0,0,1,248,59.5,76,29.94,30.0133,556,500400,14165,13248900,59.5,51.93,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 16:50:00-07:00
1745019300000,7.8293,13.6453,0,0,1,257,58.5,78,29.95,30.0235,484,435600,13681,12748500,58.5,51.66,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 16:35:00-07:00
1745018400000,8.2767,13.4216,0,0,1,265,58.1,78,29.95,30.0235,339,305100,13342,12312900,58.1,51.27,2025-04-01T21:20:00.000Z,2025-04-18,4.39,,,2025-04-18 16:20:00-07:00
1745017500000,7.1582,13.6453,0,0,1,273,57.9,78,29.96,30.0336,305,274500,13037,12007800,57.9,51.08,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 16:05:00-07:00
1745016600000,6.9345,14.7638,0,0,1,277,57.6,78,29.97,30.0437,269,242100,12768,11733300,57.6,50.79,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 15:50:00-07:00
1745015700000,7.3819,14.3164,0,0,1,279,57.4,77,29.97,30.0437,248,223200,12520,11491200,57.4,50.25,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 15:35:00-07:00
1745014800000,7.3819,12.9742,0,0,1,280,57.2,77,29.97,30.0437,243,218700,12277,11268000,57.2,50.05,2025-04-01T21:20:00.000Z,2025-04-18,4.39,,,2025-04-18 15:20:00-07:00
1745013900000,7.6056,13.6453,0,0,1,269,57.4,77,29.97,30.0437,242,217800,12035,11049300,57.4,50.25,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 15:05:00-07:00
1745013000000,7.3819,13.1979,0,0,1,268,57.9,77,29.98,30.0536,261,234900,11774,10831500,57.9,50.73,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 14:50:00-07:00
1745012100000,7.1582,12.9742,0,0,1,270,58.5,76,29.98,30.0536,318,286200,11456,10596600,58.5,50.96,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 14:35:00-07:00
1745011200000,7.1582,12.7505,0,0,1,269,58.8,76,29.98,30.0535,381,342900,11075,10310400,58.8,51.25,2025-04-01T21:20:00.000Z,2025-04-18,4.4,,,2025-04-18 14:20:00-07:00
1745010300000,7.1582,12.7505,0,0,1,275,58.5,77,29.98,30.0536,420,378000,10655,9967500,58.5,51.31,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 14:05:00-07:00
1745009400000,7.1582,11.4084,0,0,1,277,58.6,77,29.98,30.0535,404,363600,10251,9589500,58.6,51.41,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 13:50:00-07:00
1745008500000,6.9345,12.3031,0,0,1,272,59.0,77,29.98,30.0535,391,351900,9860,9225900,59.0,51.8,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 13:35:00-07:00
1745007600000,6.4871,11.4084,0,0,1,258,59.7,74,29.98,30.0534,426,383400,9434,8874000,59.7,51.4,2025-04-01T21:20:00.000Z,2025-04-18,4.4,,,2025-04-18 13:20:00-07:00
1745006700000,4.9213,7.6056,0,0,1,239,59.9,72,29.98,30.0534,412,370800,9022,8490600,59.9,50.85,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 13:05:00-07:00
1745005800000,4.4739,7.1582,0,0,1,227,59.7,72,29.97,30.0434,478,430200,8544,8119800,59.7,50.66,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 12:50:00-07:00
1745004900000,4.6976,7.1582,0,0,1,206,59.4,73,29.97,30.0434,489,440100,8055,7689600,59.4,50.74,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 12:35:00-07:00
1745004000000,5.145,7.8293,0,0,1,208,59.4,74,29.98,30.0534,475,427500,7580,7249500,59.4,51.11,2025-04-01T21:20:00.000Z,2025-04-18,4.42,,,2025-04-18 12:20:00-07:00
1745003100000,4.6976,7.6056,0,0,1,202,59.4,72,29.98,30.0534,472,424800,7108,6822000,59.4,50.37,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 12:05:00-07:00
1745002200000,5.145,7.1582,0,0,1,198,59.2,72,29.98,30.0535,596,536400,6512,6397200,59.2,50.18,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 11:50:00-07:00
1745001300000,4.0265,6.7108,0,0,1,193,59.2,72,29.98,30.0535,508,457200,6004,5860800,59.2,50.18,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 11:35:00-07:00
1745000400000,4.0265,6.2634,0,0,1,202,59.0,73,29.98,30.0535,571,513900,5433,5403600,59.0,50.36,2025-04-01T21:20:00.000Z,2025-04-18,4.53,,,2025-04-18 11:20:00-07:00
1744999500000,4.0265,6.7108,0,0,1,211,58.5,72,29.98,30.0536,506,455400,4927,4889700,58.5,49.5,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 11:05:00-07:00
1744998600000,3.5791,5.816,0,0,1,235,58.5,75,29.98,30.0536,356,320400,4571,4434300,58.5,50.6,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 10:50:00-07:00
1744997700000,3.8028,6.2634,0,0,1,230,57.9,76,29.98,30.0536,358,322200,4213,4113900,57.9,50.38,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 10:35:00-07:00
1744996800000,3.8028,6.4871,0,0,1,242,57.7,75,29.98,30.0537,317,285300,3896,3791700,57.7,49.83,2025-04-01T21:20:00.000Z,2025-04-18,4.51,,,2025-04-18 10:20:00-07:00
1744995900000,3.1317,5.145,0,0,1,214,57.7,74,29.97,30.0436,315,283500,3581,3506400,57.7,49.47,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 10:05:00-07:00
1744995000000,3.3554,5.5923,0,0,1,212,57.9,73,29.96,30.0336,361,324900,3220,3222900,57.9,49.3,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 09:50:00-07:00
1744994100000,2.908,5.816,0,0,1,225,59.0,72,29.96,30.0334,489,440100,2731,2898000,59.0,49.98,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 09:35:00-07:00
1744993200000,3.8028,7.1582,0,0,1,226,58.3,76,29.96,30.0335,589,530100,792,1242900,58.3,50.77,2025-04-01T21:20:00.000Z,2025-04-18,4.51,,,2025-04-18 09:20:00-07:00
1744992300000,5.145,7.1582,0,0,1,212,56.7,79,29.96,30.0338,558,502200,1381,1927800,56.7,50.26,,2025-04-18,,America/Los_Angeles,True,2025-04-18 09:05:00-07:00
1744991400000,4.4739,6.7108,0,0,1,206,56.5,80,29.96,30.0338,437,393300,1381,1425600,56.5,50.4,,2025-04-18,,America/Los_Angeles,True,2025-04-18 08:50:00-07:00
1744990500000,3.8028,5.816,0,0,1,156,56.7,80,29.96,30.0338,355,319500,1381,1032300,56.7,50.6,,2025-04-18,4.36,America/Los_Angeles,True,2025-04-18 08:35:00-07:00
1744989600000,2.2369,5.3686,0,0,1,156,55.0,83,29.96,30.034,301,270900,491,712800,55.0,49.93,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 08:20:00-07:00
1744988700000,0.6711,3.5791,0,0,1,196,53.2,85,29.96,30.0343,142,127800,349,441900,53.2,48.81,2025-04-01T21:20:00.000Z,2025-04-18,,,,2025-04-18 08:05:00-07:00
1744987800000,0.0,1.5659,0,0,1,237,52.9,84,29.96,30.0343,99,89100,250,314100,52.9,48.2,2025-04-01T21:20:00.000Z,2025-04-18,4.23,,,2025-04-18 07:50:00-07:00
