dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,lastRain,date,batt1volts,tz,historical,local_time
1781419860000,1.7895,3.5791,0,0,1,281,59.7,86,55.5,29.93,30.0033,0,0,15903,14312700,59.7,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 23:51:00-07:00
1781418960000,1.3422,3.5791,0,0,1,281,59.9,86,55.7,29.93,30.0032,0,0,15903,14312700,59.9,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 23:36:00-07:00
1781418060000,0.6711,5.3686,0,0,1,281,59.7,86,55.5,29.93,30.0033,0,0,15903,14312700,59.7,2026-06-06T17:21:00.000Z,2026-06-13,4.28,,,2026-06-13 23:21:00-07:00
1781417160000,2.6843,5.816,0,0,1,281,59.9,86,55.7,29.93,30.0032,0,0,15903,14312700,59.9,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 23:06:00-07:00
1781416260000,3.1317,7.1582,0,0,1,264,60.1,86,55.9,29.93,30.0032,0,0,15903,14312700,60.1,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 22:51:00-07:00
1781415360000,2.4606,6.2634,0,0,1,267,59.9,86,55.7,29.92,29.9932,0,0,15903,14312700,59.9,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 22:36:00-07:00
1781414460000,3.1317,6.0397,0,0,1,266,60.1,86,55.9,29.92,29.9932,0,0,15903,14312700,60.1,2026-06-06T17:21:00.000Z,2026-06-13,4.28,,,2026-06-13 22:21:00-07:00
1781413560000,3.1317,7.6056,0,0,1,272,60.1,86,55.9,29.92,29.9932,0,0,15903,14312700,60.1,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 22:06:00-07:00
1781412660000,4.4739,8.9477,0,0,1,267,60.1,86,55.9,29.91,29.9832,0,0,15903,14312700,60.1,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 21:51:00-07:00
1781411760000,3.3554,8.5004,0,0,1,275,60.3,85,55.77,29.91,29.9831,0,0,15903,14312700,60.3,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 21:36:00-07:00
1781410860000,4.6976,8.7241,0,0,1,283,60.3,85,55.77,29.91,29.9831,0,0,15903,14312700,60.3,2026-06-06T17:21:00.000Z,2026-06-13,4.29,,,2026-06-13 21:21:00-07:00
1781409960000,6.0397,10.7373,0,0,1,275,60.4,85,55.87,29.91,29.9831,0,0,15903,14312700,60.4,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 21:06:00-07:00
1781409060000,5.145,11.1847,0,0,1,281,60.6,85,56.06,29.91,29.9831,0,0,15903,14312700,60.6,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 20:51:00-07:00
1781408160000,5.816,12.0795,0,0,1,276,60.4,85,55.87,29.9,29.9731,0,0,15903,14312700,60.4,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 20:36:00-07:00
1781407260000,5.816,11.1847,0,0,1,280,60.6,85,56.06,29.91,29.9831,0,0,15903,14312700,60.6,2026-06-06T17:21:00.000Z,2026-06-13,4.29,,,2026-06-13 20:21:00-07:00
1781406360000,6.0397,11.8558,0,0,1,284,60.8,84,55.93,29.9,29.973,4,3600,15899,14312700,60.8,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 20:06:00-07:00
1781405460000,6.4871,13.4216,0,0,1,279,61.0,83,55.8,29.9,29.973,13,11700,15886,14309100,61.0,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 19:51:00-07:00
1781404560000,6.9345,14.5401,0,0,1,274,61.3,82,55.76,29.89,29.9629,27,24300,15859,14297400,61.3,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 19:36:00-07:00
1781403660000,6.0397,12.5268,0,0,1,277,61.7,82,56.15,29.89,29.9629,49,44100,15810,14273100,61.7,2026-06-06T17:21:00.000Z,2026-06-13,4.3,,,2026-06-13 19:21:00-07:00
1781402760000,6.9345,13.6453,0,0,1,268,61.9,81,56.0,29.88,29.9528,70,63000,15740,14229000,61.9,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 19:06:00-07:00
1781401860000,7.1582,13.6453,0,0,1,270,62.4,80,56.14,29.88,29.9528,100,90000,15521,14058900,62.4,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 18:51:00-07:00
1781400960000,6.9345,13.6453,0,0,1,272,62.8,80,56.53,29.88,29.9527,119,107100,15621,14076000,62.8,,2026-06-13,,America/Los_Angeles,True,2026-06-13 18:36:00-07:00
1781400060000,7.6056,13.6453,0,0,1,267,63.3,79,56.67,29.88,29.9526,155,139500,15366,13968900,63.3,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 18:21:00-07:00
1781399160000,8.053,13.869,0,0,1,264,63.5,78,56.51,29.88,29.9526,184,165600,15182,13829400,63.5,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 18:06:00-07:00
1781398260000,7.8293,14.5401,0,0,1,265,64.6,76,56.86,29.88,29.9525,284,255600,14898,13663800,64.6,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 17:51:00-07:00
1781397360000,8.2767,15.6586,0,0,1,266,65.1,75,56.97,29.88,29.9524,374,336600,14524,13408200,65.1,2026-06-06T17:21:00.000Z,2026-06-13,4.35,,,2026-06-13 17:36:00-07:00
1781396460000,8.053,13.6453,0,0,1,271,65.1,75,56.97,29.89,29.9624,354,318600,14170,13071600,65.1,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 17:21:00-07:00
1781395560000,8.2767,15.6586,0,0,1,261,65.1,75,56.97,29.89,29.9624,457,411300,13713,12753000,65.1,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 17:06:00-07:00
1781394660000,8.2767,14.0927,0,0,1,261,64.8,76,57.05,29.89,29.9624,367,330300,13346,12341700,64.8,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 16:51:00-07:00
1781393760000,8.7241,14.7638,0,0,1,259,65.1,75,56.97,29.89,29.9624,435,391500,12911,12011400,65.1,2026-06-06T17:21:00.000Z,2026-06-13,4.37,,,2026-06-13 16:36:00-07:00
1781392860000,8.2767,14.0927,0,0,1,254,65.1,75,56.97,29.89,29.9624,410,369000,12501,11619900,65.1,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 16:21:00-07:00
1781391960000,7.8293,14.5401,0,0,1,261,65.7,75,57.55,29.89,29.9623,468,421200,11534,10801800,65.7,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 16:06:00-07:00
1781391060000,8.053,13.4216,0,0,1,265,66.0,74,57.47,29.9,29.9723,499,449100,12002,10829700,66.0,,2026-06-13,,America/Los_Angeles,True,2026-06-13 15:51:00-07:00
1781390160000,7.3819,12.9742,0,0,1,259,66.0,74,57.47,29.9,29.9723,547,492300,10987,10380600,66.0,2026-06-06T17:21:00.000Z,2026-06-13,4.37,,,2026-06-13 15:36:00-07:00
1781389260000,7.8293,12.3031,0,0,1,255,66.0,74,57.47,29.91,29.9823,484,435600,10503,9888300,66.0,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 15:21:00-07:00
1781388360000,7.8293,12.9742,0,0,1,257,65.8,75,57.65,29.91,29.9824,571,513900,9932,9452700,65.8,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 15:06:00-07:00
1781387460000,7.1582,11.8558,0,0,1,249,65.5,75,57.36,29.91,29.9824,490,441000,9442,8938800,65.5,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 14:51:00-07:00
1781386560000,6.7108,11.8558,0,0,1,248,64.9,77,57.51,29.91,29.9825,499,449100,8943,8497800,64.9,2026-06-06T17:21:00.000Z,2026-06-13,4.38,,,2026-06-13 14:36:00-07:00
1781385660000,7.3819,11.8558,0,0,1,241,64.6,77,57.22,29.91,29.9825,482,433800,8461,8048700,64.6,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 14:21:00-07:00
1781384760000,6.7108,10.961,0,0,1,241,65.3,76,57.53,29.91,29.9824,496,446400,7965,7614900,65.3,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 14:06:00-07:00
1781383860000,6.4871,11.1847,0,0,1,239,64.9,77,57.51,29.92,29.9925,587,528300,7378,7168500,64.9,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 13:51:00-07:00
1781382960000,7.8293,11.8558,0,0,1,245,64.4,78,57.39,29.92,29.9926,527,474300,6851,6640200,64.4,2026-06-06T17:21:00.000Z,2026-06-13,4.4,,,2026-06-13 13:36:00-07:00
1781382060000,7.8293,11.8558,0,0,1,241,64.0,79,57.35,29.93,30.0027,482,433800,6369,6165900,64.0,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 13:21:00-07:00
1781381160000,7.6056,11.6321,0,0,1,244,64.0,79,57.35,29.92,29.9926,439,395100,5930,5732100,64.0,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 13:06:00-07:00
1781380260000,7.8293,12.3031,0,0,1,246,63.7,80,57.41,29.92,29.9927,436,392400,5494,5337000,63.7,2026-06-06T17:21:00.000Z,2026-06-13,,,,2026-06-13 12:51:00-07:00
