dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,dewPoint,feelsLike,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,lastRain,date,tz,historical,batt1volts,local_time
1755127920000,2.0132,3.5791,0,0,1,208,65.7,81,59.7,65.7,29.91,30.0053,78,14040,0,70200,2025-04-26T15:31:00.000Z,2025-08-13,,,,2025-08-13 16:32:00-07:00
1755127020000,2.2369,3.5791,0,0,1,208,65.5,81,59.51,65.5,29.91,30.0054,62,11160,7234,6840900,,2025-08-13,America/Los_Angeles,True,,2025-08-13 16:17:00-07:00
1755126120000,2.2369,3.8028,0,0,1,208,65.7,82,60.05,65.7,29.91,30.0053,105,18900,6909,6785100,,2025-08-13,America/Los_Angeles,True,,2025-08-13 16:02:00-07:00
1755125220000,2.0132,4.0265,0,0,1,208,65.7,83,60.39,65.7,29.91,30.0053,157,28260,6909,6690600,,2025-08-13,America/Los_Angeles,True,4.42,2025-08-13 15:47:00-07:00
1755124320000,2.6843,4.0265,0,0,1,208,66.2,82,60.54,66.2,29.92,30.0153,121,21780,6909,6549300,,2025-08-13,America/Los_Angeles,True,,2025-08-13 15:32:00-07:00
1755123420000,2.6843,5.3686,0,0,1,208,66.6,82,60.93,66.6,29.93,30.0252,325,58500,6362,6440400,,2025-08-13,America/Los_Angeles,True,,2025-08-13 15:17:00-07:00
1755122520000,2.908,4.4739,0,0,1,208,66.2,82,60.54,66.2,29.94,30.0353,547,98460,6181,6147900,,2025-08-13,America/Los_Angeles,True,,2025-08-13 15:02:00-07:00
1755121620000,2.908,5.145,0,0,1,208,66.0,82,60.34,66.0,29.94,30.0354,96,17280,5363,5655600,,2025-08-13,America/Los_Angeles,True,4.44,2025-08-13 14:47:00-07:00
1755120720000,2.6843,4.4739,0,0,1,208,66.4,82,60.73,66.4,29.95,30.0453,85,15300,5363,5569200,,2025-08-13,America/Los_Angeles,True,,2025-08-13 14:32:00-07:00
1755119820000,2.4606,5.3686,0,0,1,208,66.2,82,60.54,66.2,29.95,30.0454,194,34920,5363,5492700,,2025-08-13,America/Los_Angeles,True,,2025-08-13 14:17:00-07:00
1755118920000,2.0132,4.2502,0,0,1,208,66.6,81,60.58,66.6,29.96,30.0553,281,50580,5363,5318100,,2025-08-13,America/Los_Angeles,True,,2025-08-13 14:02:00-07:00
1755118020000,2.908,4.6976,0,0,1,208,66.9,80,60.52,66.9,29.96,30.0553,213,38340,5363,5065200,,2025-08-13,America/Los_Angeles,True,4.49,2025-08-13 13:47:00-07:00
1755117120000,2.908,4.9213,0,0,1,208,66.7,81,60.68,66.7,29.96,30.0553,130,23400,5202,4873500,,2025-08-13,America/Los_Angeles,True,,2025-08-13 13:32:00-07:00
1755116220000,3.1317,4.9213,0,0,1,208,66.7,81,60.68,66.7,29.96,30.0553,161,28980,4203,4756500,,2025-08-13,America/Los_Angeles,True,,2025-08-13 13:17:00-07:00
1755115320000,2.908,4.6976,0,0,1,206,66.4,81,60.39,66.4,29.96,30.0554,209,37620,2692,4611600,,2025-08-13,America/Los_Angeles,True,,2025-08-13 13:02:00-07:00
1755114420000,3.3554,4.9213,0,0,1,204,65.8,82,60.15,65.8,29.96,30.0555,790,142200,2481,4423500,,2025-08-13,America/Los_Angeles,True,4.64,2025-08-13 12:47:00-07:00
1755113520000,2.908,4.6976,0,0,1,203,65.3,83,60.0,65.3,29.96,30.0556,807,145260,2481,3712500,,2025-08-13,America/Los_Angeles,True,,2025-08-13 12:32:00-07:00
1755112620000,2.4606,4.4739,0,0,1,210,64.4,85,59.79,64.4,29.97,30.0657,489,88020,2481,2986200,,2025-08-13,America/Los_Angeles,True,,2025-08-13 12:17:00-07:00
1755111720000,2.2369,4.2502,0,0,1,210,64.0,86,59.72,64.0,29.97,30.0658,211,37980,2030,2546100,,2025-08-13,America/Los_Angeles,True,,2025-08-13 12:02:00-07:00
